committed_before_power_window,committed_by_deadline,condition,context_profile,episode,hit_power_target,match_id,policy,power_attainment_fraction,power_target_fraction,required_deadline_s,sample_id,scenario_id,token_distribution
8,8,coding-uniform_support-10000mbps-19s,coding,8,True,a22f4608cf0199a8,kv_only,1,1.0,19.0,0a1e15e4cd4e9e44,p-313485c81cf9deee,uniform_support
8,8,coding-uniform_support-10000mbps-19s,coding,8,True,a22f4608cf0199a8,queue_haul,1,1.0,19.0,0a1e15e4cd4e9e44,p-99d26cc66e3b2a08,uniform_support
0,0,coding-uniform_support-10000mbps-19s,coding,8,False,a22f4608cf0199a8,replay_only,0,1.0,19.0,0a1e15e4cd4e9e44,p-98bb584274fe910c,uniform_support
8,8,coding-uniform_support-5000mbps-30s,coding,3,True,e4e96832b43ecb77,queue_haul,1,1.0,30.0,0099a40cc49ec97c,p-74cf09f5b7a9cc19,uniform_support
8,8,coding-uniform_support-5000mbps-30s,coding,3,True,e4e96832b43ecb77,greedy,1,1.0,30.0,0099a40cc49ec97c,p-e5fc3d5d4ceef694,uniform_support
0,1,coding-uniform_support-5000mbps-30s,coding,3,False,e4e96832b43ecb77,replay_only,0.04162515772489102,1.0,30.0,0099a40cc49ec97c,p-4a6959ecdc120aba,uniform_support
8,8,coding-uniform_support-5000mbps-30s,coding,3,True,e4e96832b43ecb77,kv_only,1,1.0,30.0,0099a40cc49ec97c,p-e8aec32854e2a6de,uniform_support
8,8,agentic_tool_loop-uniform_support-5000mbps-19s,agentic_tool_loop,48,True,abf1ee113cfec1d5,queue_haul,1,1.0,19.0,62cdea95dc531af1,p-452ce0765123d8a6,uniform_support
7,8,agentic_tool_loop-uniform_support-5000mbps-19s,agentic_tool_loop,48,False,abf1ee113cfec1d5,kv_only,0.9179439596666263,1.0,19.0,62cdea95dc531af1,p-7dc2b17ce7db765f,uniform_support
0,0,agentic_tool_loop-uniform_support-5000mbps-19s,agentic_tool_loop,48,False,abf1ee113cfec1d5,replay_only,0,1.0,19.0,62cdea95dc531af1,p-0044f122f4b9af1c,uniform_support
8,8,agentic_tool_loop-uniform_support-5000mbps-19s,agentic_tool_loop,48,True,abf1ee113cfec1d5,greedy,1,1.0,19.0,62cdea95dc531af1,p-c87d2f0e089909d8,uniform_support
8,8,coding-uniform_range-10000mbps-30s,coding,22,True,1d4924b2c78af933,kv_only,1,1.0,30.0,5409b3b63988c202,p-9ad89cbf9ce1f061,uniform_range
0,0,coding-uniform_range-10000mbps-30s,coding,22,False,1d4924b2c78af933,replay_only,0,1.0,30.0,5409b3b63988c202,p-06fa5814841cb422,uniform_range
8,8,coding-uniform_range-10000mbps-30s,coding,22,True,1d4924b2c78af933,greedy,1,1.0,30.0,5409b3b63988c202,p-77278f8ef61ac133,uniform_range
8,8,coding-uniform_range-10000mbps-30s,coding,22,True,1d4924b2c78af933,queue_haul,1,1.0,30.0,5409b3b63988c202,p-62ab4d05583972a0,uniform_range
8,8,interactive_coding-uniform_range-10000mbps-19s,interactive_coding,42,True,132800a19f15db47,greedy,1,1.0,19.0,8d9fab9c9c062e5e,p-87774ca4e9df67f0,uniform_range
8,8,interactive_coding-uniform_range-10000mbps-19s,interactive_coding,42,True,132800a19f15db47,kv_only,1,1.0,19.0,8d9fab9c9c062e5e,p-9cdac17de451dfda,uniform_range
0,0,interactive_coding-uniform_range-10000mbps-19s,interactive_coding,42,False,132800a19f15db47,replay_only,0,1.0,19.0,8d9fab9c9c062e5e,p-a486029352265b3a,uniform_range
8,8,interactive_coding-uniform_range-10000mbps-19s,interactive_coding,42,True,132800a19f15db47,queue_haul,1,1.0,19.0,8d9fab9c9c062e5e,p-178d18d1c4bd27a9,uniform_range
0,0,interactive_coding-uniform_support-10000mbps-30s,interactive_coding,33,False,b4c15e984e23abcb,replay_only,0,1.0,30.0,9afb98b08f324db5,p-f5d4b955f9a09eea,uniform_support
8,8,interactive_coding-uniform_support-10000mbps-30s,interactive_coding,33,True,b4c15e984e23abcb,kv_only,1,1.0,30.0,9afb98b08f324db5,p-0244189985e7738f,uniform_support
8,8,interactive_coding-uniform_support-10000mbps-30s,interactive_coding,33,True,b4c15e984e23abcb,queue_haul,1,1.0,30.0,9afb98b08f324db5,p-0349c5651cb27629,uniform_support
8,8,interactive_coding-uniform_support-10000mbps-30s,interactive_coding,33,True,b4c15e984e23abcb,greedy,1,1.0,30.0,9afb98b08f324db5,p-4ac8f231411526db,uniform_support
8,8,interactive_coding-uniform_range-10000mbps-19s,interactive_coding,44,True,8371c2ac90d3ae3d,queue_haul,1,1.0,19.0,18d0936d67b4d0ad,p-7e5a3717c435f863,uniform_range
8,8,interactive_coding-uniform_range-10000mbps-19s,interactive_coding,44,True,8371c2ac90d3ae3d,greedy,1,1.0,19.0,18d0936d67b4d0ad,p-e2affd00941b2166,uniform_range
0,0,interactive_coding-uniform_range-10000mbps-19s,interactive_coding,44,False,8371c2ac90d3ae3d,replay_only,0,1.0,19.0,18d0936d67b4d0ad,p-26070f0bcc27930b,uniform_range
8,8,interactive_coding-uniform_range-10000mbps-19s,interactive_coding,44,True,8371c2ac90d3ae3d,kv_only,1,1.0,19.0,18d0936d67b4d0ad,p-143e0000b597abd7,uniform_range
6,8,interactive_coding-uniform_range-5000mbps-19s,interactive_coding,38,False,b079ff5e76ea6fef,queue_haul,0.9019595006077237,1.0,19.0,18d0936d67b4d0ad,p-19d52aec6634d545,uniform_range
7,8,interactive_coding-uniform_range-5000mbps-19s,interactive_coding,38,False,b079ff5e76ea6fef,greedy,0.9404920355196719,1.0,19.0,18d0936d67b4d0ad,p-62813567499269e7,uniform_range
0,0,interactive_coding-uniform_range-5000mbps-19s,interactive_coding,38,False,b079ff5e76ea6fef,replay_only,0,1.0,19.0,18d0936d67b4d0ad,p-f7bc0815fb68137a,uniform_range
6,8,interactive_coding-uniform_range-5000mbps-19s,interactive_coding,38,False,b079ff5e76ea6fef,kv_only,0.7811279132999064,1.0,19.0,18d0936d67b4d0ad,p-a4233ae2849877bc,uniform_range
8,8,agentic_tool_loop-uniform_support-10000mbps-30s,agentic_tool_loop,57,True,e43e02b07f10a4bf,greedy,1,1.0,30.0,62cdea95dc531af1,p-8bd9c6ff95b40701,uniform_support
8,8,agentic_tool_loop-uniform_support-10000mbps-30s,agentic_tool_loop,57,True,e43e02b07f10a4bf,queue_haul,1,1.0,30.0,62cdea95dc531af1,p-fd1d74d335c2a03d,uniform_support
8,8,agentic_tool_loop-uniform_support-10000mbps-30s,agentic_tool_loop,57,True,e43e02b07f10a4bf,kv_only,1,1.0,30.0,62cdea95dc531af1,p-01d959de022aa3b5,uniform_support
0,8,agentic_tool_loop-uniform_support-10000mbps-30s,agentic_tool_loop,57,False,e43e02b07f10a4bf,replay_only,0.6048771496029791,1.0,30.0,62cdea95dc531af1,p-e15d3e3ddbf09c3b,uniform_support
5,7,coding-uniform_range-5000mbps-19s,coding,14,False,a3ad3ee27353149e,queue_haul,0.575483427388891,1.0,19.0,0d60f79a46480bab,p-7c6cc74cb706d3d4,uniform_range
5,7,coding-uniform_range-5000mbps-19s,coding,14,False,a3ad3ee27353149e,greedy,0.6379125977503988,1.0,19.0,0d60f79a46480bab,p-3434e35f1fd8e180,uniform_range
5,7,coding-uniform_range-5000mbps-19s,coding,14,False,a3ad3ee27353149e,kv_only,0.6373866032237734,1.0,19.0,0d60f79a46480bab,p-6ae2dad0b29f43ae,uniform_range
0,0,coding-uniform_range-5000mbps-19s,coding,14,False,a3ad3ee27353149e,replay_only,0,1.0,19.0,0d60f79a46480bab,p-43317d6bcee4ca90,uniform_range
8,8,interactive_coding-uniform_range-10000mbps-30s,interactive_coding,46,True,a2416283898a6665,queue_haul,1,1.0,30.0,9b2ac03a155c9958,p-408b55d1061e6958,uniform_range
1,2,interactive_coding-uniform_range-10000mbps-30s,interactive_coding,46,False,a2416283898a6665,replay_only,0.0980480352543275,1.0,30.0,9b2ac03a155c9958,p-921c9d5909cc88b8,uniform_range
8,8,interactive_coding-uniform_range-10000mbps-30s,interactive_coding,46,True,a2416283898a6665,greedy,1,1.0,30.0,9b2ac03a155c9958,p-7baa9559ba3e2a27,uniform_range
8,8,interactive_coding-uniform_range-10000mbps-30s,interactive_coding,46,True,a2416283898a6665,kv_only,1,1.0,30.0,9b2ac03a155c9958,p-8adbece1dca17d2c,uniform_range
8,8,coding-uniform_range-10000mbps-19s,coding,19,True,1329a0d3ebad8ab2,queue_haul,1,1.0,19.0,5409b3b63988c202,p-0cc5fa44636764d3,uniform_range
0,0,coding-uniform_range-10000mbps-19s,coding,19,False,1329a0d3ebad8ab2,replay_only,0,1.0,19.0,5409b3b63988c202,p-f32fa7998c7b83f9,uniform_range
8,8,coding-uniform_range-10000mbps-19s,coding,19,True,1329a0d3ebad8ab2,kv_only,1,1.0,19.0,5409b3b63988c202,p-2a8a9a47bcb28c19,uniform_range
8,8,coding-uniform_range-10000mbps-19s,coding,19,True,1329a0d3ebad8ab2,greedy,1,1.0,19.0,5409b3b63988c202,p-eb42e1e50cbc673d,uniform_range
8,8,coding-uniform_range-10000mbps-30s,coding,23,True,494171929c07b97d,queue_haul,1,1.0,30.0,0d60f79a46480bab,p-162788dcdbdbbb1a,uniform_range
0,0,coding-uniform_range-10000mbps-30s,coding,23,False,494171929c07b97d,replay_only,0,1.0,30.0,0d60f79a46480bab,p-270a9edf25dfbb5d,uniform_range
8,8,coding-uniform_range-10000mbps-30s,coding,23,True,494171929c07b97d,greedy,1,1.0,30.0,0d60f79a46480bab,p-f70940be3ef165a0,uniform_range
8,8,coding-uniform_range-10000mbps-30s,coding,23,True,494171929c07b97d,kv_only,1,1.0,30.0,0d60f79a46480bab,p-97283184cb0781b8,uniform_range
8,8,coding-uniform_support-10000mbps-30s,coding,9,True,85a912e51c75784f,greedy,1,1.0,30.0,0099a40cc49ec97c,p-78bfd4eb1f1d63ff,uniform_support
8,8,coding-uniform_support-10000mbps-30s,coding,9,True,85a912e51c75784f,kv_only,1,1.0,30.0,0099a40cc49ec97c,p-9717d3bc3ee2ab7b,uniform_support
8,8,coding-uniform_support-10000mbps-30s,coding,9,True,85a912e51c75784f,queue_haul,1,1.0,30.0,0099a40cc49ec97c,p-8c39e6cdbb9dd766,uniform_support
0,0,coding-uniform_support-10000mbps-30s,coding,9,False,85a912e51c75784f,replay_only,0,1.0,30.0,0099a40cc49ec97c,p-112cc97ec5cf350a,uniform_support
8,8,interactive_coding-uniform_support-5000mbps-30s,interactive_coding,29,True,2affb9049331d7a4,kv_only,1,1.0,30.0,a6480ed00063b837,p-ce2d67b663012f89,uniform_support
0,8,interactive_coding-uniform_support-5000mbps-30s,interactive_coding,29,False,2affb9049331d7a4,replay_only,0.38745586079610833,1.0,30.0,a6480ed00063b837,p-dbad2116b37cba56,uniform_support
8,8,interactive_coding-uniform_support-5000mbps-30s,interactive_coding,29,True,2affb9049331d7a4,queue_haul,1,1.0,30.0,a6480ed00063b837,p-5bfd2a4efd669bec,uniform_support
8,8,interactive_coding-uniform_support-5000mbps-30s,interactive_coding,29,True,2affb9049331d7a4,greedy,1,1.0,30.0,a6480ed00063b837,p-02342bcc3802d24b,uniform_support
0,0,interactive_coding-uniform_support-5000mbps-19s,interactive_coding,25,False,517f0124290df7ce,replay_only,0,1.0,19.0,1ace3bff016800ba,p-c5fbf7b5973c941b,uniform_support
7,8,interactive_coding-uniform_support-5000mbps-19s,interactive_coding,25,False,517f0124290df7ce,greedy,0.9473920747712635,1.0,19.0,1ace3bff016800ba,p-f92a074368c71ff3,uniform_support
7,8,interactive_coding-uniform_support-5000mbps-19s,interactive_coding,25,False,517f0124290df7ce,queue_haul,0.9739019289720512,1.0,19.0,1ace3bff016800ba,p-d4b1853d5a796a9a,uniform_support
6,8,interactive_coding-uniform_support-5000mbps-19s,interactive_coding,25,False,517f0124290df7ce,kv_only,0.760678197461819,1.0,19.0,1ace3bff016800ba,p-2b567edbc40cb486,uniform_support
6,8,coding-uniform_support-5000mbps-19s,coding,0,False,a59020e49622c02a,greedy,0.8130537250938775,1.0,19.0,0099a40cc49ec97c,p-8694832bfb01d174,uniform_support
5,7,coding-uniform_support-5000mbps-19s,coding,0,False,a59020e49622c02a,kv_only,0.5687395783790165,1.0,19.0,0099a40cc49ec97c,p-3ccbb1abf1f94471,uniform_support
0,0,coding-uniform_support-5000mbps-19s,coding,0,False,a59020e49622c02a,replay_only,0,1.0,19.0,0099a40cc49ec97c,p-f3b9be502fc9b6f5,uniform_support
6,8,coding-uniform_support-5000mbps-19s,coding,0,False,a59020e49622c02a,queue_haul,0.7852415351823252,1.0,19.0,0099a40cc49ec97c,p-5aadfa32c4f2eacd,uniform_support
8,8,agentic_tool_loop-uniform_range-5000mbps-30s,agentic_tool_loop,65,True,1fa8672d7406f898,kv_only,1,1.0,30.0,e1a89d0663b79914,p-647468236172a705,uniform_range
8,8,agentic_tool_loop-uniform_range-5000mbps-30s,agentic_tool_loop,65,True,1fa8672d7406f898,queue_haul,1,1.0,30.0,e1a89d0663b79914,p-8319952096bf798d,uniform_range
8,8,agentic_tool_loop-uniform_range-5000mbps-30s,agentic_tool_loop,65,True,1fa8672d7406f898,replay_only,1,1.0,30.0,e1a89d0663b79914,p-fb7fa369c7d7e179,uniform_range
8,8,agentic_tool_loop-uniform_range-5000mbps-30s,agentic_tool_loop,65,True,1fa8672d7406f898,greedy,1,1.0,30.0,e1a89d0663b79914,p-b4c536e93ec3a51c,uniform_range
8,8,agentic_tool_loop-uniform_range-10000mbps-30s,agentic_tool_loop,71,True,c97eac6880f2418e,kv_only,1,1.0,30.0,e1a89d0663b79914,p-a4bcf00d92477d24,uniform_range
8,8,agentic_tool_loop-uniform_range-10000mbps-30s,agentic_tool_loop,71,True,c97eac6880f2418e,queue_haul,1,1.0,30.0,e1a89d0663b79914,p-da63c07705ebe9ee,uniform_range
8,8,agentic_tool_loop-uniform_range-10000mbps-30s,agentic_tool_loop,71,True,c97eac6880f2418e,replay_only,1,1.0,30.0,e1a89d0663b79914,p-abb15c4266974ad4,uniform_range
8,8,agentic_tool_loop-uniform_range-10000mbps-30s,agentic_tool_loop,71,True,c97eac6880f2418e,greedy,1,1.0,30.0,e1a89d0663b79914,p-056a9b8ec006bca3,uniform_range
0,0,agentic_tool_loop-uniform_support-10000mbps-19s,agentic_tool_loop,54,False,7921c3624aa2239a,replay_only,0,1.0,19.0,62cdea95dc531af1,p-b329fe0874307387,uniform_support
8,8,agentic_tool_loop-uniform_support-10000mbps-19s,agentic_tool_loop,54,True,7921c3624aa2239a,greedy,1,1.0,19.0,62cdea95dc531af1,p-7da8ba20cd7ea175,uniform_support
8,8,agentic_tool_loop-uniform_support-10000mbps-19s,agentic_tool_loop,54,True,7921c3624aa2239a,kv_only,1,1.0,19.0,62cdea95dc531af1,p-4e356e9f2b3502cf,uniform_support
8,8,agentic_tool_loop-uniform_support-10000mbps-19s,agentic_tool_loop,54,True,7921c3624aa2239a,queue_haul,1,1.0,19.0,62cdea95dc531af1,p-8e828899a9e94738,uniform_support
8,8,agentic_tool_loop-uniform_range-10000mbps-30s,agentic_tool_loop,69,True,44b16213f22b5b7b,kv_only,1,1.0,30.0,82356dfb6a0bfc27,p-29a2260ea1c70177,uniform_range
8,8,agentic_tool_loop-uniform_range-10000mbps-30s,agentic_tool_loop,69,True,44b16213f22b5b7b,replay_only,1,1.0,30.0,82356dfb6a0bfc27,p-78ebb6035b7af637,uniform_range
8,8,agentic_tool_loop-uniform_range-10000mbps-30s,agentic_tool_loop,69,True,44b16213f22b5b7b,greedy,1,1.0,30.0,82356dfb6a0bfc27,p-f4ce159803dc8c5f,uniform_range
8,8,agentic_tool_loop-uniform_range-10000mbps-30s,agentic_tool_loop,69,True,44b16213f22b5b7b,queue_haul,1,1.0,30.0,82356dfb6a0bfc27,p-dd1d67575fe76a08,uniform_range
