activity,bandwidth_mbps,catch_up_new_tokens,concurrency,continuation_difference_s,continuation_ttft_s,deadline_met,deadline_s,destination_added_energy_j,destination_added_power_w,destination_baseline_power_w,destination_mean_power_w,elapsed_s,initial_requests_s,initial_time_to_first_responses_s,kind,kv_network_window_s,match_id,measured_kv_payload_bytes,measured_kv_throughput_mbps,measured_kv_wire_bytes,measured_processed_tokens,measured_prompt_tokens,measured_replay_throughput_tokens_s,median_service_pause_s,method,migration_s,repeat,scenario_id,session_set,source_added_energy_j,source_added_power_w,source_baseline_power_w,source_mean_power_w,status,total_added_energy_j
none,10000.0,0,8,0.04545706650000003,0.4949068555,True,180.0,1228.9732840277006,130.00217680606326,82.37,212.37217680606327,46.957964396,9.453017925,8.809553657,migration,9.453482351,acae31cec912ad4e,7675576320,6495.458898223314,7675588257,39023,195183,0.0,0.0003215615,mixed,9.453482351,31,p-823bc51d4301a75e,"claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0",37.46644903755006,3.963243135857425,87.39,91.35324313585743,complete,1266.4397330652507
none,10000.0,0,8,0.021426374999999998,0.470876164,True,180.0,248.17559798864022,23.382816147937646,82.37,105.75281614793765,47.227016578,10.613211747,10.032547268,migration,10.613588903,acae31cec912ad4e,9537847296,7189.169593183742,9537861327,1135,195183,0.0,0.00034208649999999997,kv_transfer,10.613588903,31,p-cd3bb911fae7caa1,"claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0",38.32117045703012,3.6105761026977774,87.39,91.00057610269778,complete,286.49676844567034
none,10000.0,0,8,0.009003456999999992,0.458453246,True,180.0,6367.968290186322,231.44081558336103,82.37,313.81081558336103,62.541299304,27.513870288,26.94772339,migration,27.060174803,acae31cec912ad4e,0,0.002016838412808386,6822,195183,195183,7243.0237306217205,0.000606159,replay,27.514456662,31,p-da6be04fb244ca0a,"claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0",34.4493786782598,1.2520464823802087,87.39,88.64204648238021,complete,6402.417668864581
none,10000.0,0,8,0.01283031400000001,0.462280103,True,180.0,1395.2859205872292,138.708983189524,82.37,221.078983189524,45.212744421,10.058319515,9.374927832,migration,10.059088377,acae31cec912ad4e,7675576320,6104.40140444548,7675589152,39023,195183,0.0,0.000566414,mixed,10.059088377,31,p-e8042603af458214,"claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0",40.296227297139914,4.0059522082813,87.39,91.3959522082813,complete,1435.582147884369
none,10000.0,0,8,,0.449449789,True,180.0,,,,,36.090653361,0.0,0.0,control,0.0,acae31cec912ad4e,0,0.0,0,0,0,0.0,0.0,replay,0.0,31,c-acae31cec912ad4e,"claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0",,,,,complete,
none,5000.0,0,8,0.007177839999999991,0.522463932,True,180.0,284.5388909994398,15.458877007849622,82.37,97.82887700784963,58.556130455,18.405805801,17.810524043,migration,18.406181177,d0e61178d486fec7,10154409984,4413.484594268264,10154424633,1135,207727,0.0,0.00035785600000000004,kv_transfer,18.406181177,40,p-178c812a8ae25bcc,"claude:92cc24b6-ac8d-5231-bb2d-33b876557766,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb",36.509857346409525,1.9835650315140612,87.39,89.37356503151406,complete,321.04874834584933
none,5000.0,0,8,-0.005256257499999917,0.5100298345000001,True,180.0,6712.262785972722,225.50340050263418,82.37,307.8734005026342,67.754925523,29.765169633,29.189238879,migration,29.675871649,d0e61178d486fec7,0,0.0019579542831038616,7263,207727,207727,7116.561033369314,0.000529969,replay,29.765683227,40,p-80c3a03c0ebbf759,"claude:92cc24b6-ac8d-5231-bb2d-33b876557766,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb",31.975143555519306,1.0742284432602958,87.39,88.4642284432603,complete,6744.237929528241
none,5000.0,0,8,,0.515286092,True,180.0,,,,,37.832578228,0.0,0.0,control,0.0,d0e61178d486fec7,0,0.0,0,0,0,0.0,0.0,replay,0.0,40,c-d0e61178d486fec7,"claude:92cc24b6-ac8d-5231-bb2d-33b876557766,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb",,,,,complete,
none,5000.0,0,8,0.00806678500000002,0.523352877,True,180.0,1425.9846842120603,88.65820268300183,82.37,171.02820268300184,55.571490699,16.083722706,15.403834328,migration,16.084069393,d0e61178d486fec7,8657043456,4305.903664786557,8657056668,31599,207727,0.0,0.0003852865,mixed,16.084069393,40,p-7b458a7652400ada,"claude:92cc24b6-ac8d-5231-bb2d-33b876557766,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb",62.08958100614007,3.8603154145282588,87.39,91.25031541452826,complete,1488.0742652182005
none,5000.0,0,8,0.006600865500000053,0.5218869575,True,180.0,810.9656891047991,46.75840502269364,82.37,129.12840502269364,57.354606906,17.343315743,16.709480076,migration,17.320340352,d0e61178d486fec7,9198108672,4248.471968133297,9198122558,20591,207727,0.0,0.000400871,mixed,17.343741488,40,p-3bf2c484d6df93ca,"claude:92cc24b6-ac8d-5231-bb2d-33b876557766,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb",59.98748439219935,3.458739536316557,87.39,90.84873953631656,complete,870.9531734969985
none,5000.0,0,8,,0.47751162999999996,True,180.0,,,,,37.463639457,0.0,0.0,control,0.0,0ad343c57832d628,0,0.0,0,0,0,0.0,0.0,replay,0.0,41,c-0ad343c57832d628,"codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0",,,,,complete,
none,5000.0,0,8,0.037760929500000096,0.5152725595000001,True,180.0,229.88112352570002,12.121419936336437,82.37,94.49141993633644,57.15192823,18.964475727,18.142340894,migration,18.964867543,0ad343c57832d628,9940500480,4193.233734941251,9940515295,1135,203375,0.0,0.0004147955,kv_transfer,18.964867543,41,p-f443f81967bd9418,"codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0",61.836590898629936,3.2605864901731962,87.39,90.6505864901732,complete,291.71771442433
none,5000.0,0,8,0.018707689500000013,0.4962193195,True,180.0,1288.1687475457397,82.6997106143813,82.37,165.0697106143813,56.247034203,15.576068923,14.917664299,migration,15.576460159,0ad343c57832d628,8417968128,4323.437191285663,8417980895,32111,203375,0.0,0.000409346,mixed,15.576460159,41,p-c6909a3d3f53e29c,"codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0",50.1815588838501,3.221627916202479,87.39,90.61162791620248,complete,1338.3503064295899
none,5000.0,0,8,0.023278316500000118,0.5007899465000001,True,180.0,849.2400100450699,51.060380202324666,82.37,133.43038020232467,56.149701696,16.631634211,15.775914943,migration,16.632073766,0ad343c57832d628,8959033344,4309.286690786313,8959046765,21103,203375,0.0,0.00044375,mixed,16.632073766,41,p-f1f47d901c883583,"codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0",49.55453953704013,2.9794564546930786,87.39,90.36945645469308,complete,898.79454958211
none,5000.0,0,8,0.004724268500000073,0.48223589850000004,True,180.0,8319.69903703861,244.1836896873561,82.37,326.5536896873561,71.828532159,34.070575767,33.367744317,migration,33.62511787,0ad343c57832d628,0,0.0016915925832559767,7110,203375,203375,6094.957994999551,0.000763757,replay,34.071477287,41,p-67ab23b02855c008,"codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0",30.218737832059087,0.8869218548263262,87.39,88.27692185482633,complete,8349.91777487067
none,10000.0,0,8,0.015996571000000015,0.4681440705,True,180.0,1755.0577174696803,174.95804105283895,82.37,257.32804105283896,47.859517686,10.030937918,9.307576291,migration,10.031306403,09065de5c0bd4b92,6933184512,5529.246914381188,6933196247,57967,199023,0.0,0.0021652755,mixed,10.031306403,32,p-170771fa477875c7,"codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e",34.61986077241998,3.4511816688269477,87.39,90.84118166882695,complete,1789.6775782421003
none,10000.0,0,8,0.05019399850000006,0.502341498,True,180.0,191.95533179348988,19.830450573268422,82.37,102.20045057326843,49.637849673,9.679434702,9.014936389,migration,9.679827046,09065de5c0bd4b92,9726590976,8038.660038678547,9726604857,1135,199023,0.0,0.000400719,kv_transfer,9.679827046,32,p-93095f201dc5ab78,"codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e",29.320137164830076,3.0289939092399436,87.39,90.41899390923994,complete,221.27546895831995
none,10000.0,0,8,0.02579272100000002,0.4779402205,True,180.0,1632.2175203231598,169.97013532891071,82.37,252.34013532891072,46.497854508,9.602491983,8.912168789,migration,9.602966528,09065de5c0bd4b92,6933184512,5775.878853089344,6933196412,57967,199023,0.0,0.00681115,mixed,9.602966528,32,p-171d4ac83aa535d7,"codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e",37.16795634608994,3.8704660937551836,87.39,91.26046609375518,complete,1669.3854766692498
none,10000.0,0,8,0.002146907500000017,0.454294407,True,180.0,6864.379673185918,230.15150361763216,82.37,312.52150361763216,66.698661414,29.824780717,29.179683233,migration,29.616683736,09065de5c0bd4b92,0,0.0018792110722494026,6957,199023,199023,6820.601800602145,0.0007422465,replay,29.825482629,32,p-5ded204dd494cb96,"codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e",28.94031914046032,0.9703219056150658,87.39,88.36032190561507,complete,6893.319992326378
none,10000.0,0,8,,0.4521474995,True,180.0,,,,,36.363324463,0.0,0.0,control,0.0,09065de5c0bd4b92,0,0.0,0,0,0,0.0,0.0,replay,0.0,32,c-09065de5c0bd4b92,"codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e",,,,,complete,
none,5000.0,0,8,,0.5118227295,True,180.0,,,,,35.341548568,0.0,0.0,control,0.0,b4d5b91481666125,0,0.0,0,0,0,0.0,0.0,replay,0.0,64,c-b4d5b91481666125,"claude:92cc24b6-ac8d-5231-bb2d-33b876557766,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa",,,,,complete,
