step,complete_weight,active_weight,progress,complete_leaf_count,active_leaf_count
0,0,0,0.0,0,0
1,0,4.0,0.0,0,4
2,1.0,4.0,0.25,1,4
3,2.0,4.0,0.5,2,4
4,1.0,5.0,0.2,1,5
5,1.0,7.0,0.14285714285714285,1,7
6,1.0,8.0,0.125,1,8
7,2.0,8.0,0.25,2,8
8,3.0,8.0,0.375,3,8
9,5.0,8.0,0.625,5,8
10,8.0,8.0,1.0,8,8
