connection_id,route,start_ns,end_ns,client_to_target_bytes,target_to_client_bytes
c1d89e8e329604bb,kv,5566786188320363,5566786189526139,0,0
e8252bb5f078590f,api,5566786188648049,5566786189591568,0,0
6d06cef88bafc23e,api,5566804346848269,5566806588792819,25919,7670
b8eff92c56c9682b,api,5566809125629808,5566812504555126,31742,13509
72660b8810225f25,api,5566815083306362,5566817566325756,27620,8389
aa0ee3584825d5e4,api,5566820211772764,5566823893878890,29448,21065
06967aea87c2da13,api,5566826675959177,5566827585175313,25887,11828
d5ace31dd61e1dce,api,5566827587066872,5566828565366275,31710,12531
2944756e455e91b7,api,5566828571622786,5566830506994996,27588,25035
043248cb51e5e225,api,5566830509659076,5566831501097723,29416,12772
