phase,gpu,samples,power_mean_w
baseline,0,120,223.48425
baseline,1,120,83.09841666666667
drain,0,151,177.00324503311256
drain,1,151,101.86079470198678
post,0,119,130.24495798319327
post,1,119,146.61890756302523
