timestamp,index,power_w,util_gpu,memory_mib
2026/07/14 15:05:34.944, 0, 88.13, 0, 75261
2026/07/14 15:05:34.946, 1, 87.18, 0, 74055
2026/07/14 15:05:35.196, 0, 402.30, 64, 75261
2026/07/14 15:05:35.196, 1, 87.18, 0, 74055
2026/07/14 15:05:35.446, 0, 407.12, 100, 75261
2026/07/14 15:05:35.446, 1, 86.90, 0, 74055
2026/07/14 15:05:35.697, 0, 386.01, 100, 75261
2026/07/14 15:05:35.697, 1, 86.90, 0, 74055
2026/07/14 15:05:35.947, 0, 386.01, 96, 75261
2026/07/14 15:05:35.947, 1, 86.90, 0, 74055
2026/07/14 15:05:36.197, 0, 356.18, 100, 75261
2026/07/14 15:05:36.202, 1, 90.52, 0, 74055
2026/07/14 15:05:36.452, 0, 385.42, 100, 75261
2026/07/14 15:05:36.452, 1, 86.58, 0, 74055
2026/07/14 15:05:36.702, 0, 379.41, 100, 75261
2026/07/14 15:05:36.702, 1, 86.58, 0, 74055
2026/07/14 15:05:36.953, 0, 346.00, 100, 75261
2026/07/14 15:05:36.953, 1, 86.58, 0, 74055
2026/07/14 15:05:37.203, 0, 351.70, 100, 75261
2026/07/14 15:05:37.203, 1, 86.31, 0, 74055
2026/07/14 15:05:37.453, 0, 355.92, 100, 75261
2026/07/14 15:05:37.453, 1, 86.58, 0, 74055
2026/07/14 15:05:37.703, 0, 140.69, 83, 75261
2026/07/14 15:05:37.703, 1, 86.40, 0, 74055
2026/07/14 15:05:37.953, 0, 138.30, 37, 75261
2026/07/14 15:05:37.954, 1, 86.67, 0, 74055
2026/07/14 15:05:38.204, 0, 140.09, 37, 75261
2026/07/14 15:05:38.204, 1, 85.48, 0, 74055
2026/07/14 15:05:38.454, 0, 141.28, 37, 75261
2026/07/14 15:05:38.454, 1, 85.48, 0, 74055
2026/07/14 15:05:38.704, 0, 146.44, 37, 75261
2026/07/14 15:05:38.704, 1, 85.39, 0, 74055
2026/07/14 15:05:38.954, 0, 139.50, 37, 75261
2026/07/14 15:05:38.955, 1, 85.48, 0, 74055
2026/07/14 15:05:39.205, 0, 138.57, 37, 75261
2026/07/14 15:05:39.205, 1, 85.16, 0, 74055
