connection_id,route,start_ns,end_ns,client_to_target_bytes,target_to_client_bytes
9ec5061823036fc2,kv,5561677046610650,5561677047960346,0,0
55de9d69217067cc,api,5561677047015406,5561677048043425,0,0
ed17544effbae4b6,api,5561695418088060,5561701423134411,25868,12077
1db880d17c70cdd3,api,5561703781576990,5561704880801081,26016,12809
b0c5309ccfda109d,api,5561706899073589,5561715504129746,40179,9333
51cfef53746a539c,api,5561717339265282,5561717933249305,40327,7151
ac9537e8a2f88333,api,5561719903848619,5561726937031526,32007,9333
3a8b0c7563e564ef,api,5561728541739432,5561729737373049,32155,13753
45f7459ebbce1ac5,api,5561731409188850,5561738818471342,29397,21065
a5c1bb5c636bf844,api,5561740407100622,5561741498885228,29545,13753
99be9a901333a167,api,5561742950346756,5561743801271838,26035,10864
6f0e7fae9b88de18,api,5561743802472576,5561744835708530,40346,13016
729afd6678fcefac,api,5561744837246604,5561746250623831,32174,18169
c64d032e72a07681,api,5561746252578471,5561748379070945,29564,27193
