monotonic_ns,wall_ns,power_w,utilization_pct,memory_mib
3005620973583,1786468272099637094,112.39,96.0,89107.0
3005744050583,1786468272222714324,114.02,98.0,89107.0
3005868051172,1786468272346714753,124.62,79.0,89107.0
3005991537175,1786468272470201016,130.4,79.0,89107.0
3006114822542,1786468272593486283,136.22,100.0,89107.0
3006238136709,1786468272716800400,141.32,100.0,89107.0
3006361649778,1786468272840313529,150.76,100.0,89107.0
3006484697928,1786468272963361599,156.04,100.0,89107.0
3006607537141,1786468273086200842,159.16,100.0,89107.0
3006730687242,1786468273209350923,163.11,100.0,89107.0
3006853878608,1786468273332542289,162.36,100.0,89107.0
3006977248250,1786468273455912031,161.42,100.0,89107.0
3007100604243,1786468273579267964,159.21,100.0,89107.0
3007223757114,1786468273702420805,159.33,100.0,89107.0
3007346934035,1786468273825597756,158.71,100.0,89107.0
3007469851633,1786468273948515324,158.3,100.0,89107.0
3007593250077,1786468274071913778,157.82,100.0,89107.0
3007716885326,1786468274195549117,157.22,100.0,89107.0
3007840098253,1786468274318761914,156.3,100.0,89107.0
3007963336179,1786468274441999960,154.45,100.0,89107.0
3008086666606,1786468274565330297,154.74,100.0,89107.0
3008210138230,1786468274688802121,153.92,100.0,89107.0
3008333380161,1786468274812043822,152.07,100.0,89107.0
3008456436472,1786468274935100173,142.88,26.0,89107.0
3008579285724,1786468275057949515,136.81,26.0,89107.0
3008702150158,1786468275180813899,130.68,0.0,89107.0
3008825787743,1786468275304451484,124.79,0.0,89107.0
3008949208236,1786468275427871927,126.03,45.0,89107.0
3009072327926,1786468275550991587,123.23,100.0,89107.0
3009195119654,1786468275673783365,116.6,100.0,89107.0
3009318173834,1786468275796837505,111.86,0.0,89107.0
3009440921361,1786468275919585072,107.73,0.0,89107.0
3009564171473,1786468276042835234,113.8,0.0,89107.0
3009687304713,1786468276165968434,119.98,100.0,89107.0
3009810601330,1786468276289264981,124.78,100.0,89107.0
3009933677525,1786468276412341296,125.94,100.0,89107.0
3010056368247,1786468276535032008,124.86,100.0,89107.0
3010179243850,1786468276657907601,124.83,100.0,89107.0
3010302112009,1786468276780775760,124.85,0.0,89107.0
3010425156129,1786468276903819880,125.53,0.0,89107.0
3010548374480,1786468277027038231,126.04,0.0,89107.0
3010671550641,1786468277150214302,126.56,100.0,89107.0
3010794480770,1786468277273144451,126.92,100.0,89107.0
3010918156575,1786468277396820266,125.43,100.0,89107.0
3011041021233,1786468277519684934,124.68,100.0,89107.0
3011164610663,1786468277643274474,131.74,100.0,89107.0
3011287991661,1786468277766655412,139.39,100.0,89107.0
3011411280357,1786468277889944188,141.81,100.0,89107.0
3011534515184,1786468278013178945,148.98,100.0,89107.0
3011657949437,1786468278136613118,149.69,100.0,89107.0
3011781178198,1786468278259842019,150.23,100.0,89107.0
