monotonic_ns,wall_ns,power_w,utilization_pct,memory_mib
2983227404796,1786468249706069137,90.08,0.0,89103.0
2983350614028,1786468249829277929,94.12,0.0,89103.0
2983473605533,1786468249952269324,102.47,91.0,89105.0
2983596671199,1786468250075334970,108.35,91.0,89105.0
2983719830190,1786468250198493911,113.27,50.0,89105.0
2983842421432,1786468250321085103,125.88,59.0,89105.0
2983965144105,1786468250443807776,131.39,59.0,89105.0
2984087575635,1786468250566239446,137.15,81.0,89105.0
2984210728866,1786468250689392517,144.09,81.0,89105.0
2984333599195,1786468250812262996,151.06,93.0,89105.0
2984456735027,1786468250935398748,151.69,100.0,89105.0
2984579696846,1786468251058360667,151.21,100.0,89105.0
2984702149242,1786468251180812903,152.38,98.0,89105.0
2984825098987,1786468251303762718,151.11,98.0,89105.0
2984947958381,1786468251426622092,152.37,82.0,89105.0
2985071310594,1786468251549974285,152.25,100.0,89105.0
2985194525406,1786468251673189127,152.17,100.0,89105.0
2985317819959,1786468251796483640,151.06,96.0,89105.0
2985441214187,1786468251919877928,150.47,100.0,89105.0
2985564643386,1786468252043307157,150.69,100.0,89105.0
2985687587421,1786468252166251172,150.69,100.0,89105.0
2985810572126,1786468252289235817,150.52,100.0,89105.0
2985933699152,1786468252412362893,149.28,100.0,89107.0
2986056855944,1786468252535519625,148.85,92.0,89107.0
2986180068181,1786468252658731762,148.88,92.0,89107.0
2986303203762,1786468252781867553,148.15,97.0,89107.0
2986426061021,1786468252904724682,147.32,97.0,89107.0
2986548969080,1786468253027632891,145.06,96.0,89107.0
2986672327574,1786468253150991345,145.91,100.0,89107.0
2986795474485,1786468253274138276,144.54,100.0,89107.0
2986918772818,1786468253397436609,144.93,100.0,89107.0
2987042071156,1786468253520734947,144.24,100.0,89107.0
2987165250742,1786468253643914443,144.04,100.0,89107.0
2987288267408,1786468253766931159,143.78,100.0,89107.0
2987411080251,1786468253889743972,144.17,100.0,89107.0
2987533683228,1786468254012347099,143.87,100.0,89107.0
2987656508336,1786468254135171997,141.19,100.0,89107.0
2987778823566,1786468254257487427,136.44,100.0,89107.0
2987901372626,1786468254380036397,131.24,0.0,89107.0
2988023781117,1786468254502444818,126.54,0.0,89107.0
2988147281766,1786468254625945497,119.28,0.0,89107.0
2988270508498,1786468254749172269,118.9,100.0,89107.0
2988393228081,1786468254871891842,118.9,100.0,89107.0
2988515599845,1786468254994263566,114.05,71.0,89107.0
2988637817664,1786468255116481355,109.28,71.0,89107.0
2988760170373,1786468255238834234,105.46,0.0,89107.0
2988882815420,1786468255361479151,107.86,0.0,89107.0
2989006089427,1786468255484753238,113.11,0.0,89107.0
2989129016777,1786468255607680528,119.96,100.0,89107.0
2989251608763,1786468255730272505,119.89,100.0,89107.0
2989374138379,1786468255852802170,114.25,100.0,89107.0
2989496736354,1786468255975400055,113.43,0.0,89107.0
2989619415431,1786468256098079182,113.42,0.0,89107.0
2989742100118,1786468256220763979,113.38,0.0,89107.0
2989864593463,1786468256343257164,112.95,0.0,89107.0
2989987113798,1786468256465777479,106.96,0.0,89107.0
2990109544213,1786468256588208024,99.54,0.0,89107.0
2990232405771,1786468256711069523,95.34,0.0,89107.0
2990355649923,1786468256834313754,97.49,0.0,89107.0
2990479040047,1786468256957703918,102.59,100.0,89107.0
2990602487860,1786468257081151701,109.69,100.0,89107.0
2990726192011,1786468257204855722,113.07,100.0,89107.0
2990849671650,1786468257328335351,123.44,96.0,89107.0
2990973242165,1786468257451905916,129.35,96.0,89107.0
2991097338254,1786468257576002005,135.69,100.0,89107.0
2991221251282,1786468257699915073,139.27,100.0,89107.0
2991345296176,1786468257823959817,145.79,100.0,89107.0
2991468917486,1786468257947581157,146.09,100.0,89107.0
2991592414455,1786468258071078236,146.68,100.0,89107.0
2991715617472,1786468258194281233,146.95,96.0,89107.0
2991839396263,1786468258318059924,149.75,96.0,89107.0
2991962855202,1786468258441518863,147.86,100.0,89107.0
2992086563843,1786468258565227584,150.28,100.0,89107.0
2992210084372,1786468258688748073,151.39,100.0,89107.0
2992333437955,1786468258812101606,150.08,100.0,89107.0
2992457139891,1786468258935803582,150.95,100.0,89107.0
2992581145254,1786468259059808956,149.93,100.0,89107.0
2992705052687,1786468259183716338,149.81,100.0,89107.0
2992828058132,1786468259306721803,149.68,100.0,89107.0
2992952277822,1786468259430941553,149.73,100.0,89107.0
2993075825262,1786468259554489003,148.87,100.0,89107.0
2993199276100,1786468259677939771,149.32,100.0,89107.0
2993322616623,1786468259801280344,149.26,100.0,89107.0
2993445669438,1786468259924333079,140.29,24.0,89107.0
2993568657788,1786468260047321439,134.02,24.0,89107.0
2993691461656,1786468260170125407,129.09,0.0,89107.0
2993814477936,1786468260293141617,123.82,0.0,89107.0
2993937379264,1786468260416043005,120.53,27.0,89107.0
2994060188523,1786468260538852264,117.77,100.0,89107.0
2994183496545,1786468260662160266,117.72,100.0,89107.0
2994307272426,1786468260785936217,117.57,100.0,89107.0
2994430607364,1786468260909271185,119.75,100.0,89107.0
2994554461691,1786468261033125232,130.93,100.0,89107.0
2994678146017,1786468261156809678,137.06,100.0,89107.0
2994801704032,1786468261280367703,142.9,100.0,89107.0
2994924957963,1786468261403621644,144.29,100.0,89107.0
2995047879487,1786468261526543158,137.58,0.0,89107.0
2995171168965,1786468261649832656,131.7,0.0,89107.0
2995294391786,1786468261773055587,124.94,0.0,89107.0
2995417529197,1786468261896192868,122.62,0.0,89107.0
2995540948316,1786468262019612037,121.54,89.0,89107.0
2995664139052,1786468262142802643,121.11,100.0,89107.0
2995787805452,1786468262266469173,122.21,100.0,89107.0
2995911246351,1786468262389910032,122.72,100.0,89107.0
2996034456183,1786468262513119894,127.69,100.0,89107.0
2996157895601,1786468262636559292,137.91,100.0,89107.0
2996281433251,1786468262760096982,142.86,95.0,89107.0
2996405128467,1786468262883792128,145.45,95.0,89107.0
2996528946548,1786468263007610229,144.77,100.0,89107.0
2996652700130,1786468263131364081,144.51,100.0,89107.0
2996776131453,1786468263254795014,142.62,100.0,89107.0
2996899671208,1786468263378334939,143.56,100.0,89107.0
2997022908104,1786468263501571815,144.03,100.0,89107.0
2997146376138,1786468263625039899,141.63,100.0,89107.0
2997269390348,1786468263748054079,135.58,0.0,89107.0
2997392227581,1786468263870891302,129.94,0.0,89107.0
2997515180876,1786468263993844707,124.46,0.0,89107.0
2997638714980,1786468264117378751,121.26,0.0,89107.0
2997761772210,1786468264240435951,117.59,66.0,89107.0
2997885204959,1786468264363868630,114.31,100.0,89107.0
2998009181933,1786468264487845644,111.39,100.0,89107.0
2998132572731,1786468264611236462,108.91,100.0,89107.0
2998255914839,1786468264734578490,108.98,100.0,89107.0
2998379640525,1786468264858304186,110.38,100.0,89107.0
2998503220430,1786468264981884211,112.33,100.0,89107.0
2998626623853,1786468265105287514,113.28,100.0,89107.0
2998749729824,1786468265228393535,110.4,100.0,89107.0
2998873498935,1786468265352162686,109.1,100.0,89107.0
2998997255537,1786468265475919338,109.66,100.0,89107.0
2999120748106,1786468265599411797,109.0,100.0,89107.0
2999244392016,1786468265723055667,108.92,100.0,89107.0
2999367977966,1786468265846641697,109.33,100.0,89107.0
2999491964540,1786468265970628321,109.45,100.0,89107.0
2999615662341,1786468266094326062,109.47,100.0,89107.0
2999738896488,1786468266217560219,110.2,100.0,89107.0
2999862228735,1786468266340892486,110.09,100.0,89107.0
2999985840456,1786468266464504137,109.98,100.0,89107.0
3000109477026,1786468266588140717,110.71,100.0,89107.0
3000233288538,1786468266711952279,110.68,100.0,89107.0
3000357103795,1786468266835767536,111.11,100.0,89107.0
3000480646180,1786468266959309921,111.28,100.0,89107.0
3000603948062,1786468267082611773,111.03,100.0,89107.0
3000727347535,1786468267206011196,111.08,100.0,89107.0
3000850944091,1786468267329607772,110.47,100.0,89107.0
3000974423825,1786468267453087546,109.88,100.0,89107.0
3001097988074,1786468267576651645,109.5,100.0,89107.0
3001221632405,1786468267700296076,109.45,100.0,89107.0
3001345434652,1786468267824098323,109.59,100.0,89107.0
3001468914386,1786468267947578157,109.73,100.0,89107.0
3001592569441,1786468268071233112,109.97,100.0,89107.0
3001716076366,1786468268194740377,110.34,100.0,89107.0
3001839741881,1786468268318405562,110.57,100.0,89107.0
3001963196645,1786468268441860406,110.9,100.0,89107.0
3002086897551,1786468268565561212,110.92,100.0,89107.0
3002210257434,1786468268688921175,111.14,100.0,89107.0
3002334046296,1786468268812709997,111.11,100.0,89107.0
3002457152681,1786468268935816532,110.34,100.0,89107.0
3002580339078,1786468269059002789,108.45,100.0,89107.0
3002703467384,1786468269182131155,106.14,0.0,89107.0
3002826338097,1786468269305001758,104.25,0.0,89107.0
3002950118654,1786468269428782375,102.15,0.0,89107.0
3003073836710,1786468269552500401,101.93,100.0,89107.0
3003197259474,1786468269675923205,102.17,100.0,89107.0
3003321081196,1786468269799744937,102.23,97.0,89107.0
3003444508179,1786468269923171730,102.99,100.0,89107.0
3003568087714,1786468270046751255,104.97,100.0,89107.0
3003691587584,1786468270170251275,106.45,100.0,89107.0
3003815065873,1786468270293729554,107.84,100.0,89107.0
3003939186382,1786468270417850143,110.36,100.0,89107.0
3004062736077,1786468270541399738,110.6,100.0,89107.0
3004186184295,1786468270664848056,110.18,100.0,89107.0
3004309538603,1786468270788202344,110.09,100.0,89107.0
3004433440376,1786468270912104137,110.16,100.0,89107.0
3004557320989,1786468271035984730,110.16,100.0,89107.0
3004681171291,1786468271159834942,110.27,100.0,89107.0
3004805147115,1786468271283810906,110.68,100.0,89107.0
3004928360981,1786468271407024712,110.73,100.0,89107.0
3005051826960,1786468271530490681,111.1,100.0,89107.0
3005175176068,1786468271653839729,111.49,100.0,89107.0
3005298736648,1786468271777400369,111.62,97.0,89107.0
3005421930504,1786468271900594195,111.84,97.0,89107.0
3005545352069,1786468272024015890,112.39,96.0,89107.0
