monotonic_ns,wall_ns,gpu_timestamp,power_w,utilization_pct,memory_mib,sm_clock_mhz,memory_clock_mhz,temperature_c,pstate,active_clock_event_reasons
3389620842584,1788545777291209482,2026/09/04 18:16:17.284,121.59,0,73834,1410,1512,66,P0,0x0000000000000000
3389748210109,1788545777418286599,2026/09/04 18:16:17.410,121.59,0,73834,1410,1512,69,P0,0x0000000000000004
3389876325291,1788545777547460694,2026/09/04 18:16:17.538,302.47,0,73834,1410,1512,68,P0,0x0000000000000004
3390005024859,1788545777675517200,2026/09/04 18:16:17.666,304.56,44,73834,1305,1512,68,P0,0x0000000000000004
3390132195761,1788545777801934956,2026/09/04 18:16:17.794,303.86,100,73834,1305,1512,68,P0,0x0000000000000004
3390259130858,1788545777929420196,2026/09/04 18:16:17.920,306.02,100,73834,1305,1512,70,P0,0x0000000000000004
3390390940581,1788545778065529396,2026/09/04 18:16:18.049,327.68,100,73834,1320,1512,68,P0,0x0000000000000004
3390522848763,1788545778193258029,2026/09/04 18:16:18.184,295.41,94,73834,1320,1512,68,P0,0x0000000000000004
3390651180785,1788545778322180224,2026/09/04 18:16:18.312,287.52,94,73834,1320,1512,68,P0,0x0000000000000004
3390778877344,1788545778448661468,2026/09/04 18:16:18.441,304.03,100,73834,1320,1512,70,P0,0x0000000000000004
3390905677123,1788545778575763061,2026/09/04 18:16:18.567,288.40,96,73834,1305,1512,69,P0,0x0000000000000004
3391033132037,1788545778703571715,2026/09/04 18:16:18.695,307.14,96,73834,1305,1512,69,P0,0x0000000000000004
3391161136947,1788545778831772802,2026/09/04 18:16:18.823,306.28,100,73834,1305,1512,69,P0,0x0000000000000004
3391291860106,1788545778965020486,2026/09/04 18:16:18.950,215.46,100,73834,1275,1512,70,P0,0x0000000000000004
3391422655363,1788545779093359069,2026/09/04 18:16:19.084,307.05,100,73834,1275,1512,69,P0,0x0000000000000004
3391550558128,1788545779220828701,2026/09/04 18:16:19.212,297.55,96,73834,1275,1512,69,P0,0x0000000000000004
3391678329597,1788545779348907669,2026/09/04 18:16:19.340,299.56,96,73834,1275,1512,69,P0,0x0000000000000004
3391805642530,1788545779475425662,2026/09/04 18:16:19.468,268.57,100,73834,1275,1512,70,P0,0x0000000000000004
3391932875815,1788545779603403592,2026/09/04 18:16:19.594,304.90,98,73834,1275,1512,69,P0,0x0000000000000004
3392060761683,1788545779731192099,2026/09/04 18:16:19.722,302.49,98,73834,1275,1512,69,P0,0x0000000000000004
3392191806291,1788545779865489303,2026/09/04 18:16:19.850,306.18,98,73834,1305,1512,69,P0,0x0000000000000004
3392322262841,1788545779992114597,2026/09/04 18:16:19.984,302.99,100,73834,1305,1512,70,P0,0x0000000000000004
3392449515707,1788545780119990326,2026/09/04 18:16:20.111,304.19,100,73834,1305,1512,69,P0,0x0000000000000004
3392578120097,1788545780249314239,2026/09/04 18:16:20.240,291.97,97,73834,1305,1512,69,P0,0x0000000000000004
3392706797529,1788545780377344568,2026/09/04 18:16:20.368,295.10,100,73834,1305,1512,69,P0,0x0000000000000004
3392834233627,1788545780504182899,2026/09/04 18:16:20.496,303.86,100,73834,1305,1512,70,P0,0x0000000000000004
3392961540719,1788545780631966747,2026/09/04 18:16:20.623,304.13,100,73834,1305,1512,69,P0,0x0000000000000004
