monotonic_ns,wall_ns,gpu_timestamp,power_w,utilization_pct,memory_mib,sm_clock_mhz,memory_clock_mhz,temperature_c,pstate,active_clock_event_reasons
1164918996587,1788543552588486773,2026/09/04 17:39:12.581,124.25,0,73834,1410,1512,69,P0,0x0000000000000000
1165045867363,1788543552715792256,2026/09/04 17:39:12.708,333.22,23,73834,1410,1512,72,P0,0x0000000000000004
1165172294915,1788543552841894730,2026/09/04 17:39:12.834,285.59,100,73834,1245,1512,72,P0,0x0000000000000004
1165298652911,1788543552968487401,2026/09/04 17:39:12.960,281.50,100,73834,1245,1512,72,P0,0x0000000000000004
1165425550803,1788543553095713566,2026/09/04 17:39:13.088,282.08,100,73834,1245,1512,72,P0,0x0000000000000004
1165555312067,1788543553227669804,2026/09/04 17:39:13.215,299.58,100,73834,1245,1512,73,P0,0x0000000000000004
1165684599236,1788543553354577905,2026/09/04 17:39:13.346,300.05,100,73834,1260,1512,72,P0,0x0000000000000004
1165811495193,1788543553481482048,2026/09/04 17:39:13.473,310.34,100,73834,1260,1512,72,P0,0x0000000000000004
1165938343727,1788543553608268491,2026/09/04 17:39:13.600,282.95,100,73834,1260,1512,73,P0,0x0000000000000004
1166066332047,1788543553737472243,2026/09/04 17:39:13.731,307.35,100,73834,1245,1512,72,P0,0x0000000000000004
1166194471850,1788543553864545402,2026/09/04 17:39:13.856,341.49,100,73834,1245,1512,73,P0,0x0000000000000004
1166321411450,1788543553991246595,2026/09/04 17:39:13.983,316.86,100,73834,1245,1512,73,P0,0x0000000000000004
1166447339112,1788543554116511984,2026/09/04 17:39:14.109,312.28,91,73834,1245,1512,73,P0,0x0000000000000004
1166573360229,1788543554243287196,2026/09/04 17:39:14.235,304.52,100,73834,1260,1512,73,P0,0x0000000000000004
1166699716996,1788543554369254693,2026/09/04 17:39:14.362,293.16,100,73834,1260,1512,73,P0,0x0000000000000004
1166825852677,1788543554495518304,2026/09/04 17:39:14.488,283.04,100,73834,1260,1512,73,P0,0x0000000000000004
1166952309889,1788543554622169108,2026/09/04 17:39:14.614,280.43,100,73834,1260,1512,73,P0,0x0000000000000004
1167078451832,1788543554747826555,2026/09/04 17:39:14.740,289.86,100,73834,1245,1512,73,P0,0x0000000000000004
1167204603391,1788543554874461740,2026/09/04 17:39:14.866,293.57,100,73834,1245,1512,73,P0,0x0000000000000004
1167331117251,1788543555000825953,2026/09/04 17:39:14.993,299.95,100,73834,1245,1512,73,P0,0x0000000000000004
1167460941636,1788543555134128003,2026/09/04 17:39:15.120,304.53,100,73834,1245,1512,73,P0,0x0000000000000004
1167591234730,1788543555261426497,2026/09/04 17:39:15.253,309.80,94,73834,1245,1512,73,P0,0x0000000000000004
1167718055604,1788543555387757038,2026/09/04 17:39:15.380,314.45,94,73834,1245,1512,73,P0,0x0000000000000004
1167844063041,1788543555513464815,2026/09/04 17:39:15.506,299.19,100,73834,1245,1512,73,P0,0x0000000000000004
1167971224880,1788543555642060859,2026/09/04 17:39:15.635,315.20,100,73834,1260,1512,73,P0,0x0000000000000004
1168098386201,1788543555767787646,2026/09/04 17:39:15.760,299.19,100,73834,1260,1512,73,P0,0x0000000000000004
1168224945318,1788543555895184524,2026/09/04 17:39:15.887,279.93,100,73834,1260,1512,73,P0,0x0000000000000004
1168351199426,1788543556020291964,2026/09/04 17:39:16.013,285.99,100,73834,1260,1512,73,P0,0x0000000000000004
1168477270181,1788543556147326976,2026/09/04 17:39:16.139,296.67,100,73834,1320,1512,73,P0,0x0000000000000004
1168603672746,1788543556273100841,2026/09/04 17:39:16.266,281.30,100,73834,1320,1512,73,P0,0x0000000000000004
1168730151188,1788543556400307183,2026/09/04 17:39:16.392,281.30,100,73834,1320,1512,73,P0,0x0000000000000004
1168859906083,1788543556532593480,2026/09/04 17:39:16.518,280.32,93,73834,1260,1512,73,P0,0x0000000000000004
1168989217339,1788543556658936459,2026/09/04 17:39:16.651,299.97,100,73834,1260,1512,73,P0,0x0000000000000004
1169116074214,1788543556786292321,2026/09/04 17:39:16.778,298.81,100,73834,1260,1512,73,P0,0x0000000000000004
1169242668707,1788543556912163787,2026/09/04 17:39:16.904,307.53,100,73834,1260,1512,73,P0,0x0000000000000004
1169369393911,1788543557039715565,2026/09/04 17:39:17.032,313.43,100,73834,1245,1512,73,P0,0x0000000000000004
1169496442382,1788543557166228221,2026/09/04 17:39:17.158,307.84,100,73834,1245,1512,73,P0,0x0000000000000004
1169623190330,1788543557293238475,2026/09/04 17:39:17.285,313.04,100,73834,1245,1512,73,P0,0x0000000000000004
1169750011666,1788543557419860182,2026/09/04 17:39:17.412,304.85,100,73834,1245,1512,73,P0,0x0000000000000004
1169878227723,1788543557549672443,2026/09/04 17:39:17.539,308.44,97,73834,1245,1512,73,P0,0x0000000000000004
1170006031525,1788543557675470070,2026/09/04 17:39:17.667,281.79,96,73834,1245,1512,73,P0,0x0000000000000004
1170132576068,1788543557802763864,2026/09/04 17:39:17.795,284.71,96,73834,1245,1512,73,P0,0x0000000000000004
