monotonic_ns,wall_ns,gpu_timestamp,power_w,utilization_pct,memory_mib,sm_clock_mhz,memory_clock_mhz,temperature_c,pstate,active_clock_event_reasons
3360149499111,1788545747818886642,2026/09/04 18:15:47.812,121.24,0,73834,1410,1512,65,P0,0x0000000000000000
3360276703071,1788545747947577465,2026/09/04 18:15:47.939,121.14,0,73834,1410,1512,69,P0,0x0000000000000004
3360404854134,1788545748075214819,2026/09/04 18:15:48.066,309.97,24,73834,1260,1512,69,P0,0x0000000000000004
3360531696173,1788545748201257845,2026/09/04 18:15:48.193,314.99,24,73834,1260,1512,70,P0,0x0000000000000004
3360657779104,1788545748327338883,2026/09/04 18:15:48.320,313.66,100,73834,1260,1512,69,P0,0x0000000000000004
3360789032818,1788545748463822501,2026/09/04 18:15:48.446,296.47,100,73834,1275,1512,69,P0,0x0000000000000004
3360920288046,1788545748589833939,2026/09/04 18:15:48.582,302.67,100,73834,1275,1512,70,P0,0x0000000000000004
3361046279944,1788545748715817379,2026/09/04 18:15:48.708,310.18,100,73834,1275,1512,70,P0,0x0000000000000004
3361172339048,1788545748841935996,2026/09/04 18:15:48.834,279.84,100,73834,1275,1512,70,P0,0x0000000000000004
3361298421102,1788545748967996415,2026/09/04 18:15:48.960,338.69,100,73834,1290,1512,70,P0,0x0000000000000004
3361424928566,1788545749094936467,2026/09/04 18:15:49.087,286.45,100,73834,1290,1512,70,P0,0x0000000000000004
3361551286356,1788545749220703668,2026/09/04 18:15:49.213,279.25,100,73834,1290,1512,70,P0,0x0000000000000004
3361677508401,1788545749347391269,2026/09/04 18:15:49.339,318.50,100,73834,1290,1512,70,P0,0x0000000000000004
3361803867783,1788545749473413847,2026/09/04 18:15:49.465,308.91,100,73834,1245,1512,70,P0,0x0000000000000004
3361929748822,1788545749599154639,2026/09/04 18:15:49.592,304.46,100,73834,1245,1512,70,P0,0x0000000000000004
3362056071295,1788545749726066498,2026/09/04 18:15:49.718,313.15,100,73834,1245,1512,70,P0,0x0000000000000004
3362185622956,1788545749858287354,2026/09/04 18:15:49.845,311.90,100,73834,1260,1512,70,P0,0x0000000000000004
3362315042304,1788545749984879506,2026/09/04 18:15:49.977,305.39,100,73834,1260,1512,70,P0,0x0000000000000004
3362441647746,1788545750111300167,2026/09/04 18:15:50.104,298.06,100,73834,1260,1512,70,P0,0x0000000000000004
3362567362378,1788545750236497744,2026/09/04 18:15:50.229,319.45,100,73834,1260,1512,70,P0,0x0000000000000004
3362696205581,1788545750368990729,2026/09/04 18:15:50.362,288.97,100,73834,1260,1512,70,P0,0x0000000000000004
3362826343145,1788545750496732468,2026/09/04 18:15:50.488,338.45,100,73834,1260,1512,70,P0,0x0000000000000004
3362953699484,1788545750623587812,2026/09/04 18:15:50.615,288.02,100,73834,1260,1512,70,P0,0x0000000000000004
3363081132247,1788545750751770195,2026/09/04 18:15:50.741,279.93,100,73834,1260,1512,70,P0,0x0000000000000004
3363208562620,1788545750878430745,2026/09/04 18:15:50.871,316.29,100,73834,1290,1512,70,P0,0x0000000000000004
3363335317401,1788545751005298832,2026/09/04 18:15:50.997,301.72,100,73834,1290,1512,70,P0,0x0000000000000004
3363461728529,1788545751131231051,2026/09/04 18:15:51.124,290.93,100,73834,1290,1512,70,P0,0x0000000000000004
3363588859070,1788545751259575692,2026/09/04 18:15:51.251,315.03,100,73834,1260,1512,70,P0,0x0000000000000004
3363716701788,1788545751386919182,2026/09/04 18:15:51.378,314.80,100,73834,1260,1512,70,P0,0x0000000000000004
3363843959463,1788545751514099608,2026/09/04 18:15:51.505,303.08,100,73834,1260,1512,70,P0,0x0000000000000004
3363970195795,1788545751639364737,2026/09/04 18:15:51.632,296.67,100,73834,1260,1512,70,P0,0x0000000000000004
3364096465510,1788545751766640951,2026/09/04 18:15:51.758,281.40,100,73834,1290,1512,70,P0,0x0000000000000004
3364223121126,1788545751892675137,2026/09/04 18:15:51.885,278.18,100,73834,1290,1512,70,P0,0x0000000000000004
3364349748589,1788545752019610855,2026/09/04 18:15:52.012,322.06,100,73834,1290,1512,70,P0,0x0000000000000004
3364476226140,1788545752145934247,2026/09/04 18:15:52.138,291.04,100,73834,1290,1512,70,P0,0x0000000000000004
3364602703744,1788545752272552310,2026/09/04 18:15:52.265,302.43,100,73834,1260,1512,70,P0,0x0000000000000004
3364729582995,1788545752399733615,2026/09/04 18:15:52.391,317.64,100,73834,1260,1512,70,P0,0x0000000000000004
3364856465742,1788545752526271978,2026/09/04 18:15:52.518,295.43,100,73834,1260,1512,70,P0,0x0000000000000004
3364986182092,1788545752659158079,2026/09/04 18:15:52.645,304.04,100,73834,1245,1512,70,P0,0x0000000000000004
3365115734430,1788545752785390852,2026/09/04 18:15:52.778,310.66,100,73834,1245,1512,70,P0,0x0000000000000004
3365242039067,1788545752911759048,2026/09/04 18:15:52.904,316.37,100,73834,1245,1512,70,P0,0x0000000000000004
3365368246372,1788545753037817965,2026/09/04 18:15:53.030,310.29,100,73834,1245,1512,70,P0,0x0000000000000004
3365495024429,1788545753165308578,2026/09/04 18:15:53.157,334.57,100,73834,1275,1512,70,P0,0x0000000000000004
3365621974912,1788545753291710416,2026/09/04 18:15:53.284,273.10,100,73834,1275,1512,70,P0,0x0000000000000004
3365748834193,1788545753419026428,2026/09/04 18:15:53.411,280.12,100,73834,1275,1512,70,P0,0x0000000000000004
3365876072554,1788545753546203931,2026/09/04 18:15:53.538,314.22,100,73834,1275,1512,70,P0,0x0000000000000004
3366003225722,1788545753673336269,2026/09/04 18:15:53.665,281.88,100,73834,1290,1512,71,P0,0x0000000000000004
3366129863739,1788545753799453005,2026/09/04 18:15:53.792,309.73,100,73834,1290,1512,70,P0,0x0000000000000004
3366256612468,1788545753926313034,2026/09/04 18:15:53.919,332.26,100,73834,1290,1512,70,P0,0x0000000000000004
3366387069439,1788545754060887769,2026/09/04 18:15:54.045,298.80,100,73834,1275,1512,70,P0,0x0000000000000004
3366518031094,1788545754188235575,2026/09/04 18:15:54.179,306.46,100,73834,1275,1512,70,P0,0x0000000000000004
3366644912629,1788545754314674362,2026/09/04 18:15:54.307,310.26,100,73834,1275,1512,70,P0,0x0000000000000004
3366771894461,1788545754442221490,2026/09/04 18:15:54.433,312.20,100,73834,1275,1512,70,P0,0x0000000000000004
3366899000841,1788545754568857276,2026/09/04 18:15:54.561,284.48,100,73834,1305,1512,71,P0,0x0000000000000004
3367025583141,1788545754695373067,2026/09/04 18:15:54.687,333.99,100,73834,1305,1512,70,P0,0x0000000000000004
3367151707795,1788545754821115940,2026/09/04 18:15:54.813,277.21,100,73834,1305,1512,70,P0,0x0000000000000004
3367277969865,1788545754947906936,2026/09/04 18:15:54.940,273.71,100,73834,1305,1512,70,P0,0x0000000000000004
3367404889181,1788545755074886494,2026/09/04 18:15:55.067,309.69,100,73834,1260,1512,70,P0,0x0000000000000004
3367531621126,1788545755201435948,2026/09/04 18:15:55.193,273.70,100,73834,1260,1512,71,P0,0x0000000000000004
3367657993146,1788545755327632468,2026/09/04 18:15:55.320,296.92,100,73834,1260,1512,70,P0,0x0000000000000004
3367791328338,1788545755468091143,2026/09/04 18:15:55.446,296.76,100,73834,1275,1512,70,P0,0x0000000000000004
3367925286471,1788545755595567168,2026/09/04 18:15:55.587,296.76,100,73834,1275,1512,70,P0,0x0000000000000004
3368052619163,1788545755722763501,2026/09/04 18:15:55.714,288.80,100,73834,1275,1512,70,P0,0x0000000000000004
3368181554228,1788545755853428001,2026/09/04 18:15:55.841,309.66,100,73834,1275,1512,70,P0,0x0000000000000004
3368309968313,1788545755979593794,2026/09/04 18:15:55.971,317.52,100,73834,1260,1512,70,P0,0x0000000000000004
3368435626012,1788545756104734452,2026/09/04 18:15:56.098,306.67,100,73834,1260,1512,71,P0,0x0000000000000004
