monotonic_ns,wall_ns,gpu_timestamp,power_w,utilization_pct,memory_mib,sm_clock_mhz,memory_clock_mhz,temperature_c,pstate,active_clock_event_reasons
3225646670018,1788545613318513932,2026/09/04 18:13:33.307,121.04,0,73834,1410,1512,65,P0,0x0000000000000000
3225775539166,1788545613445629002,2026/09/04 18:13:33.437,272.83,0,73834,1275,1512,69,P0,0x0000000000000004
3225902899310,1788545613573239057,2026/09/04 18:13:33.565,307.37,18,73834,1275,1512,69,P0,0x0000000000000004
3226029644000,1788545613699107543,2026/09/04 18:13:33.691,291.33,18,73834,1275,1512,69,P0,0x0000000000000004
3226157962271,1788545613829905205,2026/09/04 18:13:33.822,278.64,100,73834,1245,1512,69,P0,0x0000000000000004
3226286476021,1788545613956135151,2026/09/04 18:13:33.948,286.44,100,73834,1245,1512,69,P0,0x0000000000000004
3226412129970,1788545614081210680,2026/09/04 18:13:34.074,269.12,100,73834,1245,1512,70,P0,0x0000000000000004
3226537883733,1788545614207630906,2026/09/04 18:13:34.200,281.69,100,73834,1245,1512,69,P0,0x0000000000000004
3226665101806,1788545614335670158,2026/09/04 18:13:34.328,284.23,100,73834,1260,1512,70,P0,0x0000000000000004
3226792118212,1788545614461650323,2026/09/04 18:13:34.454,279.83,100,73834,1260,1512,70,P0,0x0000000000000004
3226918383203,1788545614588191946,2026/09/04 18:13:34.580,319.67,100,73834,1260,1512,69,P0,0x0000000000000004
3227047444966,1788545614719783518,2026/09/04 18:13:34.707,305.03,100,73834,1260,1512,70,P0,0x0000000000000004
3227176467286,1788545614846226597,2026/09/04 18:13:34.838,305.39,100,73834,1305,1512,70,P0,0x0000000000000004
3227302948001,1788545614972759083,2026/09/04 18:13:34.964,322.12,100,73834,1305,1512,70,P0,0x0000000000000004
3227429507931,1788545615099316712,2026/09/04 18:13:35.091,290.27,100,73834,1305,1512,70,P0,0x0000000000000004
3227558051481,1788545615229861171,2026/09/04 18:13:35.222,280.52,100,73834,1260,1512,69,P0,0x0000000000000004
3227686947232,1788545615357124033,2026/09/04 18:13:35.348,274.39,100,73834,1260,1512,70,P0,0x0000000000000004
3227813772042,1788545615483495743,2026/09/04 18:13:35.476,285.38,100,73834,1260,1512,70,P0,0x0000000000000004
3227940467202,1788545615610504766,2026/09/04 18:13:35.602,270.87,100,73834,1260,1512,70,P0,0x0000000000000004
3228067300425,1788545615737186295,2026/09/04 18:13:35.729,335.91,100,73834,1305,1512,70,P0,0x0000000000000004
3228193597300,1788545615863086482,2026/09/04 18:13:35.856,288.61,100,73834,1305,1512,70,P0,0x0000000000000004
3228319757104,1788545615989516076,2026/09/04 18:13:35.982,274.19,100,73834,1305,1512,70,P0,0x0000000000000004
3228451407537,1788545616126367813,2026/09/04 18:13:36.108,314.92,100,73834,1305,1512,70,P0,0x0000000000000004
3228583168661,1788545616252729721,2026/09/04 18:13:36.245,269.40,100,73834,1275,1512,70,P0,0x0000000000000004
3228709413212,1788545616379169064,2026/09/04 18:13:36.371,288.00,100,73834,1275,1512,70,P0,0x0000000000000004
3228835741728,1788545616505391933,2026/09/04 18:13:36.497,333.13,100,73834,1275,1512,70,P0,0x0000000000000004
