connection_id,route,start_ns,end_ns,client_to_target_bytes,target_to_client_bytes
3c7b2001b71c4287,kv,5573609334603407,5573609335890164,0,0
c8cf45d7006ac1ea,api,5573609334940594,5573609335955973,0,0
