connection_id,route,start_ns,end_ns,client_to_target_bytes,target_to_client_bytes
a9381f9ea746d975,kv,5570915114272391,5570915115487557,0,0
a98018ddc3256f6c,api,5570915114604587,5570915115550886,0,0
307cb99016f09d88,api,5570934973783426,5570943224659599,25919,12077
edc4ff52cc0a5c43,api,5570934973631318,5570943547698525,7242,15940
a30607db4e5b3cd8,api,5570934971818049,5570944148606472,22395,23763
e630a8ad5dd30297,api,5570934970806521,5570944212620938,43412,25271
97430bd7183fcd16,api,5570956864431085,5570957908408891,26067,12809
efbb1e69e6aae44e,api,5570958917528293,5570960095270953,7390,13751
f85ec0a20d30ce94,api,5570958052983130,5570960095462900,43560,20626
eba476ddd9d9b007,api,5570958623689878,5570960095642828,22543,16676
0e573ba5fc035638,api,5570976018556140,5570976980578030,43528,11828
e32095a5d82e330b,api,5570976981595169,5570978397261409,22511,18167
42832878f31ce571,api,5570978398353906,5570979238362959,26035,10864
a7b4bacc91f059fa,api,5570979239231789,5570980350164729,7358,14739
