phase,gpu,samples,power_mean_w
baseline,0,239,284.7599163179916
baseline,1,239,86.30661087866112
drain,0,215,240.72651162790697
drain,1,215,219.21674418604653
post,0,239,89.63987447698744
post,1,239,316.8897907949791
