connection_id,route,start_ns,end_ns,client_to_target_bytes,target_to_client_bytes
d938bb09ddd8bf1d,kv,5560291955536356,5560291956781873,0,0
02fde6b427513d9c,api,5560291955877093,5560291956850772,0,0
a3a70180825ff9a8,api,5560311064869120,5560314811728334,36981,9333
1e059cf1504fbb27,api,5560316096705002,5560320351544884,40230,9333
73f5a75807d108f3,api,5560321623200015,5560325302123738,29448,21065
16cdfebc00d31e87,api,5560326583930729,5560329668976817,32058,9333
47ffadcc1f162290,api,5560330963166546,5560331729330402,36949,9826
cf1a903d353601c3,api,5560331730931205,5560332481800536,40198,9579
e6cbafc3ca5e9f80,api,5560332483259190,5560333459445923,29416,12772
c6960ba57dea5f60,api,5560333461213844,5560334437929770,32026,12772
