phase,route,direction,bytes,window_s,bytes_per_s,target_bytes_per_s,target_ratio,ok
baseline,api,client_to_target,0,0.0,0.0,125000000.0,0.0,1
baseline,kv,target_to_client,0,0.0,0.0,125000000.0,0.0,1
drain,api,client_to_target,597411,28.368664026260376,21058.83447479187,125000000.0,0.00016847067579833495,1
drain,kv,target_to_client,360,28.35232400894165,12.697371823433752,125000000.0,1.0157897458747001e-07,1
post,api,client_to_target,1319487,58.345587968826294,22615.02619024071,125000000.0,0.00018092020952192568,1
post,kv,target_to_client,828,58.35663104057312,14.18861893217111,125000000.0,1.1350895145736888e-07,1
