phase,gpu,samples,power_mean_w
baseline,0,480,341.9890625
baseline,1,480,80.92266666666667
drain,0,130,330.5940769230769
drain,1,130,127.54584615384614
post,0,480,238.97566666666668
post,1,480,183.32641666666666
