deadline_s,state_id,regime,policy,shed_by_deadline_w,deadline_met,selected_sessions,migration_makespan_s,profile_case,power_evidence_kind
10,jointly-binding-1,jointly-binding,queue_haul,73.64307414525064,False,3,4.030246588711864,bootstrap,model_credited
10,jointly-binding-1,jointly-binding,greedy,73.64307414525064,False,3,4.030246588711864,bootstrap,model_credited
10,jointly-binding-1,jointly-binding,replay_only,51.02795631903817,False,2,3.1985957597125596,bootstrap,model_credited
10,jointly-binding-1,jointly-binding,kv_only,25.51397815951907,False,1,4.030178833285362,bootstrap,model_credited
10,jointly-binding-1,jointly-binding,isolated_fastest,25.51397815951907,False,1,3.1984038061904103,bootstrap,model_credited
10,jointly-binding-1,jointly-binding,queue_haul_power_blind,3.0787219745390075,False,3,4.030246588711864,bootstrap,model_credited
10,jointly-binding-1,jointly-binding,queue_haul_deadline_blind,50.045545608829514,False,17,,bootstrap,model_credited
10,jointly-binding-1,jointly-binding,exact_modeled_milp_optimum,73.64307414525064,False,3,4.030246588711864,bootstrap,model_credited
10,jointly-binding-5,jointly-binding,queue_haul,45.96512615886823,False,2,3.9461988864733275,bootstrap,model_credited
10,jointly-binding-5,jointly-binding,greedy,45.96512615886823,False,2,3.9461988864733275,bootstrap,model_credited
10,jointly-binding-5,jointly-binding,replay_only,45.96512615886823,False,2,3.9461988864733275,bootstrap,model_credited
10,jointly-binding-5,jointly-binding,kv_only,0.0,False,0,0,bootstrap,model_credited
10,jointly-binding-5,jointly-binding,isolated_fastest,22.9825630794341,False,1,3.946020893207334,bootstrap,model_credited
10,jointly-binding-5,jointly-binding,queue_haul_power_blind,23.940519732507425,False,2,3.9461988864733275,bootstrap,model_credited
10,jointly-binding-5,jointly-binding,queue_haul_deadline_blind,53.18951654779249,False,26,,bootstrap,model_credited
10,jointly-binding-5,jointly-binding,exact_modeled_milp_optimum,45.96512615886823,False,2,3.9461988864733275,bootstrap,model_credited
10,bandwidth-only-1,bandwidth-only,queue_haul,73.64307414525064,False,3,4.030241373370885,bootstrap,model_credited
10,bandwidth-only-1,bandwidth-only,greedy,73.64307414525064,False,3,4.030241373370885,bootstrap,model_credited
10,bandwidth-only-1,bandwidth-only,replay_only,51.02795631903817,False,2,2.9493785376098853,bootstrap,model_credited
10,bandwidth-only-1,bandwidth-only,kv_only,25.51397815951907,False,1,4.030178833285362,bootstrap,model_credited
10,bandwidth-only-1,bandwidth-only,isolated_fastest,25.51397815951907,False,1,2.9491938276168734,bootstrap,model_credited
10,bandwidth-only-1,bandwidth-only,queue_haul_power_blind,4.700983049396655,False,3,4.030241373370885,bootstrap,model_credited
10,bandwidth-only-1,bandwidth-only,queue_haul_deadline_blind,49.18039358206232,False,15,,bootstrap,model_credited
10,bandwidth-only-1,bandwidth-only,exact_modeled_milp_optimum,73.64307414525064,False,3,4.030241373370885,bootstrap,model_credited
10,bandwidth-only-5,bandwidth-only,queue_haul,74.53138529054559,False,5,4.901735879110093,bootstrap,model_credited
10,bandwidth-only-5,bandwidth-only,greedy,74.53138529054559,False,5,4.901735879110093,bootstrap,model_credited
10,bandwidth-only-5,bandwidth-only,replay_only,70.26062827242748,False,4,4.901735879110093,bootstrap,model_credited
10,bandwidth-only-5,bandwidth-only,kv_only,22.862491191108234,False,1,4.718512901016183,bootstrap,model_credited
10,bandwidth-only-5,bandwidth-only,isolated_fastest,45.724982382216524,False,2,4.901379892578107,bootstrap,model_credited
10,bandwidth-only-5,bandwidth-only,queue_haul_power_blind,74.25934767250283,False,5,4.901735879110093,bootstrap,model_credited
10,bandwidth-only-5,bandwidth-only,queue_haul_deadline_blind,59.02153617833545,False,19,,bootstrap,model_credited
10,bandwidth-only-5,bandwidth-only,exact_modeled_milp_optimum,74.53138529054559,False,5,4.901735879110093,bootstrap,model_credited
10,east-kv-only-1,east-kv-only,queue_haul,47.194912262987486,False,2,2.949743309790272,bootstrap,model_credited
10,east-kv-only-1,east-kv-only,greedy,47.194912262987486,False,2,2.949743309790272,bootstrap,model_credited
10,east-kv-only-1,east-kv-only,replay_only,47.194912262987486,False,2,2.949743309790272,bootstrap,model_credited
10,east-kv-only-1,east-kv-only,kv_only,0.0,False,0,0,bootstrap,model_credited
10,east-kv-only-1,east-kv-only,isolated_fastest,23.597456131493743,False,1,2.949183769596136,bootstrap,model_credited
10,east-kv-only-1,east-kv-only,queue_haul_power_blind,47.194912262987486,False,2,2.949743309790272,bootstrap,model_credited
10,east-kv-only-1,east-kv-only,queue_haul_deadline_blind,54.40248001474643,False,18,,bootstrap,model_credited
10,east-kv-only-1,east-kv-only,exact_modeled_milp_optimum,47.194912262987486,False,2,2.949743309790272,bootstrap,model_credited
10,east-kv-only-5,east-kv-only,queue_haul,74.53138529054559,False,5,4.902563173971051,bootstrap,model_credited
10,east-kv-only-5,east-kv-only,greedy,74.53138529054559,False,5,4.902563173971051,bootstrap,model_credited
10,east-kv-only-5,east-kv-only,replay_only,70.26062827242748,False,4,4.902563173971051,bootstrap,model_credited
10,east-kv-only-5,east-kv-only,kv_only,22.862491191108234,False,1,4.718512901016183,bootstrap,model_credited
10,east-kv-only-5,east-kv-only,isolated_fastest,45.724982382216524,False,2,4.901371894848052,bootstrap,model_credited
10,east-kv-only-5,east-kv-only,queue_haul_power_blind,7.572017826166643,False,5,4.902563173971051,bootstrap,model_credited
10,east-kv-only-5,east-kv-only,queue_haul_deadline_blind,68.8135730598454,False,19,,bootstrap,model_credited
10,east-kv-only-5,east-kv-only,exact_modeled_milp_optimum,74.53138529054559,False,5,4.902563173971051,bootstrap,model_credited
10,germany-service-only-1,germany-service-only,queue_haul,47.194912262987486,False,2,2.7005434968966835,bootstrap,model_credited
10,germany-service-only-1,germany-service-only,greedy,47.194912262987486,False,2,2.7005434968966835,bootstrap,model_credited
10,germany-service-only-1,germany-service-only,replay_only,47.194912262987486,False,2,2.7005434968966835,bootstrap,model_credited
10,germany-service-only-1,germany-service-only,kv_only,0.0,False,0,0,bootstrap,model_credited
10,germany-service-only-1,germany-service-only,isolated_fastest,23.597456131493743,False,1,2.699977091178693,bootstrap,model_credited
10,germany-service-only-1,germany-service-only,queue_haul_power_blind,24.58104268877372,False,2,2.7005434968966835,bootstrap,model_credited
10,germany-service-only-1,germany-service-only,queue_haul_deadline_blind,71.94029099910264,False,18,,bootstrap,model_credited
10,germany-service-only-1,germany-service-only,exact_modeled_milp_optimum,47.194912262987486,False,2,2.7005434968966835,bootstrap,model_credited
10,germany-service-only-5,germany-service-only,queue_haul,44.457322785207595,False,2,3.448158051596366,bootstrap,model_credited
10,germany-service-only-5,germany-service-only,greedy,44.457322785207595,False,2,3.448158051596366,bootstrap,model_credited
10,germany-service-only-5,germany-service-only,replay_only,44.457322785207595,False,2,3.448158051596366,bootstrap,model_credited
10,germany-service-only-5,germany-service-only,kv_only,0.0,False,0,0,bootstrap,model_credited
10,germany-service-only-5,germany-service-only,isolated_fastest,22.228661392603783,False,1,3.44759851140223,bootstrap,model_credited
10,germany-service-only-5,germany-service-only,queue_haul_power_blind,5.078889007568705,False,2,3.448158051596366,bootstrap,model_credited
10,germany-service-only-5,germany-service-only,queue_haul_deadline_blind,58.29499297482894,False,21,,bootstrap,model_credited
10,germany-service-only-5,germany-service-only,exact_modeled_milp_optimum,44.457322785207595,False,2,3.448158051596366,bootstrap,model_credited
10,slack-1,slack,queue_haul,45.305816879959536,False,2,3.9466041808047976,bootstrap,model_credited
10,slack-1,slack,greedy,45.305816879959536,False,2,3.9466041808047976,bootstrap,model_credited
10,slack-1,slack,replay_only,45.305816879959536,False,2,3.9466041808047976,bootstrap,model_credited
10,slack-1,slack,kv_only,0.0,False,0,0,bootstrap,model_credited
10,slack-1,slack,isolated_fastest,22.652908439979797,False,1,3.9460161290084126,bootstrap,model_credited
10,slack-1,slack,queue_haul_power_blind,5.175822584780349,False,2,3.9466041808047976,bootstrap,model_credited
10,slack-1,slack,queue_haul_deadline_blind,32.20078959918732,False,20,,bootstrap,model_credited
10,slack-1,slack,exact_modeled_milp_optimum,45.305816879959536,False,2,3.9466041808047976,bootstrap,model_credited
10,slack-5,slack,queue_haul,51.02795631903817,False,2,3.198998992675349,bootstrap,model_credited
10,slack-5,slack,greedy,51.02795631903817,False,2,3.198998992675349,bootstrap,model_credited
10,slack-5,slack,replay_only,51.02795631903817,False,2,3.198998992675349,bootstrap,model_credited
10,slack-5,slack,kv_only,0.0,False,0,0,bootstrap,model_credited
10,slack-5,slack,isolated_fastest,25.51397815951907,False,1,3.1983955669757904,bootstrap,model_credited
10,slack-5,slack,queue_haul_power_blind,2.0152511579985344,False,2,3.198998992675349,bootstrap,model_credited
10,slack-5,slack,queue_haul_deadline_blind,45.72650975768835,False,15,,bootstrap,model_credited
10,slack-5,slack,exact_modeled_milp_optimum,51.02795631903817,False,2,3.198998992675349,bootstrap,model_credited
15,jointly-binding-1,jointly-binding,queue_haul,111.98945226188988,False,6,9.594933635839203,bootstrap,model_credited
15,jointly-binding-1,jointly-binding,greedy,104.62986685340994,False,7,9.595701449927802,bootstrap,model_credited
15,jointly-binding-1,jointly-binding,replay_only,99.1570523047697,False,4,9.595440393137679,bootstrap,model_credited
15,jointly-binding-1,jointly-binding,kv_only,73.64307414525064,False,3,8.641780576635187,bootstrap,model_credited
15,jointly-binding-1,jointly-binding,isolated_fastest,78.40913399297438,False,4,9.594933635839203,bootstrap,model_credited
15,jointly-binding-1,jointly-binding,queue_haul_power_blind,86.5557324558502,False,9,9.595701449927802,bootstrap,model_credited
15,jointly-binding-1,jointly-binding,queue_haul_deadline_blind,64.42052715034009,False,17,,bootstrap,model_credited
15,jointly-binding-1,jointly-binding,exact_modeled_milp_optimum,111.98945226188988,False,6,9.594933635839203,bootstrap,model_credited
15,jointly-binding-5,jointly-binding,queue_haul,78.94253822123719,False,6,9.77169812713915,bootstrap,model_credited
15,jointly-binding-5,jointly-binding,greedy,78.94253822123719,False,6,9.77169812713915,bootstrap,model_credited
15,jointly-binding-5,jointly-binding,replay_only,70.62963120570856,False,4,7.8922243299466555,bootstrap,model_credited
15,jointly-binding-5,jointly-binding,kv_only,45.96512615886823,False,2,9.771213985455649,bootstrap,model_credited
15,jointly-binding-5,jointly-binding,isolated_fastest,45.96512615886823,False,2,7.891868343414669,bootstrap,model_credited
15,jointly-binding-5,jointly-binding,queue_haul_power_blind,75.6073081981354,False,6,9.77169812713915,bootstrap,model_credited
15,jointly-binding-5,jointly-binding,queue_haul_deadline_blind,70.15985612566686,False,26,,bootstrap,model_credited
15,jointly-binding-5,jointly-binding,exact_modeled_milp_optimum,78.94253822123719,False,6,9.77169812713915,bootstrap,model_credited
15,bandwidth-only-1,bandwidth-only,queue_haul,111.98945226188988,False,6,8.847301092448104,bootstrap,model_credited
15,bandwidth-only-1,bandwidth-only,greedy,111.98945226188988,False,6,8.848039932420152,bootstrap,model_credited
15,bandwidth-only-1,bandwidth-only,replay_only,99.1570523047697,False,4,8.847788726829656,bootstrap,model_credited
