deadline_s,state_id,regime,policy,shed_by_deadline_w,deadline_met,selected_sessions,migration_makespan_s,profile_case,power_evidence_kind
10,jointly-binding-2,jointly-binding,queue_haul,11.04090711469803,False,4,4.9017671140574155,bootstrap,model_credited
10,jointly-binding-2,jointly-binding,greedy,11.04090711469803,False,4,4.9017671140574155,bootstrap,model_credited
10,jointly-binding-2,jointly-binding,replay_only,11.04090711469803,False,4,4.9017671140574155,bootstrap,model_credited
10,jointly-binding-2,jointly-binding,kv_only,0.0,False,0,0,bootstrap,model_credited
10,jointly-binding-2,jointly-binding,isolated_fastest,6.801142338702107,False,2,4.901388160652398,bootstrap,model_credited
10,jointly-binding-2,jointly-binding,queue_haul_power_blind,7.113725374731217,False,4,4.9017671140574155,bootstrap,model_credited
10,jointly-binding-2,jointly-binding,queue_haul_deadline_blind,10.091275888409996,False,24,,bootstrap,model_credited
10,jointly-binding-2,jointly-binding,exact_modeled_milp_optimum,11.04090711469803,False,4,4.9017671140574155,bootstrap,model_credited
10,jointly-binding-6,jointly-binding,queue_haul,9.8191535954698,False,3,4.1954153921251205,bootstrap,model_credited
10,jointly-binding-6,jointly-binding,greedy,9.8191535954698,False,3,4.1954153921251205,bootstrap,model_credited
10,jointly-binding-6,jointly-binding,replay_only,6.337112730930301,False,2,4.1954153921251205,bootstrap,model_credited
10,jointly-binding-6,jointly-binding,kv_only,2.9663022124746874,False,1,3.537280302702698,bootstrap,model_credited
10,jointly-binding-6,jointly-binding,isolated_fastest,2.9663022124746874,False,1,3.537280302702698,bootstrap,model_credited
10,jointly-binding-6,jointly-binding,queue_haul_power_blind,0.3345460022043767,False,3,4.1954153921251205,bootstrap,model_credited
10,jointly-binding-6,jointly-binding,queue_haul_deadline_blind,2.4821328958495883,False,25,,bootstrap,model_credited
10,jointly-binding-6,jointly-binding,exact_modeled_milp_optimum,9.8191535954698,False,3,4.1954153921251205,bootstrap,model_credited
10,bandwidth-only-2,bandwidth-only,queue_haul,6.718652134330171,False,2,4.195418592196337,bootstrap,model_credited
10,bandwidth-only-2,bandwidth-only,greedy,6.718652134330171,False,2,4.195418592196337,bootstrap,model_credited
10,bandwidth-only-2,bandwidth-only,replay_only,6.718652134330171,False,2,4.195418592196337,bootstrap,model_credited
10,bandwidth-only-2,bandwidth-only,kv_only,0.0,False,0,0,bootstrap,model_credited
