deadline_s,state_id,regime,policy,shed_by_deadline_w,deadline_met,selected_sessions,migration_makespan_s,profile_case,power_evidence_kind
10,jointly-binding-0,jointly-binding,queue_haul,45.305816879959536,False,2,2.7001650021524704,bootstrap,model_credited
10,jointly-binding-0,jointly-binding,greedy,45.305816879959536,False,2,2.7001650021524704,bootstrap,model_credited
10,jointly-binding-0,jointly-binding,replay_only,45.305816879959536,False,2,2.7001650021524704,bootstrap,model_credited
10,jointly-binding-0,jointly-binding,kv_only,0.0,False,0,0,bootstrap,model_credited
10,jointly-binding-0,jointly-binding,isolated_fastest,22.652908439979797,False,1,2.699984824920023,bootstrap,model_credited
10,jointly-binding-0,jointly-binding,queue_haul_power_blind,23.597124464821604,False,2,2.7001650021524704,bootstrap,model_credited
10,jointly-binding-0,jointly-binding,queue_haul_deadline_blind,67.10021630922674,False,27,,bootstrap,model_credited
10,jointly-binding-0,jointly-binding,exact_modeled_milp_optimum,45.305816879959536,False,2,2.7001650021524704,bootstrap,model_credited
10,jointly-binding-4,jointly-binding,queue_haul,46.678329822595146,False,2,3.447796479487196,bootstrap,model_credited
10,jointly-binding-4,jointly-binding,greedy,46.678329822595146,False,2,3.447796479487196,bootstrap,model_credited
10,jointly-binding-4,jointly-binding,replay_only,46.678329822595146,False,2,3.447796479487196,bootstrap,model_credited
10,jointly-binding-4,jointly-binding,kv_only,0.0,False,0,0,bootstrap,model_credited
10,jointly-binding-4,jointly-binding,isolated_fastest,23.339164911297587,False,1,3.447609416500643,bootstrap,model_credited
10,jointly-binding-4,jointly-binding,queue_haul_power_blind,24.311985402496816,False,2,3.447796479487196,bootstrap,model_credited
10,jointly-binding-4,jointly-binding,queue_haul_deadline_blind,59.407898279320676,False,26,,bootstrap,model_credited
10,jointly-binding-4,jointly-binding,exact_modeled_milp_optimum,46.678329822595146,False,2,3.447796479487196,bootstrap,model_credited
10,bandwidth-only-0,bandwidth-only,queue_haul,67.36573345421871,False,3,3.460274144499238,bootstrap,model_credited
10,bandwidth-only-0,bandwidth-only,greedy,67.36573345421871,False,3,3.460274144499238,bootstrap,model_credited
10,bandwidth-only-0,bandwidth-only,replay_only,46.678329822595146,False,2,3.19857387471219,bootstrap,model_credited
10,bandwidth-only-0,bandwidth-only,kv_only,23.339164911297587,False,1,3.460210834319598,bootstrap,model_credited
10,bandwidth-only-0,bandwidth-only,isolated_fastest,23.339164911297587,False,1,3.198398013102077,bootstrap,model_credited
10,bandwidth-only-0,bandwidth-only,queue_haul_power_blind,8.807682721820015,False,3,3.460274144499238,bootstrap,model_credited
10,bandwidth-only-0,bandwidth-only,queue_haul_deadline_blind,39.39728320049417,False,19,,bootstrap,model_credited
10,bandwidth-only-0,bandwidth-only,exact_modeled_milp_optimum,67.36573345421871,False,3,3.460274144499238,bootstrap,model_credited
10,bandwidth-only-4,bandwidth-only,queue_haul,46.678329822595146,False,2,3.6970105015186534,bootstrap,model_credited
10,bandwidth-only-4,bandwidth-only,greedy,46.678329822595146,False,2,3.6970105015186534,bootstrap,model_credited
10,bandwidth-only-4,bandwidth-only,replay_only,46.678329822595146,False,2,3.6970105015186534,bootstrap,model_credited
10,bandwidth-only-4,bandwidth-only,kv_only,0.0,False,0,0,bootstrap,model_credited
10,bandwidth-only-4,bandwidth-only,isolated_fastest,23.339164911297587,False,1,3.696818547996504,bootstrap,model_credited
10,bandwidth-only-4,bandwidth-only,queue_haul_power_blind,46.678329822595146,False,2,3.6970105015186534,bootstrap,model_credited
10,bandwidth-only-4,bandwidth-only,queue_haul_deadline_blind,33.53379979872756,False,19,,bootstrap,model_credited
10,bandwidth-only-4,bandwidth-only,exact_modeled_milp_optimum,46.678329822595146,False,2,3.6970105015186534,bootstrap,model_credited
10,east-kv-only-0,east-kv-only,queue_haul,65.3849354820664,False,3,4.0302199055311645,bootstrap,model_credited
10,east-kv-only-0,east-kv-only,greedy,65.3849354820664,False,3,4.0302199055311645,bootstrap,model_credited
10,east-kv-only-0,east-kv-only,replay_only,45.305816879959536,False,2,3.9465654164231676,bootstrap,model_credited
10,east-kv-only-0,east-kv-only,kv_only,22.652908439979797,False,1,4.030178833285362,bootstrap,model_credited
10,east-kv-only-0,east-kv-only,isolated_fastest,22.652908439979797,False,1,3.9460125773092005,bootstrap,model_credited
10,east-kv-only-0,east-kv-only,queue_haul_power_blind,2.7334822725543972,False,3,4.0302199055311645,bootstrap,model_credited
10,east-kv-only-0,east-kv-only,queue_haul_deadline_blind,29.729088423699892,False,20,,bootstrap,model_credited
10,east-kv-only-0,east-kv-only,exact_modeled_milp_optimum,65.3849354820664,False,3,4.0302199055311645,bootstrap,model_credited
10,east-kv-only-4,east-kv-only,queue_haul,46.678329822595146,False,2,3.448165609605825,bootstrap,model_credited
10,east-kv-only-4,east-kv-only,greedy,46.678329822595146,False,2,3.448165609605825,bootstrap,model_credited
10,east-kv-only-4,east-kv-only,replay_only,46.678329822595146,False,2,3.448165609605825,bootstrap,model_credited
10,east-kv-only-4,east-kv-only,kv_only,0.0,False,0,0,bootstrap,model_credited
