deadline_s,state_id,regime,policy,shed_by_deadline_w,deadline_met,selected_sessions,migration_makespan_s,profile_case,power_evidence_kind
10,jointly-binding-0,jointly-binding,greedy_lagrangian,22.652908439979797,False,1,2.7001650021524704,bootstrap,model_credited
10,jointly-binding-4,jointly-binding,greedy_lagrangian,23.339164911297587,False,1,3.447796479487196,bootstrap,model_credited
10,bandwidth-only-0,bandwidth-only,greedy_lagrangian,23.339164911297587,False,1,3.460210834319598,bootstrap,model_credited
10,bandwidth-only-4,bandwidth-only,greedy_lagrangian,23.339164911297587,False,1,3.6970105015186534,bootstrap,model_credited
10,east-kv-only-0,east-kv-only,greedy_lagrangian,22.652908439979797,False,1,3.9465654164231676,bootstrap,model_credited
10,east-kv-only-4,east-kv-only,greedy_lagrangian,23.339164911297587,False,1,3.448165609605825,bootstrap,model_credited
10,germany-service-only-0,germany-service-only,greedy_lagrangian,46.258146706681515,False,2,4.90136326078184,bootstrap,model_credited
10,germany-service-only-4,germany-service-only,greedy_lagrangian,26.159670332604975,False,1,4.195222753831248,bootstrap,model_credited
10,slack-0,slack,greedy_lagrangian,45.305816879959536,False,2,4.902498808987274,bootstrap,model_credited
10,slack-4,slack,greedy_lagrangian,27.69896549071595,False,2,2.949743309790272,bootstrap,model_credited
15,jointly-binding-0,jointly-binding,greedy_lagrangian,65.3849354820664,False,3,8.10014812045741,bootstrap,model_credited
15,jointly-binding-4,jointly-binding,greedy_lagrangian,46.678329822595146,False,2,6.8954195159743925,bootstrap,model_credited
15,bandwidth-only-0,bandwidth-only,greedy_lagrangian,70.01749473389276,False,3,8.790002079556887,bootstrap,model_credited
15,bandwidth-only-4,bandwidth-only,greedy_lagrangian,46.678329822595146,False,2,7.393847560037307,bootstrap,model_credited
15,east-kv-only-0,east-kv-only,greedy_lagrangian,49.53742343989816,False,3,7.8918517116184015,bootstrap,model_credited
15,east-kv-only-4,east-kv-only,greedy_lagrangian,46.678329822595146,False,2,6.89615777621165,bootstrap,model_credited
15,germany-service-only-0,germany-service-only,greedy_lagrangian,89.88840242470806,False,4,7.352013931350382,bootstrap,model_credited
15,germany-service-only-4,germany-service-only,greedy_lagrangian,52.31934066520998,False,2,8.390272064662495,bootstrap,model_credited
15,slack-0,slack,greedy_lagrangian,65.3849354820664,False,3,7.353661491980911,bootstrap,model_credited
15,slack-4,slack,greedy_lagrangian,67.36573345421871,False,3,8.848883043370815,bootstrap,model_credited
20,jointly-binding-0,jointly-binding,greedy_lagrangian,99.45704570849949,False,6,13.50013123876235,bootstrap,model_credited
20,jointly-binding-4,jointly-binding,greedy_lagrangian,90.7048983655163,False,4,10.343042552461588,bootstrap,model_credited
20,bandwidth-only-0,bandwidth-only,greedy_lagrangian,94.61633984503933,False,5,12.79377516984876,bootstrap,model_credited
20,bandwidth-only-4,bandwidth-only,greedy_lagrangian,90.7048983655163,False,4,11.09068461855596,bootstrap,model_credited
20,east-kv-only-0,east-kv-only,greedy_lagrangian,88.03784392204614,False,4,11.839349363269502,bootstrap,model_credited
20,east-kv-only-4,east-kv-only,greedy_lagrangian,90.7048983655163,False,4,10.344149942817474,bootstrap,model_credited
20,germany-service-only-0,germany-service-only,greedy_lagrangian,89.88840242470806,False,4,14.99763926331896,bootstrap,model_credited
20,germany-service-only-4,germany-service-only,greedy_lagrangian,75.50678807807117,False,3,12.585321375493743,bootstrap,model_credited
20,slack-0,slack,greedy_lagrangian,103.46358160675896,False,5,13.727782598358399,bootstrap,model_credited
20,slack-4,slack,greedy_lagrangian,90.7048983655163,False,4,8.848883043370815,bootstrap,model_credited
25,jointly-binding-0,jointly-binding,greedy_lagrangian,105.15527822531598,False,7,16.21148844561818,bootstrap,model_credited
25,jointly-binding-4,jointly-binding,greedy_lagrangian,107.05830607027846,False,5,18.275382325261322,bootstrap,model_credited
25,bandwidth-only-0,bandwidth-only,greedy_lagrangian,111.49339999991511,False,7,17.912576216998815,bootstrap,model_credited
25,bandwidth-only-4,bandwidth-only,greedy_lagrangian,107.05830607027846,False,5,16.21148844561818,bootstrap,model_credited
25,east-kv-only-0,east-kv-only,greedy_lagrangian,99.45704570849949,False,6,19.73213331011584,bootstrap,model_credited
25,east-kv-only-4,east-kv-only,greedy_lagrangian,107.05830607027846,False,5,16.21148844561818,bootstrap,model_credited
25,germany-service-only-0,germany-service-only,greedy_lagrangian,89.88840242470806,False,4,14.99763926331896,bootstrap,model_credited
25,germany-service-only-4,germany-service-only,greedy_lagrangian,75.50678807807117,False,3,12.585321375493743,bootstrap,model_credited
25,slack-0,slack,greedy_lagrangian,108.60499999991757,False,9,18.170525730413193,bootstrap,model_credited
25,slack-4,slack,greedy_lagrangian,107.05830607027846,False,5,16.519249486418992,bootstrap,model_credited
30,jointly-binding-0,jointly-binding,greedy_lagrangian,108.60499999991757,False,6,22.823492810498326,bootstrap,model_credited
30,jointly-binding-4,jointly-binding,greedy_lagrangian,107.05830607027846,False,5,18.275382325261322,bootstrap,model_credited
30,bandwidth-only-0,bandwidth-only,greedy_lagrangian,107.05830607027846,False,5,17.913347317934196,bootstrap,model_credited
30,bandwidth-only-4,bandwidth-only,greedy_lagrangian,111.49339999991511,False,9,24.37760055579526,bootstrap,model_credited
30,east-kv-only-0,east-kv-only,greedy_lagrangian,108.60499999991757,False,12,23.67852528353901,bootstrap,model_credited
30,east-kv-only-4,east-kv-only,greedy_lagrangian,111.49339999991511,False,9,24.37760055579526,bootstrap,model_credited
30,germany-service-only-0,germany-service-only,greedy_lagrangian,89.88840242470806,False,4,14.99763926331896,bootstrap,model_credited
30,germany-service-only-4,germany-service-only,greedy_lagrangian,75.50678807807117,False,3,22.415200629818397,bootstrap,model_credited
30,slack-0,slack,greedy_lagrangian,108.60499999991757,False,14,24.511800272936366,bootstrap,model_credited
30,slack-4,slack,greedy_lagrangian,111.49339999991511,False,9,24.37760055579526,bootstrap,model_credited
