workload,deadline_s,bandwidth_tbps,policy,handoff_fraction,recovered_handoff_fraction,power_shed_mw,full_handoff_power_mw,kv_source_session_fraction,replay_source_session_fraction,kv_share_of_moved,timing_consistent_handoff_fraction,locally_passing_handoff_fraction,simulate_s,audit_s,resident_ttft_attainment,incoming_ttft_attainment
coding,120,0.1,isolated_fastest,0.8202616038401913,0.8202616038401914,0.36928258316981394,0.45020098641818174,0.005321006206429643,0.8160956260942756,0.006477840838851829,0.5864493551959105,0.084359156651989,18.345588583499193,35.3911272091791,0.8873173503524074,0.9569469539489169
coding,120,0.4,queue_haul,0.9696712723205393,0.9696712723205386,0.43654696330008014,0.45020098641818174,0.01726520760934796,0.9172832355705223,0.018474384859710227,0.4277505764587193,1.2903045221193669e-05,20.72055779211223,19.040293749421835,0.7928080560599499,0.9334653159021378
coding,120,0.4,greedy,0.8809373555265961,0.8809373555265962,0.396598866430698,0.45020098641818174,0.017776777677767763,0.7382800780078008,0.023512487908926297,0.5898537503518922,0.009617484401893178,3.4630115004256368,7.214845458045602,0.8474883202605975,0.9502469770456629
coding,120,0.4,kv_only,0.5682902993254657,0.5191692875082349,0.25584485332820844,0.45020098641818174,0.4317223789656034,0.0,1.0,0.5682902993254578,0.4043741363307544,6.648346082307398,8.905884750187397,1.0,0.6115568330536469
coding,120,0.4,replay_only,0.963397797447761,0.9633977974477612,0.4337226387240857,0.45020098641818174,0.0,0.9243893105794563,0.0,0.4012803778706949,4.62785236023431e-10,11.306569042615592,16.325020916759968,0.8022357354817142,0.9366315483360746
coding,120,0.4,isolated_fastest,0.8400294959191721,0.8400294959191724,0.3781821076831792,0.45020098641818174,0.01743109357859248,0.8277829024514944,0.02062329026786725,0.5115012547321988,0.10103088872610018,13.97764724958688,23.74414991773665,0.8580437048392766,0.9189527739979629
coding,120,1.0,queue_haul,0.9786721600908915,0.978672160090892,0.440599171852932,0.45020098641818174,0.045170954953700986,0.903758186943528,0.047602031552523544,0.3614262200415078,0.0015699704315905636,19.50889891665429,14.272811874747276,0.783973115554008,0.9208817287056732
coding,120,1.0,greedy,0.8809373555265961,0.8809373555265962,0.396598866430698,0.45020098641818174,0.017776777677767763,0.7382800780078008,0.023512487908926297,0.5898537503518922,0.009617484401893178,3.145218542777002,5.366859667003155,0.8474883202605975,0.9502469770456629
coding,120,1.0,kv_only,0.7154794388925172,0.6874120568393205,0.32210954915133844,0.45020098641818174,0.5819144235750435,0.0,1.0,0.7154794388925162,0.45654080402717806,5.658014458604157,4.395303250290453,1.0,0.6833949646733142
coding,120,1.0,replay_only,0.9633977984783304,0.9633977984783304,0.433722639188049,0.45020098641818174,0.0,0.924389312231477,0.0,0.42497695124725776,1.5717771112121384e-15,6.760880458168685,13.86760629247874,0.7903534059283538,0.9329197176402418
