connection_id,route,key_hash,start_ns,end_ns,client_to_target_bytes,target_to_client_bytes,client_rtt_us,client_rttvar_us,client_snd_cwnd,client_total_retrans,target_rtt_us,target_rttvar_us,target_snd_cwnd,target_total_retrans
29759040605d3f24,kv/east,,899034136273,899035149395,0,0,20,10,10,0,26,21,10,0
30b7a89fe829a631,kv/germany,,899034532984,899035311207,0,0,13,6,10,0,18,11,10,0
657a6cc3b32017d0,api/germany,,1046405841255,1048580279977,1541,15282,,,,,,,,
d6f0559ae5e33312,api/east,,1046404991347,1048760032763,1541,15265,,,,,,,,
77bea71bd556b717,api/germany,,1046798461300,1048929148723,1541,14062,,,,,,,,
45f6417c24087f44,api/east,,1046797461969,1049037370971,1541,15280,,,,,,,,
876c3554ce449c60,api/germany,,1047197253237,1049180540441,1541,15287,,,,,,,,
cabb5484fc7e8ea9,api/east,,1047190068510,1049285146224,1541,15277,,,,,,,,
1e32a50530c85e7f,api/germany,,1047584130572,1049570414513,1541,15287,,,,,,,,
4181a165147d3b4c,api/east,,1047582930540,1049671299848,1541,15287,,,,,,,,
4c57e807349a52e9,api/germany,,1047976998741,1049977895832,1541,14044,,,,,,,,
5b067dd672b3cf66,api/east,,1047976328349,1050066318480,1541,14034,,,,,,,,
f7118ecadf35af4b,api/germany,,1048369692360,1050351765643,1541,14051,,,,,,,,
b57c094918a296bc,api/east,,1048368563982,1050459430931,1541,15280,,,,,,,,
3e95a5bf6e799187,api/germany,,1048762225138,1050691221829,1541,15289,,,,,,,,
eb7bb74fb669d30c,api/east,,1048761079458,1050791449755,1541,15273,,,,,,,,
912e98bba48d0b8c,api/germany,,1049155008254,1051088142091,1541,14022,,,,,,,,
5d7f36610be54549,api/east,,1049153833670,1051177444563,1541,14043,,,,,,,,
ba4e780df4b3b0fd,api/germany,,1049547858696,1051448572307,1541,15275,,,,,,,,
6f32495e591ea540,api/germany,,1051406879346,1051509992162,74,54591,,,,,,,,
eda8aad4d12c4ff7,api/east,,1049546700873,1051570018062,1541,15275,,,,,,,,
02dee92ca9375eaa,api/east,,1051406709910,1051826137385,74,54599,,,,,,,,
6ba60eb61ccf77e1,api/germany,,1049942306341,1051846908239,1541,15275,,,,,,,,
0d5dc159cbaadff1,api/east,,1049939639174,1051962175805,1541,15278,,,,,,,,
76071efc725c39f0,api/germany,,1050333426110,1052234186884,1543,14040,,,,,,,,
0fb80fddc16c1a3a,api/east,,1050332204008,1052348296724,1543,14022,,,,,,,,
e972f69e9cf934aa,api/germany,,1050726159612,1052600309892,1543,14061,,,,,,,,
b6581afb32de6ac4,api/germany,,1052510356625,1052607235276,74,54765,,,,,,,,
