deadline_s,headline,mode,policy,rho,row_id,seed,sessions,tier,workload,git_sha,planner_seed,source_replicas,destination_replicas,destination_pools,migration_headroom,absorbed_fraction,initial_source_power_w,idle_source_power_w,removable_power_w,credit_target_w,max_shed_probes,planned_shed_w,moves,replay_moves,kv_moves,solve_s,feasible,failure_reason,binding_resource,binding_utilization,executed_shed_w,executed_shed_fraction,landed_sessions,migration_makespan_s,within_contract,within_envelope,destination_offered_rps,destination_rho,committed_kv_fraction,east_replay,east_kv_transfer,germany_replay,germany_kv_transfer
30.0,True,normal,queue_haul,0.3,4,1002,12000,natural,agentic_tool_loop,7f88b6550b2e1a028a5e525f3be22f4d40e1d62c,15732334418006798658,592,1184,148,0.2058394425693741,0.49416055743062587,116824.78142117317,58084.81144559924,58739.969975573935,58412.39071058659,8,4200.1048775513045,1253,1232,21,20.296944453992182,False,target_unmet,migration:pool/east/node-0,0.9912843667610333,4200.104877551319,0.07150335417770667,1253,24.432681689074958,True,True,1.7746020067653878,0.35492040135307756,0.01675977653631285,863,0,369,21
30.0,True,normal,isolated_fastest,0.38,36,1001,12000,natural,agentic_tool_loop,7f88b6550b2e1a028a5e525f3be22f4d40e1d62c,6424826384933654882,594,1188,150,0.12582317276063526,0.49417682723936474,117655.69156864818,58869.74132999952,58785.950238648664,58827.84578432409,8,3441.8718612930534,1005,951,54,10.709349450014997,False,target_unmet,migration:pool/germany/node-64,0.9997991109183881,3441.871861293039,0.05854922557720585,1005,24.995151215959698,True,True,2.082678893231615,0.41653577864632296,0.05373134328358209,594,0,357,54
30.0,True,normal,replay_only,0.38,68,1003,12000,natural,agentic_tool_loop,7f88b6550b2e1a028a5e525f3be22f4d40e1d62c,2433078537860133912,595,1190,150,0.1257170746697407,0.4942829253302593,117685.83026335188,58869.74132999953,58816.088933352345,58842.91513167594,8,3587.2317872070707,1072,1072,0,3.4711874189961236,False,target_unmet,migration:pool/germany/node-34,0.9777406019519312,3587.2317872070707,0.06099065497659926,1072,24.25818277010947,True,True,2.0516487441083804,0.41032974882167605,0.0,595,0,477,0
60.0,True,normal,greedy,0.44,100,1002,12000,natural,agentic_tool_loop,7f88b6550b2e1a028a5e525f3be22f4d40e1d62c,17477032529346522786,592,1184,148,0.06583944256937418,0.49416055743062587,116824.78142117317,58084.81144559924,58739.969975573935,58412.39071058659,8,4021.064043750099,1230,968,262,4.492259557999205,False,target_unmet,migration:pool/germany/node-33,0.9929199705308713,4021.064043750099,0.06845533025335548,1230,52.998853688849955,True,True,2.4406808390703105,0.4881361678140621,0.21300813008130082,633,0,335,262
60.0,True,normal,kv_only,0.48,132,1001,12000,natural,agentic_tool_loop,7f88b6550b2e1a028a5e525f3be22f4d40e1d62c,3253033854245572822,594,1188,150,0.025823172760635282,0.49417682723936474,117655.69156864818,58869.74132999952,58785.950238648664,58827.84578432409,8,1284.8543097064685,371,0,371,3.237255117011955,False,target_unmet,migration:pool/germany/node-0,0.8861102855462378,1284.854309706483,0.021856486192541956,371,48.73623914804308,True,True,2.4568682790406426,0.49137365580812853,1.0,0,74,0,297
120.0,True,normal,queue_haul,0.48,164,1003,12000,natural,agentic_tool_loop,7f88b6550b2e1a028a5e525f3be22f4d40e1d62c,8599297890866045696,595,1190,150,0.025717074669740714,0.4942829253302593,117685.83026335188,58869.74132999953,58816.088933352345,58842.91513167594,8,3548.109730518423,1063,928,135,7.463478420017054,False,target_unmet,migration:pool/germany/node-34,0.994218532736,3548.109730518423,0.06032549587815973,1063,114.33530470764002,True,True,2.5746709624737005,0.5149341924947402,0.12699905926622765,489,0,439,135
120.0,True,normal,kv_only,0.2,196,1002,12000,natural,agentic_tool_loop,7f88b6550b2e1a028a5e525f3be22f4d40e1d62c,7384998194201801937,592,1184,148,0.3058394425693742,0.49416055743062587,116824.78142117317,58084.81144559924,58739.969975573935,58412.39071058659,8,1749.9006701501785,488,0,488,8.723762437002733,False,target_unmet,route:pipeline/germany/node-73,0.7936048234173916,1749.9006701501785,0.029790629291738594,488,114.04745302536566,True,True,1.7392876275283535,0.34785752550567073,1.0,0,0,0,488
180.0,True,normal,queue_haul,0.3,228,1001,12000,natural,agentic_tool_loop,7f88b6550b2e1a028a5e525f3be22f4d40e1d62c,9055987289514704661,594,1188,150,0.20582317276063522,0.49417682723936474,117655.69156864818,58869.74132999952,58785.950238648664,58827.84578432409,8,36586.752773997636,7978,7397,581,105.96498049798538,False,target_unmet,migration:pool/germany/node-34,0.9988247446478529,36586.75277399781,0.6223723972389571,7978,174.24952929697645,True,True,3.6574751923290267,0.7314950384658053,0.07282526949110053,3642,0,3755,581
180.0,True,normal,isolated_fastest,0.3,260,1003,12000,natural,agentic_tool_loop,7f88b6550b2e1a028a5e525f3be22f4d40e1d62c,362917991832210277,595,1190,150,0.20571707466974065,0.4942829253302593,117685.83026335188,58869.74132999953,58816.088933352345,58842.91513167594,8,11661.490183421804,2922,2846,76,30.472569031000603,False,target_unmet,migration:pool/germany/node-74,0.9934035943177748,11661.490183421804,0.1982704119724122,2922,173.8458024486106,True,True,3.319784929300562,0.6639569858601124,0.026009582477754964,1646,0,1200,76
180.0,True,normal,replay_only,0.38,292,1002,12000,natural,agentic_tool_loop,7f88b6550b2e1a028a5e525f3be22f4d40e1d62c,13191477210301242661,592,1184,148,0.12583944256937413,0.49416055743062587,116824.78142117317,58084.81144559924,58739.969975573935,58412.39071058659,8,21936.6187853952,4883,4883,0,4.9512866270088125,False,target_unmet,migration:pool/germany/node-0,0.9999042668599362,21936.618785395272,0.37345301324664043,4883,174.98342014348881,True,True,2.994714371532371,0.5989428743064742,0.0,2354,0,2529,0
