deadline_s,headline,mode,policy,rho,row_id,seed,sessions,tier,workload,git_sha,planner_seed,source_replicas,destination_replicas,destination_pools,migration_headroom,absorbed_fraction,initial_source_power_w,idle_source_power_w,removable_power_w,credit_target_w,max_shed_probes,planned_shed_w,moves,replay_moves,kv_moves,solve_s,feasible,failure_reason,binding_resource,binding_utilization,executed_shed_w,executed_shed_fraction,landed_sessions,migration_makespan_s,within_contract,within_envelope,destination_offered_rps,destination_rho,committed_kv_fraction,east_replay,east_kv_transfer,germany_replay,germany_kv_transfer
30.0,True,normal,queue_haul,0.2,1,1002,12000,natural,agentic_tool_loop,4aefc342a38d45083a0fc372c3f3fe399919790f,9523456379779725271,592,1184,148,0.3058394425693742,0.49416055743062587,116824.78142117317,58084.81144559924,58739.969975573935,5476.161629117492,8,6210.9101069069,1787,1732,55,18.962126635975437,True,,migration:pool/germany/node-64,0.994415413373783,6210.910106906915,0.10573567043853821,1787,24.86055877734457,True,True,1.3980779532844982,0.27961559065689967,0.03077783995523223,967,0,765,55
30.0,True,normal,isolated_fastest,0.3,33,1001,12000,natural,agentic_tool_loop,4aefc342a38d45083a0fc372c3f3fe399919790f,2087175180293563880,594,1188,150,0.20582317276063522,0.49417682723936474,117655.69156864818,58869.74132999952,58785.950238648664,3676.7403615202556,8,3799.8115799190127,1085,1073,12,10.331859561003512,True,,migration:pool/germany/node-64,0.977377582997897,3799.8115799190127,0.06463809064059046,1085,24.43461301794742,True,True,1.7559072556828919,0.3511814511365784,0.011059907834101382,800,0,273,12
30.0,True,normal,replay_only,0.3,65,1003,12000,natural,agentic_tool_loop,4aefc342a38d45083a0fc372c3f3fe399919790f,14650204908111565592,595,1190,150,0.20571707466974065,0.4942829253302593,117685.83026335188,58869.74132999953,58816.088933352345,4597.102744662183,8,4816.8885956017475,1486,1486,0,3.674285544984741,True,,migration:pool/east/node-0,0.99187401828167,4816.888595601777,0.08189746518269943,1486,24.447215021913994,True,True,1.7559072556828919,0.3511814511365784,0.0,866,0,620,0
60.0,True,normal,greedy,0.38,97,1002,12000,natural,agentic_tool_loop,4aefc342a38d45083a0fc372c3f3fe399919790f,17125315194898974588,592,1184,148,0.12583944256937413,0.49416055743062587,116824.78142117317,58084.81144559924,58739.969975573935,6388.855233970407,8,7062.274234321405,1949,1278,671,4.725634787988383,True,,migration:pool/germany/node-64,0.9914081124051175,7062.274234321434,0.12022944916822678,1949,54.6154108698092,True,True,2.3091763295796426,0.4618352659159285,0.34427911749615187,1038,0,240,671
60.0,True,normal,kv_only,0.44,129,1001,12000,natural,agentic_tool_loop,4aefc342a38d45083a0fc372c3f3fe399919790f,18390926917493627261,594,1188,150,0.06582317276063532,0.49417682723936474,117655.69156864818,58869.74132999952,58785.950238648664,2757.5552711401915,8,2772.4732612773514,783,0,783,3.241153826005757,True,,migration:pool/germany/node-34,0.9761226036061275,2772.4732612773514,0.0471621748057514,783,53.68691664133702,True,True,2.3421706976016066,0.4684341395203213,1.0,0,297,0,486
120.0,True,normal,queue_haul,0.44,161,1003,12000,natural,agentic_tool_loop,4aefc342a38d45083a0fc372c3f3fe399919790f,6762380738040143172,595,1190,150,0.06571707466974075,0.4942829253302593,117685.83026335188,58869.74132999953,58816.088933352345,7355.364391459492,8,8612.371765337462,2095,1348,747,7.832668724004179,True,,migration:pool/east/node-2,0.9949096460232346,8612.371765337477,0.14642884152152,2095,113.49059806409372,True,True,2.6463741777232466,0.5292748355446493,0.356563245823389,1114,0,234,747
120.0,True,normal,isolated_fastest,0.48,193,1002,12000,natural,agentic_tool_loop,4aefc342a38d45083a0fc372c3f3fe399919790f,8971597014509807505,592,1184,148,0.02583944256937415,0.49416055743062587,116824.78142117317,58084.81144559924,58739.969975573935,3194.4276169852037,8,3304.483874125115,946,928,18,3.4993443689891137,True,,migration:pool/germany/node-64,0.9895102100505978,3304.4838741251297,0.056256138290490205,946,113.79384759881872,True,True,2.5746709624737005,0.5149341924947402,0.019027484143763214,518,0,410,18
180.0,True,normal,queue_haul,0.2,225,1001,12000,natural,agentic_tool_loop,4aefc342a38d45083a0fc372c3f3fe399919790f,13140116849089350801,594,1188,150,0.3058231727606353,0.49417682723936474,117655.69156864818,58869.74132999952,58785.950238648664,29413.922892162045,8,55324.004916492275,11656,11608,48,170.10768037600792,True,,migration:pool/east/node-34,0.9997940242260274,55324.00491649218,0.9411093074433211,11656,174.92004693956181,True,True,3.901432155201105,0.780286431040221,0.004118050789293068,5315,0,6293,48
180.0,True,normal,isolated_fastest,0.2,257,1003,12000,natural,agentic_tool_loop,4aefc342a38d45083a0fc372c3f3fe399919790f,16395730141499168419,595,1190,150,0.30571707466974074,0.4942829253302593,117685.83026335188,58869.74132999953,58816.088933352345,14710.728782918985,8,19269.377899400686,4532,3938,594,51.35878352398868,True,,migration:pool/germany/node-66,0.9998890220293006,19269.3778994007,0.32762086444129024,4532,174.98075229812758,True,True,3.8030974104235042,0.7606194820847009,0.13106796116504854,2118,0,1820,594
180.0,True,normal,replay_only,0.3,289,1002,12000,natural,agentic_tool_loop,4aefc342a38d45083a0fc372c3f3fe399919790f,3600846216256029284,592,1184,148,0.2058394425693741,0.49416055743062587,116824.78142117317,58084.81144559924,58739.969975573935,29206.195355293294,8,36665.29969867722,7815,7815,0,6.437692891980987,True,,migration:pool/east/node-33,0.996572859534174,36665.299698677365,0.6241967728945731,7815,174.2357564084706,True,True,3.3197849293005612,0.6639569858601122,0.0,3641,0,4174,0
240.0,True,normal,greedy,0.38,321,1001,12000,natural,agentic_tool_loop,4aefc342a38d45083a0fc372c3f3fe399919790f,13432609323683211228,594,1188,150,0.12582317276063526,0.49417682723936474,117655.69156864818,58869.74132999952,58785.950238648664,29413.922892162045,8,32436.33898642355,6985,3963,3022,7.397612350992858,True,,migration:pool/germany/node-65,0.9959314160985875,32436.33898642371,0.5517702589605931,6985,234.0440562261681,True,True,3.7452197662057127,0.7490439532411426,0.43264137437365785,3011,0,952,3022
240.0,True,normal,kv_only,0.38,353,1003,12000,natural,agentic_tool_loop,4aefc342a38d45083a0fc372c3f3fe399919790f,15470680094496299101,595,1190,150,0.1257170746697407,0.4942829253302593,117685.83026335188,58869.74132999953,58816.088933352345,14710.728782918985,8,26782.82448844248,5766,0,5766,5.7443524620030075,True,,migration:pool/east/node-65,0.9959594438549297,26782.824488442566,0.45536561464995773,5766,234.96498118792942,True,True,3.7452197662057127,0.7490439532411426,1.0,0,1966,0,3800
