deadline_s,headline,mode,policy,rho,row_id,seed,sessions,tier,workload,git_sha,planner_seed,source_replicas,destination_replicas,destination_pools,migration_headroom,absorbed_fraction,initial_source_power_w,idle_source_power_w,removable_power_w,credit_target_w,max_shed_probes,planned_shed_w,moves,replay_moves,kv_moves,solve_s,feasible,failure_reason,binding_resource,binding_utilization,executed_shed_w,executed_shed_fraction,landed_sessions,migration_makespan_s,within_contract,within_envelope,destination_offered_rps,destination_rho,committed_kv_fraction,east_replay,east_kv_transfer,germany_replay,germany_kv_transfer
30.0,True,normal,isolated_fastest,0.2,31,1002,12000,natural,agentic_tool_loop,7f88b6550b2e1a028a5e525f3be22f4d40e1d62c,54062775300966729,592,1184,148,0.3058394425693742,0.49416055743062587,116824.78142117317,58084.81144559924,58739.969975573935,58412.39071058659,8,4771.399252168747,1272,1248,24,12.022085732023697,False,target_unmet,migration:pool/germany/node-64,0.994415413373783,4771.399252168732,0.08122917417480535,1272,24.86055877734457,True,True,1.3980779532844982,0.27961559065689967,0.018867924528301886,968,0,280,24
30.0,True,normal,replay_only,0.3,63,1001,12000,natural,agentic_tool_loop,7f88b6550b2e1a028a5e525f3be22f4d40e1d62c,13818833314951170336,594,1188,150,0.20582317276063522,0.49417682723936474,117655.69156864818,58869.74132999952,58785.950238648664,58827.84578432409,8,4850.202694558917,1494,1494,0,3.697138993011322,False,target_unmet,migration:pool/east/node-2,0.9913627253191911,4850.202694558946,0.08250615452959359,1494,24.43461301794742,True,True,1.7559072556828919,0.3511814511365784,0.0,866,0,628,0
60.0,True,normal,greedy,0.3,95,1003,12000,natural,agentic_tool_loop,7f88b6550b2e1a028a5e525f3be22f4d40e1d62c,15523111087622302479,595,1190,150,0.20571707466974065,0.4942829253302593,117685.83026335188,58869.74132999953,58816.088933352345,58842.91513167594,8,7123.127007307339,2172,2112,60,29.563209400017513,False,target_unmet,migration:pool/germany/node-65,0.9877592557136968,7123.12700730731,0.12110847790948674,2172,54.619555764097534,True,True,2.0951655702976617,0.41903311405953236,0.027624309392265192,1444,0,668,60
60.0,True,normal,kv_only,0.38,127,1002,12000,natural,agentic_tool_loop,7f88b6550b2e1a028a5e525f3be22f4d40e1d62c,8425267406241364386,592,1184,148,0.12583944256937413,0.49416055743062587,116824.78142117317,58084.81144559924,58739.969975573935,58412.39071058659,8,1036.690529216081,288,0,288,7.251297401991906,False,target_unmet,migration:pool/germany/node-64,0.8637224385041496,1036.690529216081,0.017648809314120724,288,53.578549503602254,True,True,2.1701243254430524,0.4340248650886105,1.0,0,0,0,288
120.0,True,normal,queue_haul,0.44,159,1001,12000,natural,agentic_tool_loop,7f88b6550b2e1a028a5e525f3be22f4d40e1d62c,7534710181572046978,594,1188,150,0.06582317276063532,0.49417682723936474,117655.69156864818,58869.74132999952,58785.950238648664,58827.84578432409,8,9586.892619410704,2244,1381,863,8.167052401986439,False,target_unmet,migration:pool/germany/node-64,0.9987726698181962,9586.892619410733,0.16308135839416707,2244,114.85903047209254,True,True,2.7214751513190056,0.5442950302638011,0.38458110516934046,1115,0,266,863
120.0,True,normal,isolated_fastest,0.44,191,1003,12000,natural,agentic_tool_loop,7f88b6550b2e1a028a5e525f3be22f4d40e1d62c,3032581180421754337,595,1190,150,0.06571707466974075,0.4942829253302593,117685.83026335188,58869.74132999953,58816.088933352345,58842.91513167594,8,8866.103910127771,2127,1182,945,3.9934900350053795,False,target_unmet,migration:pool/germany/node-33,0.9918203544422157,8866.103910127786,0.15074283365176563,2127,114.05951420385479,True,True,2.7214751513190056,0.5442950302638011,0.44428772919605075,948,68,234,877
120.0,True,normal,replay_only,0.48,223,1002,12000,natural,agentic_tool_loop,7f88b6550b2e1a028a5e525f3be22f4d40e1d62c,399663967703215155,592,1184,148,0.02583944256937415,0.49416055743062587,116824.78142117317,58084.81144559924,58739.969975573935,58412.39071058659,8,3494.1055037407496,1028,1028,0,3.499585265002679,False,target_unmet,migration:pool/germany/node-64,0.9895102100505978,3494.105503740735,0.05948429161938119,1028,113.79384759881872,True,True,2.5421706976016063,0.5084341395203212,0.0,518,0,510,0
180.0,True,normal,isolated_fastest,0.2,255,1001,12000,natural,agentic_tool_loop,7f88b6550b2e1a028a5e525f3be22f4d40e1d62c,16086245330499619079,594,1188,150,0.3058231727606353,0.49417682723936474,117655.69156864818,58869.74132999952,58785.950238648664,58827.84578432409,8,19131.404648704964,4516,3921,595,56.471994829014875,False,target_unmet,migration:pool/germany/node-65,0.9995421342660676,19131.404648704964,0.3254417861927674,4516,174.92004693956181,True,True,3.8007627427516413,0.7601525485503282,0.13175376439326839,2142,0,1779,595
180.0,True,normal,replay_only,0.2,287,1003,12000,natural,agentic_tool_loop,7f88b6550b2e1a028a5e525f3be22f4d40e1d62c,15536781802685931442,595,1190,150,0.30571707466974074,0.4942829253302593,117685.83026335188,58869.74132999953,58816.088933352345,58842.91513167594,8,55632.98790624518,11618,11618,0,9.812053265981376,False,target_unmet,migration:pool/germany/node-66,0.9998890220293006,55632.987906245035,0.9458804370566997,11618,174.98075229812758,True,True,3.8007627427516413,0.7601525485503282,0.0,5242,0,6376,0
240.0,True,normal,greedy,0.3,319,1002,12000,natural,agentic_tool_loop,7f88b6550b2e1a028a5e525f3be22f4d40e1d62c,3218743268280889992,592,1184,148,0.2058394425693741,0.49416055743062587,116824.78142117317,58084.81144559924,58739.969975573935,58412.39071058659,8,48890.52224913797,10336,10271,65,9.974870675010607,False,target_unmet,migration:pool/germany/node-0,0.9998465335609708,48890.52224913826,0.8323211991675956,10336,234.82372491916487,True,True,3.959553068507786,0.7919106137015572,0.0062886996904024765,4706,0,5565,65
