deadline_s,headline,mode,policy,rho,row_id,seed,sessions,tier,workload,git_sha,planner_seed,source_replicas,destination_replicas,destination_pools,migration_headroom,absorbed_fraction,initial_source_power_w,idle_source_power_w,removable_power_w,credit_target_w,max_shed_probes,planned_shed_w,moves,replay_moves,kv_moves,solve_s,feasible,failure_reason,binding_resource,binding_utilization,executed_shed_w,executed_shed_fraction,landed_sessions,migration_makespan_s,within_contract,within_envelope,destination_offered_rps,destination_rho,committed_kv_fraction,east_replay,east_kv_transfer,germany_replay,germany_kv_transfer
30.0,True,normal,greedy,0.44,24,1001,12000,natural,agentic_tool_loop,7f88b6550b2e1a028a5e525f3be22f4d40e1d62c,7561287331026232838,594,1188,150,0.06582317276063532,0.49417682723936474,117655.69156864818,58869.74132999952,58785.950238648664,58827.84578432409,8,2195.602333789182,635,635,0,4.346478986000875,False,target_unmet,migration:pool/east/node-0,0.941615277211,2195.6023337891675,0.0373490999954216,635,23.540555373275005,True,True,2.2710853488008036,0.45421706976016074,0.0,297,0,338,0
30.0,True,normal,kv_only,0.44,56,1003,12000,natural,agentic_tool_loop,7f88b6550b2e1a028a5e525f3be22f4d40e1d62c,2303273410493157294,595,1190,150,0.06571707466974075,0.4942829253302593,117685.83026335188,58869.74132999953,58816.088933352345,58842.91513167594,8,1809.2101444046275,519,0,519,3.2694454040029086,False,target_unmet,migration:pool/east/node-0,0.9680857400792604,1809.210144404613,0.030760463288450304,519,24.20231694498151,True,True,2.2710853488008036,0.45421706976016074,1.0,0,148,0,371
60.0,True,normal,queue_haul,0.48,88,1002,12000,natural,agentic_tool_loop,7f88b6550b2e1a028a5e525f3be22f4d40e1d62c,14352175488661119457,592,1184,148,0.02583944256937415,0.49416055743062587,116824.78142117317,58084.81144559924,58739.969975573935,58412.39071058659,8,1850.378254979776,518,518,0,7.473828382004285,False,target_unmet,migration:pool/germany/node-0,0.8275903574968635,1850.378254979776,0.0315011780862201,518,45.517643105327494,True,True,2.4568682790406426,0.49137365580812853,0.0,222,0,296,0
60.0,True,normal,kv_only,0.2,120,1001,12000,natural,agentic_tool_loop,7f88b6550b2e1a028a5e525f3be22f4d40e1d62c,13573156941553780048,594,1188,150,0.3058231727606353,0.49417682723936474,117655.69156864818,58869.74132999952,58785.950238648664,58827.84578432409,8,522.0626387674711,148,0,148,7.0880967270059045,False,target_unmet,route:pipeline/germany/node-64,0.7977670864772728,522.0626387674711,0.008880738282669495,148,54.831179031710505,True,True,1.3554267440040164,0.27108534880080326,1.0,0,0,0,148
120.0,True,normal,queue_haul,0.2,152,1003,12000,natural,agentic_tool_loop,7f88b6550b2e1a028a5e525f3be22f4d40e1d62c,6978101156709959138,595,1190,150,0.30571707466974074,0.4942829253302593,117685.83026335188,58869.74132999953,58816.088933352345,58842.91513167594,8,35161.61191596073,7836,7810,26,100.80243959199288,False,target_unmet,migration:pool/east/node-65,0.9980674399427563,35161.61191596088,0.5978230200890164,7836,114.77792903641695,True,True,3.0086837997546105,0.6017367599509221,0.003318019397651863,3632,0,4178,26
120.0,True,normal,isolated_fastest,0.3,184,1002,12000,natural,agentic_tool_loop,7f88b6550b2e1a028a5e525f3be22f4d40e1d62c,733070543776060941,592,1184,148,0.2058394425693741,0.49416055743062587,116824.78142117317,58084.81144559924,58739.969975573935,58412.39071058659,8,9284.081777812535,2428,2228,200,25.158791207999457,False,target_unmet,migration:pool/germany/node-64,0.9914641027392738,9284.08177781252,0.15805390744450765,2428,114.01854525801645,True,True,2.6942338598534956,0.5388467719706991,0.08237232289950576,1388,0,840,200
120.0,True,normal,replay_only,0.38,216,1001,12000,natural,agentic_tool_loop,7f88b6550b2e1a028a5e525f3be22f4d40e1d62c,2438762919443349856,594,1188,150,0.12582317276063526,0.49417682723936474,117655.69156864818,58869.74132999952,58785.950238648664,58827.84578432409,8,13965.502446915547,3330,3330,0,4.659411403001286,False,target_unmet,migration:pool/east/node-38,0.9998778598780954,13965.502446915605,0.2375653092315589,3330,113.613708774635,True,True,2.610853488008032,0.5221706976016064,0.0,1715,0,1615,0
180.0,True,normal,greedy,0.38,248,1003,12000,natural,agentic_tool_loop,7f88b6550b2e1a028a5e525f3be22f4d40e1d62c,14051644871874686976,595,1190,150,0.1257170746697407,0.4942829253302593,117685.83026335188,58869.74132999953,58816.088933352345,58842.91513167594,8,8057.211778716461,2045,1979,66,25.75989238198963,False,target_unmet,migration:pool/germany/node-65,0.9876475226037427,8057.211778716461,0.1369899278383933,2045,173.81220496878015,True,True,3.201924685026135,0.640384937005227,0.03227383863080684,1295,0,684,66
180.0,True,normal,kv_only,0.44,280,1002,12000,natural,agentic_tool_loop,7f88b6550b2e1a028a5e525f3be22f4d40e1d62c,6521010453655256624,592,1184,148,0.06583944256937418,0.49416055743062587,116824.78142117317,58084.81144559924,58739.969975573935,58412.39071058659,8,11146.672669952488,2671,0,2671,4.016774443007307,False,target_unmet,migration:pool/germany/node-0,0.9941246732881038,11146.672669952983,0.18976299570102173,2671,173.97199126841818,True,True,3.042382936746086,0.6084765873492172,1.0,0,937,0,1734
240.0,True,normal,queue_haul,0.48,312,1001,12000,natural,agentic_tool_loop,7f88b6550b2e1a028a5e525f3be22f4d40e1d62c,17909288745279481151,594,1188,150,0.025823172760635282,0.49417682723936474,117655.69156864818,58869.74132999952,58785.950238648664,58827.84578432409,8,6509.473411786705,1855,1151,704,7.322943076986121,False,target_unmet,migration:pool/germany/node-0,0.9886918953068171,6509.473411786734,0.11073178855425048,1855,232.342768840102,True,True,2.8412482049622354,0.5682496409924471,0.37951482479784365,946,0,205,704
