deadline_s,headline,mode,policy,rho,row_id,seed,sessions,tier,workload,git_sha,planner_seed,source_replicas,destination_replicas,destination_pools,migration_headroom,absorbed_fraction,initial_source_power_w,idle_source_power_w,removable_power_w,credit_target_w,max_shed_probes,planned_shed_w,moves,replay_moves,kv_moves,solve_s,feasible,failure_reason,binding_resource,binding_utilization,executed_shed_w,executed_shed_fraction,landed_sessions,migration_makespan_s,within_contract,within_envelope,destination_offered_rps,destination_rho,committed_kv_fraction,east_replay,east_kv_transfer,germany_replay,germany_kv_transfer
30.0,True,normal,greedy,0.48,27,1001,12000,natural,agentic_tool_loop,4aefc342a38d45083a0fc372c3f3fe399919790f,8912594563702610190,594,1188,150,0.025823172760635282,0.49417682723936474,117655.69156864818,58869.74132999952,58785.950238648664,459.59254519003196,8,462.0241005268181,130,130,0,3.271011814009398,True,,migration:pool/germany/node-0,0.9109229560171264,462.0241005268181,0.007859430674356295,130,22.77324734342816,True,True,2.4284341395203213,0.48568682790406426,0.0,74,0,56,0
30.0,True,normal,kv_only,0.48,59,1003,12000,natural,agentic_tool_loop,4aefc342a38d45083a0fc372c3f3fe399919790f,13235032766463935724,595,1190,150,0.025717074669740714,0.4942829253302593,117685.83026335188,58869.74132999953,58816.088933352345,459.71027446621827,8,257.93346155734616,74,0,74,3.0987827600329183,False,target_unmet,migration:pool/germany/node-0,0.5496475501792567,257.93346155734616,0.004385423550512248,74,13.741362197481418,False,True,2.4142170697601606,0.4828434139520321,1.0,0,0,0,74
60.0,True,normal,greedy,0.2,91,1002,12000,natural,agentic_tool_loop,4aefc342a38d45083a0fc372c3f3fe399919790f,12669403785568561019,592,1184,148,0.3058394425693742,0.49416055743062587,116824.78142117317,58084.81144559924,58739.969975573935,14603.097677646647,8,17812.28173615955,3973,3973,0,5.413762009004131,True,,migration:pool/east/node-34,0.9942121710809769,17812.281736159595,0.3032395444459121,3973,54.409083670364105,True,True,1.8672412553698,0.37344825107395996,0.0,1988,0,1985,0
60.0,True,normal,kv_only,0.3,123,1001,12000,natural,agentic_tool_loop,4aefc342a38d45083a0fc372c3f3fe399919790f,17370723478591836324,594,1188,150,0.20582317276063522,0.49417682723936474,117655.69156864818,58869.74132999952,58785.950238648664,919.1850903800639,8,922.6542893042933,251,0,251,4.707457249984145,True,,route:pipeline/east/node-64,0.7089489426272727,922.6542893042933,0.015695149700883745,251,50.08537931214787,True,True,1.627953627841446,0.32559072556828916,1.0,0,251,0,0
120.0,True,normal,queue_haul,0.3,155,1003,12000,natural,agentic_tool_loop,4aefc342a38d45083a0fc372c3f3fe399919790f,10020961457986375623,595,1190,150,0.20571707466974065,0.4942829253302593,117685.83026335188,58869.74132999953,58816.088933352345,14710.728782918985,8,22682.835880841885,5366,4814,552,62.837795405997895,True,,migration:pool/germany/node-34,0.9983899374218758,22682.835880841973,0.38565699100708833,5366,114.08636747793199,True,True,2.801924685026135,0.560384937005227,0.10286992172940738,2533,0,2281,552
120.0,True,normal,isolated_fastest,0.38,187,1002,12000,natural,agentic_tool_loop,4aefc342a38d45083a0fc372c3f3fe399919790f,16004622299232953040,592,1184,148,0.12583944256937413,0.49416055743062587,116824.78142117317,58084.81144559924,58739.969975573935,14603.097677646647,8,14963.219851876755,3454,1628,1826,4.37775242596399,True,,migration:pool/germany/node-64,0.9878160540268381,14963.219851876798,0.2547365934660677,3454,114.19566988087378,True,True,2.7824964099244704,0.5564992819848941,0.5286624203821656,1128,387,500,1439
120.0,True,normal,replay_only,0.44,219,1001,12000,natural,agentic_tool_loop,4aefc342a38d45083a0fc372c3f3fe399919790f,12707500559824821918,594,1188,150,0.06582317276063532,0.49417682723936474,117655.69156864818,58869.74132999952,58785.950238648664,5515.110542280383,8,7214.929307989369,1957,1957,0,3.895071453996934,True,,migration:pool/germany/node-64,0.9987726698181962,7214.929307989398,0.12273220520718847,1957,114.85903047209254,True,True,2.569643813764177,0.5139287627528354,0.0,1115,0,842,0
180.0,True,normal,greedy,0.44,251,1003,12000,natural,agentic_tool_loop,4aefc342a38d45083a0fc372c3f3fe399919790f,10520957780383282514,595,1190,150,0.06571707466974075,0.4942829253302593,117685.83026335188,58869.74132999953,58816.088933352345,11033.046587189237,8,12012.84622563429,2939,1769,1170,5.154815374000464,True,,migration:pool/germany/node-0,0.9918512975981323,12012.846225634334,0.20424422030588826,2939,173.5741505226732,True,True,2.922042517210931,0.5844085034421862,0.39809458999659747,1404,0,365,1170
180.0,True,normal,kv_only,0.48,283,1002,12000,natural,agentic_tool_loop,4aefc342a38d45083a0fc372c3f3fe399919790f,1954031116674238956,592,1184,148,0.02583944256937415,0.49416055743062587,116824.78142117317,58084.81144559924,58739.969975573935,3650.7744194116617,8,3723.1727855151403,1125,0,1125,3.4166995749692433,True,,migration:pool/germany/node-34,0.9970884067174488,3723.172785515155,0.06338397495033408,1125,164.11354839738513,True,True,2.643218575172407,0.5286437150344814,1.0,0,370,0,755
240.0,True,normal,greedy,0.2,315,1001,12000,natural,agentic_tool_loop,4aefc342a38d45083a0fc372c3f3fe399919790f,14349378763811347566,594,1188,150,0.3058231727606353,0.49417682723936474,117655.69156864818,58869.74132999952,58785.950238648664,29413.922892162045,8,58785.950238648664,12000,12000,0,10.246558043989353,True,,migration:pool/east/node-65,0.9966269516444635,58785.950238648074,0.99999999999999,12000,234.20750707944893,True,True,3.8149798125118024,0.7629959625023605,0.0,6875,0,5125,0
