deadline_s,headline,mode,policy,rho,row_id,seed,sessions,tier,workload,git_sha,planner_seed,source_replicas,destination_replicas,destination_pools,migration_headroom,absorbed_fraction,initial_source_power_w,idle_source_power_w,removable_power_w,credit_target_w,max_shed_probes,planned_shed_w,moves,replay_moves,kv_moves,solve_s,feasible,failure_reason,binding_resource,binding_utilization,executed_shed_w,executed_shed_fraction,landed_sessions,migration_makespan_s,within_contract,within_envelope,destination_offered_rps,destination_rho,committed_kv_fraction,east_replay,east_kv_transfer,germany_replay,germany_kv_transfer
30.0,True,normal,greedy,0.48,29,1003,12000,natural,agentic_tool_loop,4aefc342a38d45083a0fc372c3f3fe399919790f,10289918327549780602,595,1190,150,0.025717074669740714,0.4942829253302593,117685.83026335188,58869.74132999953,58816.088933352345,459.71027446621827,8,460.10870423358574,129,129,0,3.354263663000893,True,,migration:pool/germany/node-0,0.9146810501171202,460.10870423358574,0.007822837468077137,129,22.867199695928008,True,True,2.4284341395203213,0.48568682790406426,0.0,74,0,55,0
30.0,True,normal,replay_only,0.2,61,1002,12000,natural,agentic_tool_loop,4aefc342a38d45083a0fc372c3f3fe399919790f,11533500527609364002,592,1184,148,0.3058394425693742,0.49416055743062587,116824.78142117317,58084.81144559924,58739.969975573935,7301.548838823323,8,7416.664250779562,2019,2019,0,3.963779069017619,True,,migration:pool/germany/node-64,0.994415413373783,7416.664250779591,0.12626264967216855,2019,24.86055877734457,True,True,1.3980779532844982,0.27961559065689967,0.0,1132,0,887,0
60.0,True,normal,greedy,0.3,93,1001,12000,natural,agentic_tool_loop,4aefc342a38d45083a0fc372c3f3fe399919790f,8344938351739283107,594,1188,150,0.20582317276063522,0.49417682723936474,117655.69156864818,58869.74132999952,58785.950238648664,8272.665813420575,8,9051.16418458549,2380,2034,346,29.02450889098691,True,,migration:pool/germany/node-65,0.987250083836259,9051.16418458549,0.15396815306788775,2380,54.61536466366145,True,True,2.0686827904064256,0.4137365580812851,0.1453781512605042,1450,0,584,346
60.0,True,normal,kv_only,0.3,125,1003,12000,natural,agentic_tool_loop,4aefc342a38d45083a0fc372c3f3fe399919790f,972301534503416461,595,1190,150,0.20571707466974065,0.4942829253302593,117685.83026335188,58869.74132999953,58816.088933352345,459.71027446621827,8,323.4803882819833,88,0,88,4.270552890957333,False,target_unmet,route:pipeline/east/node-65,0.7089489426272727,323.4803882819833,0.005499862268103822,88,50.09110050768874,False,True,1.627953627841446,0.32559072556828916,1.0,0,88,0,0
120.0,True,normal,queue_haul,0.38,157,1002,12000,natural,agentic_tool_loop,4aefc342a38d45083a0fc372c3f3fe399919790f,6919521607501626650,592,1184,148,0.12583944256937413,0.49416055743062587,116824.78142117317,58084.81144559924,58739.969975573935,14603.097677646647,8,16516.972713211275,3645,2206,1439,8.105437036021613,True,,migration:pool/east/node-34,0.999748585453398,16516.97271321132,0.28118796655973155,3645,114.19566988087378,True,True,2.7824964099244704,0.5564992819848941,0.39478737997256513,1706,0,500,1439
120.0,True,normal,isolated_fastest,0.44,189,1001,12000,natural,agentic_tool_loop,4aefc342a38d45083a0fc372c3f3fe399919790f,17752218549380281340,594,1188,150,0.06582317276063532,0.49417682723936474,117655.69156864818,58869.74132999952,58785.950238648664,7353.480723040511,8,8005.400580015397,2052,1217,835,3.874969140975736,True,,migration:pool/east/node-0,0.9988182660796066,8005.400580015426,0.13617880713872169,2052,114.85903047209254,True,True,2.6463741777232466,0.5292748355446493,0.40692007797270957,951,100,266,735
120.0,True,normal,replay_only,0.44,221,1003,12000,natural,agentic_tool_loop,4aefc342a38d45083a0fc372c3f3fe399919790f,1616698947900678344,595,1190,150,0.06571707466974075,0.4942829253302593,117685.83026335188,58869.74132999953,58816.088933352345,5516.523293594619,8,7105.659301930835,1933,1933,0,3.9183257739641704,True,,migration:pool/east/node-2,0.9949096460232346,7105.659301930864,0.12081148935255906,1933,113.59617129252227,True,True,2.5610212586054657,0.5122042517210932,0.0,1114,0,819,0
180.0,True,normal,greedy,0.48,253,1002,12000,natural,agentic_tool_loop,4aefc342a38d45083a0fc372c3f3fe399919790f,17039818317844352076,592,1184,148,0.02583944256937415,0.49416055743062587,116824.78142117317,58084.81144559924,58739.969975573935,4563.468024264577,8,4590.793267586327,1407,1051,356,4.615234738972504,True,,migration:pool/germany/node-0,0.9809958797028706,4590.793267586356,0.0781545048370873,1407,171.6744523910024,True,True,2.680794312248695,0.536158862449739,0.25302061122956643,748,0,303,356
180.0,True,normal,replay_only,0.2,285,1001,12000,natural,agentic_tool_loop,4aefc342a38d45083a0fc372c3f3fe399919790f,739894031451794889,594,1188,150,0.3058231727606353,0.49417682723936474,117655.69156864818,58869.74132999952,58785.950238648664,29413.922892162045,8,55668.12854150883,11649,11649,0,8.819497285003308,True,,migration:pool/east/node-34,0.9997940242260274,55668.128541508675,0.9469631487713848,11649,174.92004693956181,True,True,3.8007627427516413,0.7601525485503282,0.0,5279,0,6370,0
240.0,True,normal,greedy,0.2,317,1003,12000,natural,agentic_tool_loop,4aefc342a38d45083a0fc372c3f3fe399919790f,15941762766243025441,595,1190,150,0.30571707466974074,0.4942829253302593,117685.83026335188,58869.74132999953,58816.088933352345,29421.45756583797,8,58816.088933352345,12000,12000,0,9.828176247014198,True,,migration:pool/east/node-33,0.9981600752044202,58816.08893335164,0.999999999999988,12000,234.28878795327378,True,True,4.7153942306553205,0.9430788461310641,0.0,6844,0,5156,0
240.0,True,normal,kv_only,0.3,349,1002,12000,natural,agentic_tool_loop,4aefc342a38d45083a0fc372c3f3fe399919790f,127188187065181885,592,1184,148,0.2058394425693741,0.49416055743062587,116824.78142117317,58084.81144559924,58739.969975573935,3194.4276169852037,8,3322.024680304661,881,0,881,6.725374368019402,True,,route:pipeline/germany/node-73,0.7244404095925533,3322.024680304661,0.0565547561853721,881,233.3886675617294,True,True,2.8790557667355845,0.5758111533471169,1.0,0,0,0,881
300.0,True,normal,queue_haul,0.38,381,1001,12000,natural,agentic_tool_loop,4aefc342a38d45083a0fc372c3f3fe399919790f,14762028088913927154,594,1188,150,0.12582317276063526,0.49417682723936474,117655.69156864818,58869.74132999952,58785.950238648664,29413.922892162045,8,40896.33230493494,8639,4837,3802,10.478318993991707,True,,migration:pool/east/node-65,0.995341608036265,40896.332304935146,0.6956820828601314,8639,293.6346935564751,True,True,4.226581444346334,0.8453162888692669,0.44009723347609675,3644,0,1193,3802
300.0,True,normal,isolated_fastest,0.38,413,1003,12000,natural,agentic_tool_loop,4aefc342a38d45083a0fc372c3f3fe399919790f,4271139772146531593,595,1190,150,0.1257170746697407,0.4942829253302593,117685.83026335188,58869.74132999953,58816.088933352345,29421.45756583797,8,38446.52215470611,8089,2888,5201,6.754978338023648,True,,migration:pool/east/node-65,0.9961816199811658,38446.52215470624,0.6536735585780287,8089,293.873751337444,True,True,4.226581444346334,0.8453162888692669,0.6429719371986649,1679,1399,1209,3802
300.0,True,normal,replay_only,0.44,445,1002,12000,natural,agentic_tool_loop,4aefc342a38d45083a0fc372c3f3fe399919790f,10538113183584075101,592,1184,148,0.06583944256937418,0.49416055743062587,116824.78142117317,58084.81144559924,58739.969975573935,14603.097677646647,8,18647.71413721099,4256,4256,0,4.722700212034397,True,,migration:pool/east/node-64,0.9972273214566169,18647.714137211035,0.31746209855002283,4256,294.18223327270204,True,True,3.1383266041706035,0.6276653208341207,0.0,2093,0,2163,0
375.0,True,normal,greedy,0.48,477,1001,12000,natural,agentic_tool_loop,4aefc342a38d45083a0fc372c3f3fe399919790f,4702484201741403004,594,1188,150,0.025823172760635282,0.49417682723936474,117655.69156864818,58869.74132999952,58785.950238648664,7353.480723040511,8,10684.234623947079,2550,1590,960,5.113838354998734,True,,migration:pool/germany/node-0,0.9948790064897963,10684.234623947108,0.1817480976419224,2550,368.1054058442247,True,True,3.0017020976757753,0.600340419535155,0.3764705882352941,1262,0,328,960
375.0,True,normal,kv_only,0.48,509,1003,12000,natural,agentic_tool_loop,4aefc342a38d45083a0fc372c3f3fe399919790f,2404885696894571037,595,1190,150,0.025717074669740714,0.4942829253302593,117685.83026335188,58869.74132999953,58816.088933352345,7355.364391459492,8,7959.334821775366,2066,0,2066,4.008178418967873,True,,migration:pool/germany/node-0,0.9989834687824634,7959.334821776298,0.13532580907913558,2066,369.62405689251153,True,True,3.0017020976757753,0.600340419535155,1.0,0,785,0,1281
450.0,True,normal,greedy,0.2,541,1002,12000,natural,agentic_tool_loop,4aefc342a38d45083a0fc372c3f3fe399919790f,1942299137548574033,592,1184,148,0.3058394425693742,0.49416055743062587,116824.78142117317,58084.81144559924,58739.969975573935,58412.39071058659,8,58739.969975573935,12000,12000,0,11.268576812988613,True,,service:pool/east/node-65:0,0.995194883211246,58739.969975573156,0.9999999999999868,12000,331.1848443921728,True,True,4.980779532844991,0.9961559065689982,0.0,9396,0,2604,0
450.0,True,normal,kv_only,0.3,573,1001,12000,natural,agentic_tool_loop,4aefc342a38d45083a0fc372c3f3fe399919790f,13809681753882569088,594,1188,150,0.20582317276063522,0.49417682723936474,117655.69156864818,58869.74132999952,58785.950238648664,4136.332906710288,8,4192.822696979216,1128,0,1128,12.590449775976595,True,,service:pool/germany/node-65:0,0.7474116673913033,4192.822696979216,0.07132355060959202,1128,442.7259605100779,True,True,4.1159408358695515,0.8231881671739103,1.0,0,0,0,1128
600.0,True,normal,queue_haul,0.3,605,1003,12000,natural,agentic_tool_loop,4aefc342a38d45083a0fc372c3f3fe399919790f,4187412449208857748,595,1190,150,0.20571707466974065,0.4942829253302593,117685.83026335188,58869.74132999953,58816.088933352345,29421.45756583797,8,58816.088933352345,12000,6544,5456,21.486187723989133,True,,service:pool/germany/node-65:0,0.9786680378240503,58816.08893334963,0.9999999999999538,12000,400.5375617107757,True,True,4.92533813238417,0.9850676264768341,0.45466666666666666,4306,0,2238,5456
