deadline_s,headline,mode,policy,rho,row_id,seed,sessions,tier,workload,git_sha,planner_seed,source_replicas,destination_replicas,destination_pools,migration_headroom,absorbed_fraction,initial_source_power_w,idle_source_power_w,removable_power_w,credit_target_w,max_shed_probes,planned_shed_w,moves,replay_moves,kv_moves,solve_s,feasible,failure_reason,binding_resource,binding_utilization,executed_shed_w,executed_shed_fraction,landed_sessions,migration_makespan_s,within_contract,within_envelope,destination_offered_rps,destination_rho,committed_kv_fraction,east_replay,east_kv_transfer,germany_replay,germany_kv_transfer
30.0,True,normal,greedy,0.44,26,1003,12000,natural,agentic_tool_loop,7f88b6550b2e1a028a5e525f3be22f4d40e1d62c,8884115631852775079,595,1190,150,0.06571707466974075,0.4942829253302593,117685.83026335188,58869.74132999953,58816.088933352345,58842.91513167594,8,2211.123748919985,636,636,0,4.309383165003965,False,target_unmet,migration:pool/germany/node-74,0.943953172822243,2211.123748919985,0.03759385890866575,636,23.599002763556076,True,True,2.27582437205419,0.455164874410838,0.0,297,0,339,0
30.0,True,normal,kv_only,0.48,58,1002,12000,natural,agentic_tool_loop,7f88b6550b2e1a028a5e525f3be22f4d40e1d62c,5896477309176496102,592,1184,148,0.02583944256937415,0.49416055743062587,116824.78142117317,58084.81144559924,58739.969975573935,58412.39071058659,8,516.1805975810857,148,0,148,3.1135204860183876,False,target_unmet,migration:pool/germany/node-0,0.9741075806849203,516.1805975810857,0.008787552969395986,148,24.352862960123012,True,True,2.4284341395203213,0.48568682790406426,1.0,0,0,0,148
60.0,True,normal,greedy,0.2,90,1001,12000,natural,agentic_tool_loop,7f88b6550b2e1a028a5e525f3be22f4d40e1d62c,15545857220420917834,594,1188,150,0.3058231727606353,0.49417682723936474,117655.69156864818,58869.74132999952,58785.950238648664,58827.84578432409,8,16112.185378705966,4068,3839,229,48.06879593699705,False,target_unmet,migration:pool/germany/node-0,0.9994983597056744,16112.185378706068,0.2740822477700319,4068,54.53443059351368,True,True,1.9714300790346475,0.3942860158069295,0.056293018682399214,1999,0,1840,229
60.0,True,normal,kv_only,0.2,122,1003,12000,natural,agentic_tool_loop,7f88b6550b2e1a028a5e525f3be22f4d40e1d62c,3216419552748849990,595,1190,150,0.30571707466974074,0.4942829253302593,117685.83026335188,58869.74132999953,58816.088933352345,58842.91513167594,8,544.1181197866972,154,0,154,6.796130500995787,False,target_unmet,route:pipeline/germany/node-65,0.7977670864772728,544.1181197866972,0.009251178200632594,154,54.83498051695333,True,True,1.3554267440040164,0.27108534880080326,1.0,0,0,0,154
120.0,True,normal,queue_haul,0.3,154,1002,12000,natural,agentic_tool_loop,7f88b6550b2e1a028a5e525f3be22f4d40e1d62c,9652135410711794534,592,1184,148,0.2058394425693741,0.49416055743062587,116824.78142117317,58084.81144559924,58739.969975573935,58412.39071058659,8,23100.44378644263,5461,4923,538,57.042319757980295,False,target_unmet,migration:pool/germany/node-0,0.999434593329019,23100.443786442702,0.39326618307855193,5461,114.28417231640957,True,True,2.9135182294569466,0.5827036458913893,0.09851675517304523,2543,0,2380,538
120.0,True,normal,isolated_fastest,0.38,186,1001,12000,natural,agentic_tool_loop,7f88b6550b2e1a028a5e525f3be22f4d40e1d62c,5591367028247621455,594,1188,150,0.12582317276063526,0.49417682723936474,117655.69156864818,58869.74132999952,58785.950238648664,58827.84578432409,8,7543.982878569936,1979,1608,371,21.926750615995843,False,target_unmet,migration:pool/germany/node-65,0.9879437854924783,7543.982878569979,0.12832969183868373,1979,114.19883673953754,True,True,2.755550507302889,0.5511101014605778,0.18746841839312783,1133,0,475,371
120.0,True,normal,replay_only,0.38,218,1003,12000,natural,agentic_tool_loop,7f88b6550b2e1a028a5e525f3be22f4d40e1d62c,334590823943880843,595,1190,150,0.1257170746697407,0.4942829253302593,117685.83026335188,58869.74132999953,58816.088933352345,58842.91513167594,8,13691.32898942838,3279,3279,0,4.365917040006025,False,target_unmet,migration:pool/germany/node-65,0.988777554094136,13691.32898942841,0.23278203698553956,3279,113.70959216382565,True,True,2.610853488008032,0.5221706976016064,0.0,1674,0,1605,0
180.0,True,normal,greedy,0.44,250,1002,12000,natural,agentic_tool_loop,7f88b6550b2e1a028a5e525f3be22f4d40e1d62c,2654485908201096166,592,1184,148,0.06583944256937418,0.49416055743062587,116824.78142117317,58084.81144559924,58739.969975573935,58412.39071058659,8,13126.76879055184,3168,1824,1344,5.1776763559901156,False,target_unmet,migration:pool/east/node-38,0.9999225929827344,13126.768790551883,0.2234725144737125,3168,173.97199126841818,True,True,3.042382936746086,0.6084765873492172,0.42424242424242425,1434,0,390,1344
180.0,True,normal,kv_only,0.48,282,1001,12000,natural,agentic_tool_loop,7f88b6550b2e1a028a5e525f3be22f4d40e1d62c,4306756697910720721,594,1188,150,0.025823172760635282,0.49417682723936474,117655.69156864818,58869.74132999952,58785.950238648664,58827.84578432409,8,3851.1770861950936,1182,0,1182,3.535938194982009,False,target_unmet,migration:pool/germany/node-64,0.9747213141008616,3851.1770861950936,0.06551186245286118,1182,170.57640341065076,True,True,2.6833320483507923,0.5366664096701584,1.0,0,371,0,811
240.0,True,normal,queue_haul,0.48,314,1003,12000,natural,agentic_tool_loop,7f88b6550b2e1a028a5e525f3be22f4d40e1d62c,5110368226032163799,595,1190,150,0.025717074669740714,0.4942829253302593,117685.83026335188,58869.74132999953,58816.088933352345,58842.91513167594,8,6494.716260135552,1848,1133,715,7.239702121994924,False,target_unmet,migration:pool/germany/node-0,0.9927708321191137,6494.716260135581,0.1104241437660891,1848,233.3013189909917,True,True,2.8412482049622354,0.5682496409924471,0.3869047619047619,946,0,187,715
240.0,True,normal,kv_only,0.2,346,1002,12000,natural,agentic_tool_loop,7f88b6550b2e1a028a5e525f3be22f4d40e1d62c,9969637306079770542,592,1184,148,0.3058394425693742,0.49416055743062587,116824.78142117317,58084.81144559924,58739.969975573935,58412.39071058659,8,3343.853324469819,891,0,891,15.05319708600291,False,target_unmet,route:pipeline/germany/node-73,0.7991249879010639,3343.8533244698338,0.05692637101892155,891,234.67438335286784,True,True,2.52122646433719,0.504245292867438,1.0,0,0,0,891
300.0,True,normal,queue_haul,0.3,378,1001,12000,natural,agentic_tool_loop,7f88b6550b2e1a028a5e525f3be22f4d40e1d62c,707864413337710514,594,1188,150,0.20582317276063522,0.49417682723936474,117655.69156864818,58869.74132999952,58785.950238648664,58827.84578432409,8,58785.950238648664,12000,11894,106,159.0227673869813,False,target_unmet,migration:pool/germany/node-64,0.9990543028538456,58785.95023864798,0.9999999999999883,12000,294.72119278488447,True,True,4.5851041379548585,0.9170208275909717,0.008833333333333334,5226,0,6668,106
300.0,True,normal,isolated_fastest,0.3,410,1003,12000,natural,agentic_tool_loop,7f88b6550b2e1a028a5e525f3be22f4d40e1d62c,9451403337961927956,595,1190,150,0.20571707466974065,0.4942829253302593,117685.83026335188,58869.74132999953,58816.088933352345,58842.91513167594,8,19503.15454517561,4578,3921,657,55.28332710900577,False,target_unmet,migration:pool/east/node-65,0.9997277923512411,19503.154545175625,0.3315955701725712,4578,294.9198721866162,True,True,4.570887068194704,0.9141774136389408,0.1435124508519004,2237,0,1684,657
300.0,True,normal,replay_only,0.38,442,1002,12000,natural,agentic_tool_loop,7f88b6550b2e1a028a5e525f3be22f4d40e1d62c,12725161637066701602,592,1184,148,0.12583944256937413,0.49416055743062587,116824.78142117317,58084.81144559924,58739.969975573935,58412.39071058659,8,36867.690351458994,7865,7865,0,6.695679694996215,False,target_unmet,migration:pool/east/node-64,0.9952129201045489,36867.690351459154,0.6276423084109506,7865,293.5879848738419,True,True,3.734001999060722,0.7468003998121444,0.0,3651,0,4214,0
375.0,True,normal,greedy,0.44,474,1001,12000,natural,agentic_tool_loop,7f88b6550b2e1a028a5e525f3be22f4d40e1d62c,14585407034637899153,594,1188,150,0.06582317276063532,0.49417682723936474,117655.69156864818,58869.74132999952,58785.950238648664,58827.84578432409,8,28862.361139284476,6206,3314,2892,6.832382769003743,False,target_unmet,migration:pool/east/node-34,0.9976036046694492,28862.361139284592,0.49097379598550933,6206,366.6649862666417,True,True,3.964992819848942,0.7929985639697884,0.4660006445375443,2547,0,767,2892
375.0,True,normal,kv_only,0.44,506,1003,12000,natural,agentic_tool_loop,7f88b6550b2e1a028a5e525f3be22f4d40e1d62c,17052114912673743941,595,1190,150,0.06571707466974075,0.4942829253302593,117685.83026335188,58869.74132999953,58816.088933352345,58842.91513167594,8,24212.93623729385,5288,0,5288,5.783720790001098,False,target_unmet,migration:pool/germany/node-65,0.9963475441717539,24212.936237293936,0.41167198765512797,5288,368.6487647865489,True,True,3.964992819848942,0.7929985639697884,1.0,0,1675,0,3613
