deadline_s,policy,rho,seeds,median_executed_shed_fraction,min_executed_shed_fraction,max_executed_shed_fraction,median_executed_shed_kw,median_committed_kv_fraction,contracts_met,median_east_replay,median_east_kv_transfer,median_germany_replay,median_germany_kv_transfer
450.0,isolated_fastest,0.3,3,1.0000000000000642,1.0000000000000626,1.00000000000007,58.78595023865244,0.6696666666666666,3,2979.0,2580.0,985.0,5456.0
450.0,isolated_fastest,0.38,1,0.8617827276315224,0.8617827276315224,0.8617827276315224,50.66071654307359,0.6449203635381985,1,2143.0,2231.0,1803.0,4936.0
450.0,isolated_fastest,0.44,3,0.5148468509069763,0.5130301071110878,0.5157002781670096,30.26576135794248,0.62444136230544,3,1508.0,1030.0,937.0,3021.0
450.0,isolated_fastest,0.48,3,0.1984697532319537,0.1970834089852743,0.19899399638872808,11.65810734590453,0.49526149526149527,3,1048.0,259.0,390.0,1154.0
450.0,kv_only,0.2,3,0.06365015231659318,0.06067897570614964,0.07390580091212733,3.738808036017392,1.0,3,0.0,0.0,0.0,986.0
450.0,kv_only,0.3,3,0.0627479307216079,0.06067897570614964,0.07132355060959202,3.6858115666166413,1.0,3,0.0,0.0,0.0,968.0
450.0,kv_only,0.38,2,0.09574312613203728,0.060444710228453345,0.1310415420356212,5.626961016651716,1.0,2,0.0,0.0,0.0,1486.5
450.0,kv_only,0.44,2,0.4544199183030279,0.4542013260480239,0.45463851055803195,26.709899023202794,1.0,2,0.0,1956.0,0.0,3792.5
450.0,kv_only,0.48,3,0.17700830359118838,0.17690370758791182,0.17795038209086578,10.404784198130379,1.0,3,0.0,939.0,0.0,1502.0
450.0,queue_haul,0.2,2,0.9999999999999463,0.9999999999999442,0.9999999999999483,58.778029454459976,0.012125,2,2907.5,0.0,8947.0,145.5
450.0,queue_haul,0.3,2,0.9999999999999516,0.9999999999999504,0.9999999999999527,58.76296010710845,0.453375,2,4375.0,0.0,2184.5,5440.5
450.0,queue_haul,0.38,2,0.9860352477187089,0.9852392178303593,0.9868312776070586,57.9571785370664,0.3256203019906152,2,5215.5,0.0,2843.0,3891.0
450.0,queue_haul,0.44,3,0.5462521610661397,0.5457388543851164,0.5470216811461786,32.11195235818838,0.4396275821937736,3,2919.0,0.0,937.0,3022.0
450.0,queue_haul,0.48,3,0.2049744674131421,0.20362163160840244,0.2054936228156476,12.040194061607224,0.3910386965376782,3,1404.0,0.0,390.0,1152.0
450.0,replay_only,0.2,3,0.9999999999999872,0.9999999999999868,0.9999999999999892,58.78595023864803,0.0,3,9530.0,0.0,2470.0,0.0
450.0,replay_only,0.3,2,0.9999999999999896,0.999999999999988,0.999999999999991,58.80101958599989,0.0,2,8155.0,0.0,3845.0,0.0
450.0,replay_only,0.38,3,0.9310755591588838,0.9303297729607681,0.9319244232873868,54.73416148913613,0.0,3,5229.0,0.0,6296.0,0.0
450.0,replay_only,0.44,1,0.47659568396607327,0.47659568396607327,0.47659568396607327,28.031494133400454,0.0,1,2906.0,0.0,3244.0,0.0
450.0,replay_only,0.48,3,0.1892570203242776,0.18722880106253248,0.1897884693504989,11.116951691514652,0.0,3,1404.0,0.0,1253.0,0.0
600.0,greedy,0.2,3,0.9999999999999872,0.9999999999999868,0.9999999999999892,58.78595023864803,0.0,3,9530.0,0.0,2470.0,0.0
600.0,greedy,0.3,3,0.9999999999999886,0.9999999999999882,0.999999999999991,58.785950238648134,0.0,3,8168.0,0.0,3832.0,0.0
600.0,greedy,0.38,2,0.9999999999999882,0.999999999999988,0.9999999999999886,58.77802945446245,0.0,2,6861.5,0.0,5138.5,0.0
600.0,greedy,0.44,2,0.7280378546277709,0.7271695549386618,0.7289061543168801,42.78163944563453,0.4437293153704306,2,3755.0,0.0,1266.5,4005.5
600.0,greedy,0.48,2,0.29299905714449764,0.292395243928679,0.2936028703603163,17.22188423015287,0.4099100330881348,2,1725.0,0.0,503.5,1548.0
600.0,isolated_fastest,0.2,3,0.999999999999951,0.9999999999999457,0.999999999999954,58.78595023864597,0.6696666666666666,3,3290.0,1540.0,648.0,6496.0
600.0,isolated_fastest,0.3,3,1.0000000000000642,1.0000000000000626,1.00000000000007,58.78595023865244,0.6696666666666666,3,2979.0,2580.0,985.0,5456.0
600.0,isolated_fastest,0.38,3,0.9920479313438685,0.9917934968929694,0.9920541511669293,58.31884596454395,0.6688387635756057,3,2583.0,3070.0,1381.0,4936.0
600.0,isolated_fastest,0.44,3,0.6769387311830133,0.6751627483910643,0.6791192407979005,39.794486565938584,0.6489349182064258,3,1753.0,1485.0,1256.0,3997.0
600.0,isolated_fastest,0.48,1,0.2735460370784585,0.2735460370784585,0.2735460370784585,16.08890804417271,0.5542731519648255,1,1135.0,457.0,487.0,1560.0
600.0,kv_only,0.2,3,0.06894110525784321,0.06669960453668324,0.11402585697025765,4.049598452928593,1.0,3,0.0,0.0,0.0,1055.0
600.0,kv_only,0.3,3,0.9999999999999899,0.9999999999999886,0.9999999999999912,58.78595023864815,1.0,3,0.0,3774.0,0.0,8226.0
600.0,kv_only,0.38,2,0.0690050649127471,0.06415078771082072,0.07385934211467347,4.055053477127775,1.0,2,0.0,0.0,0.0,1088.0
600.0,kv_only,0.44,3,0.6050684501970959,0.6044190107378573,0.6052168912204764,35.55042201900098,1.0,3,0.0,2154.0,0.0,5382.0
600.0,kv_only,0.48,1,0.23441585243423657,0.23441585243423657,0.23441585243423657,13.78035863634944,1.0,1,0.0,1182.0,0.0,1976.0
600.0,queue_haul,0.2,3,0.9999999999999489,0.9999999999999437,0.9999999999999516,58.78595023864582,0.54025,3,2911.0,0.0,2601.0,6483.0
600.0,queue_haul,0.3,3,0.9999999999999527,0.9999999999999472,0.9999999999999538,58.78595023864588,0.45466666666666666,3,4335.0,0.0,2209.0,5456.0
600.0,queue_haul,0.38,3,0.9999999999999912,0.9999999999999886,0.9999999999999932,58.78595023864815,0.40958333333333335,3,5077.0,0.0,1993.0,4915.0
600.0,queue_haul,0.44,1,0.7271695549386618,0.7271695549386618,0.7271695549386618,42.74735327168447,0.44702096971041827,1,3745.0,0.0,1239.0,4029.0
600.0,queue_haul,0.48,3,0.2936028703603163,0.292395243928679,0.2938064697826958,17.246223789707308,0.40892291446673706,3,1727.0,0.0,504.0,1549.0
600.0,replay_only,0.2,3,0.9999999999999872,0.9999999999999868,0.9999999999999892,58.78595023864803,0.0,3,9530.0,0.0,2470.0,0.0
600.0,replay_only,0.3,3,0.9999999999999886,0.9999999999999882,0.999999999999991,58.785950238648134,0.0,3,8168.0,0.0,3832.0,0.0
600.0,replay_only,0.38,3,0.9999999999999886,0.999999999999988,0.99999999999999,58.78595023864808,0.0,3,6825.0,0.0,5175.0,0.0
600.0,replay_only,0.44,3,0.6500527023861842,0.6413106431031839,0.65211056919434,38.213965814973314,0.0,3,3755.0,0.0,4349.0,0.0
600.0,replay_only,0.48,2,0.2457277271369342,0.24565966817970328,0.24579578609416514,14.439690191643175,0.0,2,1731.0,0.0,1700.0,0.0
750.0,greedy,0.2,1,0.9999999999999872,0.9999999999999872,0.9999999999999872,58.816088933351594,0.0,1,9530.0,0.0,2470.0,0.0
750.0,greedy,0.3,3,0.9999999999999886,0.9999999999999882,0.999999999999991,58.785950238648134,0.0,3,8168.0,0.0,3832.0,0.0
750.0,greedy,0.38,3,0.9999999999999886,0.9999999999999879,0.9999999999999897,58.78595023864806,0.0,3,7430.0,0.0,4570.0,0.0
750.0,greedy,0.44,3,0.8197022476934052,0.8196372326159699,0.8213275503776235,48.20785636662769,0.23311546840958605,3,4586.0,0.0,3511.0,2459.0
750.0,greedy,0.48,3,0.35318241027665936,0.348771560755705,0.3534579681136087,20.762110434620745,0.4178847807394669,3,2082.0,0.0,614.0,1944.0
750.0,isolated_fastest,0.2,1,0.999999999999954,0.999999999999954,0.999999999999954,58.78595023864597,0.6696666666666666,1,3339.0,1540.0,625.0,6496.0
750.0,isolated_fastest,0.3,3,1.0000000000000642,1.0000000000000626,1.00000000000007,58.78595023865244,0.6696666666666666,3,2979.0,2580.0,985.0,5456.0
750.0,isolated_fastest,0.38,3,0.9999999999999896,0.9999999999999886,0.9999999999999912,58.78595023864815,0.6696666666666666,3,2763.0,3100.0,1201.0,4936.0
750.0,isolated_fastest,0.44,3,0.7584523197308309,0.7578053057713522,0.7608160542969081,44.60919908899594,0.642740951606344,3,1960.0,1906.0,1563.0,4416.0
750.0,isolated_fastest,0.48,2,0.3256032050425607,0.324503760116769,0.3267026499683523,19.138272932158287,0.5747595303936386,2,1234.0,583.5,629.5,1935.0
750.0,kv_only,0.2,2,0.999999999999989,0.999999999999988,0.99999999999999,58.76296010711065,1.0,2,0.0,2370.0,0.0,9630.0
750.0,kv_only,0.3,2,0.9999999999999892,0.9999999999999886,0.9999999999999899,58.778029454462505,1.0,2,0.0,3760.0,0.0,8240.0
750.0,kv_only,0.38,3,0.9840575507949301,0.9827318752657015,0.9840644793032026,57.80391796829892,1.0,3,0.0,4422.0,0.0,7479.0
750.0,kv_only,0.44,3,0.6955429242057765,0.6945942260722581,0.695879376758054,40.87593369738919,1.0,3,0.0,2683.0,0.0,6236.0
750.0,kv_only,0.48,3,0.28963720367659046,0.28947605508756763,0.2896766055781262,17.02584940010638,1.0,3,0.0,1390.0,0.0,2460.0
750.0,queue_haul,0.2,2,0.9999999999999476,0.9999999999999462,0.9999999999999489,58.778029454460054,0.5366666666666666,2,2907.5,0.0,2652.5,6440.0
750.0,queue_haul,0.3,3,0.9999999999999527,0.9999999999999472,0.9999999999999538,58.78595023864588,0.45466666666666666,3,4335.0,0.0,2209.0,5456.0
750.0,queue_haul,0.38,3,0.9999999999999912,0.9999999999999886,0.9999999999999932,58.78595023864815,0.40941666666666665,3,5081.0,0.0,1993.0,4913.0
750.0,queue_haul,0.44,2,0.8237287678535781,0.8230196959592392,0.8244378397479168,48.43610209736098,0.2344011661744559,2,4574.0,0.0,3506.5,2474.0
750.0,queue_haul,0.48,3,0.3526798071016622,0.348771560755705,0.3534579681136087,20.732617590454524,0.4196255648805681,3,2082.0,0.0,609.0,1950.0
750.0,replay_only,0.2,3,0.9999999999999872,0.9999999999999868,0.9999999999999892,58.78595023864803,0.0,3,9530.0,0.0,2470.0,0.0
750.0,replay_only,0.3,1,0.9999999999999886,0.9999999999999886,0.9999999999999886,58.81608893335167,0.0,1,8144.0,0.0,3856.0,0.0
750.0,replay_only,0.38,3,0.9999999999999886,0.9999999999999879,0.9999999999999897,58.78595023864806,0.0,3,7430.0,0.0,4570.0,0.0
750.0,replay_only,0.44,3,0.8052930771146669,0.8038043654750866,0.8064996826522621,47.36418924098922,0.0,3,4586.0,0.0,5457.0,0.0
750.0,replay_only,0.48,2,0.3129651604189553,0.3124109696953898,0.3135193511425207,18.390746495697122,0.0,2,2088.0,0.0,2080.5,0.0
900.0,greedy,0.2,3,0.9999999999999872,0.9999999999999868,0.9999999999999892,58.78595023864803,0.0,3,9563.0,0.0,2437.0,0.0
900.0,greedy,0.3,2,0.9999999999999896,0.9999999999999882,0.999999999999991,58.762960107110686,0.0,2,8211.0,0.0,3789.0,0.0
900.0,greedy,0.38,2,0.9999999999999882,0.9999999999999879,0.9999999999999886,58.77802945446245,0.0,2,7493.5,0.0,4506.5,0.0
900.0,greedy,0.44,3,0.9367446827106423,0.932656613184206,0.9367756789624767,55.02617525610377,0.005178663904712584,3,5405.0,0.0,6120.0,60.0
900.0,greedy,0.48,3,0.4262589832444983,0.42480503330290603,0.42704334984955256,25.058039377788052,0.43232396935425027,3,2375.0,0.0,731.0,2370.0
900.0,isolated_fastest,0.2,2,0.9999999999999525,0.999999999999951,0.999999999999954,58.80101958599771,0.67075,2,3314.5,1552.0,636.5,6497.0
900.0,isolated_fastest,0.3,3,1.0000000000000642,1.0000000000000626,1.00000000000007,58.78595023865244,0.6696666666666666,3,2979.0,2580.0,985.0,5456.0
900.0,isolated_fastest,0.38,1,0.9999999999999896,0.9999999999999896,0.9999999999999896,58.816088933351736,0.6718333333333333,1,2795.0,3116.0,1143.0,4946.0
900.0,isolated_fastest,0.44,3,0.85380981424183,0.8503294037331904,0.8553174685498657,50.19202125329008,0.6309124767225326,3,2188.0,2360.0,1745.0,4416.0
900.0,isolated_fastest,0.48,3,0.4143884843957598,0.4124081470305901,0.41523006848718524,24.360220823158176,0.6010332950631458,3,1348.0,771.0,731.0,2370.0
900.0,kv_only,0.2,3,0.999999999999988,0.999999999999988,0.99999999999999,58.78595023864808,1.0,3,0.0,2372.0,0.0,9628.0
900.0,kv_only,0.3,3,0.9999999999999899,0.9999999999999886,0.9999999999999912,58.78595023864815,1.0,3,0.0,3774.0,0.0,8226.0
900.0,kv_only,0.38,1,0.9999999999999825,0.9999999999999825,0.9999999999999825,58.78595023864763,1.0,1,0.0,4521.0,0.0,7479.0
900.0,kv_only,0.44,3,0.7723456685091679,0.7714086175918841,0.7734826934866073,45.40307403601578,1.0,3,0.0,3247.0,0.0,6501.0
900.0,kv_only,0.48,3,0.358017940394362,0.35659250115493085,0.3584206321987658,21.029963069481646,1.0,3,0.0,1629.0,0.0,2985.0
900.0,queue_haul,0.2,3,0.9999999999999489,0.9999999999999437,0.9999999999999516,58.78595023864582,0.54025,3,2911.0,0.0,2601.0,6483.0
900.0,queue_haul,0.3,1,0.9999999999999527,0.9999999999999527,0.9999999999999527,58.78595023864588,0.45466666666666666,1,4335.0,0.0,2209.0,5456.0
900.0,queue_haul,0.38,3,0.9999999999999912,0.9999999999999886,0.9999999999999932,58.78595023864815,0.40941666666666665,3,5081.0,0.0,1993.0,4913.0
900.0,queue_haul,0.44,3,0.9213394446018848,0.9195813001547837,0.9255039622961941,54.18958271150991,0.0,3,5389.0,0.0,6174.0,0.0
900.0,queue_haul,0.48,3,0.42552317482047936,0.42480503330290603,0.42704334984955256,25.014784180388496,0.4327677431125707,3,2375.0,0.0,731.0,2372.0
900.0,replay_only,0.2,3,0.9999999999999872,0.9999999999999868,0.9999999999999892,58.78595023864803,0.0,3,9563.0,0.0,2437.0,0.0
900.0,replay_only,0.3,2,0.9999999999999885,0.9999999999999882,0.9999999999999886,58.77802945446246,0.0,2,8199.0,0.0,3801.0,0.0
900.0,replay_only,0.38,2,0.9999999999999891,0.9999999999999886,0.9999999999999897,58.76296010711066,0.0,2,7471.0,0.0,4529.0,0.0
900.0,replay_only,0.44,2,0.9347161460733413,0.932656613184206,0.9367756789624767,54.94069478071261,0.0,2,5426.5,0.0,6149.5,0.0
900.0,replay_only,0.48,3,0.3740041948590247,0.3719359044728109,0.37524523409175903,21.986191988028484,0.0,3,2375.0,0.0,2518.0,0.0
1800.0,greedy,0.2,3,0.9999999999999872,0.9999999999999868,0.9999999999999892,58.78595023864803,0.0,3,9563.0,0.0,2437.0,0.0
1800.0,greedy,0.3,2,0.9999999999999896,0.9999999999999882,0.999999999999991,58.762960107110686,0.0,2,8211.0,0.0,3789.0,0.0
1800.0,greedy,0.38,3,0.9999999999999886,0.9999999999999879,0.9999999999999897,58.78595023864806,0.0,3,7475.0,0.0,4525.0,0.0
1800.0,greedy,0.44,1,0.99999999999999,0.99999999999999,0.99999999999999,58.78595023864808,0.0,1,6695.0,0.0,5305.0,0.0
1800.0,greedy,0.48,3,0.8001021571387023,0.7998800600703855,0.8016999092279876,47.04581674911501,0.41914357682619646,3,4313.0,0.0,1458.0,4160.0
1800.0,isolated_fastest,0.2,3,0.999999999999951,0.9999999999999457,0.999999999999954,58.78595023864597,0.6696666666666666,3,3339.0,1540.0,625.0,6496.0
1800.0,isolated_fastest,0.3,3,1.0000000000000642,1.0000000000000626,1.00000000000007,58.78595023865244,0.6696666666666666,3,2979.0,2580.0,985.0,5456.0
1800.0,isolated_fastest,0.38,3,1.0000000000000646,1.0000000000000606,1.000000000000068,58.78595023865222,0.6696666666666666,3,2795.0,4667.0,1143.0,3372.0
1800.0,isolated_fastest,0.44,2,1.0000000000000604,1.0000000000000564,1.0000000000000646,58.76296010711485,0.6675,2,2613.0,4122.5,1377.0,3887.5
1800.0,isolated_fastest,0.48,2,0.7460221058282674,0.7432037984647056,0.7488404131918294,43.84960204674492,0.6373379122451169,2,1902.5,1792.0,1475.5,4144.0
1800.0,kv_only,0.2,3,0.999999999999988,0.999999999999988,0.99999999999999,58.78595023864808,1.0,3,0.0,2372.0,0.0,9628.0
1800.0,kv_only,0.3,3,0.9999999999999899,0.9999999999999886,0.9999999999999912,58.78595023864815,1.0,3,0.0,3774.0,0.0,8226.0
1800.0,kv_only,0.38,2,0.9999999999999416,0.9999999999999415,0.9999999999999417,58.80101958599707,1.0,2,0.0,6088.5,0.0,5911.5
1800.0,kv_only,0.44,3,0.9924346539704011,0.9914956427270055,0.9924444449351855,58.295581776940466,1.0,3,0.0,5749.0,0.0,6215.0
1800.0,kv_only,0.48,1,0.6519847153149096,0.6519847153149096,0.6519847153149096,38.34719099914814,1.0,1,0.0,2775.0,0.0,5380.0
1800.0,queue_haul,0.2,3,0.9999999999999489,0.9999999999999437,0.9999999999999516,58.78595023864582,0.54025,3,2911.0,0.0,2601.0,6483.0
1800.0,queue_haul,0.3,3,0.9999999999999527,0.9999999999999472,0.9999999999999538,58.78595023864588,0.45466666666666666,3,4335.0,0.0,2209.0,5456.0
1800.0,queue_haul,0.38,3,0.9999999999999912,0.9999999999999886,0.9999999999999932,58.78595023864815,0.40941666666666665,3,5081.0,0.0,1993.0,4913.0
1800.0,queue_haul,0.44,1,1.0000000000000533,1.0000000000000533,1.0000000000000533,58.81608893335547,0.36683333333333334,1,5810.0,0.0,1788.0,4402.0
1800.0,queue_haul,0.48,3,0.7820199183764126,0.7817481247717324,0.7841433509713015,45.99535306688002,0.4192280560314421,3,4311.0,0.0,1462.0,4160.0
1800.0,replay_only,0.2,3,0.9999999999999872,0.9999999999999868,0.9999999999999892,58.78595023864803,0.0,3,9563.0,0.0,2437.0,0.0
1800.0,replay_only,0.3,3,0.9999999999999886,0.9999999999999882,0.999999999999991,58.785950238648134,0.0,3,8168.0,0.0,3832.0,0.0
1800.0,replay_only,0.38,3,0.9999999999999886,0.9999999999999879,0.9999999999999897,58.78595023864806,0.0,3,7475.0,0.0,4525.0,0.0
1800.0,replay_only,0.44,3,0.9999999999999886,0.999999999999988,0.99999999999999,58.78595023864808,0.0,3,6730.0,0.0,5270.0,0.0
1800.0,replay_only,0.48,1,0.7573341980449724,0.7573341980449724,0.7573341980449724,44.520610480298636,0.0,1,4313.0,0.0,5091.0,0.0
2700.0,greedy,0.2,2,0.999999999999987,0.9999999999999868,0.9999999999999872,58.77802945446238,0.0,2,9589.0,0.0,2411.0,0.0
2700.0,greedy,0.3,3,0.9999999999999886,0.9999999999999882,0.999999999999991,58.785950238648134,0.0,3,8226.0,0.0,3774.0,0.0
2700.0,greedy,0.38,3,0.9999999999999886,0.9999999999999879,0.9999999999999897,58.78595023864806,0.0,3,7475.0,0.0,4525.0,0.0
2700.0,greedy,0.44,3,0.9999999999999886,0.999999999999988,0.99999999999999,58.78595023864808,0.0,3,6730.0,0.0,5270.0,0.0
2700.0,greedy,0.48,3,0.96521898734926,0.9652102234069269,0.9653065088286489,56.74131535971245,0.3539521824215094,3,6064.0,0.0,1518.0,4160.0
2700.0,isolated_fastest,0.2,1,0.999999999999951,0.999999999999951,0.999999999999951,58.81608893334946,0.6718333333333333,1,3290.0,1564.0,648.0,6498.0
2700.0,isolated_fastest,0.3,3,1.0000000000000528,1.0000000000000526,1.0000000000000606,58.78595023865176,0.6696666666666666,3,3020.0,5189.0,918.0,2847.0
2700.0,isolated_fastest,0.38,3,1.0000000000000646,1.0000000000000606,1.000000000000068,58.78595023865222,0.6696666666666666,3,2795.0,4667.0,1143.0,3372.0
2700.0,isolated_fastest,0.44,2,1.0000000000000604,1.0000000000000564,1.0000000000000646,58.76296010711485,0.6675,2,2613.0,4122.5,1377.0,3887.5
2700.0,isolated_fastest,0.48,3,0.8868027093860686,0.8859549634707056,0.8871714824335718,52.11242624133343,0.6376930810712,3,2420.0,2817.0,1518.0,4160.0
2700.0,kv_only,0.2,1,0.99999999999999,0.99999999999999,0.99999999999999,58.78595023864808,1.0,1,0.0,2388.0,0.0,9612.0
2700.0,kv_only,0.3,3,0.999999999999955,0.9999999999999489,0.9999999999999566,58.78595023864602,1.0,3,0.0,6384.0,0.0,5616.0
2700.0,kv_only,0.38,3,0.9999999999999867,0.9999999999999857,0.9999999999999883,58.78595023864798,1.0,3,0.0,7411.0,0.0,4589.0
2700.0,kv_only,0.44,3,0.999999999999986,0.9999999999999859,0.9999999999999882,58.78595023864797,1.0,3,0.0,6695.0,0.0,5305.0
2700.0,kv_only,0.48,3,0.7973461000567545,0.7964174958263174,0.7984616226719867,46.89677913159973,1.0,3,0.0,3837.0,0.0,6063.0
2700.0,queue_haul,0.2,3,0.9999999999999489,0.9999999999999462,0.9999999999999516,58.78595023864582,0.54025,3,2911.0,0.0,2601.0,6483.0
2700.0,queue_haul,0.3,3,0.9999999999999527,0.9999999999999472,0.9999999999999538,58.78595023864588,0.45466666666666666,3,4335.0,0.0,2209.0,5456.0
2700.0,queue_haul,0.38,3,0.9999999999999912,0.9999999999999886,0.9999999999999932,58.78595023864815,0.40941666666666665,3,5081.0,0.0,1993.0,4913.0
2700.0,queue_haul,0.44,2,1.0000000000000517,1.0000000000000502,1.0000000000000533,58.77802945446617,0.3667916666666667,2,5837.5,0.0,1761.0,4401.5
2700.0,queue_haul,0.48,2,0.9651223861416431,0.9649541257214922,0.965290646561794,56.713444406992245,0.35361187530210014,2,5980.0,0.0,1617.0,4156.0
2700.0,replay_only,0.2,2,0.999999999999988,0.9999999999999868,0.9999999999999892,58.762960107110594,0.0,2,9605.5,0.0,2394.5,0.0
2700.0,replay_only,0.3,2,0.9999999999999885,0.9999999999999882,0.9999999999999886,58.77802945446246,0.0,2,8240.0,0.0,3760.0,0.0
2700.0,replay_only,0.38,3,0.9999999999999886,0.9999999999999879,0.9999999999999897,58.78595023864806,0.0,3,7475.0,0.0,4525.0,0.0
2700.0,replay_only,0.44,3,0.9999999999999886,0.999999999999988,0.99999999999999,58.78595023864808,0.0,3,6730.0,0.0,5270.0,0.0
2700.0,replay_only,0.48,2,0.9652627480889544,0.96521898734926,0.9653065088286489,56.758434415461075,0.0,2,6050.5,0.0,5702.0,0.0
