deadline_s,headline,mode,policy,rho,row_id,seed,sessions,tier,workload,git_sha,planner_seed,source_replicas,destination_replicas,destination_pools,migration_headroom,absorbed_fraction,initial_source_power_w,idle_source_power_w,removable_power_w,credit_target_w,max_shed_probes,planned_shed_w,moves,replay_moves,kv_moves,solve_s,feasible,failure_reason,binding_resource,binding_utilization,executed_shed_w,executed_shed_fraction,landed_sessions,migration_makespan_s,within_contract,within_envelope,destination_offered_rps,destination_rho,committed_kv_fraction,east_replay,east_kv_transfer,germany_replay,germany_kv_transfer
30.0,True,normal,greedy,0.2,15,1001,12000,natural,agentic_tool_loop,4aefc342a38d45083a0fc372c3f3fe399919790f,3174006148539798274,594,1188,150,0.3058231727606353,0.49417682723936474,117655.69156864818,58869.74132999952,58785.950238648664,5974.703087470415,8,6025.612798038637,1744,1710,34,22.24631777801551,True,,migration:pool/germany/node-64,0.9944683163256312,6025.612798038652,0.10250089985067774,1744,24.861881351140774,True,True,1.3980779532844985,0.27961559065689967,0.0194954128440367,1136,0,574,34
30.0,True,normal,kv_only,0.2,47,1003,12000,natural,agentic_tool_loop,4aefc342a38d45083a0fc372c3f3fe399919790f,8853327314631808470,595,1190,150,0.30571707466974074,0.4942829253302593,117685.83026335188,58869.74132999953,58816.088933352345,459.71027446621827,8,102.92557808972197,28,0,28,4.036941499012755,False,target_unmet,route:pipeline/east/node-64,0.6931945216799998,102.92557808972197,0.0017499561762148524,28,20.649299120955863,False,True,1.0568682790406427,0.21137365580812856,1.0,0,28,0,0
60.0,True,normal,queue_haul,0.3,79,1002,12000,natural,agentic_tool_loop,4aefc342a38d45083a0fc372c3f3fe399919790f,11104274318360547483,592,1184,148,0.2058394425693741,0.49416055743062587,116824.78142117317,58084.81144559924,58739.969975573935,6388.855233970407,8,9236.125007259689,2366,2014,352,23.894555919017876,True,,migration:pool/germany/node-34,0.9987584841754266,9236.125007259732,0.15723748260512263,2366,54.66459376444506,True,True,2.136649445742213,0.4273298891484426,0.14877430262045646,823,0,1191,352
60.0,True,normal,isolated_fastest,0.38,111,1001,12000,natural,agentic_tool_loop,4aefc342a38d45083a0fc372c3f3fe399919790f,82938849323514,594,1188,150,0.12582317276063526,0.49417682723936474,117655.69156864818,58869.74132999952,58785.950238648664,5515.110542280383,8,6857.974227078157,1925,1187,738,3.804218768986175,True,,migration:pool/germany/node-64,0.9915363083488147,6857.974227078186,0.11666008968533147,1925,54.61692545438752,True,True,2.3091763295796426,0.4618352659159285,0.38337662337662337,941,67,246,671
60.0,True,normal,replay_only,0.38,143,1003,12000,natural,agentic_tool_loop,4aefc342a38d45083a0fc372c3f3fe399919790f,14235467592693402409,595,1190,150,0.1257170746697407,0.4942829253302593,117685.83026335188,58869.74132999953,58816.088933352345,5516.523293594619,8,6111.413635943711,1784,1784,0,3.712409068015404,True,,migration:pool/germany/node-74,0.9923731088362967,6111.413635943725,0.10390717483559464,1784,54.58069442899631,True,True,2.241209674243856,0.4482419348487712,0.0,1039,0,745,0
120.0,True,normal,greedy,0.44,175,1002,12000,natural,agentic_tool_loop,4aefc342a38d45083a0fc372c3f3fe399919790f,14265018260814261391,592,1184,148,0.06583944256937418,0.49416055743062587,116824.78142117317,58084.81144559924,58739.969975573935,7301.548838823323,8,8650.31413916903,2107,1372,735,4.8822292019904125,True,,migration:pool/germany/node-64,0.9985258597044194,8650.314139169059,0.14726453116619145,2107,114.83064730900821,True,True,2.6463741777232466,0.5292748355446493,0.3488372093023256,1112,0,260,735
120.0,True,normal,kv_only,0.48,207,1001,12000,natural,agentic_tool_loop,4aefc342a38d45083a0fc372c3f3fe399919790f,7492020877398067138,594,1188,150,0.025823172760635282,0.49417682723936474,117655.69156864818,58869.74132999952,58785.950238648664,2297.9627259501594,8,2301.374763878339,639,0,639,3.2599067959818058,True,,migration:pool/germany/node-33,0.9519812989556636,2301.374763878339,0.03914838077016073,639,109.47802282290132,True,True,2.5137365580812854,0.5027473116162571,1.0,0,222,0,417
180.0,True,normal,queue_haul,0.48,239,1003,12000,natural,agentic_tool_loop,4aefc342a38d45083a0fc372c3f3fe399919790f,11319964927342532173,595,1190,150,0.025717074669740714,0.4942829253302593,117685.83026335188,58869.74132999953,58816.088933352345,4137.392470195964,8,4336.855703346955,1349,1119,230,4.879123738995986,True,,migration:pool/east/node-0,0.9930995808153638,4336.855703346955,0.07373587366989462,1349,173.79260008568866,True,True,2.660384937005227,0.5320769874010454,0.17049666419570053,560,0,559,230
180.0,True,normal,kv_only,0.2,271,1002,12000,natural,agentic_tool_loop,4aefc342a38d45083a0fc372c3f3fe399919790f,14899809758890767842,592,1184,148,0.3058394425693742,0.49416055743062587,116824.78142117317,58084.81144559924,58739.969975573935,2738.080814558746,8,2783.399583965598,745,0,745,3.1648572020058054,True,,route:pipeline/east/node-64,0.5941667328685714,2783.3995839656127,0.047385103961119564,745,123.88695918865712,True,True,1.3412096742438557,0.2682419348487711,1.0,0,481,0,264
240.0,True,normal,queue_haul,0.3,303,1001,12000,natural,agentic_tool_loop,4aefc342a38d45083a0fc372c3f3fe399919790f,1319569546996381577,594,1188,150,0.20582317276063522,0.49417682723936474,117655.69156864818,58869.74132999952,58785.950238648664,29413.922892162045,8,48536.50156170479,10368,9794,574,157.64943044399843,True,,migration:pool/germany/node-35,0.9993501392487923,48536.50156170502,0.8256479884167089,10368,234.84228713555018,True,True,4.178245066339483,0.8356490132678965,0.05536265432098766,4694,0,5100,574
240.0,True,normal,isolated_fastest,0.3,335,1003,12000,natural,agentic_tool_loop,4aefc342a38d45083a0fc372c3f3fe399919790f,17350328722164093783,595,1190,150,0.20571707466974065,0.4942829253302593,117685.83026335188,58869.74132999953,58816.088933352345,14710.728782918985,8,17645.5111529735,4175,3564,611,45.42997582998942,True,,migration:pool/germany/node-65,0.9998435444804068,17645.51115297347,0.3000116375124593,4175,234.96340639589562,True,True,3.959553068507786,0.7919106137015572,0.14634730538922155,1943,0,1621,611
240.0,True,normal,replay_only,0.38,367,1002,12000,natural,agentic_tool_loop,4aefc342a38d45083a0fc372c3f3fe399919790f,238217478141273933,592,1184,148,0.12583944256937413,0.49416055743062587,116824.78142117317,58084.81144559924,58739.969975573935,29206.195355293294,8,29570.88512263843,6368,6368,0,5.553459302987903,True,,migration:pool/germany/node-64,0.9958026519104599,29570.88512263853,0.5034201606663249,6368,234.01379664195798,True,True,3.3643581852965476,0.6728716370593095,0.0,3003,0,3365,0
300.0,True,normal,greedy,0.44,399,1001,12000,natural,agentic_tool_loop,4aefc342a38d45083a0fc372c3f3fe399919790f,1837658538642101969,594,1188,150,0.06582317276063532,0.49417682723936474,117655.69156864818,58869.74132999952,58785.950238648664,14706.961446081023,8,20983.88491699609,4702,2726,1976,6.196975965023739,True,,migration:pool/east/node-64,0.9974738106048727,20983.88491699622,0.35695408225621267,4702,294.2549475714375,True,True,3.403404195351551,0.6806808390703102,0.4202467035304126,2104,0,622,1976
300.0,True,normal,kv_only,0.44,431,1003,12000,natural,agentic_tool_loop,4aefc342a38d45083a0fc372c3f3fe399919790f,8463997244440803964,595,1190,150,0.06571707466974075,0.4942829253302593,117685.83026335188,58869.74132999953,58816.088933352345,14710.728782918985,8,17117.119003449116,3878,0,3878,4.715817905991571,True,,migration:pool/germany/node-33,0.9938427014841545,17117.119003449174,0.2910278346260918,3878,293.1837703808255,True,True,3.403404195351551,0.6806808390703102,1.0,0,1390,0,2488
375.0,True,normal,queue_haul,0.48,463,1002,12000,natural,agentic_tool_loop,4aefc342a38d45083a0fc372c3f3fe399919790f,4712874519830329298,592,1184,148,0.02583944256937415,0.49416055743062587,116824.78142117317,58084.81144559924,58739.969975573935,7301.548838823323,8,10659.475374966889,2536,1576,960,7.818849834002322,True,,migration:pool/germany/node-0,0.9942525807799367,10659.475374966933,0.18146885977979735,2536,367.8736283315765,True,True,3.0017020976757753,0.600340419535155,0.3785488958990536,1256,0,320,960
375.0,True,normal,kv_only,0.2,495,1001,12000,natural,agentic_tool_loop,4aefc342a38d45083a0fc372c3f3fe399919790f,9111398478245742947,594,1188,150,0.3058231727606353,0.49417682723936474,117655.69156864818,58869.74132999952,58785.950238648664,3676.7403615202556,8,3718.877645343484,996,0,996,8.398393808980472,True,,route:pipeline/germany/node-65,0.7969046355729732,3718.877645343484,0.06326133421755115,996,368.4645309991346,True,True,3.3884677197069832,0.6776935439413967,1.0,0,0,0,996
450.0,True,normal,queue_haul,0.2,527,1003,12000,natural,agentic_tool_loop,4aefc342a38d45083a0fc372c3f3fe399919790f,4943633463225042061,595,1190,150,0.30571707466974074,0.4942829253302593,117685.83026335188,58869.74132999953,58816.088933352345,29421.45756583797,8,58816.088933352345,12000,11827,173,152.58555559502565,True,,service:pool/germany/node-66:0,0.995194883211246,58816.0889333493,0.9999999999999483,12000,442.5274296678845,True,True,4.980779532844991,0.9961559065689982,0.014416666666666666,2911,0,8916,173
450.0,True,normal,isolated_fastest,0.3,559,1002,12000,natural,agentic_tool_loop,4aefc342a38d45083a0fc372c3f3fe399919790f,10060496035211897352,592,1184,148,0.2058394425693741,0.49416055743062587,116824.78142117317,58084.81144559924,58739.969975573935,58412.39071058659,8,58739.969975573935,12000,4016,7984,8.968673249008134,True,,migration:pool/east/node-65,0.9752347116647297,58739.969975578046,1.00000000000007,12000,444.0358177554033,True,True,4.912096742438558,0.9824193484877115,0.6653333333333333,3116,2559,900,5425
450.0,True,normal,replay_only,0.38,591,1001,12000,natural,agentic_tool_loop,4aefc342a38d45083a0fc372c3f3fe399919790f,4713680905081674407,594,1188,150,0.12582317276063526,0.49417682723936474,117655.69156864818,58869.74132999952,58785.950238648664,29413.922892162045,8,54734.161489136175,11533,11533,0,9.102159232017584,True,,migration:pool/east/node-65,0.9999534074479933,54734.161489136124,0.9310755591588838,11533,444.9794397573571,True,True,4.672328603231319,0.9344657206462639,0.0,5215,0,6318,0
600.0,True,normal,greedy,0.38,623,1003,12000,natural,agentic_tool_loop,4aefc342a38d45083a0fc372c3f3fe399919790f,638725525692952251,595,1190,150,0.1257170746697407,0.4942829253302593,117685.83026335188,58869.74132999953,58816.088933352345,29421.45756583797,8,58816.088933352345,12000,12000,0,14.148646376997931,True,,migration:pool/east/node-0,0.9993502104998284,58816.08893335164,0.999999999999988,12000,593.8065782606393,True,True,4.9708870681947035,0.9941774136389407,0.0,6811,0,5189,0
600.0,True,normal,kv_only,0.44,655,1002,12000,natural,agentic_tool_loop,4aefc342a38d45083a0fc372c3f3fe399919790f,17961419823840696457,592,1184,148,0.06583944256937418,0.49416055743062587,116824.78142117317,58084.81144559924,58739.969975573935,29206.195355293294,8,35550.42201900079,7538,0,7538,5.602454362000572,True,,migration:pool/germany/node-33,0.9988916736085094,35550.42201900098,0.6052168912204764,7538,591.8506392983966,True,True,4.600204529249235,0.9200409058498471,1.0,0,2154,0,5384
750.0,True,normal,queue_haul,0.48,687,1001,12000,natural,agentic_tool_loop,4aefc342a38d45083a0fc372c3f3fe399919790f,12138943141844153519,594,1188,150,0.025823172760635282,0.49417682723936474,117655.69156864818,58869.74132999952,58785.950238648664,14706.961446081023,8,20732.617590454378,4647,2697,1950,8.588697594008408,True,,migration:pool/germany/node-64,0.9997638086103509,20732.617590454523,0.3526798071016622,4647,743.2761753116445,True,True,3.6034041953515503,0.7206808390703101,0.4196255648805681,2094,0,603,1950
750.0,True,normal,isolated_fastest,0.48,719,1003,12000,natural,agentic_tool_loop,4aefc342a38d45083a0fc372c3f3fe399919790f,16308472860933892188,595,1190,150,0.025717074669740714,0.4942829253302593,117685.83026335188,58869.74132999953,58816.088933352345,14710.728782918985,8,19086.042014235063,4367,1829,2538,4.839924653992057,True,,migration:pool/germany/node-65,0.9975548365371278,19086.04201423512,0.324503760116769,4367,743.1785266631601,True,True,3.6034041953515503,0.7206808390703101,0.5811770093885963,1220,588,609,1950
900.0,True,normal,queue_haul,0.2,751,1002,12000,natural,agentic_tool_loop,4aefc342a38d45083a0fc372c3f3fe399919790f,3023034948541058703,592,1184,148,0.3058394425693742,0.49416055743062587,116824.78142117317,58084.81144559924,58739.969975573935,58412.39071058659,8,58739.969975573935,12000,5608,6392,20.924506998999277,True,,service:pool/germany/node-65:0,0.995194883211246,58739.96997557063,0.9999999999999437,12000,451.1858663017313,True,True,4.980779532844991,0.9961559065689982,0.5326666666666666,2904,0,2704,6392
900.0,True,normal,isolated_fastest,0.3,783,1001,12000,natural,agentic_tool_loop,4aefc342a38d45083a0fc372c3f3fe399919790f,4706901786735979935,594,1188,150,0.20582317276063522,0.49417682723936474,117655.69156864818,58869.74132999952,58785.950238648664,29413.922892162045,8,58785.950238648664,12000,3964,8036,8.911539619992254,True,,service:pool/east/node-65:0,0.9748847835538738,58785.95023865244,1.0000000000000642,12000,444.03971467005715,True,True,4.912096742438558,0.9824193484877115,0.6696666666666666,2979,2580,985,5456
900.0,True,normal,replay_only,0.3,815,1003,12000,natural,agentic_tool_loop,4aefc342a38d45083a0fc372c3f3fe399919790f,12786267645003439613,595,1190,150,0.20571707466974065,0.4942829253302593,117685.83026335188,58869.74132999953,58816.088933352345,29421.45756583797,8,58816.088933352345,12000,12000,0,9.344486226007575,True,,service:pool/east/node-33:0,0.9804485754370729,58816.088933351675,0.9999999999999886,12000,438.425236622515,True,True,4.931570014029761,0.9863140028059523,0.0,8144,0,3856,0
1800.0,True,normal,greedy,0.38,847,1002,12000,natural,agentic_tool_loop,4aefc342a38d45083a0fc372c3f3fe399919790f,6998520153645690800,592,1184,148,0.12583944256937413,0.49416055743062587,116824.78142117317,58084.81144559924,58739.969975573935,58412.39071058659,8,58739.969975573935,12000,12000,0,10.286527071002638,True,,service:pool/east/node-65:0,0.9906087316757103,58739.969975573265,0.9999999999999886,12000,653.762722608586,True,True,4.970887068194697,0.9941774136389394,0.0,7512,0,4488,0
1800.0,True,normal,kv_only,0.44,879,1001,12000,natural,agentic_tool_loop,4aefc342a38d45083a0fc372c3f3fe399919790f,1344751961907111538,594,1188,150,0.06582317276063532,0.49417682723936474,117655.69156864818,58869.74132999952,58785.950238648664,29413.922892162045,8,58286.01351518739,11964,0,11964,9.264671913988423,True,,migration:pool/east/node-65,0.9961402980606663,58286.01351518672,0.9914956427270055,11964,1788.0720084618956,True,True,4.929677393950843,0.9859354787901686,1.0,0,5749,0,6215
2700.0,True,normal,queue_haul,0.44,911,1003,12000,natural,agentic_tool_loop,4aefc342a38d45083a0fc372c3f3fe399919790f,6358516566109103547,595,1190,150,0.06571707466974075,0.4942829253302593,117685.83026335188,58869.74132999953,58816.088933352345,29421.45756583797,8,58816.088933352345,12000,7598,4402,18.90416694499436,True,,service:pool/germany/node-66:0,0.9748847835538738,58816.08893335547,1.0000000000000533,12000,1111.292843709903,True,True,4.929677393950847,0.9859354787901694,0.36683333333333334,5810,0,1788,4402
2700.0,True,normal,isolated_fastest,0.48,943,1002,12000,natural,agentic_tool_loop,4aefc342a38d45083a0fc372c3f3fe399919790f,128538466649844411,592,1184,148,0.02583944256937415,0.49416055743062587,116824.78142117317,58084.81144559924,58739.969975573935,29206.195355293294,8,52112.426241333196,10954,4016,6938,9.81246524999733,True,,migration:pool/east/node-33,0.9994442129960833,52112.42624133343,0.8871714824335718,10954,2668.0452275804937,True,True,4.9672622834166456,0.9934524566833292,0.6333759357312397,2518,2786,1498,4152
30.0,False,emergency,queue_haul,0.38,975,1001,12000,natural,agentic_tool_loop,4aefc342a38d45083a0fc372c3f3fe399919790f,16552160303439540916,594,1188,150,0.12582317276063526,0.49417682723936474,117655.69156864818,58869.74132999952,58785.950238648664,3676.7403615202556,8,3696.0888313782343,1115,951,164,5.885764011007268,True,,migration:pool/germany/node-64,0.9997991109183881,3696.0888313782343,0.06287367672672663,1115,24.995151215959698,True,True,2.0604538927135403,0.41209077854270804,0.14708520179372198,594,0,357,164
60.0,False,normal,queue_haul,0.38,1007,1001,12000,controlled_40,agentic_tool_loop,4aefc342a38d45083a0fc372c3f3fe399919790f,13586910660418426958,594,1188,150,0.12582317276063526,0.49417682723936474,117655.69156864818,58869.74132999952,58785.950238648664,5515.110542280383,8,6960.536661371676,1927,1287,640,51.02427036000881,True,,migration:pool/germany/node-64,0.9915363083488147,6960.536661371705,0.11840476564748152,1927,54.534670402184794,True,True,2.30113473178385,0.46022694635677003,0.3321224701608718,1041,0,246,640
120.0,False,normal,queue_haul,0.38,1039,1001,12000,natural,interactive_coding,4aefc342a38d45083a0fc372c3f3fe399919790f,16165636155696031607,311,622,78,0.5668239723162471,0.05317602768375285,36269.89412678137,30612.26549160467,5657.628635176701,3683.661122251233,8,3683.85296248156,7805,7805,0,5.860214242013171,True,,migration:pool/east/node-16,0.9993754602846376,3683.8529624807124,0.6511302172744424,7805,114.92835137573337,True,True,2.1473217640145412,0.42946435280290823,0.0,3362,0,4443,0
180.0,False,emergency,greedy,0.38,1071,1001,12000,natural,agentic_tool_loop,4aefc342a38d45083a0fc372c3f3fe399919790f,5752272603335953535,594,1188,150,0.12582317276063526,0.49417682723936474,117655.69156864818,58869.74132999952,58785.950238648664,14706.961446081023,8,24609.085464407428,5325,3085,2240,6.687518707010895,True,,migration:pool/germany/node-65,0.999799110918388,24609.085464407573,0.4186218877895827,5325,174.96501785371788,True,True,3.2638580880650907,0.6527716176130182,0.42065727699530514,2368,0,717,2240
240.0,False,normal,greedy,0.38,1103,1001,12000,controlled_40,agentic_tool_loop,4aefc342a38d45083a0fc372c3f3fe399919790f,8857155241088551069,594,1188,150,0.12582317276063526,0.49417682723936474,117655.69156864818,58869.74132999952,58785.950238648664,29413.922892162045,8,29451.893287888422,6335,6335,0,7.153854247007985,True,,migration:pool/germany/node-65,0.9959314160985875,29451.89328788854,0.5010022491483939,6335,234.0440562261681,True,True,3.3643581852965476,0.6728716370593095,0.0,3011,0,3324,0
300.0,False,normal,greedy,0.38,1135,1001,12000,natural,interactive_coding,4aefc342a38d45083a0fc372c3f3fe399919790f,11146581737011468499,311,622,78,0.5668239723162471,0.05317602768375285,36269.89412678137,30612.26549160467,5657.628635176701,5525.491683376849,8,5525.55837924271,11715,11715,0,6.2049895710079,True,,migration:pool/germany/node-17,0.9986638126135581,5525.5583792352845,0.9766562522113487,11715,294.6059981639998,True,True,2.5386536691008414,0.5077307338201683,0.0,400,0,11315,0
375.0,False,emergency,isolated_fastest,0.38,1167,1001,12000,natural,agentic_tool_loop,4aefc342a38d45083a0fc372c3f3fe399919790f,11946726441734958528,594,1188,150,0.12582317276063526,0.49417682723936474,117655.69156864818,58869.74132999952,58785.950238648664,29413.922892162045,8,47351.22357346048,10011,3424,6587,8.104213671991602,True,,migration:pool/east/node-65,0.998114919844669,47351.22357346071,0.8054853818171298,10011,369.57465565478765,True,True,4.8282835420221115,0.9656567084044223,0.6579762261512336,1926,1810,1498,4777
