deadline_s,headline,mode,policy,rho,row_id,seed,sessions,tier,workload,git_sha,planner_seed,source_replicas,destination_replicas,destination_pools,migration_headroom,absorbed_fraction,initial_source_power_w,idle_source_power_w,removable_power_w,credit_target_w,max_shed_probes,planned_shed_w,moves,replay_moves,kv_moves,solve_s,feasible,failure_reason,binding_resource,binding_utilization,executed_shed_w,executed_shed_fraction,landed_sessions,migration_makespan_s,within_contract,within_envelope,destination_offered_rps,destination_rho,committed_kv_fraction,east_replay,east_kv_transfer,germany_replay,germany_kv_transfer
30.0,True,normal,greedy,0.38,22,1002,12000,natural,agentic_tool_loop,7f88b6550b2e1a028a5e525f3be22f4d40e1d62c,7708567057509450834,592,1184,148,0.12583944256937413,0.49416055743062587,116824.78142117317,58084.81144559924,58739.969975573935,58412.39071058659,8,3453.2385631897923,998,948,50,11.551457809982821,False,target_unmet,migration:pool/germany/node-64,0.9996698466751605,3453.2385631897923,0.058788565343594244,998,24.991919609879005,True,True,2.0604538927135403,0.41209077854270804,0.050100200400801605,592,0,356,50
30.0,True,normal,kv_only,0.44,54,1001,12000,natural,agentic_tool_loop,7f88b6550b2e1a028a5e525f3be22f4d40e1d62c,10977466677797415307,594,1188,150,0.06582317276063532,0.49417682723936474,117655.69156864818,58869.74132999952,58785.950238648664,58827.84578432409,8,1797.2001984012168,519,0,519,3.2460242559900507,False,target_unmet,migration:pool/east/node-0,0.9665253162264302,1797.2001984012313,0.030571934128908015,519,24.163306348660754,True,True,2.2710853488008036,0.45421706976016074,1.0,0,148,0,371
60.0,True,normal,queue_haul,0.44,86,1003,12000,natural,agentic_tool_loop,7f88b6550b2e1a028a5e525f3be22f4d40e1d62c,932450770594234337,595,1190,150,0.06571707466974075,0.4942829253302593,117685.83026335188,58869.74132999953,58816.088933352345,58842.91513167594,8,3993.9762282596203,1232,966,266,7.390202496986603,False,target_unmet,migration:pool/germany/node-33,0.9692246383527123,3993.9762282596203,0.06790618520700022,1232,53.09753941425116,True,True,2.4406808390703105,0.4881361678140621,0.2159090909090909,636,0,330,266
60.0,True,normal,isolated_fastest,0.48,118,1002,12000,natural,agentic_tool_loop,7f88b6550b2e1a028a5e525f3be22f4d40e1d62c,13269553367630370698,592,1184,148,0.02583944256937415,0.49416055743062587,116824.78142117317,58084.81144559924,58739.969975573935,58412.39071058659,8,1850.378254979776,518,518,0,3.2591780920047313,False,target_unmet,migration:pool/germany/node-0,0.8275903574968635,1850.378254979776,0.0315011780862201,518,45.517643105327494,True,True,2.4568682790406426,0.49137365580812853,0.0,222,0,296,0
120.0,True,normal,queue_haul,0.2,150,1001,12000,natural,agentic_tool_loop,7f88b6550b2e1a028a5e525f3be22f4d40e1d62c,9379137238440290444,594,1188,150,0.3058231727606353,0.49417682723936474,117655.69156864818,58869.74132999952,58785.950238648664,58827.84578432409,8,35166.026948677856,7833,7805,28,100.09876055098721,False,target_unmet,migration:pool/east/node-65,0.9977211841341915,35166.02694867803,0.5982046187212642,7833,114.73810961843203,True,True,3.0086837997546105,0.6017367599509221,0.0035746201966041107,3651,0,4154,28
120.0,True,normal,isolated_fastest,0.2,182,1003,12000,natural,agentic_tool_loop,7f88b6550b2e1a028a5e525f3be22f4d40e1d62c,3566388301307702481,595,1190,150,0.30571707466974074,0.4942829253302593,117685.83026335188,58869.74132999953,58816.088933352345,58842.91513167594,8,11965.800352267615,3069,2888,181,34.334968194016255,False,target_unmet,migration:pool/east/node-65,0.9980674399427563,11965.800352267586,0.20344433928319638,3069,114.77792903641695,True,True,2.834001999060722,0.5668003998121444,0.05897686542847833,1679,0,1209,181
120.0,True,normal,replay_only,0.3,214,1002,12000,natural,agentic_tool_loop,7f88b6550b2e1a028a5e525f3be22f4d40e1d62c,18001083813094719409,592,1184,148,0.2058394425693741,0.49416055743062587,116824.78142117317,58084.81144559924,58739.969975573935,58412.39071058659,8,24131.599172602175,5270,5270,0,5.256625834008446,False,target_unmet,migration:pool/east/node-33,0.9979681507873072,24131.599172602248,0.4108207611041848,5270,114.01854525801645,True,True,2.6942338598534956,0.5388467719706991,0.0,2543,0,2727,0
180.0,True,normal,greedy,0.38,246,1001,12000,natural,agentic_tool_loop,7f88b6550b2e1a028a5e525f3be22f4d40e1d62c,1325421915531337486,594,1188,150,0.12582317276063526,0.49417682723936474,117655.69156864818,58869.74132999952,58785.950238648664,58827.84578432409,8,8529.583292619733,2141,2031,110,29.858370318979723,False,target_unmet,migration:pool/germany/node-65,0.999799110918388,8529.58329261979,0.14509560971614677,2141,174.96501785371788,True,True,3.201924685026135,0.640384937005227,0.051377860812704346,1333,0,698,110
180.0,True,normal,kv_only,0.38,278,1003,12000,natural,agentic_tool_loop,7f88b6550b2e1a028a5e525f3be22f4d40e1d62c,12080053027256579519,595,1190,150,0.1257170746697407,0.4942829253302593,117685.83026335188,58869.74132999953,58816.088933352345,58842.91513167594,8,183.96151778512285,62,0,62,9.813592775986763,False,target_unmet,migration:pool/germany/node-65,0.8866647652645039,183.9615177851083,0.003127741424520167,62,174.89913475131053,True,True,2.7814583251299605,0.5562916650259921,1.0,0,0,0,62
240.0,True,normal,queue_haul,0.44,310,1002,12000,natural,agentic_tool_loop,7f88b6550b2e1a028a5e525f3be22f4d40e1d62c,11789073231001366355,592,1184,148,0.06583944256937418,0.49416055743062587,116824.78142117317,58084.81144559924,58739.969975573935,58412.39071058659,8,18127.04903463222,4082,2290,1792,7.750394438015064,False,target_unmet,migration:pool/germany/node-64,0.9960744868900877,18127.04903463229,0.3085982005467509,4082,234.07767786217062,True,True,3.3231772489947806,0.6646354497989562,0.43900048995590396,1760,0,530,1792
240.0,True,normal,isolated_fastest,0.48,342,1001,12000,natural,agentic_tool_loop,7f88b6550b2e1a028a5e525f3be22f4d40e1d62c,1331851891185775349,594,1188,150,0.025823172760635282,0.49417682723936474,117655.69156864818,58869.74132999952,58785.950238648664,58827.84578432409,8,6215.948913179687,1822,1115,707,3.8480282750097103,False,target_unmet,migration:pool/germany/node-0,0.9886918953068171,6215.948913180153,0.10573868225223472,1822,232.342768840102,True,True,2.8412482049622354,0.5682496409924471,0.3880351262349067,880,33,235,674
240.0,True,normal,replay_only,0.48,374,1003,12000,natural,agentic_tool_loop,7f88b6550b2e1a028a5e525f3be22f4d40e1d62c,7764908050605006004,595,1190,150,0.025717074669740714,0.4942829253302593,117685.83026335188,58869.74132999953,58816.088933352345,58842.91513167594,8,5280.608051454532,1619,1619,0,3.910415414982708,False,target_unmet,migration:pool/germany/node-34,0.9846277418751801,5280.6080514545465,0.08978169319347783,1619,228.67043597228005,True,True,2.684341395203213,0.5368682790406426,0.0,946,0,673,0
300.0,True,normal,isolated_fastest,0.2,406,1002,12000,natural,agentic_tool_loop,7f88b6550b2e1a028a5e525f3be22f4d40e1d62c,17026114686044057595,592,1184,148,0.3058394425693742,0.49416055743062587,116824.78142117317,58084.81144559924,58739.969975573935,58412.39071058659,8,19624.57521624191,4611,4016,595,60.07351141498657,False,target_unmet,service:pool/germany/node-65:0,0.995194883211246,19624.575216241894,0.3340923603536477,4611,290.66893386576965,True,True,4.980779532844991,0.9961559065689982,0.1290392539579267,540,0,3476,595
300.0,True,normal,replay_only,0.3,438,1001,12000,natural,agentic_tool_loop,7f88b6550b2e1a028a5e525f3be22f4d40e1d62c,13209676221693505016,594,1188,150,0.20582317276063522,0.49417682723936474,117655.69156864818,58869.74132999952,58785.950238648664,58827.84578432409,8,58785.950238648664,12000,12000,0,9.435435255989432,False,target_unmet,migration:pool/east/node-65,0.9992124509114996,58785.95023864827,0.9999999999999933,12000,294.76784646189236,True,True,4.289838610770294,0.8579677221540589,0.0,5748,0,6252,0
375.0,True,normal,greedy,0.3,470,1003,12000,natural,agentic_tool_loop,7f88b6550b2e1a028a5e525f3be22f4d40e1d62c,2292251344183740182,595,1190,150,0.20571707466974065,0.4942829253302593,117685.83026335188,58869.74132999953,58816.088933352345,58842.91513167594,8,58816.088933352345,12000,12000,0,11.208204194001155,False,target_unmet,migration:pool/east/node-65,0.9975728493400379,58816.08893335164,0.999999999999988,12000,369.1021276988141,True,True,4.91209674243856,0.9824193484877121,0.0,7036,0,4964,0
375.0,True,normal,kv_only,0.38,502,1002,12000,natural,agentic_tool_loop,7f88b6550b2e1a028a5e525f3be22f4d40e1d62c,6737623288017052833,592,1184,148,0.12583944256937413,0.49416055743062587,116824.78142117317,58084.81144559924,58739.969975573935,58412.39071058659,8,3432.388923013117,915,0,915,23.195237906998955,False,target_unmet,migration:pool/germany/node-73,0.8852233526916642,3432.388923013117,0.05843361725313139,915,369.408976808205,True,True,3.7624361385810428,0.7524872277162086,1.0,0,0,0,915
450.0,True,normal,queue_haul,0.44,534,1001,12000,natural,agentic_tool_loop,7f88b6550b2e1a028a5e525f3be22f4d40e1d62c,16528493378835033610,594,1188,150,0.06582317276063532,0.49417682723936474,117655.69156864818,58869.74132999952,58785.950238648664,58827.84578432409,8,34760.126123238675,7329,3852,3477,9.499244997015921,False,target_unmet,migration:pool/germany/node-65,0.9927299656792791,34760.126123238835,0.5912998936331879,7329,441.7650081702791,True,True,4.326014078454409,0.8652028156908818,0.4744167007777323,2927,0,925,3477
450.0,True,normal,isolated_fastest,0.44,566,1003,12000,natural,agentic_tool_loop,7f88b6550b2e1a028a5e525f3be22f4d40e1d62c,10949957098741671205,595,1190,150,0.06571707466974075,0.4942829253302593,117685.83026335188,58869.74132999953,58816.088933352345,58842.91513167594,8,32329.803307911192,6930,2410,4520,6.584228340012487,False,target_unmet,migration:pool/east/node-33,0.9959861775709914,32329.803307911323,0.5496761837487351,6930,442.4782232034264,True,True,4.326014078454409,0.8652028156908818,0.6522366522366523,1473,1043,937,3477
450.0,True,normal,replay_only,0.48,598,1002,12000,natural,agentic_tool_loop,7f88b6550b2e1a028a5e525f3be22f4d40e1d62c,1143127630144524365,592,1184,148,0.02583944256937415,0.49416055743062587,116824.78142117317,58084.81144559924,58739.969975573935,58412.39071058659,8,11116.951691514623,2657,2657,0,4.158111483993707,False,target_unmet,migration:pool/germany/node-64,0.9972928746240296,11116.951691514652,0.1892570203242776,2657,443.79550265069304,True,True,2.9544657206462652,0.5908931441292531,0.0,1404,0,1253,0
600.0,True,normal,isolated_fastest,0.2,630,1001,12000,natural,agentic_tool_loop,7f88b6550b2e1a028a5e525f3be22f4d40e1d62c,6604390471273557807,594,1188,150,0.3058231727606353,0.49417682723936474,117655.69156864818,58869.74132999952,58785.950238648664,58827.84578432409,8,58785.950238648664,12000,3964,8036,10.231405632017413,False,target_unmet,service:pool/east/node-65:0,0.995194883211246,58785.950238645964,0.999999999999954,12000,451.1882903860357,True,True,4.980779532844991,0.9961559065689982,0.6696666666666666,3339,1540,625,6496
600.0,True,normal,replay_only,0.2,662,1003,12000,natural,agentic_tool_loop,7f88b6550b2e1a028a5e525f3be22f4d40e1d62c,11761533505493403010,595,1190,150,0.30571707466974074,0.4942829253302593,117685.83026335188,58869.74132999953,58816.088933352345,58842.91513167594,8,58816.088933352345,12000,12000,0,10.471300833974965,False,target_unmet,service:pool/east/node-65:0,0.995194883211246,58816.088933351595,0.9999999999999872,12000,331.3174060837912,True,True,4.980779532844991,0.9961559065689982,0.0,9530,0,2470,0
750.0,True,normal,greedy,0.3,694,1002,12000,natural,agentic_tool_loop,7f88b6550b2e1a028a5e525f3be22f4d40e1d62c,7221544942747956685,592,1184,148,0.2058394425693741,0.49416055743062587,116824.78142117317,58084.81144559924,58739.969975573935,58412.39071058659,8,58739.969975573935,12000,12000,0,11.069397916988237,True,,service:pool/east/node-65:0,0.9748847835538738,58739.96997557324,0.9999999999999882,12000,433.9796201338045,True,True,4.912096742438558,0.9824193484877115,0.0,8254,0,3746,0
750.0,True,normal,kv_only,0.38,726,1001,12000,natural,agentic_tool_loop,7f88b6550b2e1a028a5e525f3be22f4d40e1d62c,4587831776164337117,594,1188,150,0.12582317276063526,0.49417682723936474,117655.69156864818,58869.74132999952,58785.950238648664,58827.84578432409,8,57770.82711730415,11901,0,11901,11.6199370349932,False,target_unmet,migration:pool/east/node-65,0.9925925605457412,57770.827117303415,0.9827318752657015,11901,742.7979123314356,True,True,4.970887068194697,0.9941774136389394,1.0,0,4422,0,7479
900.0,True,normal,queue_haul,0.38,758,1003,12000,natural,agentic_tool_loop,7f88b6550b2e1a028a5e525f3be22f4d40e1d62c,10795650746895975749,595,1190,150,0.1257170746697407,0.4942829253302593,117685.83026335188,58869.74132999953,58816.088933352345,58842.91513167594,8,58816.088933352345,12000,7089,4911,15.708767264994094,False,target_unmet,service:pool/germany/node-66:0,0.9906087316757103,58816.088933351944,0.9999999999999932,12000,614.3775659487818,True,True,4.9708870681947035,0.9941774136389407,0.40925,5081,0,2008,4911
900.0,True,normal,isolated_fastest,0.44,790,1002,12000,natural,agentic_tool_loop,7f88b6550b2e1a028a5e525f3be22f4d40e1d62c,10245731351367054467,592,1184,148,0.06583944256937418,0.49416055743062587,116824.78142117317,58084.81144559924,58739.969975573935,58412.39071058659,8,50241.322422202706,10753,4016,6737,11.321839987009298,False,target_unmet,migration:pool/east/node-64,0.999232918304239,50241.32242220301,0.8553174685498657,10753,894.3136353252942,True,True,4.9370647050092105,0.9874129410018421,0.6265228308379057,2278,2337,1738,4400
