phase,gpu,samples,power_mean_w
baseline,0,240,292.4205416666666
baseline,1,240,86.313625
drain,0,208,224.77269230769232
drain,1,208,223.74740384615382
post,0,239,90.31610878661087
post,1,239,332.9789539748954
