bucket,bucket_start_s,bucket_end_s,gpu,node,ell,power_mean_w,samples
0,0.0,5.0,0,source,0.5346571009380091,316.13649999999996,20
0,0.0,5.0,1,sink,0,83.5395,20
1,5.0,10.0,0,source,0.5346571009380091,318.66949999999997,20
1,5.0,10.0,1,sink,0,83.693,20
2,10.0,15.0,0,source,0.5346571009380091,246.83799999999997,20
2,10.0,15.0,1,sink,0,83.287,20
3,15.0,20.0,0,source,0.5346571009380091,304.1825,20
3,15.0,20.0,1,sink,0,83.106,20
4,20.0,25.0,0,source,0.5346571009380091,334.36949999999996,20
4,20.0,25.0,1,sink,0,83.05299999999998,20
5,25.0,30.0,0,source,0.5346571009380091,305.40000000000003,20
5,25.0,30.0,1,sink,0,83.02799999999999,20
6,30.0,35.0,0,source,0.5346571009380091,331.0385,20
6,30.0,35.0,1,sink,0,83.02749999999999,20
7,35.0,40.0,0,source,0.5346571009380091,280.38950000000006,20
7,35.0,40.0,1,sink,0,83.09899999999999,20
8,40.0,45.0,0,source,0.5346571009380091,262.6315,20
8,40.0,45.0,1,sink,0,83.04650000000001,20
9,45.0,50.0,0,source,0.5346571009380091,275.3515,20
9,45.0,50.0,1,sink,0,83.123,20
10,50.0,55.0,0,source,0.5346571009380091,239.0305,20
10,50.0,55.0,1,sink,0,83.067,20
11,55.0,60.0,0,source,0.5346571009380091,352.3085,20
11,55.0,60.0,1,sink,0,83.15849999999999,20
12,60.0,65.0,0,source,0.5346571009380091,288.775,20
12,60.0,65.0,1,sink,0,83.2175,20
13,65.0,70.0,0,source,0.5346571009380091,142.519,20
13,65.0,70.0,1,sink,0,165.2875,20
14,70.0,75.0,0,source,0.5190960936008346,90.64750000000001,20
14,70.0,75.0,1,sink,0.015561007337174507,330.43550000000005,20
15,75.0,80.0,0,source,0.5190960936008346,89.2665,20
15,75.0,80.0,1,sink,0.015561007337174507,282.1465,20
16,80.0,85.0,0,source,0.5190960936008346,88.7135,20
16,80.0,85.0,1,sink,0.015561007337174507,287.6985,20
17,85.0,90.0,0,source,0.40175703331533824,88.42249999999999,20
17,85.0,90.0,1,sink,0.13290006762267087,301.3525,20
18,90.0,95.0,0,source,0.40175703331533824,88.26299999999999,20
18,90.0,95.0,1,sink,0.13290006762267087,272.479,20
19,95.0,100.0,0,source,0.37244882298552706,88.3763157894737,19
19,95.0,100.0,1,sink,0.16220827795248202,353.3894736842105,19
20,100.0,105.0,0,source,0.37244882298552706,88.1,20
20,100.0,105.0,1,sink,0.16220827795248202,360.21500000000003,20
21,105.0,110.0,0,source,0.37244882298552706,88.17049999999999,20
21,105.0,110.0,1,sink,0.16220827795248202,292.4325,20
22,110.0,115.0,0,source,0.2747799003565515,88.2175,20
22,110.0,115.0,1,sink,0.25987720058145763,315.1465,20
23,115.0,120.0,0,source,0.2747799003565515,88.3945,20
23,115.0,120.0,1,sink,0.25987720058145763,372.58599999999996,20
24,120.0,125.0,0,source,0.2747799003565515,88.40549999999999,20
24,120.0,125.0,1,sink,0.25987720058145763,309.8114999999999,20
25,125.0,130.0,0,source,0.1439952869711178,88.1155,20
25,125.0,130.0,1,sink,0.3906618139668913,343.11,20
26,130.0,135.0,0,source,0.1439952869711178,87.99349999999998,20
26,130.0,135.0,1,sink,0.3906618139668913,351.3975,20
27,135.0,140.0,0,source,0.1439952869711178,88.09700000000001,20
27,135.0,140.0,1,sink,0.3906618139668913,351.7585,20
28,140.0,145.0,0,source,0.1439952869711178,88.1405,20
28,140.0,145.0,1,sink,0.3906618139668913,288.5935,20
29,145.0,150.0,0,source,0.0,89.8335,20
29,145.0,150.0,1,sink,0.5346571009380092,309.2635,20
30,150.0,155.0,0,source,0.0,88.09700000000001,20
30,150.0,155.0,1,sink,0.5346571009380092,361.04,20
31,155.0,160.0,0,source,0.0,88.379,20
31,155.0,160.0,1,sink,0.5346571009380092,317.65199999999993,20
32,160.0,165.0,0,source,0.0,88.245,20
32,160.0,165.0,1,sink,0.5346571009380092,324.1245,20
33,165.0,170.0,0,source,0.0,88.18699999999998,20
33,165.0,170.0,1,sink,0.5346571009380092,354.8265,20
34,170.0,175.0,0,source,0.0,88.283,20
34,170.0,175.0,1,sink,0.5346571009380092,307.4135,20
35,175.0,180.0,0,source,0.0,88.32899999999998,20
35,175.0,180.0,1,sink,0.5346571009380092,349.441,20
36,180.0,185.0,0,source,0.0,88.4085,20
36,180.0,185.0,1,sink,0.5346571009380092,308.81800000000004,20
37,185.0,190.0,0,source,0.0,88.44899999999998,20
37,185.0,190.0,1,sink,0.5346571009380092,358.9385,20
38,190.0,195.0,0,source,0.0,88.30649999999999,20
38,190.0,195.0,1,sink,0.5346571009380092,322.71799999999996,20
39,195.0,200.0,0,source,0.0,88.022,20
39,195.0,200.0,1,sink,0.5346571009380092,341.59350000000006,20
40,200.0,205.0,0,source,0.0,88.10749999999999,20
40,200.0,205.0,1,sink,0.5346571009380092,365.8835,20
41,205.0,207.74834179878235,0,source,0.0,88.12727272727273,11
41,205.0,207.74834179878235,1,sink,0.5346571009380092,306.0018181818182,11
