session_class,source_nodes,jobs,deadline_s,target_frac,target_kw,full_node_kw,dest_nodes,workers,method,hit,node_kw,active_kw,cost_s,intensity_s_per_kw
long_chat_code,1,71,10.0,0.65,3.2294807065951403,4.968431856300216,12,4,live greedy,True,3.487272356343542,0.0379695793075861,25.36779639168538,7.274394942379522
long_chat_code,1,71,10.0,0.65,3.2294807065951403,4.968431856300216,12,4,random jobs,True,3.439526308983759,0.03763232165721428,54.24401225334216,15.770779863396095
long_chat_code,1,71,30.0,0.65,3.2294807065951403,4.968431856300216,12,4,additive LP,True,4.968431856300216,0.0484318563002165,71.5522780005606,14.401380570376304
long_chat_code,1,71,30.0,0.65,3.2294807065951403,4.968431856300216,12,4,active-knee LP relaxation,True,3.2294807065951425,0.036148649390089826,22.74419902892366,7.0426799523763
long_chat_code,1,71,30.0,0.65,3.2294807065951403,4.968431856300216,12,4,active-knee MILP,True,3.2331552938581973,0.03617460510234149,22.98239315719684,7.108348058893091
long_chat_code,1,71,30.0,0.65,3.2294807065951403,4.968431856300216,12,4,live greedy,True,3.487272356343542,0.0379695793075861,25.36779639168538,7.274394942379522
long_chat_code,1,71,30.0,0.65,3.2294807065951403,4.968431856300216,12,4,random jobs,True,3.439526308983759,0.03763232165721428,68.97736266860286,20.054320412796287
long_chat_code,1,71,120.0,0.65,3.2294807065951403,4.968431856300216,12,4,additive LP,True,4.968431856300216,0.0484318563002165,71.5522780005606,14.401380570376304
long_chat_code,1,71,120.0,0.65,3.2294807065951403,4.968431856300216,12,4,active-knee LP relaxation,True,3.2294807065951425,0.036148649390089826,22.74419902892366,7.0426799523763
long_chat_code,1,71,120.0,0.65,3.2294807065951403,4.968431856300216,12,4,active-knee MILP,True,3.2331552938581973,0.03617460510234149,22.98239315719684,7.108348058893091
long_chat_code,1,71,120.0,0.65,3.2294807065951403,4.968431856300216,12,4,live greedy,True,3.487272356343542,0.0379695793075861,25.36779639168538,7.274394942379522
long_chat_code,1,71,120.0,0.65,3.2294807065951403,4.968431856300216,12,4,random jobs,True,3.439526308983759,0.03763232165721428,111.80542413841404,32.50605289640829
long_chat_code,2,142,10.0,0.25,2.4904459440565114,9.961783776226046,24,9,additive LP,True,7.544121479869145,0.10470644416297994,60.593898069565086,8.03193562447991
long_chat_code,2,142,10.0,0.25,2.4904459440565114,9.961783776226046,24,9,active-knee LP relaxation,True,2.490445944056513,0.03843547962994209,17.430041593541603,6.998763267734704
long_chat_code,2,142,10.0,0.25,2.4904459440565114,9.961783776226046,24,9,active-knee MILP,True,2.4908270759024043,0.03843817178223395,17.55901894516959,7.049473291439999
long_chat_code,2,142,10.0,0.25,2.4904459440565114,9.961783776226046,24,9,live greedy,True,2.5502332080272554,0.06496267312458505,22.506056175311407,8.825097290894847
long_chat_code,2,142,10.0,0.25,2.4904459440565114,9.961783776226046,24,9,random jobs,True,2.567661307244651,0.06955485868530946,92.24666508933015,35.92633686890728
long_chat_code,2,142,30.0,0.25,2.4904459440565114,9.961783776226046,24,9,additive LP,True,7.544121479869145,0.10470644416297994,60.593898069565086,8.03193562447991
long_chat_code,2,142,30.0,0.25,2.4904459440565114,9.961783776226046,24,9,active-knee LP relaxation,True,2.490445944056513,0.03843547962994209,17.430041593541603,6.998763267734704
long_chat_code,2,142,30.0,0.25,2.4904459440565114,9.961783776226046,24,9,active-knee MILP,True,2.4908270759024043,0.03843817178223395,17.55901894516959,7.049473291439999
long_chat_code,2,142,30.0,0.25,2.4904459440565114,9.961783776226046,24,9,live greedy,True,2.5502332080272554,0.06496267312458505,22.506056175311407,8.825097290894847
long_chat_code,2,142,30.0,0.25,2.4904459440565114,9.961783776226046,24,9,random jobs,True,2.567661307244651,0.06955485868530946,103.50143710217685,40.309614360020056
long_chat_code,2,142,120.0,0.25,2.4904459440565114,9.961783776226046,24,9,additive LP,True,7.544121479869145,0.10470644416297994,60.593898069565086,8.03193562447991
long_chat_code,2,142,120.0,0.25,2.4904459440565114,9.961783776226046,24,9,active-knee LP relaxation,True,2.490445944056513,0.03843547962994209,17.430041593541603,6.998763267734704
long_chat_code,2,142,120.0,0.25,2.4904459440565114,9.961783776226046,24,9,active-knee MILP,True,2.4908270759024043,0.03843817178223395,17.55901894516959,7.049473291439999
long_chat_code,2,142,120.0,0.25,2.4904459440565114,9.961783776226046,24,9,live greedy,True,2.5502332080272554,0.06496267312458505,22.506056175311407,8.825097290894847
long_chat_code,2,142,120.0,0.25,2.4904459440565114,9.961783776226046,24,9,random jobs,True,2.567661307244651,0.06955485868530946,166.53567714104082,64.85889578627865
long_chat_code,2,142,10.0,0.45,4.482802699301721,9.961783776226046,24,9,additive LP,True,9.682568643588864,0.11981151999147438,120.51560924121682,12.446656840487677
long_chat_code,2,142,10.0,0.45,4.482802699301721,9.961783776226046,24,9,active-knee LP relaxation,True,4.482802699301721,0.08308259808429987,31.597433321136897,7.048588894188624
long_chat_code,2,142,10.0,0.45,4.482802699301721,9.961783776226046,24,9,active-knee MILP,True,4.485045774331435,0.08309844220660864,31.617788116246004,7.049602101543573
long_chat_code,2,142,10.0,0.45,4.482802699301721,9.961783776226046,24,9,live greedy,True,4.492117868045827,0.07867931552633076,45.23822833930571,10.07057910503701
long_chat_code,2,142,10.0,0.45,4.482802699301721,9.961783776226046,24,9,random jobs,True,4.588918272886831,0.08383215309448733,106.76806047570943,23.26649857909607
long_chat_code,2,142,30.0,0.45,4.482802699301721,9.961783776226046,24,9,additive LP,True,9.961783776226046,0.12178377622604583,142.2619967163468,14.280775402479353
long_chat_code,2,142,30.0,0.45,4.482802699301721,9.961783776226046,24,9,active-knee LP relaxation,True,4.482802699301721,0.08308259808429987,31.597433321136897,7.048588894188624
long_chat_code,2,142,30.0,0.45,4.482802699301721,9.961783776226046,24,9,active-knee MILP,True,4.485045774331435,0.08309844220660864,31.617788116246004,7.049602101543573
long_chat_code,2,142,30.0,0.45,4.482802699301721,9.961783776226046,24,9,live greedy,True,4.492117868045827,0.07867931552633076,45.23822833930571,10.07057910503701
long_chat_code,2,142,30.0,0.45,4.482802699301721,9.961783776226046,24,9,random jobs,True,4.588918272886831,0.08383215309448733,118.02283248855613,25.719096630219447
long_chat_code,2,142,120.0,0.45,4.482802699301721,9.961783776226046,24,9,additive LP,True,9.961783776226046,0.12178377622604583,142.2619967163468,14.280775402479353
long_chat_code,2,142,120.0,0.45,4.482802699301721,9.961783776226046,24,9,active-knee LP relaxation,True,4.482802699301721,0.08308259808429987,31.597433321136897,7.048588894188624
long_chat_code,2,142,120.0,0.45,4.482802699301721,9.961783776226046,24,9,active-knee MILP,True,4.485045774331435,0.08309844220660864,31.617788116246004,7.049602101543573
long_chat_code,2,142,120.0,0.45,4.482802699301721,9.961783776226046,24,9,live greedy,True,4.492117868045827,0.07867931552633076,45.23822833930571,10.07057910503701
long_chat_code,2,142,120.0,0.45,4.482802699301721,9.961783776226046,24,9,random jobs,True,4.588918272886831,0.08383215309448733,181.0570725274201,39.45528374239696
long_chat_code,2,142,10.0,0.65,6.4751594545469295,9.961783776226046,24,9,additive LP,True,9.682568643588864,0.11981151999147438,120.51560924121682,12.446656840487677
long_chat_code,2,142,10.0,0.65,6.4751594545469295,9.961783776226046,24,9,active-knee LP relaxation,True,6.4751594545469375,0.09715575377220752,47.582558132065856,7.348476661629204
long_chat_code,2,142,10.0,0.65,6.4751594545469295,9.961783776226046,24,9,active-knee MILP,True,6.476544510781823,0.09716553721685352,47.63790334833644,7.355450621705954
long_chat_code,2,142,10.0,0.65,6.4751594545469295,9.961783776226046,24,9,live greedy,True,6.488535491250113,0.0972502363725327,83.08321566263892,12.804617586615327
long_chat_code,2,142,10.0,0.65,6.4751594545469295,9.961783776226046,24,9,random jobs,True,6.694788955912162,0.09870712260122524,117.11477751871182,17.493423361058735
long_chat_code,2,142,30.0,0.65,6.4751594545469295,9.961783776226046,24,9,additive LP,True,9.961783776226046,0.12178377622604583,142.2619967163468,14.280775402479353
long_chat_code,2,142,30.0,0.65,6.4751594545469295,9.961783776226046,24,9,active-knee LP relaxation,True,6.4751594545469375,0.09715575377220752,47.582558132065856,7.348476661629204
long_chat_code,2,142,30.0,0.65,6.4751594545469295,9.961783776226046,24,9,active-knee MILP,True,6.4765445107818245,0.09716553721685352,47.63790334833645,7.355450621705954
long_chat_code,2,142,30.0,0.65,6.4751594545469295,9.961783776226046,24,9,live greedy,True,6.488535491250113,0.0972502363725327,83.08321566263892,12.804617586615327
long_chat_code,2,142,30.0,0.65,6.4751594545469295,9.961783776226046,24,9,random jobs,True,6.694788955912162,0.09870712260122524,128.36954953155853,19.174547603654556
long_chat_code,2,142,120.0,0.65,6.4751594545469295,9.961783776226046,24,9,additive LP,True,9.961783776226046,0.12178377622604583,142.2619967163468,14.280775402479353
long_chat_code,2,142,120.0,0.65,6.4751594545469295,9.961783776226046,24,9,active-knee LP relaxation,True,6.4751594545469375,0.09715575377220752,47.582558132065856,7.348476661629204
long_chat_code,2,142,120.0,0.65,6.4751594545469295,9.961783776226046,24,9,active-knee MILP,True,6.4765445107818245,0.09716553721685352,47.63790334833645,7.355450621705954
long_chat_code,2,142,120.0,0.65,6.4751594545469295,9.961783776226046,24,9,live greedy,True,6.488535491250113,0.0972502363725327,83.08321566263892,12.804617586615327
long_chat_code,2,142,120.0,0.65,6.4751594545469295,9.961783776226046,24,9,random jobs,True,6.694788955912162,0.09870712260122524,191.40378957042248,28.58996614096311
long_chat_code,4,285,10.0,0.25,4.977529497517417,19.91011799006967,48,19,additive LP,True,16.977267234950883,0.2094015871576312,149.3187568500628,8.795217438921041
long_chat_code,4,285,10.0,0.25,4.977529497517417,19.91011799006967,48,19,active-knee LP relaxation,True,4.977529497517419,0.06313727923813495,19.258742640357102,3.8691368177652286
long_chat_code,4,285,10.0,0.25,4.977529497517417,19.91011799006967,48,19,active-knee MILP,True,4.979289336024897,0.06314970998440371,19.328567476224464,3.881792394826967
long_chat_code,4,285,10.0,0.25,4.977529497517417,19.91011799006967,48,19,live greedy,True,5.007251966952384,0.09318748587055592,74.19932708346094,14.818372946512946
long_chat_code,4,285,10.0,0.25,4.977529497517417,19.91011799006967,48,19,random jobs,True,5.8088688831449575,0.1280930205532004,151.01759605300066,25.997762919248196
long_chat_code,4,285,30.0,0.25,4.977529497517417,19.91011799006967,48,19,additive LP,True,16.977267234950883,0.2094015871576312,149.3187568500628,8.795217438921041
long_chat_code,4,285,30.0,0.25,4.977529497517417,19.91011799006967,48,19,active-knee LP relaxation,True,4.977529497517419,0.06313727923813495,19.258742640357102,3.8691368177652286
long_chat_code,4,285,30.0,0.25,4.977529497517417,19.91011799006967,48,19,active-knee MILP,True,4.979289336024897,0.06314970998440371,19.328567476224464,3.881792394826967
long_chat_code,4,285,30.0,0.25,4.977529497517417,19.91011799006967,48,19,live greedy,True,5.007251966952384,0.09318748587055592,74.19932708346094,14.818372946512946
long_chat_code,4,285,30.0,0.25,4.977529497517417,19.91011799006967,48,19,random jobs,True,4.991846285247079,0.12200921983855316,179.76657588019214,36.01204155894683
long_chat_code,4,285,120.0,0.25,4.977529497517417,19.91011799006967,48,19,additive LP,True,16.977267234950883,0.2094015871576312,149.3187568500628,8.795217438921041
long_chat_code,4,285,120.0,0.25,4.977529497517417,19.91011799006967,48,19,active-knee LP relaxation,True,4.977529497517419,0.06313727923813495,19.258742640357102,3.8691368177652286
long_chat_code,4,285,120.0,0.25,4.977529497517417,19.91011799006967,48,19,active-knee MILP,True,4.979289336024897,0.06314970998440371,19.328567476224464,3.881792394826967
long_chat_code,4,285,120.0,0.25,4.977529497517417,19.91011799006967,48,19,live greedy,True,5.007251966952384,0.09318748587055592,74.19932708346094,14.818372946512946
long_chat_code,4,285,120.0,0.25,4.977529497517417,19.91011799006967,48,19,random jobs,True,4.991846285247079,0.12200921983855316,239.2757394687888,47.93331480898064
long_chat_code,4,285,10.0,0.45,8.959553095531351,19.91011799006967,48,19,additive LP,True,19.28649076807478,0.2257129541928152,245.51559167860108,12.729925554160777
long_chat_code,4,285,10.0,0.45,8.959553095531351,19.91011799006967,48,19,active-knee LP relaxation,True,8.959553095531353,0.120883934819775,46.67234701080614,5.209227124741784
long_chat_code,4,285,10.0,0.45,8.959553095531351,19.91011799006967,48,19,active-knee MILP,True,8.962401909833904,0.12090405762514118,46.71696230006981,5.212549355637589
long_chat_code,4,285,10.0,0.45,8.959553095531351,19.91011799006967,48,19,live greedy,True,8.96321141850098,0.127944709370715,97.12191717759409,10.835616013377143
long_chat_code,4,285,10.0,0.45,8.959553095531351,19.91011799006967,48,19,random jobs,True,8.983516345752134,0.15293715100789235,189.22320461545831,21.06337845146046
long_chat_code,4,285,30.0,0.45,8.959553095531351,19.91011799006967,48,19,additive LP,True,19.91011799006967,0.23011799006967107,306.547310945523,15.39655923176427
long_chat_code,4,285,30.0,0.45,8.959553095531351,19.91011799006967,48,19,active-knee LP relaxation,True,8.959553095531353,0.120883934819775,46.67234701080614,5.209227124741784
long_chat_code,4,285,30.0,0.45,8.959553095531351,19.91011799006967,48,19,active-knee MILP,True,8.962401909833904,0.12090405762514118,46.71696230006981,5.212549355637589
long_chat_code,4,285,30.0,0.45,8.959553095531351,19.91011799006967,48,19,live greedy,True,8.96321141850098,0.127944709370715,97.12191717759409,10.835616013377143
long_chat_code,4,285,30.0,0.45,8.959553095531351,19.91011799006967,48,19,random jobs,True,9.101921466111781,0.15377351411840443,215.97517090684792,23.728524983539504
long_chat_code,4,285,120.0,0.45,8.959553095531351,19.91011799006967,48,19,additive LP,True,19.91011799006967,0.23011799006967107,370.72673896945355,18.620017176912587
long_chat_code,4,285,120.0,0.45,8.959553095531351,19.91011799006967,48,19,active-knee LP relaxation,True,8.959553095531353,0.120883934819775,46.67234701080614,5.209227124741784
long_chat_code,4,285,120.0,0.45,8.959553095531351,19.91011799006967,48,19,active-knee MILP,True,8.962401909833904,0.12090405762514118,46.71696230006981,5.212549355637589
long_chat_code,4,285,120.0,0.45,8.959553095531351,19.91011799006967,48,19,live greedy,True,8.96321141850098,0.127944709370715,97.12191717759409,10.835616013377143
long_chat_code,4,285,120.0,0.45,8.959553095531351,19.91011799006967,48,19,random jobs,True,9.101921466111781,0.15377351411840443,275.2084810111834,30.236305821340903
long_chat_code,4,285,10.0,0.65,12.941576693545287,19.91011799006967,48,19,additive LP,True,19.28649076807478,0.2257129541928152,245.51559167860108,12.729925554160777
long_chat_code,4,285,10.0,0.65,12.941576693545287,19.91011799006967,48,19,active-knee LP relaxation,True,12.94157669354528,0.18089519584598718,82.73467789987059,6.39293649135775
long_chat_code,4,285,10.0,0.65,12.941576693545287,19.91011799006967,48,19,active-knee MILP,True,12.943244686768619,0.18090697783646487,82.78248129532858,6.395805943462841
long_chat_code,4,285,10.0,0.65,12.941576693545287,19.91011799006967,48,19,live greedy,True,12.965292822615428,0.17067776954971095,163.04974774208227,12.575863111836066
long_chat_code,4,285,10.0,0.65,12.941576693545287,19.91011799006967,48,19,random jobs,True,13.17458916627788,0.182541096258831,214.56222180293094,16.286065477634143
long_chat_code,4,285,30.0,0.65,12.941576693545287,19.91011799006967,48,19,additive LP,True,19.91011799006967,0.23011799006967107,306.547310945523,15.39655923176427
long_chat_code,4,285,30.0,0.65,12.941576693545287,19.91011799006967,48,19,active-knee LP relaxation,True,12.94157669354528,0.18089519584598718,82.73467789987059,6.39293649135775
long_chat_code,4,285,30.0,0.65,12.941576693545287,19.91011799006967,48,19,active-knee MILP,True,12.943244686768619,0.18090697783646487,82.78248129532858,6.395805943462841
long_chat_code,4,285,30.0,0.65,12.941576693545287,19.91011799006967,48,19,live greedy,True,12.965292822615428,0.17067776954971095,163.04974774208227,12.575863111836066
long_chat_code,4,285,30.0,0.65,12.941576693545287,19.91011799006967,48,19,random jobs,True,13.600574953081397,0.18555007759851275,245.2115820207614,18.02950116937559
long_chat_code,4,285,120.0,0.65,12.941576693545287,19.91011799006967,48,19,additive LP,True,19.91011799006967,0.23011799006967107,370.72673896945355,18.620017176912587
long_chat_code,4,285,120.0,0.65,12.941576693545287,19.91011799006967,48,19,active-knee LP relaxation,True,12.94157669354528,0.18089519584598718,82.73467789987059,6.39293649135775
long_chat_code,4,285,120.0,0.65,12.941576693545287,19.91011799006967,48,19,active-knee MILP,True,12.943244686768619,0.18090697783646487,82.78248129532858,6.395805943462841
long_chat_code,4,285,120.0,0.65,12.941576693545287,19.91011799006967,48,19,live greedy,True,12.965292822615428,0.17067776954971095,163.04974774208227,12.575863111836066
long_chat_code,4,285,120.0,0.65,12.941576693545287,19.91011799006967,48,19,random jobs,True,13.600574953081397,0.18555007759851275,304.4448921250969,22.384707497687128
reasoning_chat,1,54,10.0,0.25,1.2609472286692367,5.043788914676947,12,4,additive LP,False,0.05239276600919311,0.05239276600919295,nan,nan
reasoning_chat,1,54,10.0,0.25,1.2609472286692367,5.043788914676947,12,4,active-knee LP relaxation,True,1.2609472286692354,0.0970685394982844,26.466507245033625,20.989385315486643
reasoning_chat,1,54,10.0,0.25,1.2609472286692367,5.043788914676947,12,4,active-knee MILP,True,1.2780817348659093,0.09718957031904799,26.632941291613648,20.838214462401233
reasoning_chat,1,54,10.0,0.25,1.2609472286692367,5.043788914676947,12,4,live greedy,True,1.658239972638843,0.09987484545972461,28.712194567654702,17.314860961868806
reasoning_chat,1,54,10.0,0.25,1.2609472286692367,5.043788914676947,12,4,random jobs,False,0.0769443147523616,0.07694431475236127,nan,nan
reasoning_chat,1,54,30.0,0.25,1.2609472286692367,5.043788914676947,12,4,additive LP,False,0.05239276600919311,0.05239276600919295,nan,nan
reasoning_chat,1,54,30.0,0.25,1.2609472286692367,5.043788914676947,12,4,active-knee LP relaxation,True,1.2609472286692354,0.0970685394982844,26.466507245033625,20.989385315486643
reasoning_chat,1,54,30.0,0.25,1.2609472286692367,5.043788914676947,12,4,active-knee MILP,True,1.2780817348659093,0.09718957031904799,26.632941291613648,20.838214462401233
reasoning_chat,1,54,30.0,0.25,1.2609472286692367,5.043788914676947,12,4,live greedy,True,1.658239972638843,0.09987484545972461,28.712194567654702,17.314860961868806
reasoning_chat,1,54,30.0,0.25,1.2609472286692367,5.043788914676947,12,4,random jobs,True,1.3063477345061674,0.09738922924688026,76.64866821780787,58.67401626166789
reasoning_chat,1,54,120.0,0.25,1.2609472286692367,5.043788914676947,12,4,additive LP,False,0.05239276600919311,0.05239276600919295,nan,nan
reasoning_chat,1,54,120.0,0.25,1.2609472286692367,5.043788914676947,12,4,active-knee LP relaxation,True,1.2609472286692354,0.0970685394982844,26.466507245033625,20.989385315486643
reasoning_chat,1,54,120.0,0.25,1.2609472286692367,5.043788914676947,12,4,active-knee MILP,True,1.2780817348659093,0.09718957031904799,26.632941291613648,20.838214462401233
reasoning_chat,1,54,120.0,0.25,1.2609472286692367,5.043788914676947,12,4,live greedy,True,1.658239972638843,0.09987484545972461,28.712194567654702,17.314860961868806
reasoning_chat,1,54,120.0,0.25,1.2609472286692367,5.043788914676947,12,4,random jobs,True,1.3063477345061674,0.09738922924688026,112.89495287300409,86.4202921557339
reasoning_chat,1,54,10.0,0.45,2.2697050116046262,5.043788914676947,12,4,additive LP,False,0.887417474274046,0.0944300851281872,nan,nan
reasoning_chat,1,54,10.0,0.45,2.2697050116046262,5.043788914676947,12,4,active-knee LP relaxation,True,2.269705011604626,0.10419397287926091,32.332627881430355,14.24529959449311
reasoning_chat,1,54,10.0,0.45,2.2697050116046262,5.043788914676947,12,4,active-knee MILP,True,2.298728762846241,0.1043989842402007,32.54173232901028,14.156403684929641
reasoning_chat,1,54,10.0,0.45,2.2697050116046262,5.043788914676947,12,4,live greedy,True,2.3176310642493445,0.10453250200995017,32.63662744519719,14.081890749841085
reasoning_chat,1,54,10.0,0.45,2.2697050116046262,5.043788914676947,12,4,random jobs,False,0.0769443147523616,0.07694431475236127,nan,nan
reasoning_chat,1,54,30.0,0.45,2.2697050116046262,5.043788914676947,12,4,additive LP,False,0.887417474274046,0.0944300851281872,nan,nan
reasoning_chat,1,54,30.0,0.45,2.2697050116046262,5.043788914676947,12,4,active-knee LP relaxation,True,2.269705011604626,0.10419397287926091,32.332627881430355,14.24529959449311
reasoning_chat,1,54,30.0,0.45,2.2697050116046262,5.043788914676947,12,4,active-knee MILP,True,2.298728762846241,0.1043989842402007,32.54173232901027,14.156403684929638
reasoning_chat,1,54,30.0,0.45,2.2697050116046262,5.043788914676947,12,4,live greedy,True,2.3176310642493445,0.10453250200995017,32.63662744519719,14.081890749841085
reasoning_chat,1,54,30.0,0.45,2.2697050116046262,5.043788914676947,12,4,random jobs,True,2.2700393827281595,0.10419633473381666,82.38196963747973,36.29098696009059
reasoning_chat,1,54,120.0,0.45,2.2697050116046262,5.043788914676947,12,4,additive LP,False,0.887417474274046,0.0944300851281872,nan,nan
reasoning_chat,1,54,120.0,0.45,2.2697050116046262,5.043788914676947,12,4,active-knee LP relaxation,True,2.269705011604626,0.10419397287926091,32.332627881430355,14.24529959449311
reasoning_chat,1,54,120.0,0.45,2.2697050116046262,5.043788914676947,12,4,active-knee MILP,True,2.298728762846241,0.1043989842402007,32.54173232901027,14.156403684929638
reasoning_chat,1,54,120.0,0.45,2.2697050116046262,5.043788914676947,12,4,live greedy,True,2.3176310642493445,0.10453250200995017,32.63662744519719,14.081890749841085
reasoning_chat,1,54,120.0,0.45,2.2697050116046262,5.043788914676947,12,4,random jobs,True,2.2700393827281595,0.10419633473381666,131.3826573617983,57.87681850871728
reasoning_chat,1,54,10.0,0.65,3.2784627945400153,5.043788914676947,12,4,additive LP,True,4.073763587261382,0.11693707079005539,58.015618402962964,14.241282578198014
reasoning_chat,1,54,10.0,0.65,3.2784627945400153,5.043788914676947,12,4,active-knee LP relaxation,True,3.278462794540011,0.11131940626023742,41.00047483075141,12.506005832682947
reasoning_chat,1,54,10.0,0.65,3.2784627945400153,5.043788914676947,12,4,active-knee MILP,True,3.285399850954226,0.11136840665872329,41.12384926709346,12.517151985366185
reasoning_chat,1,54,10.0,0.65,3.2784627945400153,5.043788914676947,12,4,live greedy,True,3.339912298662751,0.11175345926614984,41.63345130617871,12.46543249738866
reasoning_chat,1,54,10.0,0.65,3.2784627945400153,5.043788914676947,12,4,random jobs,False,0.0769443147523616,0.07694431475236127,nan,nan
reasoning_chat,1,54,30.0,0.65,3.2784627945400153,5.043788914676947,12,4,additive LP,True,5.043788914676947,0.12378891467694636,92.87706346248686,18.41414560237115
reasoning_chat,1,54,30.0,0.65,3.2784627945400153,5.043788914676947,12,4,active-knee LP relaxation,True,3.278462794540011,0.11131940626023742,41.00047483075141,12.506005832682947
reasoning_chat,1,54,30.0,0.65,3.2784627945400153,5.043788914676947,12,4,active-knee MILP,True,3.285399850954226,0.11136840665872332,41.1238492670935,12.517151985366196
reasoning_chat,1,54,30.0,0.65,3.2784627945400153,5.043788914676947,12,4,live greedy,True,3.339912298662751,0.11175345926614984,41.63345130617871,12.46543249738866
reasoning_chat,1,54,30.0,0.65,3.2784627945400153,5.043788914676947,12,4,random jobs,True,3.3213574484544806,0.11162239574298341,92.09884928383345,27.7292795831685
reasoning_chat,1,54,120.0,0.65,3.2784627945400153,5.043788914676947,12,4,additive LP,True,5.043788914676947,0.12378891467694636,92.87706346248686,18.41414560237115
reasoning_chat,1,54,120.0,0.65,3.2784627945400153,5.043788914676947,12,4,active-knee LP relaxation,True,3.278462794540011,0.11131940626023742,41.00047483075141,12.506005832682947
reasoning_chat,1,54,120.0,0.65,3.2784627945400153,5.043788914676947,12,4,active-knee MILP,True,3.285399850954226,0.11136840665872332,41.1238492670935,12.517151985366196
reasoning_chat,1,54,120.0,0.65,3.2784627945400153,5.043788914676947,12,4,live greedy,True,3.339912298662751,0.11175345926614984,41.63345130617871,12.46543249738866
reasoning_chat,1,54,120.0,0.65,3.2784627945400153,5.043788914676947,12,4,random jobs,True,3.3213574484544806,0.11162239574298341,150.01867389121873,45.16787976585494
reasoning_chat,2,108,10.0,0.25,2.5198000423102322,10.079200169240929,24,9,additive LP,False,0.10459464843435944,0.10459464843435785,nan,nan
reasoning_chat,2,108,10.0,0.25,2.5198000423102322,10.079200169240929,24,9,active-knee LP relaxation,True,2.5198000423102274,0.11391600899353196,28.442448118351123,11.287581411529084
reasoning_chat,2,108,10.0,0.25,2.5198000423102322,10.079200169240929,24,9,active-knee MILP,True,2.526030174970835,0.11396001598508015,28.77951957958387,11.393181231461794
reasoning_chat,2,108,10.0,0.25,2.5198000423102322,10.079200169240929,24,9,live greedy,True,2.6655039667267664,0.16926780859158413,37.12602779589746,13.928333350592663
reasoning_chat,2,108,10.0,0.25,2.5198000423102322,10.079200169240929,24,9,random jobs,False,1.426749498944233,0.16996700666329645,nan,nan
reasoning_chat,2,108,30.0,0.25,2.5198000423102322,10.079200169240929,24,9,additive LP,False,0.10459464843435944,0.10459464843435785,nan,nan
reasoning_chat,2,108,30.0,0.25,2.5198000423102322,10.079200169240929,24,9,active-knee LP relaxation,True,2.5198000423102274,0.11391600899353196,28.442448118351123,11.287581411529084
reasoning_chat,2,108,30.0,0.25,2.5198000423102322,10.079200169240929,24,9,active-knee MILP,True,2.526030174970835,0.11396001598508013,28.779519579583873,11.393181231461796
reasoning_chat,2,108,30.0,0.25,2.5198000423102322,10.079200169240929,24,9,live greedy,True,2.6655039667267664,0.16926780859158413,37.12602779589746,13.928333350592663
reasoning_chat,2,108,30.0,0.25,2.5198000423102322,10.079200169240929,24,9,random jobs,True,3.6370986459516996,0.1936959203377744,150.1601438738002,41.28569458541827
reasoning_chat,2,108,120.0,0.25,2.5198000423102322,10.079200169240929,24,9,additive LP,False,0.10459464843435944,0.10459464843435785,nan,nan
reasoning_chat,2,108,120.0,0.25,2.5198000423102322,10.079200169240929,24,9,active-knee LP relaxation,True,2.5198000423102274,0.11391600899353196,28.442448118351123,11.287581411529084
reasoning_chat,2,108,120.0,0.25,2.5198000423102322,10.079200169240929,24,9,active-knee MILP,True,2.526030174970835,0.11396001598508013,28.779519579583873,11.393181231461796
reasoning_chat,2,108,120.0,0.25,2.5198000423102322,10.079200169240929,24,9,live greedy,True,2.6655039667267664,0.16926780859158413,37.12602779589746,13.928333350592663
reasoning_chat,2,108,120.0,0.25,2.5198000423102322,10.079200169240929,24,9,random jobs,True,3.6370986459516996,0.1936959203377744,206.26131490790425,56.71039886077464
reasoning_chat,2,108,10.0,0.45,4.535640076158418,10.079200169240929,24,9,additive LP,False,2.9670577439286943,0.1889630380833234,nan,nan
reasoning_chat,2,108,10.0,0.45,4.535640076158418,10.079200169240929,24,9,active-knee LP relaxation,True,4.535640076158419,0.1039256129664611,56.66281721457827,12.49279401873756
reasoning_chat,2,108,10.0,0.45,4.535640076158418,10.079200169240929,24,9,active-knee MILP,True,4.538804458557036,0.10394796480984186,56.92154797825211,12.541088407309013
reasoning_chat,2,108,10.0,0.45,4.535640076158418,10.079200169240929,24,9,live greedy,True,4.591534079090415,0.1828724612520741,66.15340095230303,14.407690286686938
reasoning_chat,2,108,10.0,0.45,4.535640076158418,10.079200169240929,24,9,random jobs,False,1.426749498944233,0.16996700666329645,nan,nan
reasoning_chat,2,108,30.0,0.45,4.535640076158418,10.079200169240929,24,9,additive LP,False,2.9670577439286943,0.1889630380833234,nan,nan
reasoning_chat,2,108,30.0,0.45,4.535640076158418,10.079200169240929,24,9,active-knee LP relaxation,True,4.535640076158419,0.1039256129664611,56.66281721457827,12.49279401873756
reasoning_chat,2,108,30.0,0.45,4.535640076158418,10.079200169240929,24,9,active-knee MILP,True,4.538804458557036,0.10394796480984186,56.92154797825211,12.541088407309013
reasoning_chat,2,108,30.0,0.45,4.535640076158418,10.079200169240929,24,9,live greedy,True,4.591534079090415,0.1828724612520741,66.15340095230303,14.407690286686938
