session_class,source_nodes,jobs,deadline_s,target_frac,target_kw,full_node_kw,method,hit,node_kw,achieved_over_target,active_kw,cost_s,intensity_s_per_kw,requested_intensity_s_per_kw
ordinary_chat,4,1439,1.0,1.0,20.02939398029237,20.02939398029237,LP relaxation,False,0.0,0.0,0.0,nan,nan,nan
ordinary_chat,4,1439,1.0,1.0,20.02939398029237,20.02939398029237,MILP,False,0.0,0.0,0.0,nan,nan,nan
ordinary_chat,4,1439,1.0,1.0,20.02939398029237,20.02939398029237,greedy,False,0.0,0.0,0.0,nan,nan,nan
ordinary_chat,4,1439,1.0,1.0,20.02939398029237,20.02939398029237,random,False,0.0,0.0,0.0,nan,nan,nan
ordinary_chat,4,1439,13.458333333333334,1.0,20.02939398029237,20.02939398029237,LP relaxation,True,20.02939398029237,1.0,0.3493939802923708,206.2271892547722,10.296227107903837,10.296227107903837
ordinary_chat,4,1439,13.458333333333334,1.0,20.02939398029237,20.02939398029237,MILP,True,20.02939398029237,1.0,0.34939398029237057,206.2271892547496,10.296227107902707,10.296227107902707
ordinary_chat,4,1439,13.458333333333334,1.0,20.02939398029237,20.02939398029237,greedy,True,20.02939398029237,1.0,0.34939398029237057,206.2271892547496,10.296227107902707,10.296227107902707
ordinary_chat,4,1439,13.458333333333334,1.0,20.02939398029237,20.02939398029237,random,False,15.378810031893298,0.7678120489828626,0.31654424503627226,nan,nan,nan
ordinary_chat,4,1439,25.916666666666668,1.0,20.02939398029237,20.02939398029237,LP relaxation,True,20.02939398029237,1.0,0.3493939802923708,206.2271892547722,10.296227107903837,10.296227107903837
ordinary_chat,4,1439,25.916666666666668,1.0,20.02939398029237,20.02939398029237,MILP,True,20.02939398029237,1.0,0.34939398029237057,206.2271892547496,10.296227107902707,10.296227107902707
ordinary_chat,4,1439,25.916666666666668,1.0,20.02939398029237,20.02939398029237,greedy,True,20.02939398029237,1.0,0.34939398029237057,206.2271892547496,10.296227107902707,10.296227107902707
ordinary_chat,4,1439,25.916666666666668,1.0,20.02939398029237,20.02939398029237,random,False,4.849586079457584,0.2421234553691072,0.24217031197164063,nan,nan,nan
