session_class,source_nodes,jobs,deadline_s,mode,ordering,target_basis,target_frac,full_node_kw,target_kw,method,cost_s,selected_node_kw,selected_active_kw,selected_over_target,selected_hit,selected_requested_s_per_kw,selected_delivered_s_per_kw,egress_realized_node_kw,egress_realized_active_kw,egress_realized_over_target,egress_realized_hit,egress_realized_requested_s_per_kw,egress_realized_delivered_s_per_kw,rebuild_realized_node_kw,rebuild_realized_active_kw,rebuild_realized_over_target,rebuild_realized_hit,rebuild_realized_requested_s_per_kw,rebuild_realized_delivered_s_per_kw
agentic_tool_loop,4,74,300.0,sf,node_marginal_pd,full_node_expected,0.05,20.595765337838472,1.0297882668919236,additive LP,0.20194401647080443,0.04260179859004711,1.0297882668919236,0.041369473667268127,False,nan,4.740269734010334,0.04260179859004711,1.0297882668919236,0.041369473667268127,False,nan,4.740269734010334,0.04260179859004711,1.0297882668919236,0.041369473667268127,False,nan,4.740269734010334
agentic_tool_loop,4,74,300.0,sf,node_marginal_pd,full_node_expected,0.05,20.595765337838472,1.0297882668919236,active-knee LP relaxation,9.2625203914519,1.0297882668919265,2.3406166429723707,1.0000000000000029,True,8.994587226564315,8.99458722656429,1.0297882668919265,2.3406166429723707,1.0000000000000029,True,8.994587226564315,8.99458722656429,1.0297882668919265,2.3406166429723707,1.0000000000000029,True,8.994587226564315,8.99458722656429
agentic_tool_loop,4,74,300.0,sf,node_marginal_pd,full_node_expected,0.05,20.595765337838472,1.0297882668919236,active-knee MILP,9.985827529515475,1.1120392906100152,2.360889746797892,1.0798717817657209,True,9.696971552855622,8.97974344417066,1.1120392906100152,2.360889746797892,1.0798717817657209,True,9.696971552855622,8.97974344417066,1.1120392906100152,2.360889746797892,1.0798717817657209,True,9.696971552855622,8.97974344417066
agentic_tool_loop,4,74,300.0,sf,node_marginal_pd,full_node_expected,0.05,20.595765337838472,1.0297882668919236,live greedy,44.238210177115114,1.1141378290992843,11.549257577691398,1.0819096166845463,True,42.95854944107449,39.70622756152095,1.1141378290992843,11.549257577691398,1.0819096166845463,True,42.95854944107449,39.70622756152095,1.1141378290992843,11.549257577691398,1.0819096166845463,True,42.95854944107449,39.70622756152095
agentic_tool_loop,4,74,300.0,sf,node_marginal_pd,full_node_expected,0.05,20.595765337838472,1.0297882668919236,random jobs,591.5225626613293,3.97009252937191,10.868860000177705,3.8552512754435684,True,574.4118297702547,148.99465397470505,3.97009252937191,10.868860000177705,3.8552512754435684,True,574.4118297702547,148.99465397470505,3.97009252937191,10.868860000177705,3.8552512754435684,True,574.4118297702547,148.99465397470505
agentic_tool_loop,4,74,300.0,sf,node_marginal_pd,full_node_expected,0.1,20.595765337838472,2.059576533783847,additive LP,0.5908118457298458,0.0861287786355133,2.059576533783847,0.04181868322090357,False,nan,6.8596333895560155,0.0861287786355133,2.059576533783847,0.04181868322090357,False,nan,6.8596333895560155,0.0861287786355133,2.059576533783847,0.04181868322090357,False,nan,6.8596333895560155
agentic_tool_loop,4,74,300.0,sf,node_marginal_pd,full_node_expected,0.1,20.595765337838472,2.059576533783847,active-knee LP relaxation,14.541849336144345,2.0595765337838476,2.459633925761258,1.0000000000000002,True,7.060601583679975,7.060601583679974,2.0595765337838476,2.459633925761258,1.0000000000000002,True,7.060601583679975,7.060601583679974,2.0595765337838476,2.459633925761258,1.0000000000000002,True,7.060601583679975,7.060601583679974
agentic_tool_loop,4,74,300.0,sf,node_marginal_pd,full_node_expected,0.1,20.595765337838472,2.059576533783847,active-knee MILP,15.224622368447921,2.1180000362402724,2.4592446006617714,1.0283667547663742,True,7.392112950751724,7.188206849832553,2.1180000362402724,2.4592446006617714,1.0283667547663742,True,7.392112950751724,7.188206849832553,2.1180000362402724,2.4592446006617714,1.0283667547663742,True,7.392112950751724,7.188206849832553
agentic_tool_loop,4,74,300.0,sf,node_marginal_pd,full_node_expected,0.1,20.595765337838472,2.059576533783847,live greedy,46.64629014057573,2.2152357622687333,11.709424216871456,1.0755782686059787,True,22.6484859268023,21.057031912848384,2.2152357622687333,11.709424216871456,1.0755782686059787,True,22.6484859268023,21.057031912848384,2.2152357622687333,11.709424216871456,1.0755782686059787,True,22.6484859268023,21.057031912848384
agentic_tool_loop,4,74,300.0,sf,node_marginal_pd,full_node_expected,0.1,20.595765337838472,2.059576533783847,random jobs,591.5225626613293,3.97009252937191,10.868860000177705,1.9276256377217842,True,287.20591488512736,148.99465397470505,3.97009252937191,10.868860000177705,1.9276256377217842,True,287.20591488512736,148.99465397470505,3.97009252937191,10.868860000177705,1.9276256377217842,True,287.20591488512736,148.99465397470505
