activity,bandwidth_mbps,catch_up_new_tokens,concurrency,continuation_difference_s,continuation_ttft_s,deadline_met,deadline_s,destination_added_energy_j,destination_added_power_w,destination_baseline_power_w,destination_mean_power_w,elapsed_s,initial_requests_s,initial_time_to_first_responses_s,kind,kv_network_window_s,match_id,measured_kv_payload_bytes,measured_kv_throughput_mbps,measured_kv_wire_bytes,measured_processed_tokens,measured_prompt_tokens,measured_replay_throughput_tokens_s,median_service_pause_s,method,migration_s,repeat,scenario_id,session_set,source_added_energy_j,source_added_power_w,source_baseline_power_w,source_mean_power_w,status,total_added_energy_j
one_turn,10000.0,543,1,0.11841790500000005,0.661109849,True,300,124.60083981070997,30.63234560604046,86.47,117.10234560604046,9.502744177,2.938218938,1.087741417,migration,4.05811492,2b3cc2a2a8ff3a67,542982144,1120.0395990757206,568156176,0,11047,0.0,1.129404027,kv_transfer,4.067623205,0,m-215e8134db7ba1e6,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,124.08823967391001,30.50632603368433,91.28,121.78632603368433,complete,248.68907948461998
one_turn,1000.0,0,1,,0.892467892,True,300,,,,,7.281578007,0.0,0.0,control,0.0,bd05eb389ce1f626,0,0.0,0,0,0,0.0,0.0,kv_transfer,0.0,0,c-bd05eb389ce1f626,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,,,,,complete,
one_turn,10000.0,543,1,0.010476724999999965,0.688527919,True,300,157.3313919318101,43.85313385993405,86.47,130.32313385993405,7.959499997,2.444357721,0.599826367,migration,2.609145071,dfc8f72f7fcf6abd,542982144,1742.0404141261336,568154520,0,11047,0.0,1.143330609,kv_transfer,3.58768868,1,m-75eacc3080969dd7,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,126.13921183168002,35.15890677328224,91.28,126.43890677328224,complete,283.4706037634901
one_turn,1000.0,159,1,-0.03137609699999999,0.664187586,True,300,123.3240153504101,16.484526235157276,86.47,102.95452623515727,11.616761711,6.228176457,4.476095115,migration,7.481198646,7e8153b326a0913a,542982144,580.6449898670422,542990064,0,11047,0.0,1.253021829,kv_transfer,7.481198646,0,m-1ead5c8f484bcc11,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,110.68918376624995,14.795648264925106,91.28,106.0756482649251,complete,234.01319911666005
one_turn,1000.0,0,1,,0.695563683,True,300,,,,,6.352206893,0.0,0.0,control,0.0,7e8153b326a0913a,0,0.0,0,0,0,0.0,0.0,kv_transfer,0.0,0,c-7e8153b326a0913a,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,,,,,complete,
one_turn,10000.0,159,1,-0.835494518,0.668179922,True,300,127.94031170983999,35.36311486191664,86.47,121.83311486191664,7.921611434,2.350262892,0.569800283,migration,3.617902784,83269ec3bffc5a53,542982144,1200.6736419814204,542990064,0,11047,0.0,1.267639622,kv_transfer,3.617902784,1,m-774f8021cac03384,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,106.01373351151997,29.302537917923217,91.28,120.58253791792322,complete,233.95404522135996
one_turn,1000.0,2079,1,-0.18429105099999998,0.504289236,True,300,181.38122775772993,21.507206859861952,86.47,107.97720685986195,12.35514479,6.51891227,4.463927585,migration,8.433509239,72b2839dfabe218f,542982144,610.5686197849673,643654512,0,11047,0.0,1.914596469,kv_transfer,8.433509239,1,m-6ac1e553f70ec9c1,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,209.00901550095978,24.783160790814875,91.28,116.06316079081488,complete,390.3902432586897
one_turn,1000.0,0,1,,0.688580287,True,300,,,,,7.222197071,0.0,0.0,control,0.0,72b2839dfabe218f,0,0.0,0,0,0,0.0,0.0,kv_transfer,0.0,1,c-72b2839dfabe218f,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,,,,,complete,
one_turn,1000.0,159,1,-0.839822612,0.663851828,True,300,185.95285023967,24.809421920503354,86.47,111.27942192050335,11.579344565,6.23235558,4.470331447,migration,7.495251233,83269ec3bffc5a53,542982144,579.5563586814328,542990064,0,11047,0.0,1.262895443,kv_transfer,7.495251233,1,m-734bf8fe9b4c40d1,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,130.24630255306,17.377176361962782,91.28,108.65717636196278,complete,316.19915279273
one_turn,1000.0,63,1,-0.019537438999999823,1.912632499,True,300,133.58169591254017,17.420341702049242,86.47,103.89034170204924,12.985097629,6.509124963,4.467699955,migration,7.668144414,2e208e11fc5b878e,542982144,566.4891370680438,542990064,0,11047,0.0,1.159019281,kv_transfer,7.668144414,1,m-a1d190e59ab347c2,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,146.39627971900003,19.091487042382667,91.28,110.37148704238267,complete,279.9779756315402
one_turn,10000.0,63,1,1.009491744,1.901959636,True,300,133.6788439561,33.0801353037687,86.47,119.5501353037687,9.460423902,2.930017665,0.92476309,migration,4.041060979,bd05eb389ce1f626,542982144,1074.9442660167292,542989416,0,11047,0.0,1.111043074,kv_transfer,4.041060979,0,m-e767094dc2487161,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,134.59969133634,33.308007980034986,91.28,124.58800798003499,complete,268.27853529244
one_turn,10000.0,2079,1,-0.028881464999999995,0.669288726,True,300,123.02437987878997,31.00231428013045,86.47,117.47231428013045,8.036822107,2.364665472,0.590510667,migration,3.968232138,e044229a1d16e474,542982144,1297.614634660771,643654512,0,11047,0.0,1.603566516,kv_transfer,3.968232138,0,m-5c43cc0a29156105,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,279.13946162860003,70.34353130592987,91.28,161.62353130592987,complete,402.16384150739
one_turn,1000.0,0,1,,1.932169938,True,300,,,,,8.081554214,0.0,0.0,control,0.0,2e208e11fc5b878e,0,0.0,0,0,0,0.0,0.0,kv_transfer,0.0,1,c-2e208e11fc5b878e,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,,,,,complete,
one_turn,1000.0,2079,1,-0.02497088599999997,0.673199305,True,300,129.3955276337799,15.677228143649842,86.47,102.14722814364984,12.59200506,6.328560436,4.476529113,migration,8.253466385,e044229a1d16e474,542982144,623.8876922499275,643654512,0,11047,0.0,1.925164232,kv_transfer,8.253724858,0,m-21572fa03920ad74,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,273.3873353182702,33.12290390359777,91.28,124.40290390359777,complete,402.7828629520501
one_turn,10000.0,63,1,-1.0756597879999998,0.85651015,True,300,123.48648036354008,30.978451153885487,86.47,117.44845115388549,8.537412673,2.353000405,0.582841748,migration,3.972604266,2e208e11fc5b878e,542982144,1093.4665436418782,542988732,0,11047,0.0,1.633205193,kv_transfer,3.986205758,1,m-2dc96f47eac5cb4a,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,142.72097676859997,35.803715471076785,91.28,127.08371547107679,complete,266.20745713214006
one_turn,1000.0,0,1,,0.698170191,True,300,,,,,6.885492579,0.0,0.0,control,0.0,e044229a1d16e474,0,0.0,0,0,0,0.0,0.0,kv_transfer,0.0,0,c-e044229a1d16e474,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,,,,,complete,
one_turn,1000.0,0,1,,1.50367444,True,300,,,,,7.186616665,0.0,0.0,control,0.0,83269ec3bffc5a53,0,0.0,0,0,0,0.0,0.0,kv_transfer,0.0,1,c-83269ec3bffc5a53,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,,,,,complete,
