bucket,bucket_start_s,bucket_end_s,gpu,node,ell,power_mean_w,samples
0,0.0,5.0,0,source,0.08148429714693857,127.078,20
0,0.0,5.0,1,sink,0,82.48300000000002,20
1,5.0,10.0,0,source,0.08148429714693857,190.715,20
1,5.0,10.0,1,sink,0,82.4795,20
2,10.0,15.0,0,source,0.08148429714693857,248.622,20
2,10.0,15.0,1,sink,0,82.549,20
3,15.0,20.0,0,source,0.08148429714693857,88.67249999999999,20
3,15.0,20.0,1,sink,0,82.549,20
4,20.0,25.0,0,source,0.08148429714693857,124.38399999999999,20
4,20.0,25.0,1,sink,0,82.66300000000001,20
5,25.0,30.0,0,source,0.08148429714693857,87.29650000000001,20
5,25.0,30.0,1,sink,0,82.5615,20
6,30.0,35.0,0,source,0.08148429714693857,86.56699999999998,20
6,30.0,35.0,1,sink,0,82.6735,20
7,35.0,40.0,0,source,0.08148429714693857,115.11749999999999,20
7,35.0,40.0,1,sink,0,82.7105,20
8,40.0,45.0,0,source,0.08148429714693857,98.8085,20
8,40.0,45.0,1,sink,0,82.7935,20
9,45.0,50.0,0,source,0.08148429714693857,98.78999999999999,20
9,45.0,50.0,1,sink,0,82.7675,20
10,50.0,55.0,0,source,0.08148429714693857,97.81,20
10,50.0,55.0,1,sink,0,83.102,20
11,55.0,60.0,0,source,0.08148429714693857,143.40699999999998,20
11,55.0,60.0,1,sink,0,83.035,20
12,60.0,65.0,0,source,0.08148429714693857,86.498,20
12,60.0,65.0,1,sink,0,207.14649999999997,20
13,65.0,70.0,0,source,0.03977828563515637,89.69500000000001,20
13,65.0,70.0,1,sink,0.0417060115117822,321.2785,20
14,70.0,75.0,0,source,0.026738941943196974,108.29150000000001,20
14,70.0,75.0,1,sink,0.054745355203741596,123.42,20
15,75.0,80.0,0,source,0.026738941943196974,107.17549999999999,20
15,75.0,80.0,1,sink,0.054745355203741596,96.804,20
16,80.0,85.0,0,source,0.026738941943196974,139.9945,20
16,80.0,85.0,1,sink,0.054745355203741596,83.75800000000001,20
17,85.0,90.0,0,source,0.026738941943196974,92.86800000000001,20
17,85.0,90.0,1,sink,0.054745355203741596,83.47650000000002,20
18,90.0,95.0,0,source,0.026738941943196974,86.89649999999999,20
18,90.0,95.0,1,sink,0.054745355203741596,83.24750000000002,20
19,95.0,100.0,0,source,0.026738941943196974,86.41350000000001,20
19,95.0,100.0,1,sink,0.054745355203741596,117.57949999999998,20
20,100.0,105.0,0,source,0.026738941943196974,86.22049999999999,20
20,100.0,105.0,1,sink,0.054745355203741596,83.3065,20
21,105.0,110.0,0,source,0.026738941943196974,143.501,20
21,105.0,110.0,1,sink,0.054745355203741596,83.23299999999999,20
22,110.0,115.0,0,source,0.026738941943196974,139.9805,20
22,110.0,115.0,1,sink,0.054745355203741596,83.35650000000001,20
23,115.0,120.0,0,source,0.026738941943196974,151.9763157894737,19
23,115.0,120.0,1,sink,0.054745355203741596,83.21894736842107,19
24,120.0,125.0,0,source,0.026738941943196974,142.2235,20
24,120.0,125.0,1,sink,0.054745355203741596,83.18749999999997,20
25,125.0,130.0,0,source,0.026738941943196974,293.606,20
25,125.0,130.0,1,sink,0.054745355203741596,83.16799999999998,20
26,130.0,131.1584153175354,0,source,0.026738941943196974,166.284,5
26,130.0,131.1584153175354,1,sink,0.054745355203741596,83.176,5
