dispatch_rank,id,action,first_token_s,sink_warm_s,completion_s,source_boundary_wait_s,switch_downtime_s
0,codex:842c9d93-3430-2ff2-e472-e555d14138da,R,6.604339361190796,6.8704352378845215,69.6360354423523,62.765469551086426,1.9311904907226562e-05
1,claude:304bbbf3-c270-26de-d2e2-07b7d40c1234,R,9.888999700546265,9.888999700546265,20.67049217224121,10.781383037567139,1.0251998901367188e-05
2,codex:bf2442df-c14f-7346-b281-c4876e39818b,R,20.150066137313843,20.3181254863739,32.10316586494446,11.784936428070068,1.9550323486328125e-05
3,claude:df288165-d61f-e5fa-9828-0786d613301e,R,22.88027596473694,22.88027596473694,23.852871894836426,0.9724092483520508,2.3365020751953125e-05
4,claude:9beeddeb-27fb-44b4-3825-80aab7624ce2,R,41.405303716659546,41.405303716659546,51.47541689872742,10.06997275352478,3.5762786865234375e-05
5,codex:73d322d0-b601-1dd9-84c4-159b0295cf3b,R,35.9296178817749,36.098188161849976,63.53093481063843,27.432517528533936,1.52587890625e-05
6,codex:3a9add4f-7f4c-6dc9-0af3-0d592a15d76c,R,93.7276246547699,93.7276246547699,102.14752960205078,8.419478178024292,3.7670135498046875e-05
7,claude:445720d9-d93b-71da-871f-e4185ed3d85a,R,21.13868260383606,21.13868260383606,22.45372748374939,1.3148610591888428,3.62396240234375e-05
