phase,gpu,samples,power_mean_w
baseline,0,240,193.787625
baseline,1,240,82.11170833333335
drain,0,184,146.2558695652174
drain,1,184,121.01728260869565
post,0,240,133.37270833333332
post,1,240,141.71733333333336
