phase,route,direction,bytes,window_s,bytes_per_s,target_bytes_per_s,target_ratio,ok
baseline,api,client_to_target,0,0.0,0.0,125000000.0,0.0,1
baseline,kv,target_to_client,0,0.0,0.0,125000000.0,0.0,1
drain,api,client_to_target,74239,3.2340939044952393,22955.115773481797,125000000.0,0.00018364092618785438,1
drain,kv,target_to_client,180,3.7504849433898926,47.993793527219495,125000000.0,3.8395034821775596e-07,1
post,api,client_to_target,414223,58.611990213394165,7067.205848016754,125000000.0,5.6537646784134034e-05,1
post,kv,target_to_client,936,52.219099044799805,17.924476238032888,125000000.0,1.4339580990426312e-07,1
