connection_id,route,start_ns,end_ns,client_to_target_bytes,target_to_client_bytes
5ca15cf5c02645f9,kv,5552833246130344,5552833247059725,0,0
df843d7a6e100bce,api,5552833246388401,5552833247108274,0,0
d7013287e448c2ac,api,5552846628471093,5552886233258812,27569,8389
8fad0761698d1866,api,5552886809501565,5552907591559587,25868,7670
802bee9ac11e85c6,api,5552846628959478,5552907609688970,22344,23762
528d4421c6b5aa25,api,5552909191368616,5552930090521114,24850,21065
cd403e099c28eaf9,api,5552930665736213,5552932590318012,27588,25035
70a18fbf9c15f9d4,api,5552932592301401,5552934183338160,22363,20824
26904c0de61a54ba,api,5552934184735396,5552935083730605,25887,11828
a2b3a847273496da,api,5552935085217130,5552937189734796,24869,27425
