bandwidth_mbps,cache_hit_tokens,campaign,commit_ns,copied_blocks_after,copied_blocks_before,copy_policy,destination_ready_ns,duplicate_body_bytes,error,first_body_ns,last_body_ns,logical_body_bytes,measured_prompt_tokens,method,move_concurrency,newly_created_tokens,pause_ns,phase,processed_tail_tokens,protocol_bytes,repeat,route_switch_ns,scenario_id,serving_concurrency,session_id,split,stage_index,start_ns,success,wire_body_bytes,wire_bytes
1000,16384,parallel_surface,5890099508704773,,,initial_final,5890099508397157,0,,5890085002767051,5890088225113455,805306368,16523,kv_transfer,2,0,5890099508401017,initial,139,3456,2,5890099508574025,m-541a48caf4e7f93c,1,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,validation,-1,5890084811966344,True,402653184,402656640
1000,16384,parallel_surface,5890107358147796,,,initial_final,5890107357582802,0,,5890085398236770,5890098737949631,805306368,16532,kv_transfer,2,0,5890107357587322,initial,148,13392,2,5890107357896199,m-541a48caf4e7f93c,1,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,validation,-1,5890084813224660,True,1560281088,1560294480
1000,16384,parallel_surface,5890114603789459,,,initial_final,5890114603380974,0,,5890099621316315,5890106220132219,805306368,16530,kv_transfer,2,0,5890114603386724,initial,146,6912,2,5890114603609401,m-541a48caf4e7f93c,1,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,validation,-1,5890099508898901,True,805306368,805313280
1000,16384,parallel_surface,5890114639848256,,,initial_final,5890114639302292,0,,5890107478921396,5890113913289239,805306368,16529,kv_transfer,2,0,5890114639304552,initial,145,6912,2,5890114639613389,m-541a48caf4e7f93c,1,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,validation,-1,5890107358427873,True,805306368,805313280
10000,4235,parallel_surface,5890128873909858,,,initial_final,5890128873744500,0,,5890128011128074,5890128237949098,208158720,4235,kv_transfer,1,0,5890128873747390,initial,0,1836,1,5890128873847819,m-7fb6b6fed9b793f4,1,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,train,-1,5890127958054947,True,208158720,208160556
10000,4244,parallel_surface,5890131213469032,,,initial_final,5890131213294794,0,,5890128921536136,5890129095450631,208601088,4244,kv_transfer,1,0,5890131213297514,initial,0,1836,1,5890131213407232,m-7fb6b6fed9b793f4,1,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,train,-1,5890128874037487,True,208601088,208602924
10000,4242,parallel_surface,5890132206413810,,,initial_final,5890132206236732,0,,5890131263289185,5890131491725131,208502784,4242,kv_transfer,1,0,5890132206239742,initial,0,1836,1,5890132206351471,m-7fb6b6fed9b793f4,1,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,train,-1,5890131213583200,True,208502784,208504620
10000,4241,parallel_surface,5890133128210465,,,initial_final,5890133128034947,0,,5890132251580175,5890132495745906,208453632,4241,kv_transfer,1,0,5890133128037827,initial,0,1836,1,5890133128150025,m-7fb6b6fed9b793f4,1,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,train,-1,5890132206540049,True,208453632,208455468
10000,16384,parallel_surface,5890183700665679,,,initial_final,5890183700422702,0,,5890180543454704,5890181970741393,805306368,16523,kv_transfer,2,0,5890183700425262,initial,139,6912,0,5890183700573570,m-2d8ae59fa44a27ea,1,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,train,-1,5890180351467850,True,805306368,805313280
10000,16384,parallel_surface,5890186119675478,,,initial_final,5890186119252243,0,,5890182051722586,5890182943773246,805306368,16532,kv_transfer,2,0,5890186119253723,initial,148,6912,0,5890186119437661,m-2d8ae59fa44a27ea,1,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,train,-1,5890180352310641,True,805306368,805313280
10000,16384,parallel_surface,5890187975052850,,,initial_final,5890187974797683,0,,5890183832894668,5890185387693576,805306368,16530,kv_transfer,2,0,5890187974800293,initial,146,6912,0,5890187974947401,m-2d8ae59fa44a27ea,1,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,train,-1,5890183700815437,True,805306368,805313280
10000,16384,parallel_surface,5890187654135174,,,initial_final,5890187653879127,0,,5890186231428067,5890186938495238,805306368,16529,kv_transfer,2,0,5890187653880687,initial,145,6912,0,5890187654038775,m-2d8ae59fa44a27ea,1,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,train,-1,5890186119847686,True,805306368,805313280
1000,4235,parallel_surface,5890206059448417,,,initial_final,5890206059285299,0,,5890202059232712,5890203716572522,208158720,4235,kv_transfer,2,0,5890206059287179,initial,0,1836,2,5890206059392938,m-b9b168fcc387e82e,1,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,validation,-1,5890201986602653,True,208158720,208160556
1000,4244,parallel_surface,5890209267929396,,,initial_final,5890209267828187,0,,5890203746327273,5890205407332500,208601088,4244,kv_transfer,2,0,5890209267829977,initial,0,1836,2,5890209267893227,m-b9b168fcc387e82e,1,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,validation,-1,5890201987474575,True,208601088,208602924
1000,4242,parallel_surface,5890211139034890,,,initial_final,5890211138897442,0,,5890206110533928,5890207770873021,208502784,4242,kv_transfer,2,0,5890211138899802,initial,0,1836,2,5890211138986101,m-b9b168fcc387e82e,1,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,validation,-1,5890206059548157,True,208502784,208504620
1000,4241,parallel_surface,5890211626972619,,,initial_final,5890211626881500,0,,5890209328290879,5890210987187206,208453632,4241,kv_transfer,2,0,5890211626882510,initial,0,1836,2,5890211626935000,m-b9b168fcc387e82e,1,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,validation,-1,5890209267999886,True,208453632,208455468
1000,16384,parallel_surface,5890398334839578,,,initial_final,5890398334412811,0,,5890391129669738,5890397574565410,805306368,16523,kv_transfer,2,0,5890398334423611,initial,139,6912,0,5890398334668059,m-6d4544361087c38a,1,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,train,-1,5890383826427859,True,805306368,805313280
1000,16384,parallel_surface,5890405492182494,,,initial_final,5890405491641308,0,,5890383995121654,5890390503499551,805306368,16532,kv_transfer,2,0,5890405491645218,initial,148,6912,0,5890405491933166,m-6d4544361087c38a,1,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,train,-1,5890383827079202,True,805306368,805313280
1000,16384,parallel_surface,5890413398229300,,,initial_final,5890413397788983,0,,5890398472657367,5890404905965992,805306368,16530,kv_transfer,2,0,5890413397791013,initial,146,6912,0,5890413398059401,m-6d4544361087c38a,1,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,train,-1,5890398335131326,True,805306368,805313280
1000,16384,parallel_surface,5890412844780546,,,initial_final,5890412844489018,0,,5890405641109665,5890412089163049,805306368,16529,kv_transfer,2,0,5890412844491708,initial,145,6912,0,5890412844659527,m-6d4544361087c38a,1,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,train,-1,5890405492484213,True,805306368,805313280
1000,30139,parallel_surface,5895138790148173,,,initial_final,5895138789726078,0,,5895114200674956,5895123863737680,1481392128,30139,kv_transfer,2,0,5895138789728358,initial,0,10368,0,5895138789979115,m-e93e7614cef4547b,1,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,train,-1,5895114007717873,True,1207959552,1207969920
1000,30148,parallel_surface,5895138856785761,,,initial_final,5895138856410695,0,,5895123663876461,5895138191465277,1481834496,30148,kv_transfer,2,0,5895138856412065,initial,0,15336,0,5895138856628272,m-e93e7614cef4547b,1,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,train,-1,5895114009550248,True,1780432896,1780448232
1000,30146,parallel_surface,5895163656505068,,,initial_final,5895163656115602,0,,5895139054520955,5895148850143636,1481736192,30146,kv_transfer,2,0,5895163656116672,initial,0,10476,0,5895163656339200,m-e93e7614cef4547b,1,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,train,-1,5895138790351451,True,1220542464,1220552940
1000,30145,parallel_surface,5895163590122408,,,initial_final,5895163589687503,0,,5895149153340112,5895162058169115,1481687040,30145,kv_transfer,2,0,5895163589691123,initial,0,13608,0,5895163589943510,m-e93e7614cef4547b,1,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,train,-1,5895138856988358,True,1582399488,1582413096
10000,30139,parallel_surface,5895211141034092,,,initial_final,5895211140630776,0,,5895201636915578,5895203991693883,1481392128,30139,kv_transfer,4,0,5895211140632586,initial,0,12204,1,5895211140858694,m-ba2be7639ded4ccb,1,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,train,-1,5895201459219949,True,1421869056,1421881260
10000,30148,parallel_surface,5895211198038639,,,initial_final,5895211197684213,0,,5895204510483656,5895206446050371,1481834496,30148,kv_transfer,4,0,5895211197686163,initial,0,10368,1,5895211197874641,m-ba2be7639ded4ccb,1,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,train,-1,5895201460390126,True,1207959552,1207969920
10000,30146,parallel_surface,5895211246979535,,,initial_final,5895211246569139,0,,5895206434376859,5895208435951993,1481736192,30146,kv_transfer,4,0,5895211246569979,initial,0,15228,1,5895211246824476,m-ba2be7639ded4ccb,1,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,train,-1,5895201462848629,True,1768194048,1768209276
10000,30145,parallel_surface,5895211169400122,,,initial_final,5895211168900568,0,,5895208577401338,5895210474178317,1481687040,30145,kv_transfer,4,0,5895211168901928,initial,0,11988,1,5895211169229204,m-ba2be7639ded4ccb,1,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,train,-1,5895201463964277,True,1396703232,1396715220
10000,16384,parallel_surface,5890765604063799,,,initial_final,5890765603651053,0,,5890762291737630,5890764376711520,805306368,16523,kv_transfer,1,0,5890765603652883,initial,139,6912,1,5890765603879391,m-4a17bb7b6c222980,1,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,train,-1,5890762160024787,True,805306368,805313280
10000,16384,parallel_surface,5890769456890424,,,initial_final,5890769456335929,0,,5890765747097758,5890767772218581,805306368,16532,kv_transfer,1,0,5890769456339179,initial,148,6912,1,5890769456727745,m-4a17bb7b6c222980,1,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,train,-1,5890765604283906,True,805306368,805313280
10000,16384,parallel_surface,5890771907798668,,,initial_final,5890771907415882,0,,5890769584314010,5890770249955556,805306368,16530,kv_transfer,1,0,5890771907417342,initial,146,6912,1,5890771907627780,m-4a17bb7b6c222980,1,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,train,-1,5890769457137861,True,805306368,805313280
10000,16384,parallel_surface,5890773432433362,,,initial_final,5890773432157715,0,,5890772015168187,5890772726538932,805306368,16529,kv_transfer,1,0,5890773432160205,initial,145,6912,1,5890773432337293,m-4a17bb7b6c222980,1,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,train,-1,5890771908029836,True,805306368,805313280
10000,28139,staged_append,5890806951192151,,,after_each_request,5890791433218881,0,,5890789006407619,5890790721225656,1383088128,28139,kv_transfer,1,0,5890806950797365,initial,0,11880,1,5890806951029272,m-f1de779d5522ff55,1,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,train,-1,5890788698221938,True,1383088128,1383100008
10000,28160,staged_append,5890806951192151,110,109,after_each_request,5890796335033652,0,,5890795171156844,5890795184884474,12582912,28198,kv_transfer,1,32,5890806950797365,append,38,4032,1,5890806951029272,m-f1de779d5522ff55,1,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,train,0,5890795034810498,True,12582912,12586944
10000,29184,staged_append,5890806951192151,114,110,after_each_request,5890800833475804,0,,5890799806330090,5890799867728653,50331648,29217,kv_transfer,1,1019,5890806950797365,append,33,4392,1,5890806951029272,m-f1de779d5522ff55,1,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,train,1,5890799673826234,True,50331648,50336040
10000,29184,staged_append,5890806951192151,114,114,after_each_request,5890803835897274,0,,,,0,29276,kv_transfer,1,59,5890806950797365,append,92,4104,1,5890806951029272,m-f1de779d5522ff55,1,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,train,2,5890800923378766,True,0,4104
10000,30208,staged_append,5890806951192151,118,114,after_each_request,5890806942880846,0,,5890804890482548,5890804947982040,50331648,30295,kv_transfer,1,1019,5890806950797365,append,87,4536,1,5890806951029272,m-f1de779d5522ff55,1,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,train,3,5890804783226794,True,50331648,50336184
10000,28139,staged_append,5890833310043674,,,after_each_request,5890819747862569,0,,5890817548331744,5890819038517547,1383088128,28139,kv_transfer,1,0,5890833309651548,initial,0,11880,2,5890833309866986,m-2031ff7ab0881bf6,1,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,validation,-1,5890817295108462,True,1383088128,1383100008
10000,28160,staged_append,5890833310043674,110,109,after_each_request,5890823225870299,0,,5890822112604155,5890822128128146,12582912,28198,kv_transfer,1,32,5890833309651548,append,38,4032,2,5890833309866986,m-2031ff7ab0881bf6,1,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,validation,0,5890821994756669,True,12582912,12586944
10000,29184,staged_append,5890833310043674,114,110,after_each_request,5890827237558015,0,,5890826131592637,5890826180335569,50331648,29217,kv_transfer,1,1019,5890833309651548,append,33,4392,2,5890833309866986,m-2031ff7ab0881bf6,1,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,validation,1,5890826002375317,True,50331648,50336040
10000,29184,staged_append,5890833310043674,114,114,after_each_request,5890830186303044,0,,,,0,29276,kv_transfer,1,59,5890833309651548,append,92,4104,2,5890833309866986,m-2031ff7ab0881bf6,1,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,validation,2,5890827257912698,True,0,4104
10000,30208,staged_append,5890833310043674,118,114,after_each_request,5890833298607131,0,,5890831246405991,5890831303653626,50331648,30295,kv_transfer,1,1019,5890833309651548,append,87,4536,2,5890833309866986,m-2031ff7ab0881bf6,1,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,validation,3,5890831144318214,True,50331648,50336184
1000,0,staged_append,5895234840410783,,,initial_final,5895230076166989,0,,,,0,28139,replay,1,0,5895230076169169,initial,28139,0,2,5895234840218665,m-543cf556ff42fecd,1,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,validation,-1,5895222981805180,True,0,0
1000,0,staged_append,5895234840410783,,,initial_final,5895234840218285,0,,,,0,30295,replay,1,32,5895230076169169,catch_up,30295,0,2,5895234840218665,m-543cf556ff42fecd,1,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,validation,0,5895233355847521,True,0,0
1000,0,staged_append,5890998685429353,,,initial_final,5890986767716929,0,,,,0,28139,replay,1,0,5890986767717989,initial,28139,0,1,5890998685241605,m-0ad651f9ef36fca6,1,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,train,-1,5890979068499748,True,0,0
1000,0,staged_append,5890998685429353,,,initial_final,5890998685241425,0,,,,0,30295,replay,1,32,5890986767717989,catch_up,30295,0,1,5890998685241605,m-0ad651f9ef36fca6,1,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,train,0,5890995167530595,True,0,0
10000,30139,parallel_surface,5895280226647975,,,initial_final,5895280226204269,0,,5895270977483424,5895272740038706,1481392128,30139,kv_transfer,4,0,5895280226205739,initial,0,10368,0,5895280226462466,m-6277f0b76f6635a5,1,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,train,-1,5895270757580568,True,1207959552,1207969920
10000,30148,parallel_surface,5895280305651063,,,initial_final,5895280305305047,0,,5895272698364515,5895275201159048,1481834496,30148,kv_transfer,4,0,5895280305306267,initial,0,15444,0,5895280305495705,m-6277f0b76f6635a5,1,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,train,-1,5895270758647257,True,1793015808,1793031252
10000,30146,parallel_surface,5895280343591644,,,initial_final,5895280343257297,0,,5895275358028987,5895277861452624,1481736192,30146,kv_transfer,4,0,5895280343257867,initial,0,12744,0,5895280343437736,m-6277f0b76f6635a5,1,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,train,-1,5895270760123141,True,1481736192,1481748936
10000,30145,parallel_surface,5895280263016212,,,initial_final,5895280262584206,0,,5895278010140189,5895279671436387,1481687040,30145,kv_transfer,4,0,5895280262585326,initial,0,12744,0,5895280262795504,m-6277f0b76f6635a5,1,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,train,-1,5895270762177109,True,1481687040,1481699784
10000,4235,parallel_surface,5891166864282929,,,initial_final,5891166864049531,0,,5891165448189424,5891165631361608,208158720,4235,kv_transfer,1,0,5891166864051791,initial,0,1404,0,5891166864198910,m-84c94332c91489a9,1,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,train,-1,5891165382509977,True,163577856,163579260
10000,4244,parallel_surface,5891168734943097,,,initial_final,5891168734716139,0,,5891166913931870,5891167104602067,208601088,4244,kv_transfer,1,0,5891168734718719,initial,0,1836,0,5891168734858328,m-84c94332c91489a9,1,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,train,-1,5891166864433507,True,208601088,208602924
10000,4242,parallel_surface,5891170561217537,,,initial_final,5891170560991169,0,,5891168774534211,5891168958865885,208502784,4242,kv_transfer,1,0,5891170560993419,initial,0,1836,0,5891170561131637,m-84c94332c91489a9,1,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,train,-1,5891168735104045,True,208502784,208504620
10000,4241,parallel_surface,5891171434168403,,,initial_final,5891171433963335,0,,5891170607997578,5891170818813890,208453632,4241,kv_transfer,1,0,5891171433966945,initial,0,1836,0,5891171434105004,m-84c94332c91489a9,1,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,train,-1,5891170561348785,True,208453632,208455468
10000,30139,parallel_surface,5895320103918747,,,initial_final,5895320103567301,0,,5895317902481838,5895319539360321,1481392128,30139,kv_transfer,1,0,5895320103568301,initial,0,12744,0,5895320103755089,m-d13e468fa988be86,1,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,train,-1,5895317666431099,True,1481392128,1481404872
10000,30148,parallel_surface,5895322619855041,,,initial_final,5895322619499344,0,,5895320578878517,5895322020424954,1481834496,30148,kv_transfer,1,0,5895322619501044,initial,0,12744,0,5895322619691633,m-d13e468fa988be86,1,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,train,-1,5895320104113935,True,1481834496,1481847240
10000,30146,parallel_surface,5895324630687679,,,initial_final,5895324630327532,0,,5895322778026659,5895323981033562,1481736192,30146,kv_transfer,1,0,5895324630328842,initial,0,12744,0,5895324630525080,m-d13e468fa988be86,1,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,train,-1,5895322620068249,True,1481736192,1481748936
10000,30145,parallel_surface,5895326626394364,,,initial_final,5895326626050227,0,,5895324799474563,5895325897938865,1481687040,30145,kv_transfer,1,0,5895326626050997,initial,0,10908,0,5895326626240195,m-d13e468fa988be86,1,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,train,-1,5895324630877747,True,1270874112,1270885020
1000,28139,staged_append,5895391976072794,,,initial_final,5895387365035194,0,,5895375714909956,5895386770705687,1383088128,28139,kv_transfer,1,0,5895387365036914,initial,0,11880,1,5895391975850916,m-283b196daf70b14f,1,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,train,-1,5895375382821699,True,1383088128,1383100008
1000,30208,staged_append,5895391976072794,,,initial_final,5895391975850546,0,,5895390506711757,5895391405185945,1484783616,30295,kv_transfer,1,512,5895387365036914,catch_up,87,4896,1,5895391975850916,m-283b196daf70b14f,1,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,train,0,5895390393669263,True,113246208,113251104
1000,16384,parallel_surface,5891805085933892,,,initial_final,5891805085501567,0,,5891797411946459,5891800639676650,805306368,16523,kv_transfer,1,0,5891805085503317,initial,139,3456,2,5891805085737565,m-fc1a8b12b27aafb4,1,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,validation,-1,5891797253261507,True,402653184,402656640
1000,16384,parallel_surface,5891813024180788,,,initial_final,5891813023766813,0,,5891805253987626,5891811497049391,805306368,16532,kv_transfer,1,0,5891813023769403,initial,148,6480,2,5891813023998790,m-fc1a8b12b27aafb4,1,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,validation,-1,5891805086163120,True,754974720,754981200
1000,16384,parallel_surface,5891821283923851,,,initial_final,5891821283470976,0,,5891813158295189,5891819593196308,805306368,16530,kv_transfer,1,0,5891821283474226,initial,146,6912,2,5891821283760063,m-fc1a8b12b27aafb4,1,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,validation,-1,5891813024409216,True,805306368,805313280
1000,16384,parallel_surface,5891828575500880,,,initial_final,5891828575102584,0,,5891821426621692,5891827861889140,805306368,16529,kv_transfer,1,0,5891828575105344,initial,145,6912,2,5891828575330202,m-fc1a8b12b27aafb4,1,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,validation,-1,5891821284163319,True,805306368,805313280
1000,28139,staged_append,5891869327353225,,,after_each_request,5891856131209254,0,,5891844330985395,5891855440809698,1383088128,28139,kv_transfer,1,0,5891869326937610,initial,0,11880,0,5891869327189817,m-99f3ad8e322c013d,1,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,train,-1,5891844046386546,True,1383088128,1383100008
1000,28416,staged_append,5891869327353225,111,109,after_each_request,5891857225864803,0,,5891856284348574,5891856478120014,25165824,28678,kv_transfer,1,512,5891869326937610,append,262,4176,0,5891869327189817,m-99f3ad8e322c013d,1,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,train,0,5891856132289452,True,25165824,25170000
1000,29184,staged_append,5891869327353225,114,111,after_each_request,5891861462070446,0,,5891859445669009,5891859639700576,37748736,29217,kv_transfer,1,539,5891869326937610,append,33,4248,0,5891869327189817,m-99f3ad8e322c013d,1,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,train,1,5891859291953925,True,25165824,25170072
1000,29696,staged_append,5891869327353225,116,114,after_each_request,5891866661710606,0,,5891863522947733,5891863716287098,25165824,29756,kv_transfer,1,539,5891869326937610,append,60,4320,0,5891869327189817,m-99f3ad8e322c013d,1,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,train,2,5891863376948697,True,25165824,25170144
1000,30208,staged_append,5891869327353225,118,116,after_each_request,5891869317879475,0,,5891866807623253,5891866999707991,25165824,30295,kv_transfer,1,539,5891869326937610,append,87,4392,0,5891869327189817,m-99f3ad8e322c013d,1,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,train,3,5891866674573580,True,25165824,25170216
1000,0,staged_append,5891930831473144,,,initial_final,5891917007694405,0,,,,0,28139,replay,1,0,5891917007695835,initial,28139,0,1,5891930831289196,m-a0d64f211b935c85,1,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,train,-1,5891909755386367,True,0,0
1000,0,staged_append,5891930831473144,,,initial_final,5891930831289076,0,,,,0,30295,replay,1,512,5891917007695835,catch_up,30295,0,1,5891930831289196,m-a0d64f211b935c85,1,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,train,0,5891928250626749,True,0,0
10000,4235,parallel_surface,5891941042638182,,,initial_final,5891941042462644,0,,5891939777038667,5891940134722497,208158720,4235,kv_transfer,2,0,5891941042464844,initial,0,1836,1,5891941042541443,m-5a2907452887968d,1,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,train,-1,5891939709164094,True,208158720,208160556
10000,4244,parallel_surface,5891941884887471,,,initial_final,5891941884727053,0,,5891940160696002,5891940365919414,208601088,4244,kv_transfer,2,0,5891941884728623,initial,0,1836,1,5891941884851831,m-5a2907452887968d,1,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,train,-1,5891939709782218,True,208601088,208602924
10000,4242,parallel_surface,5891942371187962,,,initial_final,5891942371094433,0,,5891941092080100,5891941329666329,208502784,4242,kv_transfer,2,0,5891942371095983,initial,0,1836,1,5891942371153462,m-5a2907452887968d,1,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,train,-1,5891941042741561,True,208502784,208504620
10000,4241,parallel_surface,5891942839953298,,,initial_final,5891942839862509,0,,5891941931941764,5891942200649184,208453632,4241,kv_transfer,2,0,5891942839864059,initial,0,1836,1,5891942839918018,m-5a2907452887968d,1,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,train,-1,5891941884970780,True,208453632,208455468
