activity,activity_output_tokens,activity_overlapped_initial_copy,activity_s,bandwidth_mbps,campaign,catch_up_cache_hit_bytes,catch_up_cache_hit_chunks,catch_up_end_ns,catch_up_kv_throughput_mbps,catch_up_kv_wire_bytes,catch_up_network_window_s,catch_up_new_tokens,catch_up_prompt_tokens,catch_up_request_s,catch_up_response_s,catch_up_s,catch_up_start_ns,catch_up_time_to_first_response_s,catch_up_validation_s,concurrency,copy_policy,current_model_time_s,idle_ns,initial_end_ns,initial_kv_throughput_mbps,initial_kv_wire_bytes,initial_network_window_s,initial_request_s,initial_response_s,initial_start_ns,initial_time_to_first_response_s,initial_validation_s,job_class,match_id,measured_activity_append_tokens,measured_kv_bytes,measured_kv_chunks,measured_processed_tokens,measured_prompt_tokens,method,move_concurrency,order,pause_start_ns,repeat,request_wait_s,requested_activity_tokens,route_switch_s,scenario_id,service_pause_s,serving_concurrency,session_id,split,success,switch_end_ns,switch_start_ns
one_turn,469,True,14.093649937,1000,staged_append,0,0,5890998685241425,0.051306018618675606,1188,0.185241425,2156,30295,3.506730443,2.499120153,3.51771083,5890995167530595,1.00761029,0.00976125,1,initial_final,,5890995167530095,5890986767716929,0.0,0,0.0,7.690960366,0.650011752,5890979068499748,7.040948614,0.00776658,coding,1354cbc6feb5d874,2129,0,0,28139,28139,replay,1,0,5890986767717989,1,8.399812106,2048,0.000187748,m-0ad651f9ef36fca6,11.917711364,1,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,train,True,5890998685429353,5890998685241605
none,0,False,0.0,10000,parallel_surface,0,0,,0.0,0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,4,initial_final,,5895280226462226,5895280226204269,5272.619567463254,5926700832,8.992419432,9.415881056,7.056747131,5895270757580568,2.359133925,0.050574798,coding,063565740025b8d1,0,1481392128,118,0,30139,kv_transfer,4,0,5895280226205739,0,0.000256487,0,0.000185509,m-6277f0b76f6635a5,0.000442236,1,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,train,True,5895280226647975,5895280226462466
none,0,False,0.0,10000,parallel_surface,0,0,,0.0,0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,4,initial_final,,5895280305495355,5895280305305047,4966.517254830814,5926705080,9.54665779,9.487789199,0.488047724,5895270758647257,8.999741475,0.056593215,coding,063565740025b8d1,0,1481834496,118,0,30148,kv_transfer,4,1,5895280305306267,0,0.000189088,0,0.000155358,m-6277f0b76f6635a5,0.000344796,1,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,train,True,5895280305651063,5895280305495705
none,0,False,0.0,10000,parallel_surface,0,0,,0.0,0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,4,initial_final,,5895280343437476,5895280343257297,4947.613157467312,5926705080,9.583134156,9.542996829,0.544516241,5895270760123141,8.998480588,0.038302936,coding,063565740025b8d1,0,1481736192,118,0,30146,kv_transfer,4,2,5895280343257867,0,0.000179609,0,0.000153908,m-6277f0b76f6635a5,0.000333777,1,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,train,True,5895280343591644,5895280343437736
none,0,False,0.0,10000,parallel_surface,0,0,,0.0,0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,4,initial_final,,5895280262795224,5895280262584206,4990.695678185421,5926705080,9.500407097,9.447141358,0.449140204,5895270762177109,8.998001154,0.052402718,coding,063565740025b8d1,0,1481687040,118,0,30145,kv_transfer,4,3,5895280262585326,0,0.000209898,0,0.000220708,m-6277f0b76f6635a5,0.000430886,1,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,train,True,5895280263016212,5895280262795504
none,0,False,0.0,10000,parallel_surface,0,0,,0.0,0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,1,initial_final,1.750364275230777,5891166864198310,5891166864049531,1651.5453275572822,305853716,1.481539554,1.472008622,0.606082652,5891165382509977,0.86592597,0.009323624,coding,76711adfd9d55714,0,208158720,17,0,4235,kv_transfer,1,0,5891166864051791,0,0.000146519,0,8.4019e-05,m-84c94332c91489a9,0.000231138,1,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,train,True,5891166864282929,5891166864198910
none,0,False,0.0,10000,parallel_surface,0,0,,0.0,0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,1,initial_final,1.7510768786806181,5891168734857748,5891168734716139,892.284220281419,208602960,1.870282632,1.860871578,1.590029623,5891166864433507,0.270841955,0.009249155,coding,76711adfd9d55714,0,208601088,17,0,4244,kv_transfer,1,1,5891168734718719,0,0.000139029,0,8.4769e-05,m-84c94332c91489a9,0.000224378,1,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,train,True,5891168734943097,5891168734858328
none,0,False,0.0,10000,parallel_surface,0,0,,0.0,0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,1,initial_final,1.7509185223584312,5891170561131117,5891170560991169,1497.7901646016535,341849472,1.825887124,1.816847237,1.563433871,5891168735104045,0.253413366,0.008870009,coding,76711adfd9d55714,0,208502784,17,0,4242,kv_transfer,1,2,5891170560993419,0,0.000137698,0,8.59e-05,m-84c94332c91489a9,0.000224118,1,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,train,True,5891170561217537,5891170561131637
none,0,False,0.0,10000,parallel_surface,0,0,,0.0,0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,1,initial_final,1.7508393441973378,5891171434104554,5891171433963335,1911.0942397190147,208456080,0.87261455,0.863253395,0.57455773,5891170561348785,0.288695665,0.009202396,coding,76711adfd9d55714,0,208453632,17,0,4241,kv_transfer,1,3,5891171433966945,0,0.000137609,0,6.3399e-05,m-84c94332c91489a9,0.000201458,1,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,train,True,5891171434168403,5891171434105004
none,0,False,0.0,10000,parallel_surface,0,0,,0.0,0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,1,initial_final,3.8013953601956048,5895320103754779,5895320103567301,4862.786474664168,1481409120,2.437136202,2.38403254,0.425145166,5895317666431099,1.958887374,0.0523543,coding,063565740025b8d1,0,1481392128,118,0,30139,kv_transfer,1,0,5895320103568301,0,0.000186478,0,0.000163658,m-d13e468fa988be86,0.000350446,1,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,train,True,5895320103918747,5895320103755089
none,0,False,0.0,10000,parallel_surface,0,0,,0.0,0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,1,initial_final,3.802107963645446,5895322619691393,5895322619499344,4712.928004425743,1481853792,2.515385409,2.466518766,0.463964107,5895320104113935,2.002554659,0.048570036,coding,063565740025b8d1,0,1481834496,118,0,30148,kv_transfer,1,1,5895322619501044,0,0.000190349,0,0.000163408,m-d13e468fa988be86,0.000353997,1,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,train,True,5895322619855041,5895322619691633
none,0,False,0.0,10000,parallel_surface,0,0,,0.0,0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,1,initial_final,3.8019496073232593,5895324630524760,5895324630327532,5896.768459792756,1481754192,2.010259283,1.9624107,0.512704732,5895322620068249,1.449705968,0.047550556,coding,063565740025b8d1,0,1481736192,118,0,30146,kv_transfer,1,2,5895324630328842,0,0.000195918,0,0.000162599,m-d13e468fa988be86,0.000358837,1,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,train,True,5895324630687679,5895324630525080
none,0,False,0.0,10000,parallel_surface,0,0,,0.0,0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,1,initial_final,3.8018704291621654,5895326626239915,5895326626050227,5941.15665428585,1481704032,1.99517248,1.943029198,0.421952746,5895324630877747,1.521076452,0.051838855,coding,063565740025b8d1,0,1481687040,118,0,30145,kv_transfer,1,3,5895326626050997,0,0.000188918,0,0.000154169,m-d13e468fa988be86,0.000343367,1,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,train,True,5895326626394364,5895326626240195
one_turn,102,True,12.962976506,1000,staged_append,1484783616,118,5895391975850546,818.9315271641052,113251140,1.106330737,2156,30295,1.516624638,0.424639157,1.582181283,5895390393669263,1.091985481,0.064750732,1,initial_final,,5895390393666953,5895387365035194,952.4516003208412,1383100008,11.617178301,11.919007419,0.448355381,5895375382821699,11.470652038,0.062598202,coding,6cf91c0f18583e03,2129,1383088128,110,0,28139,kv_transfer,1,0,5895387365036914,1,3.028630039,2048,0.000221878,m-283b196daf70b14f,4.61103588,1,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,train,True,5895391976072794,5895391975850916
none,0,False,0.0,1000,parallel_surface,0,0,,0.0,0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,1,initial_final,7.857495707,5891805085737095,5891805085501567,822.5670406736741,805317816,7.83224006,7.82086249,0.618680796,5891797253261507,7.202181694,0.011139373,coding,859e02e9ce7fba13,0,805306368,64,139,16523,kv_transfer,1,0,5891805085503317,2,0.000233778,0,0.000196327,m-fc1a8b12b27aafb4,0.000430575,1,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,validation,True,5891805085933892,5891805085737565
none,0,False,0.0,1000,parallel_surface,0,0,,0.0,0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,1,initial_final,7.857495707,5891813023998290,5891813023766813,824.2415475806245,817812844,7.937603693,7.920918118,0.98659851,5891805086163120,6.934319608,0.016357138,coding,859e02e9ce7fba13,0,805306368,64,148,16532,kv_transfer,1,1,5891813023769403,2,0.000228887,0,0.000181998,m-fc1a8b12b27aafb4,0.000411385,1,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,validation,True,5891813024180788,5891813023998790
none,0,False,0.0,1000,parallel_surface,0,0,,0.0,0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,1,initial_final,7.857495707,5891821283759653,5891821283470976,789.7482786228735,815322476,8.25906176,8.242907861,1.577798928,5891813024409216,6.665108933,0.015846442,coding,859e02e9ce7fba13,0,805306368,64,146,16530,kv_transfer,1,2,5891821283474226,2,0.000285427,0,0.000163788,m-fc1a8b12b27aafb4,0.000449625,1,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,validation,True,5891821283923851,5891821283760063
none,0,False,0.0,1000,parallel_surface,0,0,,0.0,0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,1,initial_final,7.857495707,5891828575329502,5891828575102584,883.6344692826077,805315656,7.290939265,7.276917964,0.600812024,5891821284163319,6.67610594,0.013704595,coding,859e02e9ce7fba13,0,805306368,64,145,16529,kv_transfer,1,3,5891828575105344,2,0.000224158,0,0.000170678,m-fc1a8b12b27aafb4,0.000395536,1,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,validation,True,5891828575500880,5891828575330202
one_turn,519,True,20.598967473,1000,staged_append,0,0,,0.0,0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,1,after_each_request,,5891869327189537,5891856131209254,915.5966907710798,1383102960,12.084822708,12.066501503,0.588292897,5891844046386546,11.478208606,0.017352906,coding,42b5d498405740a0,2129,1383088128,110,0,28139,kv_transfer,1,0,5891869326937610,0,0.000251927,2048,0.000163408,m-99f3ad8e322c013d,0.000415615,1,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,train,True,5891869327353225,5891869327189817
one_turn,718,True,16.480101077,1000,staged_append,0,0,5891930831289076,0.42160646530168455,4284,0.081289076,2156,30295,2.559363592,1.545671815,2.580662327,5891928250626749,1.013691777,0.020895679,1,initial_final,,5891928250626239,5891917007694405,0.0,0,0.0,7.229624837,0.603283565,5891909755386367,6.626341272,0.020251396,coding,6cf91c0f18583e03,2129,0,0,28139,28139,replay,1,0,5891917007695835,1,11.242930404,2048,0.000183948,m-a0d64f211b935c85,13.823777309,1,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,train,True,5891930831473144,5891930831289196
none,0,False,0.0,10000,parallel_surface,0,0,,0.0,0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,2,initial_final,,5891941042540883,5891941042462644,3433.4012408548706,572218612,1.33329855,1.308475192,0.585875089,5891939709164094,0.722600103,0.024496371,coding,40fe9a8097bcef12,0,208158720,17,0,4235,kv_transfer,2,0,5891941042464844,1,7.6039e-05,0,9.6739e-05,m-5a2907452887968d,0.000173338,1,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,train,True,5891941042638182,5891941042541443
none,0,False,0.0,10000,parallel_surface,0,0,,0.0,0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,2,initial_final,,5891941884851541,5891941884727053,2438.749369015605,663018168,2.174944835,2.14890308,1.426663483,5891939709782218,0.722239597,0.025834497,coding,40fe9a8097bcef12,0,208601088,17,0,4244,kv_transfer,2,1,5891941884728623,1,0.000122918,0,3.564e-05,m-5a2907452887968d,0.000158848,1,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,train,True,5891941884887471,5891941884851831
none,0,False,0.0,10000,parallel_surface,0,0,,0.0,0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,2,initial_final,,5891942371153202,5891942371094433,2763.0212357538135,416960088,1.207258439,1.304010469,0.984530065,5891941042741561,0.319480404,0.024270404,coding,40fe9a8097bcef12,0,208502784,17,0,4242,kv_transfer,2,2,5891942371095983,1,5.7219e-05,0,3.45e-05,m-5a2907452887968d,9.1979e-05,1,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,train,True,5891942371187962,5891942371153462
none,0,False,0.0,10000,parallel_surface,0,0,,0.0,0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,2,initial_final,,5891942839917758,5891942839862509,1746.4269396766342,208456080,0.954891729,0.926686737,0.579543445,5891941884970780,0.347143292,0.028116903,coding,40fe9a8097bcef12,0,208453632,17,0,4241,kv_transfer,2,3,5891942839864059,1,5.3699e-05,0,3.528e-05,m-5a2907452887968d,8.9239e-05,1,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,train,True,5891942839953298,5891942839918018
one_turn,667,True,15.220086008,10000,staged_append,1484783616,118,5891977589261922,387.3201985117424,113255424,2.339261922,2156,30295,2.328796569,1.913851391,2.362742728,5891975226519194,0.414945178,0.033158888,1,initial_final,,5891975226518284,5891960366721394,6322.742893714286,1383100008,1.75,2.343157673,0.578617131,5891957988947060,1.764540542,0.033498274,coding,28a18ca5d8632e04,2129,1383088128,110,0,28139,kv_transfer,1,0,5891960366724284,0,14.859794,2048,0.000218027,m-930af06108a8dfdb,17.222755775,1,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,train,True,5891977589480059,5891977589262032
none,0,False,0.0,1000,parallel_surface,0,0,,0.0,0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,2,initial_final,,5891988787755886,5891988787676987,855.6343063558073,437123944,4.087016528,4.05260853,0.590974675,5891984700660459,3.461633855,0.033873344,coding,76711adfd9d55714,0,208158720,17,0,4235,kv_transfer,2,0,5891988787679627,0,7.6259e-05,0,3.781e-05,m-6996b8f249817930,0.000114319,1,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,train,True,5891988787793946,5891988787756136
none,0,False,0.0,1000,parallel_surface,0,0,,0.0,0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,2,initial_final,,5891991975590530,5891991975507541,826.9448232567495,625268100,6.048946265,7.239035029,3.777558532,5891984701053735,3.461476497,0.034889663,coding,76711adfd9d55714,0,208601088,17,0,4244,kv_transfer,2,1,5891991975510791,0,7.9739e-05,0,3.667e-05,m-6996b8f249817930,0.000117439,1,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,train,True,5891991975628230,5891991975591560
none,0,False,0.0,1000,parallel_surface,0,0,,0.0,0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,2,initial_final,,5891993880577346,5891993880492957,672.2293151118052,416960088,4.962117285,5.057401783,3.305773344,5891988787882715,1.751628439,0.0351345,coding,76711adfd9d55714,0,208502784,17,0,4242,kv_transfer,2,2,5891993880496057,0,8.1289e-05,0,3.66e-05,m-6996b8f249817930,0.000118399,1,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,train,True,5891993880614456,5891993880577856
none,0,False,0.0,1000,parallel_surface,0,0,,0.0,0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,2,initial_final,,5891994338897386,5891994338836897,713.024769764439,208456080,2.338836897,2.334196292,0.579153839,5891991975722769,1.755042453,0.028844657,coding,76711adfd9d55714,0,208453632,17,0,4241,kv_transfer,2,3,5891994338838097,0,5.9289e-05,0,3.471e-05,m-6996b8f249817930,9.4249e-05,1,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,train,True,5891994338932346,5891994338897636
none,0,False,0.0,10000,parallel_surface,0,0,,0.0,0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,1,initial_final,2.7122997543551475,5892018273519456,5892018273393697,3585.289116403891,845141464,1.885798186,1.840157069,0.571836276,5892016387595511,1.268320793,0.045084063,coding,175f22bb9b0161fa,0,805306368,64,139,16523,kv_transfer,1,0,5892018273394747,0,0.000124709,0,9.8939e-05,m-0ef7b9a5fc539c46,0.000223958,1,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,train,True,5892018273618705,5892018273519766
none,0,False,0.0,10000,parallel_surface,0,0,,0.0,0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,1,initial_final,2.7122997543551475,5892021017259144,5892021017125575,2581.299716336497,885184068,2.743374781,2.705767389,1.539866023,5892018273750794,1.165901366,0.037435374,coding,175f22bb9b0161fa,0,805306368,64,148,16532,kv_transfer,1,1,5892021017126645,0,0.000132499,0,9.7419e-05,m-0ef7b9a5fc539c46,0.000230158,1,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,train,True,5892021017356803,5892021017259384
none,0,False,0.0,10000,parallel_surface,0,0,,0.0,0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,1,initial_final,2.7122997543551475,5892023676796152,5892023676654693,2422.769563169906,805315260,2.659155942,2.619912336,1.534107234,5892021017498751,1.085805102,0.039071047,coding,175f22bb9b0161fa,0,805306368,64,146,16530,kv_transfer,1,2,5892023676657033,0,0.000139119,0,9.1959e-05,m-0ef7b9a5fc539c46,0.000231328,1,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,train,True,5892023676888361,5892023676796402
none,0,False,0.0,10000,parallel_surface,0,0,,0.0,0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,1,initial_final,2.7122997543551475,5892025428543565,5892025428401757,3678.5604554129995,805315512,1.751370998,1.713019852,0.584978366,5892023677030759,1.128041486,0.038175937,coding,175f22bb9b0161fa,0,805306368,64,145,16529,kv_transfer,1,3,5892025428404877,0,0.000138688,0,9.7729e-05,m-0ef7b9a5fc539c46,0.000237447,1,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,train,True,5892025428642324,5892025428544595
one_turn,615,True,21.341972669,1000,staged_append,0,0,,0.0,0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,1,after_each_request,,5892066113952738,5892052700223796,925.9075924338447,1383100368,11.950223796,11.949057355,0.572222251,5892040709362793,11.376835104,0.040666011,coding,e22dbc10d1ee9346,2129,1383088128,110,0,28139,kv_transfer,1,0,5892066113688861,2,0.000263877,2048,0.000194138,m-3a2eae9ee842c5da,0.000458305,1,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,validation,True,5892066114147166,5892066113953028
none,0,False,0.0,10000,parallel_surface,0,0,,0.0,0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,4,initial_final,,5892076204147651,5892076204089332,5048.524706189255,833723568,1.32113616,1.934489726,0.58441555,5892074178863840,1.350074176,0.089317291,coding,f4ddc1c2c69765cf,0,208158720,17,0,4235,kv_transfer,4,0,5892076204090562,2,5.7089e-05,0,3.373e-05,m-7653ebceb108b48c,9.1079e-05,1,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,validation,True,5892076204181641,5892076204147911
none,0,False,0.0,10000,parallel_surface,0,0,,0.0,0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,4,initial_final,,5892077611868918,5892077611812929,1943.1693498628504,833724180,3.432430344,3.393816501,3.009571553,5892074179382585,0.384244948,0.038380896,coding,f4ddc1c2c69765cf,0,208601088,17,0,4244,kv_transfer,4,1,5892077611814809,2,5.4109e-05,0,3.401e-05,m-7653ebceb108b48c,8.8369e-05,1,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,validation,True,5892077611903178,5892077611869168
none,0,False,0.0,10000,parallel_surface,0,0,,0.0,0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,4,initial_final,,5892077134393303,5892077134334323,5054.63407299214,833723568,1.319539347,2.918025147,1.568267618,5892074180460653,1.349757529,0.035513906,coding,f4ddc1c2c69765cf,0,208502784,17,0,4242,kv_transfer,4,2,5892077134335603,2,5.77e-05,0,3.5089e-05,m-7653ebceb108b48c,9.3049e-05,1,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,validation,True,5892077134428652,5892077134393563
none,0,False,0.0,10000,parallel_surface,0,0,,0.0,0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,4,initial_final,,5892076171114689,5892076170960620,5057.432967259245,833723568,1.318809085,1.933901983,0.584613309,5892074181190915,1.349288674,0.055637574,coding,f4ddc1c2c69765cf,0,208453632,17,0,4241,kv_transfer,4,3,5892076170963020,2,0.000151669,0,0.015694454,m-7653ebceb108b48c,0.015846833,1,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,validation,True,5892076186809853,5892076171115399
none,0,False,0.0,1000,parallel_surface,0,0,,0.0,0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,2,initial_final,,5895471490739089,5895471490538161,972.5028178529047,2963252112,24.376296357,24.775733496,0.432050407,5895446623703643,24.343683089,0.090265339,coding,5ffede37a42d8b4b,0,1481392128,118,0,30139,kv_transfer,2,0,5895471490540001,2,0.000199088,0,0.000164968,m-5e837c92c2d94c72,0.000364336,1,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,validation,True,5895471490904337,5895471490739369
none,0,False,0.0,1000,parallel_surface,0,0,,0.0,0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,2,initial_final,,5895471605232947,5895471604991069,951.6422940673223,2971538660,24.980299245,24.827622664,0.48451948,5895446624691824,24.343103184,0.152380073,coding,5ffede37a42d8b4b,0,1481834496,118,0,30148,kv_transfer,2,1,5895471604993819,2,0.000239128,0,0.000160698,m-5e837c92c2d94c72,0.000400116,1,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,validation,True,5895471605393935,5895471605233237
none,0,False,0.0,1000,parallel_surface,0,0,,0.0,0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,2,initial_final,,5895496379572011,5895496379364964,952.9030897012246,2963452968,24.879364964,24.821449266,12.622311241,5895471491132105,12.199138025,0.066475716,coding,5ffede37a42d8b4b,0,1481736192,118,0,30146,kv_transfer,2,2,5895496379367094,2,0.000204917,0,0.000163979,m-5e837c92c2d94c72,0.000369146,1,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,validation,True,5895496379736240,5895496379572261
none,0,False,0.0,1000,parallel_surface,0,0,,0.0,0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,2,initial_final,,5895496313155096,5895496312703350,959.5483288388389,2963452968,24.707065847,24.628592315,0.435766121,5895471605637503,24.192826194,0.078173255,coding,5ffede37a42d8b4b,0,1481687040,118,0,30145,kv_transfer,2,3,5895496312705390,2,0.000449706,0,0.000166848,m-5e837c92c2d94c72,0.000616874,1,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,validation,True,5895496313322264,5895496313155416
one_turn,665,True,15.756902024,1000,staged_append,0,0,5892342944617078,0.017757948251591774,432,0.194617078,2156,30295,3.51812309,2.498845094,3.533285247,5892339411331831,1.019277996,0.014781512,1,initial_final,,5892339411331511,5892329321875072,0.0,0,0.0,7.6640784,0.643065764,5892321648162355,7.021012636,0.008630688,coding,28a18ca5d8632e04,2129,0,0,28139,28139,replay,1,0,5892329321876632,0,10.089454879,2048,0.000320686,m-9a9eba229be8e678,13.623061562,1,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,train,True,5892342944938194,5892342944617508
one_turn,645,True,20.993335207,1000,staged_append,0,0,,0.0,0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,1,after_each_request,,5892518242619892,5892505160340404,880.2798430019324,1383102312,12.569660187,12.558727899,0.605337965,5892492590680217,11.953389934,0.010535012,coding,1354cbc6feb5d874,2129,1383088128,110,0,28139,kv_transfer,1,0,5892518242232726,1,0.000387166,2048,0.000303236,m-91bdba1fa245d783,0.000691232,1,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,train,True,5892518242923958,5892518242620722
one_turn,579,True,20.340118164,1000,staged_append,1484783616,118,5892555125894157,219.59928139765898,113255424,4.125894157,2156,30295,4.136651833,3.017540502,4.153270668,5892550972623489,1.119111331,0.016292809,1,initial_final,,5892550972622579,5892540620751720,972.4309094464976,1383100008,11.378494818,11.983986866,0.595291013,5892528621505182,11.388695853,0.014125364,coding,476c4b17360f0f6a,2129,1383088128,110,0,28139,kv_transfer,1,0,5892540620753250,2,10.351869329,2048,0.000222188,m-455a848c658cefda,14.505363255,1,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,validation,True,5892555126116505,5892555125894317
none,0,False,0.0,1000,parallel_surface,0,0,,0.0,0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,1,initial_final,7.857495707,5892579517852195,5892579517702637,907.4300600061823,824366480,7.267702637,7.250065112,0.582314438,5892572240325618,6.667750674,0.026842152,coding,b182bb88b660801d,0,805306368,64,139,16523,kv_transfer,1,0,5892579517705187,1,0.000147008,0,9.3899e-05,m-4d0018ac14450c12,0.000241407,1,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,train,True,5892579517946594,5892579517852695
none,0,False,0.0,1000,parallel_surface,0,0,,0.0,0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,1,initial_final,7.857495707,5892587764565267,5892587764418608,795.2918730267081,819778960,8.246320505,8.218088809,1.598955296,5892579518098103,6.619133513,0.028050428,coding,b182bb88b660801d,0,805306368,64,148,16532,kv_transfer,1,1,5892587764421448,1,0.000143819,0,9.3209e-05,m-4d0018ac14450c12,0.000237578,1,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,train,True,5892587764659026,5892587764565817
none,0,False,0.0,1000,parallel_surface,0,0,,0.0,0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,1,initial_final,7.857495707,5892596044406855,5892596044264717,789.892962395369,817485164,8.279452563,8.25142663,1.591527408,5892587764812154,6.659899222,0.027846745,coding,b182bb88b660801d,0,805306368,64,146,16530,kv_transfer,1,2,5892596044267077,1,0.000139778,0,9.7529e-05,m-4d0018ac14450c12,0.000237567,1,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,train,True,5892596044504644,5892596044407115
none,0,False,0.0,1000,parallel_surface,0,0,,0.0,0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,1,initial_final,7.857495707,5892603300438275,5892603300299806,887.9328577433724,805315656,7.255644604,7.233756394,0.586188826,5892596044655202,6.647567568,0.021703702,coding,b182bb88b660801d,0,805306368,64,145,16529,kv_transfer,1,3,5892603300302516,1,0.000135759,0,9.7469e-05,m-4d0018ac14450c12,0.000233468,1,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,train,True,5892603300535984,5892603300438515
