campaign,end_ns,first_response_ns,output_tokens,prompt_tokens,request_index,retained_growth_tokens,route,scenario_id,schedule_delay_s,scheduled_ns,service_s,serving_concurrency,session_id,split,start_ns,success,ttft_s
staged_append,5891898447363461,5891898198234074,199,30268,3,539,source,c-6cf91c0f18583e03,6.432869839,5891887614479662,4.40001396,1,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,train,5891894047349501,True,4.150884573
staged_append,5891900353503807,5891900239521882,47,30298,continuation,0,source,c-6cf91c0f18583e03,,,1.889020107,1,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,train,5891898464483700,True,1.775038182
staged_append,5891916203597752,5891916088276391,205,28651,0,512,source,m-a0d64f211b935c85,0.000138323,5891911752174611,4.451284818,1,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,train,5891911752312934,True,4.335963457
staged_append,5891920706388527,5891920591334093,170,29190,1,539,source,m-a0d64f211b935c85,3.255739521,5891913752174611,3.698474395,1,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,train,5891917007914132,True,3.583419961
staged_append,5891925454331210,5891925338812791,223,29729,2,539,source,m-a0d64f211b935c85,4.970135377,5891915752174611,4.732021222,1,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,train,5891920722309988,True,4.616502803
staged_append,5891928232414011,5891928116838463,120,30268,3,539,source,m-a0d64f211b935c85,7.719191579,5891917752174611,2.761047821,1,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,train,5891925471366190,True,2.645472273
staged_append,5891931865443187,5891931753767037,47,30298,continuation,0,destination,m-a0d64f211b935c85,,,1.03329223,1,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,train,5891930832150957,True,0.92161608
parallel_surface,5891943732471276,5891943619792857,46,4238,continuation,0,destination,m-5a2907452887968d,,,0.891894495,1,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,train,5891942840576781,True,0.779216076
parallel_surface,5891944712161482,5891944562739141,50,4247,continuation,0,destination,m-5a2907452887968d,,,0.978491829,1,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,train,5891943733669653,True,0.829069488
parallel_surface,5891946789675809,5891946639476130,106,4245,continuation,0,destination,m-5a2907452887968d,,,2.07627642,1,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,train,5891944713399389,True,1.926076741
parallel_surface,5891948694859641,5891948582568795,100,4244,continuation,0,destination,m-5a2907452887968d,,,1.903174885,1,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,train,5891946791684756,True,1.790884039
staged_append,5891964308806199,5891964192985924,209,28171,0,32,source,m-930af06108a8dfdb,0.000106057,5891959985619378,4.323080764,1,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,train,5891959985725435,True,4.207260489
staged_append,5891969219771116,5891969104177169,219,29190,1,1019,source,m-930af06108a8dfdb,4.153164055,5891960185619378,4.880987683,1,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,train,5891964338783433,True,4.765393736
staged_append,5891970864397421,5891970748575496,51,29249,2,59,source,m-930af06108a8dfdb,4.254639212,5891964985619378,1.624138831,1,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,train,5891969240258590,True,1.508316906
staged_append,5891975205811443,5891975089640582,188,30268,3,1019,source,m-930af06108a8dfdb,5.700430453,5891965185619378,4.319761612,1,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,train,5891970886049831,True,4.203590751
staged_append,5891978716084405,5891978602711201,50,30298,continuation,0,destination,m-930af06108a8dfdb,,,1.125557008,1,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,train,5891977590527397,True,1.012183804
parallel_surface,5891995230060634,5891995117561427,46,4238,continuation,0,destination,m-6996b8f249817930,,,0.890566904,1,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,train,5891994339493730,True,0.778067697
parallel_surface,5891996200930474,5891996050907111,50,4247,continuation,0,destination,m-6996b8f249817930,,,0.96993782,1,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,train,5891995230992654,True,0.819914457
parallel_surface,5891997174901930,5891997022175177,50,4245,continuation,0,destination,m-6996b8f249817930,,,0.973042396,1,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,train,5891996201859534,True,0.820315643
parallel_surface,5891999058653620,5891998947772176,100,4244,continuation,0,destination,m-6996b8f249817930,,,1.883151666,1,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,train,5891997175501954,True,1.772270222
parallel_surface,5892026372912643,5892026261704489,46,16526,continuation,0,destination,m-0ef7b9a5fc539c46,,,0.943282289,1,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,train,5892025429630354,True,0.832074135
parallel_surface,5892027388560397,5892027240261215,50,16535,continuation,0,destination,m-0ef7b9a5fc539c46,,,1.014751933,1,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,train,5892026373808464,True,0.866452751
parallel_surface,5892029524128024,5892029375662313,110,16533,continuation,0,destination,m-0ef7b9a5fc539c46,,,2.134463048,1,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,train,5892027389664976,True,1.985997337
parallel_surface,5892031470254363,5892031358719442,100,16532,continuation,0,destination,m-0ef7b9a5fc539c46,,,1.944640265,1,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,train,5892029525614098,True,1.833105344
staged_append,5892045416572706,5892045302450172,108,28651,0,512,source,m-3a2eae9ee842c5da,0.000105768,5892042706208466,2.710258472,1,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,validation,5892042706314234,True,2.596135938
staged_append,5892056501463955,5892056385230054,171,29190,1,539,source,m-3a2eae9ee842c5da,7.994459605,5892044706208466,3.800795884,1,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,validation,5892052700668071,True,3.684561983
