monotonic_ns,wall_ns,interval_ns,route,direction,bytes,billed
5548006250000000,1784162736974337921,250000000,api,client_to_target,118124,1
5548006250000000,1784162736974379140,250000000,api,target_to_client,596,0
5548006250000000,1784162736974388370,250000000,kv,client_to_target,16554,0
5548006250000000,1784162736974395110,250000000,kv,target_to_client,9868420,1
5548006500000000,1784162737225187570,250000000,kv,client_to_target,558,0
5548006500000000,1784162737225214140,250000000,kv,target_to_client,31225593,1
5548006750000000,1784162737475518265,250000000,kv,client_to_target,372,0
5548006750000000,1784162737475544664,250000000,kv,target_to_client,31260903,1
5548007000000000,1784162737726136316,250000000,kv,client_to_target,558,0
5548007000000000,1784162737726161516,250000000,kv,target_to_client,31260780,1
5548007250000000,1784162737976336822,250000000,kv,client_to_target,372,0
5548007250000000,1784162737976361322,250000000,kv,target_to_client,31260744,1
5548007500000000,1784162738226909344,250000000,kv,client_to_target,558,0
5548007500000000,1784162738226936554,250000000,kv,target_to_client,31260886,1
5548007750000000,1784162738477268969,250000000,kv,client_to_target,372,0
5548007750000000,1784162738477283809,250000000,kv,target_to_client,31195102,1
5548008000000000,1784162738727496025,250000000,kv,client_to_target,558,0
5548008000000000,1784162738727524224,250000000,kv,target_to_client,31260780,1
5548008250000000,1784162738977725841,250000000,kv,client_to_target,372,0
5548008250000000,1784162738977749780,250000000,kv,target_to_client,31326333,1
5548008500000000,1784162739228503850,250000000,kv,client_to_target,558,0
5548008500000000,1784162739228529680,250000000,kv,target_to_client,31260939,1
5548008750000000,1784162739478915744,250000000,kv,client_to_target,372,0
5548008750000000,1784162739478942714,250000000,kv,target_to_client,31195049,1
5548009000000000,1784162739729034191,250000000,kv,client_to_target,558,0
5548009000000000,1784162739729060301,250000000,kv,target_to_client,31260939,1
5548009250000000,1784162739979182058,250000000,kv,client_to_target,372,0
5548009250000000,1784162739979208898,250000000,kv,target_to_client,31260744,1
5548009500000000,1784162740230000837,250000000,kv,client_to_target,558,0
5548009500000000,1784162740230027177,250000000,kv,target_to_client,31195244,1
5548009750000000,1784162740480503770,250000000,kv,client_to_target,372,0
5548009750000000,1784162740480529930,250000000,kv,target_to_client,31326280,1
5548010000000000,1784162740731659026,250000000,kv,client_to_target,558,0
5548010000000000,1784162740731695295,250000000,kv,target_to_client,31195191,1
5548010250000000,1784162740982763441,250000000,kv,client_to_target,372,0
5548010250000000,1784162740982789921,250000000,kv,target_to_client,31326333,1
5548010500000000,1784162741233319724,250000000,kv,client_to_target,372,0
5548010500000000,1784162741233343823,250000000,kv,target_to_client,31129672,1
5548010750000000,1784162741483535590,250000000,api,target_to_client,491,0
5548010750000000,1784162741483564569,250000000,kv,client_to_target,44268,0
5548010750000000,1784162741483572949,250000000,kv,target_to_client,16539812,1
5548011000000000,1784162741734646836,250000000,kv,client_to_target,372,0
5548011000000000,1784162741734670645,250000000,kv,target_to_client,31260903,1
5548011250000000,1784162741984810186,250000000,kv,client_to_target,558,0
5548011250000000,1784162741984833736,250000000,kv,target_to_client,31260833,1
5548011500000000,1784162742235873599,250000000,kv,client_to_target,372,0
5548011500000000,1784162742235900138,250000000,kv,target_to_client,31260532,1
5548011750000000,1784162742486031432,250000000,kv,client_to_target,558,0
5548011750000000,1784162742486056531,250000000,kv,target_to_client,31326528,1
5548012000000000,1784162742736324773,250000000,kv,client_to_target,372,0
5548012000000000,1784162742736350613,250000000,kv,target_to_client,31195208,1
5548012250000000,1784162742986835773,250000000,kv,client_to_target,558,0
5548012250000000,1784162742986859302,250000000,kv,target_to_client,31195244,1
5548012500000000,1784162743237748578,250000000,kv,client_to_target,372,0
5548012500000000,1784162743237767417,250000000,kv,target_to_client,31260744,1
5548012750000000,1784162743487898921,250000000,kv,client_to_target,558,0
5548012750000000,1784162743487925371,250000000,kv,target_to_client,31326104,1
5548013000000000,1784162743738969064,250000000,kv,client_to_target,372,0
5548013000000000,1784162743739003774,250000000,kv,target_to_client,31260956,1
5548013250000000,1784162743989726141,250000000,kv,client_to_target,372,0
5548013250000000,1784162743989755301,250000000,kv,target_to_client,31195208,1
5548013500000000,1784162744239946293,250000000,kv,client_to_target,558,0
5548013500000000,1784162744239972243,250000000,kv,target_to_client,31260780,1
5548013750000000,1784162744490897448,250000000,kv,client_to_target,372,0
5548013750000000,1784162744490922578,250000000,kv,target_to_client,31260744,1
5548014000000000,1784162744741613075,250000000,kv,client_to_target,558,0
5548014000000000,1784162744741638785,250000000,kv,target_to_client,31195244,1
5548014250000000,1784162744992079535,250000000,kv,client_to_target,372,0
5548014250000000,1784162744992105015,250000000,kv,target_to_client,31326068,1
5548014500000000,1784162745242826912,250000000,kv,client_to_target,558,0
5548014500000000,1784162745242853181,250000000,kv,target_to_client,31260992,1
5548014750000000,1784162745493142883,250000000,kv,client_to_target,372,0
5548014750000000,1784162745493168313,250000000,kv,target_to_client,31195208,1
5548015000000000,1784162745743433955,250000000,kv,client_to_target,558,0
5548015000000000,1784162745743460224,250000000,kv,target_to_client,31260780,1
5548015250000000,1784162745993638517,250000000,kv,client_to_target,372,0
5548015250000000,1784162745993665027,250000000,kv,target_to_client,31326280,1
5548015500000000,1784162746243839240,250000000,kv,client_to_target,16368,0
