connection_id,route,start_ns,end_ns,client_to_target_bytes,target_to_client_bytes
a02f8c5c58440742,kv,5568063920600908,5568063921959202,0,0
0c2dbd7ee0fb01e9,api,5568063921077972,5568063922050331,0,0
