commit_100_s,commit_50_s,commit_90_s,completed_migrations,condition,context_profile,deadline_s,episode,match_id,matched_control_complete,planned_migrations,policy,readiness_100_s,readiness_50_s,readiness_90_s,repeat,required_deadline_s,sample_id,scenario_id,status,token_distribution
7.90813242,6.471168668,7.90813242,8,interactive_coding-uniform_support-10000mbps-19s,interactive_coding,180.0,32,09065de5c0bd4b92,True,8,queue_haul_power_blind,7.733253309,6.232787829,7.733253309,32,19.0,a6480ed00063b837,p-653b7ba51c9c53c0,complete,uniform_support
16.827696782,8.47180638,16.827696782,8,agentic_tool_loop-uniform_range-5000mbps-30s,agentic_tool_loop,180.0,64,b4d5b91481666125,True,8,isolated_fastest,16.664766984,8.266832116,16.664766984,64,30.0,7d4087ac933234e8,p-3cab6373675462cf,complete,uniform_range
17.724457625,9.395625739,17.724457625,8,agentic_tool_loop-uniform_range-5000mbps-30s,agentic_tool_loop,180.0,64,b4d5b91481666125,True,8,queue_haul_deadline_blind,17.546535324,9.155942811,17.546535324,64,30.0,7d4087ac933234e8,p-16b98278558df228,complete,uniform_range
16.058046631,7.008092459,16.058046631,8,agentic_tool_loop-uniform_range-5000mbps-30s,agentic_tool_loop,180.0,64,b4d5b91481666125,True,8,queue_haul_power_blind,15.872051103,6.774533251,15.872051103,64,30.0,7d4087ac933234e8,p-65940c3e6a071b45,complete,uniform_range
17.378519822,7.530257184,17.378519822,8,agentic_tool_loop-uniform_support-5000mbps-30s,agentic_tool_loop,180.0,53,72dbbd30660430ef,True,8,queue_haul_power_blind,17.13963048,7.32858492,17.13963048,53,30.0,5a20eb22f011ad34,p-fdbdc624b43db629,complete,uniform_support
20.486826431,10.634464348,20.486826431,8,agentic_tool_loop-uniform_support-5000mbps-30s,agentic_tool_loop,180.0,53,72dbbd30660430ef,True,8,queue_haul_deadline_blind,20.246928664,10.436875914,20.246928664,53,30.0,5a20eb22f011ad34,p-9d99a92020b72ad8,complete,uniform_support
20.06223826,10.54262384,20.06223826,8,agentic_tool_loop-uniform_support-5000mbps-30s,agentic_tool_loop,180.0,53,72dbbd30660430ef,True,8,isolated_fastest,19.861478795,10.18579609,19.861478795,53,30.0,5a20eb22f011ad34,p-2be6217d6d24fb06,complete,uniform_support
20.325313091,11.451413255,20.325313091,8,coding-uniform_support-5000mbps-30s,coding,180.0,4,8914ac8e339a4c12,True,8,isolated_fastest,20.099545909,11.078609606,20.099545909,4,30.0,db2cb3dabc3d77dc,p-f3775f1870945c32,complete,uniform_support
17.569806051,6.713671735,17.569806051,8,coding-uniform_support-5000mbps-30s,coding,180.0,4,8914ac8e339a4c12,True,8,queue_haul_power_blind,17.295445418,6.428794274,17.295445418,4,30.0,db2cb3dabc3d77dc,p-0609e1fcffbb5dd4,complete,uniform_support
21.83080952,12.117116726,21.83080952,8,coding-uniform_support-5000mbps-30s,coding,180.0,4,8914ac8e339a4c12,True,8,queue_haul_deadline_blind,21.541162608,11.789759752,21.541162608,4,30.0,db2cb3dabc3d77dc,p-6f9c47548fe020f5,complete,uniform_support
9.178336037,4.984102374,9.178336037,8,agentic_tool_loop-uniform_range-10000mbps-19s,agentic_tool_loop,180.0,68,ce2902099c9ab7b9,True,8,isolated_fastest,8.972927414,4.834783434,8.972927414,68,19.0,e1a89d0663b79914,p-16af64624c6c21e5,complete,uniform_range
6.90106521,5.639606909,6.90106521,8,agentic_tool_loop-uniform_range-10000mbps-19s,agentic_tool_loop,180.0,68,ce2902099c9ab7b9,True,8,queue_haul_power_blind,6.691175229,5.469954991,6.691175229,68,19.0,e1a89d0663b79914,p-13ff9eee2c22396e,complete,uniform_range
9.128979346,4.632985727,9.128979346,8,agentic_tool_loop-uniform_range-10000mbps-19s,agentic_tool_loop,180.0,68,ce2902099c9ab7b9,True,8,queue_haul_deadline_blind,8.913347451,4.463551686,8.913347451,68,19.0,e1a89d0663b79914,p-8ad6a86c31461cec,complete,uniform_range
16.003964874,6.238509842,16.003964874,8,agentic_tool_loop-uniform_support-5000mbps-30s,agentic_tool_loop,180.0,51,0bcfe6324b337c30,True,8,isolated_fastest,15.848585983,6.088171409,15.848585983,51,30.0,62cdea95dc531af1,p-fee435dabdc310ec,complete,uniform_support
14.717941219,4.889310633,14.717941219,8,agentic_tool_loop-uniform_support-5000mbps-30s,agentic_tool_loop,180.0,51,0bcfe6324b337c30,True,8,queue_haul_power_blind,14.549016515,4.683733281,14.549016515,51,30.0,62cdea95dc531af1,p-4381cb8be90da96e,complete,uniform_support
16.55191864,6.663905877,16.55191864,8,agentic_tool_loop-uniform_support-5000mbps-30s,agentic_tool_loop,180.0,51,0bcfe6324b337c30,True,8,queue_haul_deadline_blind,16.388544264,6.492069658,16.388544264,51,30.0,62cdea95dc531af1,p-4ff9ae107f9ec5db,complete,uniform_support
10.271673166,4.651174384,10.271673166,8,interactive_coding-uniform_range-10000mbps-30s,interactive_coding,180.0,47,2bc3cdc9f6078d11,True,8,queue_haul_power_blind,9.984156125,4.460696866,9.984156125,47,30.0,18d0936d67b4d0ad,p-7931ac5eeb42e0d5,complete,uniform_range
10.976786271,6.081765952,10.976786271,8,interactive_coding-uniform_range-10000mbps-30s,interactive_coding,180.0,47,2bc3cdc9f6078d11,True,8,queue_haul_deadline_blind,10.657377655,5.861898887,10.657377655,47,30.0,18d0936d67b4d0ad,p-1489dfdcca39692e,complete,uniform_range
10.156193772,5.459612637,10.156193772,8,interactive_coding-uniform_range-10000mbps-30s,interactive_coding,180.0,47,2bc3cdc9f6078d11,True,8,isolated_fastest,9.848355716,5.287888864,9.848355716,47,30.0,18d0936d67b4d0ad,p-a3cefb8820a3d289,complete,uniform_range
9.182930808,4.1695989,9.182930808,8,agentic_tool_loop-uniform_support-10000mbps-19s,agentic_tool_loop,180.0,55,25470f77e2fbe3de,True,8,queue_haul_power_blind,8.940692602,3.988440611,8.940692602,55,19.0,a26bd21b8490afbe,p-087e5a468d2f5434,complete,uniform_support
10.109368503,4.497353768,10.109368503,8,agentic_tool_loop-uniform_support-10000mbps-19s,agentic_tool_loop,180.0,55,25470f77e2fbe3de,True,8,queue_haul_deadline_blind,9.842538984,4.282276134,9.842538984,55,19.0,a26bd21b8490afbe,p-f02c4f54b1d3c73d,complete,uniform_support
10.3320773,4.574724591,10.3320773,8,agentic_tool_loop-uniform_support-10000mbps-19s,agentic_tool_loop,180.0,55,25470f77e2fbe3de,True,8,isolated_fastest,10.088193308,4.376745883,10.088193308,55,19.0,a26bd21b8490afbe,p-eb5fcc496acbb07d,complete,uniform_support
9.526520364,7.454443442,9.526520364,8,coding-uniform_range-10000mbps-30s,coding,180.0,21,519762fd0fe4f2bd,True,8,queue_haul_power_blind,9.2617069,7.049629506,9.2617069,21,30.0,1672b768e36f6534,p-cb7be2f09e7e6e65,complete,uniform_range
11.769370763,6.899515274,11.769370763,8,coding-uniform_range-10000mbps-30s,coding,180.0,21,519762fd0fe4f2bd,True,8,queue_haul_deadline_blind,11.536084289,6.671017619,11.536084289,21,30.0,1672b768e36f6534,p-3ae669ed38bc4629,complete,uniform_range
11.613321268,6.75916432,11.613321268,8,coding-uniform_range-10000mbps-30s,coding,180.0,21,519762fd0fe4f2bd,True,8,isolated_fastest,11.331960844,6.458824096,11.331960844,21,30.0,1672b768e36f6534,p-6c69e46cfc4b466f,complete,uniform_range
15.975346819,7.966807374,15.975346819,8,interactive_coding-uniform_range-5000mbps-30s,interactive_coding,180.0,39,f5f514adecb8dd54,True,8,queue_haul_power_blind,15.779217494,7.775050478,15.779217494,39,30.0,8d9fab9c9c062e5e,p-086919810214f317,complete,uniform_range
17.082102716,9.09068009,17.082102716,8,interactive_coding-uniform_range-5000mbps-30s,interactive_coding,180.0,39,f5f514adecb8dd54,True,8,queue_haul_deadline_blind,16.878903913,8.886486747,16.878903913,39,30.0,8d9fab9c9c062e5e,p-c79d74df26714135,complete,uniform_range
17.215054662,9.313267651,17.215054662,8,interactive_coding-uniform_range-5000mbps-30s,interactive_coding,180.0,39,f5f514adecb8dd54,True,8,isolated_fastest,17.013447008,9.084580754,17.013447008,39,30.0,8d9fab9c9c062e5e,p-b7a64ae53b0a6f23,complete,uniform_range
12.318322061,6.969102675,12.318322061,8,coding-uniform_support-10000mbps-19s,coding,180.0,8,a22f4608cf0199a8,True,8,queue_haul_deadline_blind,12.117585529,6.769453223,12.117585529,8,19.0,0a1e15e4cd4e9e44,p-5ec3722623219c1c,complete,uniform_support
9.621360902,6.837096451,9.621360902,8,coding-uniform_support-10000mbps-19s,coding,180.0,8,a22f4608cf0199a8,True,8,queue_haul_power_blind,9.356518457,6.563996411,9.356518457,8,19.0,0a1e15e4cd4e9e44,p-0543b3957922d3ca,complete,uniform_support
11.234695493,6.436804271,11.234695493,8,coding-uniform_support-10000mbps-19s,coding,180.0,8,a22f4608cf0199a8,True,8,isolated_fastest,10.971206644,6.214885887,10.971206644,8,19.0,0a1e15e4cd4e9e44,p-892a92178c268efa,complete,uniform_support
22.174605861,12.45524723,22.174605861,8,coding-uniform_support-5000mbps-30s,coding,180.0,3,e4e96832b43ecb77,True,8,queue_haul_deadline_blind,21.980927265,12.305365092,21.980927265,3,30.0,0099a40cc49ec97c,p-63053188e6bf0d70,complete,uniform_support
20.967793718,11.670665958,20.967793718,8,coding-uniform_support-5000mbps-30s,coding,180.0,3,e4e96832b43ecb77,True,8,isolated_fastest,20.659422395,11.498854542,20.659422395,3,30.0,0099a40cc49ec97c,p-0f84f62ca4b46a8d,complete,uniform_support
17.041217988,6.975581348,17.041217988,8,coding-uniform_support-5000mbps-30s,coding,180.0,3,e4e96832b43ecb77,True,8,queue_haul_power_blind,16.701082912,6.804038973,16.701082912,3,30.0,0099a40cc49ec97c,p-6001fa7f048cf9b7,complete,uniform_support
16.340649825,7.84355339,16.340649825,8,agentic_tool_loop-uniform_support-5000mbps-19s,agentic_tool_loop,180.0,48,abf1ee113cfec1d5,True,8,isolated_fastest,16.094090865,7.596874761,16.094090865,48,19.0,62cdea95dc531af1,p-c8e57e3970ee0b7e,complete,uniform_support
12.65691009,5.195648853,12.65691009,8,agentic_tool_loop-uniform_support-5000mbps-19s,agentic_tool_loop,180.0,48,abf1ee113cfec1d5,True,8,queue_haul_power_blind,12.408319659,5.048281471,12.408319659,48,19.0,62cdea95dc531af1,p-1c0d298a9076dabf,complete,uniform_support
15.975050875,6.122596725,15.975050875,8,agentic_tool_loop-uniform_support-5000mbps-19s,agentic_tool_loop,180.0,48,abf1ee113cfec1d5,True,8,queue_haul_deadline_blind,15.760825107,5.921856807,15.760825107,48,19.0,62cdea95dc531af1,p-d1117dec28014529,complete,uniform_support
13.818646185,7.540276804,13.818646185,8,coding-uniform_range-10000mbps-30s,coding,180.0,22,1d4924b2c78af933,True,8,queue_haul_deadline_blind,13.621031715,7.38058624,13.621031715,22,30.0,5409b3b63988c202,p-8e9b11119bb04fa8,complete,uniform_range
13.783345908,7.091548711,13.783345908,8,coding-uniform_range-10000mbps-30s,coding,180.0,22,1d4924b2c78af933,True,8,isolated_fastest,13.573350136,6.928305638,13.573350136,22,30.0,5409b3b63988c202,p-668bae685edf1b8a,complete,uniform_range
9.848093218,7.127946689,9.848093218,8,coding-uniform_range-10000mbps-30s,coding,180.0,22,1d4924b2c78af933,True,8,queue_haul_power_blind,9.640431023,6.871335734,9.640431023,22,30.0,5409b3b63988c202,p-cb0b1a84d3c004f8,complete,uniform_range
11.409539642,6.136024658,11.409539642,8,interactive_coding-uniform_range-10000mbps-19s,interactive_coding,180.0,42,132800a19f15db47,True,8,isolated_fastest,11.172069605,5.906769667,11.172069605,42,19.0,8d9fab9c9c062e5e,p-f13dc10f183fb7e3,complete,uniform_range
8.627616732,5.060918114,8.627616732,8,interactive_coding-uniform_range-10000mbps-19s,interactive_coding,180.0,42,132800a19f15db47,True,8,queue_haul_power_blind,8.357147911,4.781857661,8.357147911,42,19.0,8d9fab9c9c062e5e,p-21f52220ebae3338,complete,uniform_range
10.291635576,6.043938639,10.291635576,8,interactive_coding-uniform_range-10000mbps-19s,interactive_coding,180.0,42,132800a19f15db47,True,8,queue_haul_deadline_blind,10.030316601,5.796962384,10.030316601,42,19.0,8d9fab9c9c062e5e,p-5f94a147ce71031d,complete,uniform_range
9.764907294,4.734848644,9.764907294,8,interactive_coding-uniform_support-10000mbps-30s,interactive_coding,180.0,33,b4c15e984e23abcb,True,8,queue_haul_power_blind,9.502205134,4.349386652,9.502205134,33,30.0,9afb98b08f324db5,p-9ea90bd99a62fd32,complete,uniform_support
10.629444464,5.783122723,10.629444464,8,interactive_coding-uniform_support-10000mbps-30s,interactive_coding,180.0,33,b4c15e984e23abcb,True,8,isolated_fastest,10.361054991,5.405329153,10.361054991,33,30.0,9afb98b08f324db5,p-ee811ca1ac01586b,complete,uniform_support
11.362628152,5.421673468,11.362628152,8,interactive_coding-uniform_support-10000mbps-30s,interactive_coding,180.0,33,b4c15e984e23abcb,True,8,queue_haul_deadline_blind,11.075974804,5.140558171,11.075974804,33,30.0,9afb98b08f324db5,p-ea41131ce96e9e72,complete,uniform_support
11.70752443,5.852438087,11.70752443,8,interactive_coding-uniform_range-10000mbps-19s,interactive_coding,180.0,44,8371c2ac90d3ae3d,True,8,isolated_fastest,11.297450307,5.54763306,11.297450307,44,19.0,18d0936d67b4d0ad,p-59d8165b97828125,complete,uniform_range
9.216162832,5.280632872,9.216162832,8,interactive_coding-uniform_range-10000mbps-19s,interactive_coding,180.0,44,8371c2ac90d3ae3d,True,8,queue_haul_power_blind,8.810219462,4.723208985,8.810219462,44,19.0,18d0936d67b4d0ad,p-de0f957f54e3b67d,complete,uniform_range
12.225802052,6.200034031,12.225802052,8,interactive_coding-uniform_range-10000mbps-19s,interactive_coding,180.0,44,8371c2ac90d3ae3d,True,8,queue_haul_deadline_blind,11.822850553,5.863898659,11.822850553,44,19.0,18d0936d67b4d0ad,p-d54f229f743d5b71,complete,uniform_range
18.163605813,8.818391036,18.163605813,8,interactive_coding-uniform_range-5000mbps-19s,interactive_coding,180.0,38,b079ff5e76ea6fef,True,8,isolated_fastest,17.860394898,8.580526608,17.860394898,38,19.0,18d0936d67b4d0ad,p-5e95acc138d5367c,complete,uniform_range
17.853491692,8.41457993,17.853491692,8,interactive_coding-uniform_range-5000mbps-19s,interactive_coding,180.0,38,b079ff5e76ea6fef,True,8,queue_haul_deadline_blind,17.552251882,8.205515745,17.552251882,38,19.0,18d0936d67b4d0ad,p-58db7bb328547378,complete,uniform_range
15.439946066,5.81099363,15.439946066,8,interactive_coding-uniform_range-5000mbps-19s,interactive_coding,180.0,38,b079ff5e76ea6fef,True,8,queue_haul_power_blind,15.077468516,5.592468293,15.077468516,38,19.0,18d0936d67b4d0ad,p-12fa2f2bae8e393a,complete,uniform_range
9.347996728,3.944947365,9.347996728,8,agentic_tool_loop-uniform_support-10000mbps-30s,agentic_tool_loop,180.0,57,e43e02b07f10a4bf,True,8,queue_haul_power_blind,9.195865162,3.803100648,9.195865162,57,30.0,62cdea95dc531af1,p-6e48baffbe189933,complete,uniform_support
8.975435385,3.911033843,8.975435385,8,agentic_tool_loop-uniform_support-10000mbps-30s,agentic_tool_loop,180.0,57,e43e02b07f10a4bf,True,8,queue_haul_deadline_blind,8.817113185,3.748876667,8.817113185,57,30.0,62cdea95dc531af1,p-8a3e66059b913693,complete,uniform_support
9.300195243,3.85960093,9.300195243,8,agentic_tool_loop-uniform_support-10000mbps-30s,agentic_tool_loop,180.0,57,e43e02b07f10a4bf,True,8,isolated_fastest,9.112784892,3.689016629,9.112784892,57,30.0,62cdea95dc531af1,p-526136577e057604,complete,uniform_support
20.185664283,10.974515639,20.185664283,8,coding-uniform_range-5000mbps-19s,coding,180.0,14,a3ad3ee27353149e,True,8,queue_haul_deadline_blind,20.023684954,10.810375279,20.023684954,14,19.0,0d60f79a46480bab,p-4e1613b85c55daf0,complete,uniform_range
17.615051563,8.794899904,17.615051563,8,coding-uniform_range-5000mbps-19s,coding,180.0,14,a3ad3ee27353149e,True,8,queue_haul_power_blind,17.438174249,8.580638872,17.438174249,14,19.0,0d60f79a46480bab,p-a991b65fda0f73df,complete,uniform_range
19.74838954,10.708645548,19.74838954,8,coding-uniform_range-5000mbps-19s,coding,180.0,14,a3ad3ee27353149e,True,8,isolated_fastest,19.546473367,10.516746128,19.546473367,14,19.0,0d60f79a46480bab,p-655e818eff0c3489,complete,uniform_range
13.133231404,7.803755975,13.133231404,8,interactive_coding-uniform_range-10000mbps-30s,interactive_coding,180.0,46,a2416283898a6665,True,8,queue_haul_deadline_blind,12.931001294,7.604098812,12.931001294,46,30.0,9b2ac03a155c9958,p-f23743dacb8d2fef,complete,uniform_range
10.193481825,5.558427416,10.193481825,8,interactive_coding-uniform_range-10000mbps-30s,interactive_coding,180.0,46,a2416283898a6665,True,8,isolated_fastest,9.982643203,5.341515047,9.982643203,46,30.0,9b2ac03a155c9958,p-1a805b6144975230,complete,uniform_range
9.573404858,4.790218798,9.573404858,8,interactive_coding-uniform_range-10000mbps-30s,interactive_coding,180.0,46,a2416283898a6665,True,8,queue_haul_power_blind,9.337576049,4.577402953,9.337576049,46,30.0,9b2ac03a155c9958,p-9c32af4fb16e0b7d,complete,uniform_range
10.731288146,5.844651607,10.731288146,8,coding-uniform_range-10000mbps-19s,coding,180.0,19,1329a0d3ebad8ab2,True,8,queue_haul_power_blind,10.460566817,5.609688979,10.460566817,19,19.0,5409b3b63988c202,p-6cebcd1099eba300,complete,uniform_range
11.605578534,6.605586549,11.605578534,8,coding-uniform_range-10000mbps-19s,coding,180.0,19,1329a0d3ebad8ab2,True,8,isolated_fastest,11.377680107,6.392029201,11.377680107,19,19.0,5409b3b63988c202,p-b4d442cce49ee302,complete,uniform_range
11.440381387,6.529171034,11.440381387,8,coding-uniform_range-10000mbps-19s,coding,180.0,19,1329a0d3ebad8ab2,True,8,queue_haul_deadline_blind,11.221387767,6.303983199,11.221387767,19,19.0,5409b3b63988c202,p-9ba3af82dfe8649f,complete,uniform_range
11.602071626,6.679655623,11.602071626,8,coding-uniform_range-10000mbps-30s,coding,180.0,23,494171929c07b97d,True,8,isolated_fastest,11.332986802,6.441214907,11.332986802,23,30.0,0d60f79a46480bab,p-fc265cecc2438a42,complete,uniform_range
9.003301573,7.123089978,9.003301573,8,coding-uniform_range-10000mbps-30s,coding,180.0,23,494171929c07b97d,True,8,queue_haul_power_blind,8.766365846,6.5962913,8.766365846,23,30.0,0d60f79a46480bab,p-89673e42b83712e9,complete,uniform_range
11.086966847,6.452803973,11.086966847,8,coding-uniform_range-10000mbps-30s,coding,180.0,23,494171929c07b97d,True,8,queue_haul_deadline_blind,10.824696418,6.203736425,10.824696418,23,30.0,0d60f79a46480bab,p-9b6722b2a5bef29c,complete,uniform_range
11.522781373,6.511169137,11.522781373,8,coding-uniform_support-10000mbps-30s,coding,180.0,9,85a912e51c75784f,True,8,queue_haul_deadline_blind,11.220705492,6.251784952,11.220705492,9,30.0,0099a40cc49ec97c,p-4223015621f619f7,complete,uniform_support
9.707621332,7.041607528,9.707621332,8,coding-uniform_support-10000mbps-30s,coding,180.0,9,85a912e51c75784f,True,8,queue_haul_power_blind,9.378687498,6.492994768,9.378687498,9,30.0,0099a40cc49ec97c,p-8270d3d8db22b41f,complete,uniform_support
11.662469685,6.672315219,11.662469685,8,coding-uniform_support-10000mbps-30s,coding,180.0,9,85a912e51c75784f,True,8,isolated_fastest,11.329304232,6.382182715,11.329304232,9,30.0,0099a40cc49ec97c,p-18c63a795757d413,complete,uniform_support
17.657691231,8.901068422,17.657691231,8,interactive_coding-uniform_support-5000mbps-30s,interactive_coding,180.0,29,2affb9049331d7a4,True,8,isolated_fastest,17.503761794,8.696290535,17.503761794,29,30.0,a6480ed00063b837,p-642da312d0503c99,complete,uniform_support
16.226203059,7.05542254,16.226203059,8,interactive_coding-uniform_support-5000mbps-30s,interactive_coding,180.0,29,2affb9049331d7a4,True,8,queue_haul_power_blind,16.070310138,6.831958299,16.070310138,29,30.0,a6480ed00063b837,p-307bc49500452399,complete,uniform_support
17.806836934,9.454532406,17.806836934,8,interactive_coding-uniform_support-5000mbps-30s,interactive_coding,180.0,29,2affb9049331d7a4,True,8,queue_haul_deadline_blind,17.623476488,9.23922886,17.623476488,29,30.0,a6480ed00063b837,p-69c8944c949aae54,complete,uniform_support
17.238429056,9.001223684,17.238429056,8,interactive_coding-uniform_support-5000mbps-19s,interactive_coding,180.0,25,517f0124290df7ce,True,8,isolated_fastest,17.002016123,8.764241016,17.002016123,25,19.0,1ace3bff016800ba,p-4ce4c1d877106cd1,complete,uniform_support
14.747902018,6.147560691,14.747902018,8,interactive_coding-uniform_support-5000mbps-19s,interactive_coding,180.0,25,517f0124290df7ce,True,8,queue_haul_power_blind,14.481721972,5.905601727,14.481721972,25,19.0,1ace3bff016800ba,p-6aa7158ed45d99e3,complete,uniform_support
17.474923948,9.159995132,17.474923948,8,interactive_coding-uniform_support-5000mbps-19s,interactive_coding,180.0,25,517f0124290df7ce,True,8,queue_haul_deadline_blind,17.221696913,8.937200355,17.221696913,25,19.0,1ace3bff016800ba,p-f03e53d42c1ecaf5,complete,uniform_support
20.954532967,11.348201073,20.954532967,8,coding-uniform_support-5000mbps-19s,coding,180.0,0,a59020e49622c02a,True,8,queue_haul_deadline_blind,20.675969309,11.002993127,20.675969309,0,19.0,0099a40cc49ec97c,p-870fac10f61a9ad6,complete,uniform_support
20.865404199,11.293909923,20.865404199,8,coding-uniform_support-5000mbps-19s,coding,180.0,0,a59020e49622c02a,True,8,isolated_fastest,20.545876991,11.057373218,20.545876991,0,19.0,0099a40cc49ec97c,p-fdd0832719156f05,complete,uniform_support
17.643832492,8.21329322,17.643832492,8,coding-uniform_support-5000mbps-19s,coding,180.0,0,a59020e49622c02a,True,8,queue_haul_power_blind,17.282267171,7.887999343,17.282267171,0,19.0,0099a40cc49ec97c,p-3ea59d126fc5eaf8,complete,uniform_support
15.385141502,7.768802527,15.385141502,8,agentic_tool_loop-uniform_range-5000mbps-30s,agentic_tool_loop,180.0,65,1fa8672d7406f898,True,8,queue_haul_power_blind,15.12475922,7.521711675,15.12475922,65,30.0,e1a89d0663b79914,p-8424368c8de58ce2,complete,uniform_range
15.380532861,7.700968169,15.380532861,8,agentic_tool_loop-uniform_range-5000mbps-30s,agentic_tool_loop,180.0,65,1fa8672d7406f898,True,8,queue_haul_deadline_blind,15.072934451,7.442335456,15.072934451,65,30.0,e1a89d0663b79914,p-2a1fc5ee31593164,complete,uniform_range
15.396944329,7.869337116,15.396944329,8,agentic_tool_loop-uniform_range-5000mbps-30s,agentic_tool_loop,180.0,65,1fa8672d7406f898,True,8,isolated_fastest,15.085184358,7.604070654,15.085184358,65,30.0,e1a89d0663b79914,p-084f6735664b2f6f,complete,uniform_range
