scenario_id,condition,policy,repeat,migration_s,deadline_met,node,phase,samples,window_s,sample_span_s,source_clock_offset_spread_ms,cross_host_clock_error_verified,mean_power_w,mean_utilization_pct,sampled_peak_framebuffer_used_mib,evidence
5f80daad848d1dde,all-bind,queue_haul_deadline_blind,0,60.162613216,False,germany,before,120,30.0,29.750643953,0.031744,False,162.55758333333333,71.56666666666666,72961.0,/datadrive/queue-haul-network/hardware-gap-h100-002/stacks/controlled_40-1786548835172994097/nodes/germany/power.csv
5f80daad848d1dde,all-bind,queue_haul_deadline_blind,0,60.162613216,False,germany,migration,241,60.162613216,60.000386308,0.031744,False,111.4353112033195,94.5311203319502,72961.0,/datadrive/queue-haul-network/hardware-gap-h100-002/stacks/controlled_40-1786548835172994097/nodes/germany/power.csv
807cee5df7361bda,all-bind,queue_haul_stale,0,0.000636005,True,source,before,120,30.0,29.749061583,0.031744,False,152.34608333333333,67.575,76547.0,/datadrive/queue-haul-network/hardware-gap-h100-002/stacks/controlled_40-1786548835172994097/power.csv
807cee5df7361bda,all-bind,queue_haul_stale,0,0.000636005,True,east,before,120,30.0,29.749928459,0.031744,False,136.06183333333334,38.80833333333333,18721.0,/datadrive/queue-haul-network/hardware-gap-h100-002/stacks/controlled_40-1786548835172994097/nodes/east/power.csv
807cee5df7361bda,all-bind,queue_haul_stale,0,0.000636005,True,germany,before,120,30.0,29.75036149,0.031744,False,161.34133333333332,72.19166666666666,72961.0,/datadrive/queue-haul-network/hardware-gap-h100-002/stacks/controlled_40-1786548835172994097/nodes/germany/power.csv
60e101301f854840,all-bind,queue_haul_power_blind,0,20.328496178,True,source,before,120,30.0,29.749882279,0.031744,False,115.46508333333334,98.99166666666666,76547.0,/datadrive/queue-haul-network/hardware-gap-h100-002/stacks/controlled_40-1786548835172994097/power.csv
60e101301f854840,all-bind,queue_haul_power_blind,0,20.328496178,True,source,migration,82,20.328496178,20.245177615,0.031744,False,151.6468292682927,67.51219512195122,76547.0,/datadrive/queue-haul-network/hardware-gap-h100-002/stacks/controlled_40-1786548835172994097/power.csv
60e101301f854840,all-bind,queue_haul_power_blind,0,20.328496178,True,east,before,120,30.0,29.750221303,0.031744,False,136.1885,38.208333333333336,18721.0,/datadrive/queue-haul-network/hardware-gap-h100-002/stacks/controlled_40-1786548835172994097/nodes/east/power.csv
60e101301f854840,all-bind,queue_haul_power_blind,0,20.328496178,True,east,migration,81,20.328496178,19.999591734,0.031744,False,122.12037037037037,81.93827160493827,18721.0,/datadrive/queue-haul-network/hardware-gap-h100-002/stacks/controlled_40-1786548835172994097/nodes/east/power.csv
60e101301f854840,all-bind,queue_haul_power_blind,0,20.328496178,True,germany,before,120,30.0,29.750214619,0.031744,False,162.42558333333332,70.79166666666667,72961.0,/datadrive/queue-haul-network/hardware-gap-h100-002/stacks/controlled_40-1786548835172994097/nodes/germany/power.csv
60e101301f854840,all-bind,queue_haul_power_blind,0,20.328496178,True,germany,migration,82,20.328496178,20.250351155,0.031744,False,126.01890243902439,91.42682926829268,72963.0,/datadrive/queue-haul-network/hardware-gap-h100-002/stacks/controlled_40-1786548835172994097/nodes/germany/power.csv
5cfa2820af1d9f64,all-bind,oracle_germany_only,0,16.78976411,True,source,before,120,30.0,29.750364024,0.031744,False,116.09833333333333,97.45,76547.0,/datadrive/queue-haul-network/hardware-gap-h100-002/stacks/controlled_40-1786548835172994097/power.csv
5cfa2820af1d9f64,all-bind,oracle_germany_only,0,16.78976411,True,source,migration,67,16.78976411,16.500137136,0.031744,False,151.00462686567164,67.44776119402985,76547.0,/datadrive/queue-haul-network/hardware-gap-h100-002/stacks/controlled_40-1786548835172994097/power.csv
5cfa2820af1d9f64,all-bind,oracle_germany_only,0,16.78976411,True,east,before,120,30.0,29.750232455,0.031744,False,136.05058333333332,38.608333333333334,18721.0,/datadrive/queue-haul-network/hardware-gap-h100-002/stacks/controlled_40-1786548835172994097/nodes/east/power.csv
5cfa2820af1d9f64,all-bind,oracle_germany_only,0,16.78976411,True,east,migration,67,16.78976411,16.500402605,0.031744,False,136.4983582089552,36.74626865671642,18721.0,/datadrive/queue-haul-network/hardware-gap-h100-002/stacks/controlled_40-1786548835172994097/nodes/east/power.csv
5cfa2820af1d9f64,all-bind,oracle_germany_only,0,16.78976411,True,germany,before,120,30.0,29.749579849,0.031744,False,163.23108333333334,71.75,72963.0,/datadrive/queue-haul-network/hardware-gap-h100-002/stacks/controlled_40-1786548835172994097/nodes/germany/power.csv
5cfa2820af1d9f64,all-bind,oracle_germany_only,0,16.78976411,True,germany,migration,67,16.78976411,16.499810913,0.031744,False,115.4110447761194,94.07462686567165,72963.0,/datadrive/queue-haul-network/hardware-gap-h100-002/stacks/controlled_40-1786548835172994097/nodes/germany/power.csv
05cffa6de379c2c8,all-bind,oracle_replay_only,0,13.96769058,True,source,before,120,30.0,29.750591919,0.031744,False,152.897,66.66666666666667,76547.0,/datadrive/queue-haul-network/hardware-gap-h100-002/stacks/controlled_40-1786548835172994097/power.csv
05cffa6de379c2c8,all-bind,oracle_replay_only,0,13.96769058,True,source,migration,56,13.96769058,13.750645591,0.031744,False,151.78785714285715,67.5,76547.0,/datadrive/queue-haul-network/hardware-gap-h100-002/stacks/controlled_40-1786548835172994097/power.csv
05cffa6de379c2c8,all-bind,oracle_replay_only,0,13.96769058,True,east,before,120,30.0,29.750251442,0.031744,False,136.11416666666668,38.291666666666664,18721.0,/datadrive/queue-haul-network/hardware-gap-h100-002/stacks/controlled_40-1786548835172994097/nodes/east/power.csv
05cffa6de379c2c8,all-bind,oracle_replay_only,0,13.96769058,True,east,migration,55,13.96769058,13.499895696,0.031744,False,117.7630909090909,97.36363636363636,18721.0,/datadrive/queue-haul-network/hardware-gap-h100-002/stacks/controlled_40-1786548835172994097/nodes/east/power.csv
05cffa6de379c2c8,all-bind,oracle_replay_only,0,13.96769058,True,germany,before,120,30.0,29.749243415,0.031744,False,162.75125,72.83333333333333,72963.0,/datadrive/queue-haul-network/hardware-gap-h100-002/stacks/controlled_40-1786548835172994097/nodes/germany/power.csv
05cffa6de379c2c8,all-bind,oracle_replay_only,0,13.96769058,True,germany,migration,56,13.96769058,13.750841675,0.031744,False,117.06892857142857,99.35714285714286,72963.0,/datadrive/queue-haul-network/hardware-gap-h100-002/stacks/controlled_40-1786548835172994097/nodes/germany/power.csv
5bd1c117e71ebaa2,all-bind,queue_haul_robust,0,18.625699873,True,source,before,120,30.0,29.750219349,0.031744,False,108.33316666666667,99.64166666666667,76547.0,/datadrive/queue-haul-network/hardware-gap-h100-002/stacks/controlled_40-1786548835172994097/power.csv
5bd1c117e71ebaa2,all-bind,queue_haul_robust,0,18.625699873,True,source,migration,75,18.625699873,18.500681376,0.031744,False,150.7048,68.18666666666667,76547.0,/datadrive/queue-haul-network/hardware-gap-h100-002/stacks/controlled_40-1786548835172994097/power.csv
5bd1c117e71ebaa2,all-bind,queue_haul_robust,0,18.625699873,True,east,before,120,30.0,29.750383373,0.031744,False,136.69158333333334,38.84166666666667,18721.0,/datadrive/queue-haul-network/hardware-gap-h100-002/stacks/controlled_40-1786548835172994097/nodes/east/power.csv
5bd1c117e71ebaa2,all-bind,queue_haul_robust,0,18.625699873,True,east,migration,75,18.625699873,18.499863204,0.031744,False,122.6808,86.10666666666667,18721.0,/datadrive/queue-haul-network/hardware-gap-h100-002/stacks/controlled_40-1786548835172994097/nodes/east/power.csv
5bd1c117e71ebaa2,all-bind,queue_haul_robust,0,18.625699873,True,germany,before,120,30.0,29.749871683,0.031744,False,163.6055,72.65,72963.0,/datadrive/queue-haul-network/hardware-gap-h100-002/stacks/controlled_40-1786548835172994097/nodes/germany/power.csv
5bd1c117e71ebaa2,all-bind,queue_haul_robust,0,18.625699873,True,germany,migration,75,18.625699873,18.500051681,0.031744,False,122.77653333333333,97.77333333333333,72963.0,/datadrive/queue-haul-network/hardware-gap-h100-002/stacks/controlled_40-1786548835172994097/nodes/germany/power.csv
456c1c20b24239be,all-bind,oracle_east_only,0,14.402326314,True,source,before,120,30.0,29.749123256,0.031744,False,143.52808333333334,73.96666666666667,76547.0,/datadrive/queue-haul-network/hardware-gap-h100-002/stacks/controlled_40-1786548835172994097/power.csv
456c1c20b24239be,all-bind,oracle_east_only,0,14.402326314,True,source,migration,58,14.402326314,14.246799224,0.031744,False,152.16258620689655,69.65517241379311,76547.0,/datadrive/queue-haul-network/hardware-gap-h100-002/stacks/controlled_40-1786548835172994097/power.csv
456c1c20b24239be,all-bind,oracle_east_only,0,14.402326314,True,east,before,120,30.0,29.749579325,0.031744,False,135.911,38.333333333333336,18721.0,/datadrive/queue-haul-network/hardware-gap-h100-002/stacks/controlled_40-1786548835172994097/nodes/east/power.csv
456c1c20b24239be,all-bind,oracle_east_only,0,14.402326314,True,east,migration,58,14.402326314,14.250300603,0.031744,False,118.27810344827586,98.27586206896552,18721.0,/datadrive/queue-haul-network/hardware-gap-h100-002/stacks/controlled_40-1786548835172994097/nodes/east/power.csv
456c1c20b24239be,all-bind,oracle_east_only,0,14.402326314,True,germany,before,120,30.0,29.749780667,0.031744,False,162.27824999999999,72.39166666666667,72963.0,/datadrive/queue-haul-network/hardware-gap-h100-002/stacks/controlled_40-1786548835172994097/nodes/germany/power.csv
456c1c20b24239be,all-bind,oracle_east_only,0,14.402326314,True,germany,migration,58,14.402326314,14.250609961,0.031744,False,162.74655172413793,73.67241379310344,72963.0,/datadrive/queue-haul-network/hardware-gap-h100-002/stacks/controlled_40-1786548835172994097/nodes/germany/power.csv
be603af10fc8b416,all-bind,greedy,0,22.906625985,True,source,before,120,30.0,29.827255364,0.031744,False,115.47075,99.03333333333333,76547.0,/datadrive/queue-haul-network/hardware-gap-h100-002/stacks/controlled_40-1786548835172994097/power.csv
be603af10fc8b416,all-bind,greedy,0,22.906625985,True,source,migration,91,22.906625985,22.499721647,0.031744,False,148.13285714285715,65.04395604395604,76547.0,/datadrive/queue-haul-network/hardware-gap-h100-002/stacks/controlled_40-1786548835172994097/power.csv
be603af10fc8b416,all-bind,greedy,0,22.906625985,True,east,before,120,30.0,29.749972311,0.031744,False,136.19683333333333,38.891666666666666,18721.0,/datadrive/queue-haul-network/hardware-gap-h100-002/stacks/controlled_40-1786548835172994097/nodes/east/power.csv
be603af10fc8b416,all-bind,greedy,0,22.906625985,True,east,migration,92,22.906625985,22.750503811,0.031744,False,130.3033695652174,62.858695652173914,18723.0,/datadrive/queue-haul-network/hardware-gap-h100-002/stacks/controlled_40-1786548835172994097/nodes/east/power.csv
be603af10fc8b416,all-bind,greedy,0,22.906625985,True,germany,before,120,30.0,29.749896245,0.031744,False,163.55466666666666,71.23333333333333,72963.0,/datadrive/queue-haul-network/hardware-gap-h100-002/stacks/controlled_40-1786548835172994097/nodes/germany/power.csv
be603af10fc8b416,all-bind,greedy,0,22.906625985,True,germany,migration,91,22.906625985,22.500326548,0.031744,False,128.30736263736264,88.36263736263736,72963.0,/datadrive/queue-haul-network/hardware-gap-h100-002/stacks/controlled_40-1786548835172994097/nodes/germany/power.csv
fe4aa7c631b3e616,all-bind,oracle_kv_only,0,22.872857939,True,source,before,119,30.0,29.500437874,0.031744,False,115.43638655462185,99.05042016806723,76547.0,/datadrive/queue-haul-network/hardware-gap-h100-002/stacks/controlled_40-1786548835172994097/power.csv
fe4aa7c631b3e616,all-bind,oracle_kv_only,0,22.872857939,True,source,migration,92,22.872857939,22.704434283,0.031744,False,151.61304347826086,66.6195652173913,76547.0,/datadrive/queue-haul-network/hardware-gap-h100-002/stacks/controlled_40-1786548835172994097/power.csv
fe4aa7c631b3e616,all-bind,oracle_kv_only,0,22.872857939,True,east,before,120,30.0,29.749775778,0.031744,False,136.45166666666665,37.916666666666664,18723.0,/datadrive/queue-haul-network/hardware-gap-h100-002/stacks/controlled_40-1786548835172994097/nodes/east/power.csv
fe4aa7c631b3e616,all-bind,oracle_kv_only,0,22.872857939,True,east,migration,92,22.872857939,22.749663514,0.031744,False,136.37434782608696,39.51086956521739,18723.0,/datadrive/queue-haul-network/hardware-gap-h100-002/stacks/controlled_40-1786548835172994097/nodes/east/power.csv
fe4aa7c631b3e616,all-bind,oracle_kv_only,0,22.872857939,True,germany,before,120,30.0,29.749948563,0.031744,False,163.20725,72.5,72963.0,/datadrive/queue-haul-network/hardware-gap-h100-002/stacks/controlled_40-1786548835172994097/nodes/germany/power.csv
fe4aa7c631b3e616,all-bind,oracle_kv_only,0,22.872857939,True,germany,migration,92,22.872857939,22.749886802,0.031744,False,159.06195652173912,74.47826086956522,72963.0,/datadrive/queue-haul-network/hardware-gap-h100-002/stacks/controlled_40-1786548835172994097/nodes/germany/power.csv
735716bb6bd2181b,all-bind,oracle_east_only,1,14.402973837,True,source,before,119,30.0,29.499692097,0.031744,False,143.89932773109243,73.78991596638656,76547.0,/datadrive/queue-haul-network/hardware-gap-h100-002/stacks/controlled_40-1786548835172994097/power.csv
735716bb6bd2181b,all-bind,oracle_east_only,1,14.402973837,True,source,migration,58,14.402973837,14.204192584,0.031744,False,152.06896551724137,68.75862068965517,76547.0,/datadrive/queue-haul-network/hardware-gap-h100-002/stacks/controlled_40-1786548835172994097/power.csv
735716bb6bd2181b,all-bind,oracle_east_only,1,14.402973837,True,east,before,120,30.0,29.749717573,0.031744,False,136.24958333333333,38.36666666666667,18723.0,/datadrive/queue-haul-network/hardware-gap-h100-002/stacks/controlled_40-1786548835172994097/nodes/east/power.csv
735716bb6bd2181b,all-bind,oracle_east_only,1,14.402973837,True,east,migration,58,14.402973837,14.250401549,0.031744,False,118.16379310344827,96.48275862068965,18723.0,/datadrive/queue-haul-network/hardware-gap-h100-002/stacks/controlled_40-1786548835172994097/nodes/east/power.csv
735716bb6bd2181b,all-bind,oracle_east_only,1,14.402973837,True,germany,before,120,30.0,29.750642474,0.031744,False,162.923,70.56666666666666,72963.0,/datadrive/queue-haul-network/hardware-gap-h100-002/stacks/controlled_40-1786548835172994097/nodes/germany/power.csv
735716bb6bd2181b,all-bind,oracle_east_only,1,14.402973837,True,germany,migration,58,14.402973837,14.249891752,0.031744,False,162.74586206896552,74.29310344827586,72963.0,/datadrive/queue-haul-network/hardware-gap-h100-002/stacks/controlled_40-1786548835172994097/nodes/germany/power.csv
2f33ef6005da9da3,all-bind,queue_haul_deadline_blind,1,57.495291416,False,source,before,119,30.0,29.500631043,0.031744,False,105.52210084033614,99.78991596638656,76547.0,/datadrive/queue-haul-network/hardware-gap-h100-002/stacks/controlled_40-1786548835172994097/power.csv
2f33ef6005da9da3,all-bind,queue_haul_deadline_blind,1,57.495291416,False,source,migration,231,57.495291416,57.41531919,0.031744,False,151.60779220779222,67.22943722943722,76547.0,/datadrive/queue-haul-network/hardware-gap-h100-002/stacks/controlled_40-1786548835172994097/power.csv
2f33ef6005da9da3,all-bind,queue_haul_deadline_blind,1,57.495291416,False,east,before,120,30.0,29.751020964,0.031744,False,136.50675,37.74166666666667,18723.0,/datadrive/queue-haul-network/hardware-gap-h100-002/stacks/controlled_40-1786548835172994097/nodes/east/power.csv
2f33ef6005da9da3,all-bind,queue_haul_deadline_blind,1,57.495291416,False,east,migration,230,57.495291416,57.249822525,0.031744,False,131.25891304347826,67.3391304347826,18723.0,/datadrive/queue-haul-network/hardware-gap-h100-002/stacks/controlled_40-1786548835172994097/nodes/east/power.csv
2f33ef6005da9da3,all-bind,queue_haul_deadline_blind,1,57.495291416,False,germany,before,120,30.0,29.750390782,0.031744,False,163.69725,72.46666666666667,72963.0,/datadrive/queue-haul-network/hardware-gap-h100-002/stacks/controlled_40-1786548835172994097/nodes/germany/power.csv
2f33ef6005da9da3,all-bind,queue_haul_deadline_blind,1,57.495291416,False,germany,migration,230,57.495291416,57.250872252,0.031744,False,113.1334347826087,99.1304347826087,72963.0,/datadrive/queue-haul-network/hardware-gap-h100-002/stacks/controlled_40-1786548835172994097/nodes/germany/power.csv
62246a0d9f9a1e26,all-bind,oracle_kv_only,1,23.513899619,True,source,before,119,30.0,29.500465933,0.031744,False,114.99361344537814,99.16806722689076,76547.0,/datadrive/queue-haul-network/hardware-gap-h100-002/stacks/controlled_40-1786548835172994097/power.csv
62246a0d9f9a1e26,all-bind,oracle_kv_only,1,23.513899619,True,source,migration,95,23.513899619,23.388142344,0.031744,False,149.02852631578946,67.32631578947368,76547.0,/datadrive/queue-haul-network/hardware-gap-h100-002/stacks/controlled_40-1786548835172994097/power.csv
62246a0d9f9a1e26,all-bind,oracle_kv_only,1,23.513899619,True,east,before,120,30.0,29.750118731,0.031744,False,136.09166666666667,38.65,18723.0,/datadrive/queue-haul-network/hardware-gap-h100-002/stacks/controlled_40-1786548835172994097/nodes/east/power.csv
62246a0d9f9a1e26,all-bind,oracle_kv_only,1,23.513899619,True,east,migration,94,23.513899619,23.249836016,0.031744,False,136.37553191489363,38.755319148936174,18723.0,/datadrive/queue-haul-network/hardware-gap-h100-002/stacks/controlled_40-1786548835172994097/nodes/east/power.csv
62246a0d9f9a1e26,all-bind,oracle_kv_only,1,23.513899619,True,germany,before,120,30.0,29.750365077,0.031744,False,162.16108333333332,72.05,72963.0,/datadrive/queue-haul-network/hardware-gap-h100-002/stacks/controlled_40-1786548835172994097/nodes/germany/power.csv
62246a0d9f9a1e26,all-bind,oracle_kv_only,1,23.513899619,True,germany,migration,94,23.513899619,23.249625684,0.031744,False,159.61074468085107,74.38297872340425,72963.0,/datadrive/queue-haul-network/hardware-gap-h100-002/stacks/controlled_40-1786548835172994097/nodes/germany/power.csv
5e4823153035af86,all-bind,isolated_fastest,1,14.73221065,True,source,before,119,30.0,29.499159001,0.031744,False,108.76142857142857,97.96638655462185,76547.0,/datadrive/queue-haul-network/hardware-gap-h100-002/stacks/controlled_40-1786548835172994097/power.csv
5e4823153035af86,all-bind,isolated_fastest,1,14.73221065,True,source,migration,60,14.73221065,14.695685715,0.031744,False,151.529,67.15,76547.0,/datadrive/queue-haul-network/hardware-gap-h100-002/stacks/controlled_40-1786548835172994097/power.csv
5e4823153035af86,all-bind,isolated_fastest,1,14.73221065,True,east,before,120,30.0,29.750073854,0.031744,False,136.192,38.516666666666666,18723.0,/datadrive/queue-haul-network/hardware-gap-h100-002/stacks/controlled_40-1786548835172994097/nodes/east/power.csv
5e4823153035af86,all-bind,isolated_fastest,1,14.73221065,True,east,migration,59,14.73221065,14.499948854,0.031744,False,136.49898305084747,38.54237288135593,18723.0,/datadrive/queue-haul-network/hardware-gap-h100-002/stacks/controlled_40-1786548835172994097/nodes/east/power.csv
5e4823153035af86,all-bind,isolated_fastest,1,14.73221065,True,germany,before,120,30.0,29.750168824,0.031744,False,162.74166666666667,71.475,72963.0,/datadrive/queue-haul-network/hardware-gap-h100-002/stacks/controlled_40-1786548835172994097/nodes/germany/power.csv
5e4823153035af86,all-bind,isolated_fastest,1,14.73221065,True,germany,migration,58,14.73221065,14.250967705,0.031744,False,116.23051724137932,99.01724137931035,72963.0,/datadrive/queue-haul-network/hardware-gap-h100-002/stacks/controlled_40-1786548835172994097/nodes/germany/power.csv
e971724cd637f7d2,all-bind,oracle_germany_only,1,16.598686105,True,source,before,120,30.0,29.83570268,0.031744,False,116.35408333333334,98.73333333333333,76547.0,/datadrive/queue-haul-network/hardware-gap-h100-002/stacks/controlled_40-1786548835172994097/power.csv
e971724cd637f7d2,all-bind,oracle_germany_only,1,16.598686105,True,source,migration,66,16.598686105,16.250164605,0.031744,False,152.12272727272727,68.39393939393939,76547.0,/datadrive/queue-haul-network/hardware-gap-h100-002/stacks/controlled_40-1786548835172994097/power.csv
e971724cd637f7d2,all-bind,oracle_germany_only,1,16.598686105,True,east,before,120,30.0,29.750099033,0.031744,False,136.0835,38.38333333333333,18723.0,/datadrive/queue-haul-network/hardware-gap-h100-002/stacks/controlled_40-1786548835172994097/nodes/east/power.csv
e971724cd637f7d2,all-bind,oracle_germany_only,1,16.598686105,True,east,migration,66,16.598686105,16.249985,0.031744,False,136.54,39.878787878787875,18723.0,/datadrive/queue-haul-network/hardware-gap-h100-002/stacks/controlled_40-1786548835172994097/nodes/east/power.csv
e971724cd637f7d2,all-bind,oracle_germany_only,1,16.598686105,True,germany,before,120,30.0,29.750035918,0.031744,False,162.70116666666667,72.825,72963.0,/datadrive/queue-haul-network/hardware-gap-h100-002/stacks/controlled_40-1786548835172994097/nodes/germany/power.csv
e971724cd637f7d2,all-bind,oracle_germany_only,1,16.598686105,True,germany,migration,66,16.598686105,16.250112541,0.031744,False,118.73409090909091,99.34848484848484,72963.0,/datadrive/queue-haul-network/hardware-gap-h100-002/stacks/controlled_40-1786548835172994097/nodes/germany/power.csv
2568e0772b8eecb8,all-bind,queue_haul_stale,1,3.9e-05,True,source,before,119,30.0,29.683548633,0.031744,False,152.32050420168068,67.46218487394958,76547.0,/datadrive/queue-haul-network/hardware-gap-h100-002/stacks/controlled_40-1786548835172994097/power.csv
2568e0772b8eecb8,all-bind,queue_haul_stale,1,3.9e-05,True,east,before,120,30.0,29.750268444,0.031744,False,135.87241666666668,38.5,18723.0,/datadrive/queue-haul-network/hardware-gap-h100-002/stacks/controlled_40-1786548835172994097/nodes/east/power.csv
2568e0772b8eecb8,all-bind,queue_haul_stale,1,3.9e-05,True,germany,before,120,30.0,29.750609823,0.031744,False,162.1745,72.14166666666667,72963.0,/datadrive/queue-haul-network/hardware-gap-h100-002/stacks/controlled_40-1786548835172994097/nodes/germany/power.csv
768cc3a196bf6d1d,all-bind,queue_haul_robust,1,19.945321091,True,source,before,120,30.0,29.898652107,0.031744,False,108.66058333333334,99.26666666666667,76547.0,/datadrive/queue-haul-network/hardware-gap-h100-002/stacks/controlled_40-1786548835172994097/power.csv
768cc3a196bf6d1d,all-bind,queue_haul_robust,1,19.945321091,True,source,migration,80,19.945321091,19.750293341,0.031744,False,150.879,67.9,76547.0,/datadrive/queue-haul-network/hardware-gap-h100-002/stacks/controlled_40-1786548835172994097/power.csv
768cc3a196bf6d1d,all-bind,queue_haul_robust,1,19.945321091,True,east,before,120,30.0,29.749732202,0.031744,False,136.42466666666667,38.791666666666664,18723.0,/datadrive/queue-haul-network/hardware-gap-h100-002/stacks/controlled_40-1786548835172994097/nodes/east/power.csv
768cc3a196bf6d1d,all-bind,queue_haul_robust,1,19.945321091,True,east,migration,80,19.945321091,19.749989669,0.031744,False,120.995625,82.375,18723.0,/datadrive/queue-haul-network/hardware-gap-h100-002/stacks/controlled_40-1786548835172994097/nodes/east/power.csv
768cc3a196bf6d1d,all-bind,queue_haul_robust,1,19.945321091,True,germany,before,120,30.0,29.750008453,0.031744,False,163.4975,74.08333333333333,72963.0,/datadrive/queue-haul-network/hardware-gap-h100-002/stacks/controlled_40-1786548835172994097/nodes/germany/power.csv
768cc3a196bf6d1d,all-bind,queue_haul_robust,1,19.945321091,True,germany,migration,80,19.945321091,19.750154051,0.031744,False,125.079125,94.4375,72963.0,/datadrive/queue-haul-network/hardware-gap-h100-002/stacks/controlled_40-1786548835172994097/nodes/germany/power.csv
965ebcd265b23adb,all-bind,queue_haul_power_blind,1,19.280899795,True,source,before,120,30.0,29.840965063,0.031744,False,114.74075,98.44166666666666,76547.0,/datadrive/queue-haul-network/hardware-gap-h100-002/stacks/controlled_40-1786548835172994097/power.csv
965ebcd265b23adb,all-bind,queue_haul_power_blind,1,19.280899795,True,source,migration,77,19.280899795,19.001594956,0.031744,False,146.37636363636364,63.311688311688314,76547.0,/datadrive/queue-haul-network/hardware-gap-h100-002/stacks/controlled_40-1786548835172994097/power.csv
965ebcd265b23adb,all-bind,queue_haul_power_blind,1,19.280899795,True,east,before,120,30.0,29.749843946,0.031744,False,136.57775,38.65833333333333,18723.0,/datadrive/queue-haul-network/hardware-gap-h100-002/stacks/controlled_40-1786548835172994097/nodes/east/power.csv
965ebcd265b23adb,all-bind,queue_haul_power_blind,1,19.280899795,True,east,migration,77,19.280899795,19.000069013,0.031744,False,121.13207792207793,83.51948051948052,18723.0,/datadrive/queue-haul-network/hardware-gap-h100-002/stacks/controlled_40-1786548835172994097/nodes/east/power.csv
965ebcd265b23adb,all-bind,queue_haul_power_blind,1,19.280899795,True,germany,before,120,30.0,29.75046575,0.031744,False,163.04675,71.56666666666666,72963.0,/datadrive/queue-haul-network/hardware-gap-h100-002/stacks/controlled_40-1786548835172994097/nodes/germany/power.csv
965ebcd265b23adb,all-bind,queue_haul_power_blind,1,19.280899795,True,germany,migration,77,19.280899795,19.00023463,0.031744,False,125.18311688311688,95.77922077922078,72963.0,/datadrive/queue-haul-network/hardware-gap-h100-002/stacks/controlled_40-1786548835172994097/nodes/germany/power.csv
b35675ced5b2055a,all-bind,greedy,1,22.953201609,True,source,before,119,30.0,29.755115092,0.031744,False,115.54873949579832,99.22689075630252,76547.0,/datadrive/queue-haul-network/hardware-gap-h100-002/stacks/controlled_40-1786548835172994097/power.csv
