connection_id,route,key_hash,start_ns,end_ns,client_to_target_bytes,target_to_client_bytes,client_rtt_us,client_rttvar_us,client_snd_cwnd,client_total_retrans,target_rtt_us,target_rttvar_us,target_snd_cwnd,target_total_retrans
982856c4790b2302,kv/east,,3947769795302,3947770788387,0,0,21,10,10,0,24,17,10,0
9698b529b7290e92,kv/germany,,3947770208834,3947770963594,0,0,15,7,10,0,15,6,10,0
ddfd7db0538ed6fb,api/germany,,4099442194599,4101484704081,1541,15265,,,,,,,,
6e60d40e0fd45394,api/east,,4099442299294,4101562043618,1541,15280,,,,,,,,
5454731672e4ada8,api/germany,,4099857589917,4101830863973,1541,14052,,,,,,,,
974fbd4cff456d21,api/east,,4099857702778,4101928519140,1541,14051,,,,,,,,
67d040d83034ba6d,api/germany,,4100273399017,4102241437201,1541,15287,,,,,,,,
a84fa0a714450860,api/east,,4100272957112,4102318114541,1541,15287,,,,,,,,
d39a622524439ab5,api/germany,,4100689345615,4102652569282,1541,15284,,,,,,,,
05037648ee750ffd,api/east,,4100689435663,4102740764984,1541,15282,,,,,,,,
e426e0655fbd9cf5,api/germany,,4101107063412,4103066635377,1541,14034,,,,,,,,
61b6220d178716fa,api/east,,4101104828536,4103169701343,1541,14034,,,,,,,,
2c9bed4ec8400e29,api/germany,,4101521103472,4103508220660,1541,15275,,,,,,,,
db5c37b72c5e4c02,api/east,,4101521296232,4103574299707,1541,15275,,,,,,,,
2213cb8e3489acc5,api/germany,,4101936764055,4103918747611,1541,14022,,,,,,,,
1878d03b1075bf19,api/east,,4101936502096,4104015146921,1541,15275,,,,,,,,
165ac9530aaa2512,api/germany,,4102352643949,4104323587401,1541,14022,,,,,,,,
ab556391164816f5,api/east,,4102352398079,4104437576808,1541,15275,,,,,,,,
88f9eba1a4695027,api/germany,,4104442465527,4104542134512,74,54596,,,,,,,,
ecb68549c744b684,api/germany,,4102768862314,4104728653569,1541,15255,,,,,,,,
0b65c470795178cf,api/east,,4104442383003,4104843404378,74,54583,,,,,,,,
d3941cb707574322,api/east,,4102769236373,4104877250699,1541,14032,,,,,,,,
01bbf66ae4e04d1e,api/germany,,4103184388987,4105128407254,1541,15275,,,,,,,,
e4ab3ef9649aa006,api/east,,4103184177822,4105281110784,1541,14022,,,,,,,,
574546f8c6847d41,api/germany,,4103601273517,4105518940594,1543,15267,,,,,,,,
e5ef80aa3840f39e,api/germany,,4105542488482,4105640245109,74,54771,,,,,,,,
d004a6ba97b832cb,api/east,,4103601153322,4105691604813,1543,14030,,,,,,,,
ec5df3ef0ad07864,api/germany,,4104016185531,4105943858999,1543,14040,,,,,,,,
d2a9c14301d1c601,api/east,,4104015911930,4106124642259,1543,14033,,,,,,,,
24d51589d96f6a65,api/east,,4105843677238,4106244867858,74,54778,,,,,,,,
bb3c4f21e755210c,api/germany,,4104432132766,4106349452923,1543,14032,,,,,,,,
809e374341844d3d,api/east,,4104431823378,4106522960439,1543,14032,,,,,,,,
9ff1830bfd4d167f,api/germany,,4106640619808,4106739578119,74,54789,,,,,,,,
665a013d764269cc,api/germany,,4104848251866,4106781062252,1543,14022,,,,,,,,
cc7bc0880d2b68f4,api/east,,4104848061089,4106894905840,1543,13525,,,,,,,,
6e4a15ca78311886,api/germany,,4105263972761,4107186097055,1543,15255,,,,,,,,
9bc19017da44a305,api/east,,4105263799377,4107350366630,1543,14052,,,,,,,,
c718683c728ad453,api/germany,,4105679817018,4107623147699,1543,15275,,,,,,,,
18a661a5dc0a82be,api/east,,4107245146257,4107646993288,74,54813,,,,,,,,
dabc89d94826884f,api/east,,4105679557694,4107744483310,1543,14032,,,,,,,,
17183186f24f020b,api/germany,,4107739960506,4107838723131,74,54795,,,,,,,,
79a69fc5da16a418,api/germany,,4106095752319,4108051553584,1543,14022,,,,,,,,
2dfe00de0a4cc094,api/east,,4106095499056,4108171505220,1543,14034,,,,,,,,
548aaefdd8138657,api/germany,,4106511604831,4108463287874,1543,15278,,,,,,,,
e6c138331e2bbf89,api/east,,4106511341409,4108603810191,1543,15278,,,,,,,,
95d8a9f19a2659f9,api/germany,,4106928201363,4108869607117,1543,14022,,,,,,,,
55d1c5f256a9430e,api/germany,,4108839003323,4108935890248,74,54798,,,,,,,,
c46d775e7e364224,api/east,,4106927623713,4109003185731,1543,14031,,,,,,,,
96f8a0f6cc45b37c,api/east,,4108647260345,4109047885400,74,54798,,,,,,,,
45f4c66a08dcb059,api/germany,,4107343440448,4109305057523,1543,15285,,,,,,,,
9f15b09df03a29dc,api/east,,4107343147281,4109392580706,1543,15288,,,,,,,,
36455c862bcf648c,api/germany,,4107759731076,4109698567476,1543,14030,,,,,,,,
e515e514ea074f76,api/east,,4107759954714,4109861360229,1543,14034,,,,,,,,
57bee8ab917a9d80,api/germany,,4108175371123,4110131750035,1543,15257,,,,,,,,
4000c4df0a1f9f60,api/east,,4108175204361,4110255132110,1543,14022,,,,,,,,
27a207cc5f687f6c,api/east,,4110048263354,4110448758417,74,54800,,,,,,,,
ae3b9660c4d68370,api/germany,,4108591182609,4110540473691,1543,14032,,,,,,,,
7c7e86628ff1d62e,api/east,,4108591280211,4110676670416,1543,14056,,,,,,,,
3f56a31b87113f8a,api/germany,,4109006997362,4110950338127,1543,14033,,,,,,,,
9442d1c2c32d8e40,api/east,,4109006813599,4111066377554,1543,14033,,,,,,,,
9e011d775a084b63,api/germany,,4109422889590,4111382225191,1543,14022,,,,,,,,
6b56819f9b38d9c3,api/east,,4109422615628,4111490126685,1543,15253,,,,,,,,
701d44b460b81c52,api/germany,,4109838829316,4111784837239,1543,14040,,,,,,,,
52ab3b57b3699141,api/east,,4109838547169,4111884989635,1543,14043,,,,,,,,
4674ab70161abd93,api/germany,,4110254604124,4112163624906,1543,13525,,,,,,,,
5ebc7e772fde6957,api/east,,4110254380496,4112312459693,1543,15288,,,,,,,,
9bb92b2564eeb802,api/germany,,4110670483788,4112634239708,1543,15278,,,,,,,,
e31babbafc97c473,api/east,,4110670215487,4112730167071,1543,15290,,,,,,,,
6469ec20ce236caa,api/germany,,4111086451246,4113046595153,1543,14022,,,,,,,,
bbf6a49d831dc0fe,api/east,,4111086251242,4113154483823,1543,14034,,,,,,,,
2499e928578dcfc1,api/germany,,4111502439057,4113492054027,1543,14034,,,,,,,,
73ec475009b60a54,api/east,,4111502179743,4113557572931,1543,15297,,,,,,,,
2fe4e6f346e8a32d,api/germany,,4111918301028,4113902066921,1543,14043,,,,,,,,
0d7401fc4b29db25,api/east,,4111918108158,4113989708264,1543,14022,,,,,,,,
77435ffd765ef5ac,api/germany,,4112334303251,4114306407037,1543,14034,,,,,,,,
a36dbcbe28a3b6f6,api/east,,4112334043325,4114405399246,1543,14034,,,,,,,,
ee05f045416bad77,api/germany,,4112750105801,4114714436384,1543,15273,,,,,,,,
edda3515902513d8,api/east,,4112749793087,4114795524725,1543,15295,,,,,,,,
2aa218d8612b6fc5,api/germany,,4113165897005,4115124968999,1543,14032,,,,,,,,
95015cef168cdcc4,api/east,,4113165698604,4115230276566,1543,14032,,,,,,,,
d5cc51eb2321dd19,api/germany,,4113581931638,4115531640070,1543,14040,,,,,,,,
84951e61784e529e,api/east,,4113581699224,4115614461521,1543,15273,,,,,,,,
