phase,gpu,samples,power_mean_w
baseline,0,120,344.399
baseline,1,120,83.17000000000002
drain,0,1572,333.8351844783715
drain,1,1572,194.30756361323154
post,0,120,309.8118333333333
post,1,120,152.78549999999996
