ts,route,direction,bytes,billed
1783707683.601606,api,client_to_target,48375,1
1783707683.639373,api,target_to_client,149,0
1783707683.655558,kv,client_to_target,186,0
1783707683.656332,kv,target_to_client,36,1
1783707689.073262,api,target_to_client,491,0
1783707689.120895,api,target_to_client,241,0
1783707689.195878,api,target_to_client,241,0
1783707689.220680,api,target_to_client,244,0
1783707689.239281,api,target_to_client,246,0
1783707689.258354,api,target_to_client,244,0
1783707689.276870,api,target_to_client,248,0
1783707689.295942,api,target_to_client,243,0
1783707689.314927,api,target_to_client,246,0
1783707689.333847,api,target_to_client,248,0
1783707689.352905,api,target_to_client,244,0
1783707689.400311,api,target_to_client,244,0
1783707689.424452,api,target_to_client,242,0
1783707689.442737,api,target_to_client,243,0
1783707689.462103,api,target_to_client,250,0
1783707689.481172,api,target_to_client,246,0
1783707689.500290,api,target_to_client,247,0
1783707689.519288,api,target_to_client,242,0
1783707689.538086,api,target_to_client,246,0
1783707689.556926,api,target_to_client,246,0
1783707689.575752,api,target_to_client,253,0
1783707689.594652,api,target_to_client,242,0
1783707689.613586,api,target_to_client,246,0
1783707689.632546,api,target_to_client,246,0
1783707689.651366,api,target_to_client,243,0
1783707689.670102,api,target_to_client,249,0
1783707689.688792,api,target_to_client,250,0
1783707689.707549,api,target_to_client,250,0
1783707689.726305,api,target_to_client,242,0
1783707689.745069,api,target_to_client,245,0
1783707689.763744,api,target_to_client,244,0
1783707689.782464,api,target_to_client,246,0
1783707689.801251,api,target_to_client,246,0
1783707689.820040,api,target_to_client,243,0
1783707689.838857,api,target_to_client,248,0
1783707689.857586,api,target_to_client,248,0
1783707689.876374,api,target_to_client,242,0
1783707689.895214,api,target_to_client,245,0
1783707689.914065,api,target_to_client,249,0
1783707689.932863,api,target_to_client,242,0
1783707689.951694,api,target_to_client,244,0
1783707689.970457,api,target_to_client,247,0
1783707689.989720,api,target_to_client,247,0
1783707690.008570,api,target_to_client,246,0
1783707690.027328,api,target_to_client,245,0
1783707690.046144,api,target_to_client,243,0
1783707690.065075,api,target_to_client,242,0
