sweep,level,bandwidth_cap_gbps,prefill_available_tps,scoring_deadline_s,power_window_s,controller_delay_s,migration_budget_s,plans,target_met_rate,metric,outcome,pack_count,pack_share
bandwidth,25,4.504751834635627,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,3,42,0.042
bandwidth,25,4.504751834635627,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,4,4,0.004
bandwidth,25,4.504751834635627,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,5,1,0.001
bandwidth,25,4.504751834635627,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,6,0,0.0
bandwidth,25,4.504751834635627,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,7,0,0.0
bandwidth,25,4.504751834635627,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,8,0,0.0
bandwidth,26,4.680941908021052,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,0,361,0.361
bandwidth,26,4.680941908021052,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,1,405,0.405
bandwidth,26,4.680941908021052,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,2,187,0.187
bandwidth,26,4.680941908021052,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,3,42,0.042
bandwidth,26,4.680941908021052,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,4,4,0.004
bandwidth,26,4.680941908021052,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,5,1,0.001
bandwidth,26,4.680941908021052,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,6,0,0.0
bandwidth,26,4.680941908021052,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,7,0,0.0
bandwidth,26,4.680941908021052,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,8,0,0.0
bandwidth,27,4.857131981406477,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,0,357,0.357
bandwidth,27,4.857131981406477,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,1,404,0.404
bandwidth,27,4.857131981406477,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,2,187,0.187
bandwidth,27,4.857131981406477,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,3,47,0.047
bandwidth,27,4.857131981406477,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,4,4,0.004
bandwidth,27,4.857131981406477,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,5,1,0.001
bandwidth,27,4.857131981406477,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,6,0,0.0
bandwidth,27,4.857131981406477,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,7,0,0.0
bandwidth,27,4.857131981406477,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,8,0,0.0
bandwidth,28,5.033322054791903,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,0,357,0.357
bandwidth,28,5.033322054791903,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,1,404,0.404
bandwidth,28,5.033322054791903,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,2,187,0.187
bandwidth,28,5.033322054791903,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,3,47,0.047
bandwidth,28,5.033322054791903,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,4,4,0.004
bandwidth,28,5.033322054791903,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,5,1,0.001
bandwidth,28,5.033322054791903,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,6,0,0.0
bandwidth,28,5.033322054791903,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,7,0,0.0
bandwidth,28,5.033322054791903,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,8,0,0.0
bandwidth,29,5.209512128177328,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,0,357,0.357
bandwidth,29,5.209512128177328,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,1,404,0.404
bandwidth,29,5.209512128177328,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,2,187,0.187
bandwidth,29,5.209512128177328,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,3,47,0.047
bandwidth,29,5.209512128177328,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,4,4,0.004
bandwidth,29,5.209512128177328,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,5,1,0.001
bandwidth,29,5.209512128177328,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,6,0,0.0
bandwidth,29,5.209512128177328,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,7,0,0.0
bandwidth,29,5.209512128177328,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,8,0,0.0
bandwidth,30,5.3857022015627525,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,0,345,0.345
bandwidth,30,5.3857022015627525,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,1,410,0.41
bandwidth,30,5.3857022015627525,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,2,186,0.186
bandwidth,30,5.3857022015627525,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,3,52,0.052
bandwidth,30,5.3857022015627525,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,4,6,0.006
bandwidth,30,5.3857022015627525,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,5,1,0.001
bandwidth,30,5.3857022015627525,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,6,0,0.0
bandwidth,30,5.3857022015627525,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,7,0,0.0
bandwidth,30,5.3857022015627525,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,8,0,0.0
bandwidth,31,5.561892274948177,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,0,342,0.342
bandwidth,31,5.561892274948177,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,1,411,0.411
bandwidth,31,5.561892274948177,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,2,187,0.187
bandwidth,31,5.561892274948177,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,3,53,0.053
bandwidth,31,5.561892274948177,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,4,6,0.006
bandwidth,31,5.561892274948177,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,5,1,0.001
bandwidth,31,5.561892274948177,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,6,0,0.0
bandwidth,31,5.561892274948177,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,7,0,0.0
bandwidth,31,5.561892274948177,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,8,0,0.0
bandwidth,32,5.738082348333602,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,0,332,0.332
bandwidth,32,5.738082348333602,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,1,413,0.413
bandwidth,32,5.738082348333602,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,2,191,0.191
bandwidth,32,5.738082348333602,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,3,57,0.057
bandwidth,32,5.738082348333602,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,4,6,0.006
bandwidth,32,5.738082348333602,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,5,1,0.001
bandwidth,32,5.738082348333602,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,6,0,0.0
bandwidth,32,5.738082348333602,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,7,0,0.0
bandwidth,32,5.738082348333602,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,8,0,0.0
bandwidth,33,5.914272421719028,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,0,330,0.33
bandwidth,33,5.914272421719028,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,1,415,0.415
bandwidth,33,5.914272421719028,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,2,190,0.19
bandwidth,33,5.914272421719028,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,3,58,0.058
bandwidth,33,5.914272421719028,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,4,6,0.006
bandwidth,33,5.914272421719028,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,5,1,0.001
bandwidth,33,5.914272421719028,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,6,0,0.0
bandwidth,33,5.914272421719028,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,7,0,0.0
bandwidth,33,5.914272421719028,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,8,0,0.0
bandwidth,34,6.090462495104452,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,0,327,0.327
bandwidth,34,6.090462495104452,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,1,416,0.416
bandwidth,34,6.090462495104452,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,2,190,0.19
bandwidth,34,6.090462495104452,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,3,60,0.06
bandwidth,34,6.090462495104452,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,4,6,0.006
bandwidth,34,6.090462495104452,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,5,1,0.001
bandwidth,34,6.090462495104452,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,6,0,0.0
bandwidth,34,6.090462495104452,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,7,0,0.0
bandwidth,34,6.090462495104452,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,8,0,0.0
bandwidth,35,6.266652568489878,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,0,324,0.324
bandwidth,35,6.266652568489878,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,1,418,0.418
bandwidth,35,6.266652568489878,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,2,189,0.189
bandwidth,35,6.266652568489878,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,3,62,0.062
bandwidth,35,6.266652568489878,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,4,6,0.006
bandwidth,35,6.266652568489878,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,5,1,0.001
bandwidth,35,6.266652568489878,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,6,0,0.0
bandwidth,35,6.266652568489878,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,7,0,0.0
bandwidth,35,6.266652568489878,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,8,0,0.0
bandwidth,36,6.442842641875303,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,0,324,0.324
bandwidth,36,6.442842641875303,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,1,418,0.418
bandwidth,36,6.442842641875303,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,2,189,0.189
bandwidth,36,6.442842641875303,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,3,62,0.062
bandwidth,36,6.442842641875303,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,4,6,0.006
bandwidth,36,6.442842641875303,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,5,1,0.001
bandwidth,36,6.442842641875303,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,6,0,0.0
bandwidth,36,6.442842641875303,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,7,0,0.0
bandwidth,36,6.442842641875303,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,8,0,0.0
bandwidth,37,6.619032715260728,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,0,322,0.322
bandwidth,37,6.619032715260728,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,1,419,0.419
bandwidth,37,6.619032715260728,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,2,190,0.19
bandwidth,37,6.619032715260728,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,3,62,0.062
bandwidth,37,6.619032715260728,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,4,6,0.006
bandwidth,37,6.619032715260728,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,5,1,0.001
bandwidth,37,6.619032715260728,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,6,0,0.0
bandwidth,37,6.619032715260728,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,7,0,0.0
bandwidth,37,6.619032715260728,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,8,0,0.0
bandwidth,38,6.795222788646154,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,0,322,0.322
bandwidth,38,6.795222788646154,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,1,419,0.419
bandwidth,38,6.795222788646154,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,2,190,0.19
bandwidth,38,6.795222788646154,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,3,62,0.062
bandwidth,38,6.795222788646154,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,4,6,0.006
bandwidth,38,6.795222788646154,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,5,1,0.001
bandwidth,38,6.795222788646154,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,6,0,0.0
bandwidth,38,6.795222788646154,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,7,0,0.0
bandwidth,38,6.795222788646154,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,8,0,0.0
bandwidth,39,6.971412862031578,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,0,322,0.322
bandwidth,39,6.971412862031578,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,1,419,0.419
bandwidth,39,6.971412862031578,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,2,190,0.19
bandwidth,39,6.971412862031578,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,3,62,0.062
bandwidth,39,6.971412862031578,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,4,6,0.006
bandwidth,39,6.971412862031578,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,5,1,0.001
bandwidth,39,6.971412862031578,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,6,0,0.0
bandwidth,39,6.971412862031578,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,7,0,0.0
bandwidth,39,6.971412862031578,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,8,0,0.0
bandwidth,40,7.147602935417003,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,0,322,0.322
bandwidth,40,7.147602935417003,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,1,419,0.419
bandwidth,40,7.147602935417003,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,2,190,0.19
bandwidth,40,7.147602935417003,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,3,62,0.062
bandwidth,40,7.147602935417003,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,4,6,0.006
bandwidth,40,7.147602935417003,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,5,1,0.001
bandwidth,40,7.147602935417003,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,6,0,0.0
bandwidth,40,7.147602935417003,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,7,0,0.0
bandwidth,40,7.147602935417003,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,8,0,0.0
bandwidth,41,7.323793008802428,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,0,321,0.321
bandwidth,41,7.323793008802428,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,1,417,0.417
bandwidth,41,7.323793008802428,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,2,191,0.191
bandwidth,41,7.323793008802428,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,3,64,0.064
bandwidth,41,7.323793008802428,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,4,6,0.006
bandwidth,41,7.323793008802428,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,5,1,0.001
bandwidth,41,7.323793008802428,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,6,0,0.0
bandwidth,41,7.323793008802428,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,7,0,0.0
bandwidth,41,7.323793008802428,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,8,0,0.0
bandwidth,42,7.499983082187853,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,0,316,0.316
bandwidth,42,7.499983082187853,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,1,402,0.402
bandwidth,42,7.499983082187853,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,2,207,0.207
bandwidth,42,7.499983082187853,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,3,66,0.066
bandwidth,42,7.499983082187853,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,4,8,0.008
bandwidth,42,7.499983082187853,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,5,1,0.001
bandwidth,42,7.499983082187853,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,6,0,0.0
bandwidth,42,7.499983082187853,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,7,0,0.0
bandwidth,42,7.499983082187853,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,8,0,0.0
bandwidth,43,7.676173155573278,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,0,311,0.311
bandwidth,43,7.676173155573278,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,1,406,0.406
bandwidth,43,7.676173155573278,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,2,205,0.205
bandwidth,43,7.676173155573278,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,3,69,0.069
bandwidth,43,7.676173155573278,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,4,7,0.007
bandwidth,43,7.676173155573278,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,5,2,0.002
bandwidth,43,7.676173155573278,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,6,0,0.0
bandwidth,43,7.676173155573278,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,7,0,0.0
bandwidth,43,7.676173155573278,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,8,0,0.0
bandwidth,44,7.852363228958704,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,0,311,0.311
bandwidth,44,7.852363228958704,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,1,406,0.406
bandwidth,44,7.852363228958704,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,2,205,0.205
bandwidth,44,7.852363228958704,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,3,69,0.069
bandwidth,44,7.852363228958704,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,4,7,0.007
bandwidth,44,7.852363228958704,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,5,2,0.002
bandwidth,44,7.852363228958704,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,6,0,0.0
bandwidth,44,7.852363228958704,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,7,0,0.0
bandwidth,44,7.852363228958704,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,8,0,0.0
bandwidth,45,8.028553302344129,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,0,308,0.308
bandwidth,45,8.028553302344129,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,1,406,0.406
bandwidth,45,8.028553302344129,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,2,208,0.208
bandwidth,45,8.028553302344129,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,3,68,0.068
bandwidth,45,8.028553302344129,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,4,8,0.008
bandwidth,45,8.028553302344129,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,5,2,0.002
bandwidth,45,8.028553302344129,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,6,0,0.0
bandwidth,45,8.028553302344129,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,7,0,0.0
bandwidth,45,8.028553302344129,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,8,0,0.0
bandwidth,46,8.204743375729555,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,0,302,0.302
bandwidth,46,8.204743375729555,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,1,401,0.401
bandwidth,46,8.204743375729555,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,2,217,0.217
bandwidth,46,8.204743375729555,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,3,70,0.07
bandwidth,46,8.204743375729555,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,4,8,0.008
bandwidth,46,8.204743375729555,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,5,2,0.002
bandwidth,46,8.204743375729555,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,6,0,0.0
bandwidth,46,8.204743375729555,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,7,0,0.0
bandwidth,46,8.204743375729555,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,8,0,0.0
bandwidth,47,8.380933449114979,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,0,300,0.3
bandwidth,47,8.380933449114979,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,1,399,0.399
bandwidth,47,8.380933449114979,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,2,221,0.221
bandwidth,47,8.380933449114979,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,3,70,0.07
bandwidth,47,8.380933449114979,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,4,8,0.008
bandwidth,47,8.380933449114979,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,5,2,0.002
bandwidth,47,8.380933449114979,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,6,0,0.0
bandwidth,47,8.380933449114979,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,7,0,0.0
bandwidth,47,8.380933449114979,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,8,0,0.0
bandwidth,48,8.557123522500405,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,0,300,0.3
bandwidth,48,8.557123522500405,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,1,399,0.399
bandwidth,48,8.557123522500405,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,2,221,0.221
bandwidth,48,8.557123522500405,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,3,70,0.07
bandwidth,48,8.557123522500405,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,4,8,0.008
bandwidth,48,8.557123522500405,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,5,2,0.002
bandwidth,48,8.557123522500405,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,6,0,0.0
bandwidth,48,8.557123522500405,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,7,0,0.0
bandwidth,48,8.557123522500405,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,8,0,0.0
bandwidth,49,8.733313595885829,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,0,294,0.294
bandwidth,49,8.733313595885829,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,1,402,0.402
bandwidth,49,8.733313595885829,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,2,223,0.223
bandwidth,49,8.733313595885829,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,3,70,0.07
bandwidth,49,8.733313595885829,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,4,9,0.009
bandwidth,49,8.733313595885829,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,5,2,0.002
bandwidth,49,8.733313595885829,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,6,0,0.0
bandwidth,49,8.733313595885829,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,7,0,0.0
bandwidth,49,8.733313595885829,5342.376350791121,30,5.0,0,25.0,1000,0.998,kv_transfer_count,8,0,0.0
prefill,0,8.733313595885829,56.90196377661157,30,5.0,0,25.0,1000,0.0,migrated_count,0,1000,1.0
prefill,0,8.733313595885829,56.90196377661157,30,5.0,0,25.0,1000,0.0,migrated_count,1,0,0.0
prefill,0,8.733313595885829,56.90196377661157,30,5.0,0,25.0,1000,0.0,migrated_count,2,0,0.0
prefill,0,8.733313595885829,56.90196377661157,30,5.0,0,25.0,1000,0.0,migrated_count,3,0,0.0
prefill,0,8.733313595885829,56.90196377661157,30,5.0,0,25.0,1000,0.0,migrated_count,4,0,0.0
prefill,0,8.733313595885829,56.90196377661157,30,5.0,0,25.0,1000,0.0,migrated_count,5,0,0.0
prefill,0,8.733313595885829,56.90196377661157,30,5.0,0,25.0,1000,0.0,migrated_count,6,0,0.0
prefill,0,8.733313595885829,56.90196377661157,30,5.0,0,25.0,1000,0.0,migrated_count,7,0,0.0
prefill,0,8.733313595885829,56.90196377661157,30,5.0,0,25.0,1000,0.0,migrated_count,8,0,0.0
prefill,1,8.733313595885829,171.80358088562264,30,5.0,0,25.0,1000,0.0,migrated_count,0,0,0.0
