monotonic_ns,wall_ns,interval_ns,route,direction,bytes,billed
5550202500000000,1784164933227456174,250000000,api,client_to_target,38304,1
5550202500000000,1784164933227483993,250000000,api,target_to_client,149,0
5550202500000000,1784164933227493673,250000000,kv,client_to_target,28086,0
5550202500000000,1784164933227500643,250000000,kv,target_to_client,6069564,1
5550202750000000,1784164933477816310,250000000,kv,client_to_target,372,0
5550202750000000,1784164933477837010,250000000,kv,target_to_client,31291464,1
5550203000000000,1784164933728655632,250000000,kv,client_to_target,558,0
5550203000000000,1784164933728683492,250000000,kv,target_to_client,31260780,1
5550203250000000,1784164933979112708,250000000,kv,client_to_target,372,0
5550203250000000,1784164933979137657,250000000,kv,target_to_client,31195208,1
5550203500000000,1784164934229252446,250000000,kv,client_to_target,558,0
5550203500000000,1784164934229277786,250000000,kv,target_to_client,31391852,1
5550203750000000,1784164934479852390,250000000,kv,client_to_target,372,0
5550203750000000,1784164934479877390,250000000,kv,target_to_client,31195155,1
5550204000000000,1784164934730535384,250000000,kv,client_to_target,558,0
5550204000000000,1784164934730559504,250000000,kv,target_to_client,31195297,1
5550204250000000,1784164934981582534,250000000,kv,client_to_target,372,0
5550204250000000,1784164934981606144,250000000,kv,target_to_client,31326280,1
5550204500000000,1784164935231774162,250000000,kv,client_to_target,558,0
5550204500000000,1784164935231800602,250000000,kv,target_to_client,31129708,1
5550204750000000,1784164935481966080,250000000,kv,client_to_target,372,0
5550204750000000,1784164935482000310,250000000,kv,target_to_client,31391816,1
5550205000000000,1784164935733026690,250000000,kv,client_to_target,558,0
5550205000000000,1784164935733049710,250000000,kv,target_to_client,31129708,1
5550205250000000,1784164935983372457,250000000,kv,client_to_target,372,0
5550205250000000,1784164935983393986,250000000,kv,target_to_client,31326280,1
5550205500000000,1784164936233477795,250000000,kv,client_to_target,558,0
5550205500000000,1784164936233491835,250000000,kv,target_to_client,31260568,1
5550205750000000,1784164936484073780,250000000,kv,client_to_target,372,0
5550205750000000,1784164936484095899,250000000,kv,target_to_client,31260956,1
5550206000000000,1784164936734854322,250000000,kv,client_to_target,558,0
5550206000000000,1784164936734878462,250000000,kv,target_to_client,31195244,1
5550206250000000,1784164936984980331,250000000,kv,client_to_target,372,0
5550206250000000,1784164936985011791,250000000,kv,target_to_client,31326227,1
5550206500000000,1784164937235303128,250000000,kv,client_to_target,558,0
5550206500000000,1784164937235332357,250000000,kv,target_to_client,31129761,1
5550206750000000,1784164937486182659,250000000,kv,client_to_target,372,0
5550206750000000,1784164937486208589,250000000,kv,target_to_client,31260532,1
5550207000000000,1784164937737224670,250000000,kv,client_to_target,558,0
5550207000000000,1784164937737249779,250000000,kv,target_to_client,31326528,1
5550207250000000,1784164937988088811,250000000,kv,client_to_target,372,0
5550207250000000,1784164937988113821,250000000,kv,target_to_client,31260744,1
5550207500000000,1784164938238558537,250000000,kv,client_to_target,558,0
5550207500000000,1784164938238580967,250000000,kv,target_to_client,31260780,1
5550207750000000,1784164938489389549,250000000,kv,client_to_target,372,0
5550207750000000,1784164938489413539,250000000,kv,target_to_client,31195208,1
5550208000000000,1784164938740164452,250000000,kv,client_to_target,558,0
5550208000000000,1784164938740186571,250000000,kv,target_to_client,31195244,1
5550208250000000,1784164938990266470,250000000,kv,client_to_target,372,0
5550208250000000,1784164938990288000,250000000,kv,target_to_client,31326068,1
5550208500000000,1784164939240703146,250000000,kv,client_to_target,558,0
5550208500000000,1784164939240724546,250000000,kv,target_to_client,31195456,1
5550208750000000,1784164939491077322,250000000,kv,client_to_target,372,0
5550208750000000,1784164939491113502,250000000,kv,target_to_client,31326227,1
5550209000000000,1784164939742139272,250000000,kv,client_to_target,558,0
5550209000000000,1784164939742163512,250000000,kv,target_to_client,31195085,1
5550209250000000,1784164939992388060,250000000,kv,client_to_target,372,0
5550209250000000,1784164939992413030,250000000,kv,target_to_client,31195420,1
5550209500000000,1784164940243065723,250000000,kv,client_to_target,558,0
5550209500000000,1784164940243089723,250000000,kv,target_to_client,31326316,1
5550209750000000,1784164940494027044,250000000,kv,client_to_target,372,0
5550209750000000,1784164940494048754,250000000,kv,target_to_client,31195208,1
5550210000000000,1784164940744642648,250000000,api,target_to_client,491,0
5550210000000000,1784164940744670478,250000000,kv,client_to_target,372,0
5550210000000000,1784164940744679708,250000000,kv,target_to_client,21659720,1
5550210250000000,1784164940995057784,250000000,api,target_to_client,3183,0
5550210500000000,1784164941245910186,250000000,api,target_to_client,3421,0
5550210750000000,1784164941496466741,250000000,api,target_to_client,3169,0
5550211000000000,1784164941747047695,250000000,api,target_to_client,3096,0
5550211250000000,1784164941997644179,250000000,api,client_to_target,29397,1
5550211250000000,1784164941997673049,250000000,api,target_to_client,149,0
5550211250000000,1784164941997682359,250000000,kv,client_to_target,372,0
5550211250000000,1784164941997688909,250000000,kv,target_to_client,72,1
5550211500000000,1784164942247910947,250000000,kv,client_to_target,21390,0
5550211500000000,1784164942247937257,250000000,kv,target_to_client,27856940,1
5550211750000000,1784164942499014136,250000000,kv,client_to_target,372,0
5550211750000000,1784164942499038396,250000000,kv,target_to_client,31326280,1
5550212000000000,1784164942749199165,250000000,kv,client_to_target,558,0
5550212000000000,1784164942749222994,250000000,kv,target_to_client,31129708,1
5550212250000000,1784164943000269124,250000000,kv,client_to_target,372,0
5550212250000000,1784164943000292834,250000000,kv,target_to_client,31326280,1
5550212500000000,1784164943250640891,250000000,kv,client_to_target,558,0
5550212500000000,1784164943250667810,250000000,kv,target_to_client,31260780,1
5550212750000000,1784164943501535292,250000000,kv,client_to_target,372,0
5550212750000000,1784164943501563312,250000000,kv,target_to_client,31194996,1
5550213000000000,1784164943752243325,250000000,kv,client_to_target,558,0
5550213000000000,1784164943752271905,250000000,kv,target_to_client,31326475,1
5550213250000000,1784164944003110327,250000000,kv,client_to_target,372,0
5550213250000000,1784164944003135817,250000000,kv,target_to_client,31195208,1
