dispatch_rank,id,action,commit_result,selection_to_stage_start_s,initial_staging_s,final_delta_s,staging_s,first_token_s,sink_warm_s,completion_s,source_boundary_wait_s,switch_downtime_s
0,claude:f83cb4fb-9128-96bc-d34e-45d5a60bbfb9,R,committed,2.0475900173187256,6.404696464538574,0.0963134765625,6.501009941101074,8.446885585784912,9.541674375534058,10.033006191253662,2.1696090698242188e-05,1.0782504081726074
1,claude:bdba197a-9cb5-4aeb-eac4-51667277285d,R,committed,11.156607627868652,7.0480523109436035,0.11716222763061523,7.165214538574219,18.197643518447876,19.303426504135132,19.794751167297363,1.2874603271484375e-05,1.095174789428711
2,claude:a12ca21e-a3c8-cebd-b3e1-e4613ba13f9c,R,committed,20.5831937789917,7.5107197761535645,0.09875679016113281,7.609476566314697,28.08680820465088,29.211793661117554,29.704985857009888,2.09808349609375e-05,1.0861282348632812
