bucket,bucket_start_s,bucket_end_s,gpu,node,ell,power_mean_w,samples
0,0.0,5.0,0,source,0.5346571009380091,329.17199999999997,20
0,0.0,5.0,1,sink,0,83.523,20
1,5.0,10.0,0,source,0.5346571009380091,308.13300000000004,20
1,5.0,10.0,1,sink,0,83.53799999999998,20
2,10.0,15.0,0,source,0.5346571009380091,243.414,20
2,10.0,15.0,1,sink,0,83.608,20
3,15.0,20.0,0,source,0.5346571009380091,270.22249999999997,20
3,15.0,20.0,1,sink,0,83.607,20
4,20.0,25.0,0,source,0.5346571009380091,325.1005,20
4,20.0,25.0,1,sink,0,83.1425,20
5,25.0,30.0,0,source,0.5346571009380091,235.62550000000002,20
5,25.0,30.0,1,sink,0,83.09899999999999,20
6,30.0,35.0,0,source,0.5346571009380091,250.76549999999997,20
6,30.0,35.0,1,sink,0,83.09400000000001,20
7,35.0,40.0,0,source,0.5346571009380091,356.86350000000004,20
7,35.0,40.0,1,sink,0,83.1095,20
8,40.0,45.0,0,source,0.5346571009380091,258.25299999999993,20
8,40.0,45.0,1,sink,0,83.157,20
9,45.0,50.0,0,source,0.5346571009380091,246.6805,20
9,45.0,50.0,1,sink,0,83.21421052631578,19
10,50.0,55.0,0,source,0.5346571009380091,221.61105263157893,19
10,50.0,55.0,1,sink,0,83.1725,20
11,55.0,60.0,0,source,0.5346571009380091,216.919,20
11,55.0,60.0,1,sink,0,83.2465,20
12,60.0,65.0,0,source,0.5346571009380091,209.85950000000003,20
12,60.0,65.0,1,sink,0,230.872,20
13,65.0,70.0,0,source,0.5346571009380091,124.53399999999999,20
13,65.0,70.0,1,sink,0,277.4275,20
14,70.0,75.0,0,source,0.40387248755257543,200.2945,20
14,70.0,75.0,1,sink,0.13078461338543368,309.16200000000003,20
15,75.0,80.0,0,source,0.40387248755257543,127.65400000000002,20
15,75.0,80.0,1,sink,0.13078461338543368,277.07599999999996,20
16,80.0,85.0,0,source,0.2816811701368347,140.9905,20
16,80.0,85.0,1,sink,0.2529759308011744,333.449,20
17,85.0,90.0,0,source,0.2816811701368347,145.33549999999997,20
17,85.0,90.0,1,sink,0.2529759308011744,297.046,20
18,90.0,95.0,0,source,0.16434210985133835,112.16749999999999,20
18,90.0,95.0,1,sink,0.37031499108667076,364.7215,20
19,95.0,100.0,0,source,0.16434210985133835,252.74649999999997,20
19,95.0,100.0,1,sink,0.37031499108667076,289.1795,20
20,100.0,105.0,0,source,0.16434210985133835,192.005,20
20,100.0,105.0,1,sink,0.37031499108667076,303.68500000000006,20
21,105.0,110.0,0,source,0.16434210985133835,105.09100000000001,20
21,105.0,110.0,1,sink,0.37031499108667076,357.97550000000007,20
22,110.0,115.0,0,source,0.16434210985133835,131.0165,20
22,110.0,115.0,1,sink,0.37031499108667076,362.217,20
23,115.0,120.0,0,source,0.16434210985133835,118.3635,20
23,115.0,120.0,1,sink,0.37031499108667076,313.253,20
24,120.0,125.0,0,source,0.16434210985133835,332.2475,20
24,120.0,125.0,1,sink,0.37031499108667076,294.46449999999993,20
25,125.0,130.0,0,source,0.16434210985133835,219.81600000000003,20
25,125.0,130.0,1,sink,0.37031499108667076,304.257,20
26,130.0,135.0,0,source,0.16434210985133835,106.41950000000001,20
26,130.0,135.0,1,sink,0.37031499108667076,355.5325,20
27,135.0,140.0,0,source,0.16434210985133835,174.37550000000002,20
27,135.0,140.0,1,sink,0.37031499108667076,289.67199999999997,20
28,140.0,145.0,0,source,0.16434210985133835,353.75399999999996,20
28,140.0,145.0,1,sink,0.37031499108667076,362.37050000000005,20
29,145.0,150.0,0,source,0.16434210985133835,289.30150000000003,20
29,145.0,150.0,1,sink,0.37031499108667076,236.67950000000005,20
30,150.0,150.20249128341675,0,source,0.16434210985133835,145.24,1
30,150.0,150.20249128341675,1,sink,0.37031499108667076,321.14,1
