bucket,bucket_start_s,bucket_end_s,gpu,node,ell,power_mean_w,samples
0,0.0,5.0,0,source,2.6498832346337475,309.521,20
0,0.0,5.0,1,sink,0,84.2275,20
1,5.0,10.0,0,source,2.6498832346337475,287.96650000000005,20
1,5.0,10.0,1,sink,0,84.21799999999999,20
2,10.0,15.0,0,source,2.6498832346337475,336.505,20
2,10.0,15.0,1,sink,0,84.28649999999998,20
3,15.0,20.0,0,source,2.6498832346337475,326.76550000000003,20
3,15.0,20.0,1,sink,0,84.091,20
4,20.0,25.0,0,source,2.6498832346337475,296.0815,20
4,20.0,25.0,1,sink,0,83.826,20
5,25.0,30.0,0,source,2.6498832346337475,372.875,20
5,25.0,30.0,1,sink,0,83.93949999999998,20
6,30.0,35.0,0,source,2.6498832346337475,347.44550000000004,20
6,30.0,35.0,1,sink,0,312.2565,20
7,35.0,40.0,0,source,2.6498832346337475,366.7678947368421,19
7,35.0,40.0,1,sink,0,169.02315789473684,19
8,40.0,45.0,0,source,2.6498832346337475,363.1175,20
8,40.0,45.0,1,sink,0,85.98849999999999,20
9,45.0,50.0,0,source,2.6498832346337475,289.07550000000003,20
9,45.0,50.0,1,sink,0,85.24100000000001,20
10,50.0,55.0,0,source,1.8998832346337475,369.1725,20
10,50.0,55.0,1,sink,0.75,354.652,20
11,55.0,60.0,0,source,1.8998832346337475,358.13950000000006,20
11,55.0,60.0,1,sink,0.75,358.1429999999999,20
12,60.0,65.0,0,source,1.8998832346337475,389.49249999999995,20
12,60.0,65.0,1,sink,0.75,281.5545000000001,20
13,65.0,70.0,0,source,1.8998832346337475,376.84650000000005,20
13,65.0,70.0,1,sink,0.75,270.98,20
14,70.0,75.0,0,source,1.1498832346337475,205.36400000000003,20
14,70.0,75.0,1,sink,1.5,331.37050000000005,20
15,75.0,80.0,0,source,1.1498832346337475,378.93,20
15,75.0,80.0,1,sink,1.5,366.514,20
16,80.0,85.0,0,source,1.1498832346337475,348.3850000000001,20
16,80.0,85.0,1,sink,1.5,329.2579999999999,20
17,85.0,90.0,0,source,0.7453613628048386,347.8380000000001,20
17,85.0,90.0,1,sink,1.904521871828909,338.18749999999994,20
18,90.0,95.0,0,source,0.7453613628048386,187.45350000000002,20
18,90.0,95.0,1,sink,1.904521871828909,114.9025,20
19,95.0,100.0,0,source,0.7453613628048386,94.30850000000001,20
19,95.0,100.0,1,sink,1.904521871828909,360.32849999999996,20
20,100.0,105.0,0,source,0.7453613628048386,92.4345,20
20,100.0,105.0,1,sink,1.904521871828909,360.45750000000004,20
21,105.0,110.0,0,source,0.7453613628048386,309.936,20
21,105.0,110.0,1,sink,1.904521871828909,343.88649999999996,20
22,110.0,115.0,0,source,0.7453613628048386,297.868,20
22,110.0,115.0,1,sink,1.904521871828909,332.4165,20
23,115.0,120.0,0,source,0.7453613628048386,368.4390000000001,20
23,115.0,120.0,1,sink,1.904521871828909,253.9725,20
24,120.0,125.0,0,source,0.7453613628048386,370.349,20
24,120.0,125.0,1,sink,1.904521871828909,293.183,20
25,125.0,130.0,0,source,0.7453613628048386,366.19449999999995,20
25,125.0,130.0,1,sink,1.904521871828909,356.16300000000007,20
26,130.0,135.0,0,source,0.7453613628048386,242.5315789473684,19
26,130.0,135.0,1,sink,1.904521871828909,281.08578947368426,19
27,135.0,140.0,0,source,0.4592811203341616,130.7795,20
27,135.0,140.0,1,sink,2.190602114299586,314.825,20
28,140.0,145.0,0,source,0.4592811203341616,333.6865000000001,20
28,140.0,145.0,1,sink,2.190602114299586,324.71250000000003,20
29,145.0,150.0,0,source,0.4592811203341616,219.83,20
29,145.0,150.0,1,sink,2.190602114299586,367.69999999999993,20
30,150.0,155.0,0,source,0.4592811203341616,141.7175,20
30,150.0,155.0,1,sink,2.190602114299586,254.62549999999996,20
31,155.0,160.0,0,source,0.4592811203341616,92.2825,20
31,155.0,160.0,1,sink,2.190602114299586,350.86600000000004,20
32,160.0,165.0,0,source,0.4592811203341616,91.33300000000001,20
32,160.0,165.0,1,sink,2.190602114299586,343.96349999999995,20
33,165.0,167.52228116989136,0,source,0.4592811203341616,157.695,10
33,165.0,167.52228116989136,1,sink,2.190602114299586,197.6,10
