phase,route,direction,bytes,window_s,bytes_per_s,target_bytes_per_s,target_ratio,ok
baseline,api,client_to_target,0,0.0,0.0,125000000.0,0.0,1
baseline,kv,target_to_client,0,0.0,0.0,125000000.0,0.0,1
drain,api,client_to_target,776454,103.36578011512756,7511.7122817163945,125000000.0,6.009369825373116e-05,1
drain,kv,target_to_client,402658440,103.1574559211731,3903338.2163640023,125000000.0,0.03122670573091202,1
post,api,client_to_target,438029,23.203125,18878.01750841751,125000000.0,0.0001510241400673401,1
post,kv,target_to_client,264247452,25.621828079223633,10313372.3004829,125000000.0,0.0825069784038632,1
