connection_id,route,key_hash,start_ns,end_ns,client_to_target_bytes,target_to_client_bytes
9b8250822144caa4,api,,5895167627677330,5895167633867064,0,0
a27fced0344008e0,kv,c8eb8692722ae09590227507b1e7c20796f0c0f70c6c9d387ba2ddef6a03b600,5895201506484743,5895201507188915,186,36
3197efc8b02c1c78,kv,7fce424de3654453d08f89883c8b9ce42bd4377cc32cafaccb12b90889cce076,5895201507619920,5895201508184454,186,36
b26ed64caea1ab71,kv,9b7d79f9c6e7b9655f3f9311ca93ea1fab64ae4d1367bb7c5c36890d5fb5c25f,5895201508469461,5895201508883536,186,36
6d9eacd2035b89c7,kv,306354b8704559097c2a2fabaa0ccd73750185cd1fd686b016a1f527681808b6,5895201509176623,5895201509550909,186,36
b3ceab52cdcd0100,kv,fe2ce174c128821bc90d7f8f93884fc32726284acd43e2d198c2602987c8e242,5895201509833706,5895201510171132,186,36
fa457e7cd116165f,kv,6cf4a2f3ba46179846560529c57a1e74f1d66afe23c8f6e2ac3bdf6c49a2d154,5895201510393150,5895201510679387,186,36
4fe3463d4c87d133,kv,07df15b0d50bc37c434eeafd67fe57290fbb8010901dba35228e084b3595bbf9,5895201510888554,5895201511180111,186,36
f97614e961dc342d,kv,83e8b920aba98c326511269155ba24d9872a7f22797b0adb83a232b493255be7,5895201511381799,5895201511667066,186,36
5c3465800a83c8c8,kv,70c47cdc5756e65635b8a6ebb925382d000afeb117b74ff082cc1ae2c2ca5862,5895201511866864,5895201512153901,186,36
a319c8f98d44c915,kv,421c892ec4e2fbc923c300607b4e4b04988d8a48724af08cc06310f00859ddb7,5895201512356798,5895201512630565,186,36
cc425bbcd007f6f2,kv,e34a86936d6de81bae2309aa97bf9cc20f8610eb03d62a20910a63d584e39a6b,5895201512830273,5895201513110280,186,36
d33618efb40270a6,kv,9adff130d1d5087ee328b6eac85c7c6acf6dd77d0987f4f7a2a2552bcc39ec9f,5895201513300088,5895201513584865,186,36
c1be30f40f714028,kv,090e44550efe020f58c07fae436b1f6d6d547e7ea5f8134ce5d490ea38e704bf,5895201513773223,5895201514041570,186,36
4875c3f333a2e703,kv,a30a7b2f9db23305ca5399867d62a497f64b3aa50255cd615e27db624445ba2c,5895201514212798,5895201514476425,186,36
7e196260b9c05cb3,kv,414b9ca19a803b42c7382dbcd49c2eb0bbebed6f698576171fbb6120d5daea62,5895201514621424,5895201514888211,186,36
3a283341c5e627a5,kv,6c65a5d0c2fbb611d4599fbd330cbfad071775d3b28d13f4c76ceb6462319fac,5895201515032419,5895201515300396,186,36
fb781b51f6491e80,kv,0fe7b6c7f6ff64bda10891cfe96464887b3084907f9f8511cf3ad3ea5dcbf208,5895201515443575,5895201515709692,186,36
3095c1d1224b7500,kv,0a836bf7b75b1f66d328b21acab279fed31c21db4cac35b02e7c4eefdaf85eca,5895201515844290,5895201516117797,186,36
9bb48b54c7bbc369,kv,19e66c20cbb0840f4b79834cc5dd1f1162c088147756f0668f4706175ab53100,5895201516257126,5895201516630402,186,36
826c20c1930f1e8d,kv,04195b11823938ba62b27ae6d1b6bd37e5e18b91239a80c44b841f981a07891d,5895201516769410,5895201517043607,186,36
cf4cd8e2084b3a06,kv,a512367eb6c2d8fbc41aa5fe5421732daa20badc9d5feed6caae0647d1ad4d33,5895201517186746,5895201517447503,186,36
8f24dacca06956e0,kv,e6bb0fccb0f24ea99509a0cc02950696fb58fee292d61bee33079beedb949192,5895201517585781,5895201517844718,186,36
26dbe949009efd4d,kv,f2575e16049ed87659a341bced5d5c0cfffe3c0582c3fdb6a0d80303262d0d0a,5895201517982317,5895201518254424,186,36
c74da7c847903590,kv,855d6c9d866211dd69b37b72793d3de79161f4b504f6c09aa505418edd7c34ff,5895201518394572,5895201518662699,186,36
3f75a7e6e0f850dc,kv,6069b9ff16b552ed501d6e4bcc3d07058ba92d7bfa7f7f4980f95b06ca8c412f,5895201518798278,5895201519060045,186,36
27781b6e4c66abc2,kv,38203907a4f0d13b221a593410c022f726068f9e72bcc2714843f24f85129f56,5895201519202524,5895201519462961,186,36
e3a4da39850cbc98,kv,704ca3c6de39463d1bc1c255f8014d4d4a110dc18fffc900f83d35d495e47658,5895201519603039,5895201519868866,186,36
94b0a5914cc26ccd,kv,d64654809682b4546a1ad59fab12239ecd1557046fbe8af6d159d5c3107cefc1,5895201520015415,5895201520276622,186,36
a5744b61e4df8d3a,kv,c3c9f7f5e32e2836819ad2040de5a9d26efe78b10b1cdca6d156040ceda7527e,5895201520417520,5895201520672588,186,36
101197403c906c9d,kv,1c20f350d32b1c4cbba3631d5ab1e9b04789b7fd14f5542a70076824bfd92b1f,5895201520814376,5895201521082993,186,36
486b98e04d319838,kv,d937f83eb7732536e3a1dd80590471b576b74231141f19081fc04a1f6a08530c,5895201521227782,5895201521495699,186,36
6c44968b04cb104e,kv,4fe9a0a21efe46b387d1b007d2a27c93d2a004014eaf36c005599a6fd3b89d07,5895201521637817,5895201521892414,186,36
533b973be06947e6,kv,553cc049abdacf5327b271d60757f6e453968aaa160ef4effdd2518cdce1d2cc,5895201522039463,5895201522301010,186,36
9bd924e53bcaf79b,kv,21465eae872b6eefa92e6a3eb279b151afe5bcd825d0e45249e893c89c183943,5895201522444348,5895201522702005,186,36
e60b67433c385cc9,kv,aab3042fc7979164d82638590aef1c8d37b81dab2c76bc59098bfde68c2fe510,5895201522841774,5895201523116931,186,36
d3168b563273b215,kv,923df4271fa58b128e1f782e160c48ae5b9b66a8af3390dbb75c1ab9930c07ad,5895201523259989,5895201523521856,186,36
546b28096ee7e136,kv,5908fbc54b2978db3a93c8c9178e0099e2060b75b406dae9194fd550c5215c34,5895201523661045,5895201523917282,186,36
f12b6657b3a8fac2,kv,9be661d75e91c66bdc23d3839ecb1133b45c30ddfa84315a9557a4476db934f9,5895201524061001,5895201524325638,186,36
4000cb02d33d253c,kv,59800898c43581681f66d6aaf09d8a79ad5fd57e4044fb81d687efda29b11d5b,5895201524467436,5895201524810102,186,36
af19132e1a9b2f7a,kv,5a22cfcdf1dacaaa71f82ca3c60acf3a5b6f748e01b4cb05c845c6de1ec7f6fc,5895201524947721,5895201525231698,186,36
ce30b2835d52fefd,kv,4bdffe2586da2f0727e34ecfd3a685ea9328f338ea37b86dee5b8f6732ca7473,5895201525375736,5895201525636913,186,36
375968db1256c06e,kv,b8abb4871925a0f1fa2237b241110dd0e365f5f02330ff50ea0d6ea73f41c6fb,5895201525775072,5895201526142128,186,36
72d28b461af0c79a,kv,b413d099e15787378349192b0ed47423f40f30f3a012094c8b9a4723095e89d2,5895201526284486,5895201526585903,186,36
471e4a531f280abd,kv,f8584a1298c7aed5e2f2682d05d118024d1e6e0062db74bc23ad7a70b757f7e8,5895201526719632,5895201527025308,186,36
4dfbeffca203cb83,kv,4b4cb6fc84f9f03bc959a82111fb8bdb6c7d8ff98f3c78d2bf9eee889585e0d8,5895201527170697,5895201530218033,186,36
