bucket,bucket_start_s,bucket_end_s,gpu,node,ell,power_mean_w,samples
0,0.0,5.0,0,source,6.0,327.42849999999993,20
0,0.0,5.0,1,sink,0,86.95649999999999,20
1,5.0,10.0,0,source,6.0,365.24649999999997,20
1,5.0,10.0,1,sink,0,87.01950000000002,20
2,10.0,15.0,0,source,6.0,373.23300000000006,20
2,10.0,15.0,1,sink,0,86.4485,20
3,15.0,20.0,0,source,6.0,364.392,20
3,15.0,20.0,1,sink,0,86.498,20
4,20.0,25.0,0,source,6.0,371.52599999999995,20
4,20.0,25.0,1,sink,0,86.413,20
5,25.0,30.0,0,source,6.0,367.3565,20
5,25.0,30.0,1,sink,0,86.54299999999998,20
6,30.0,35.0,0,source,6.0,375.4585000000001,20
6,30.0,35.0,1,sink,0,86.47099999999999,20
7,35.0,40.0,0,source,6.0,364.86249999999995,20
7,35.0,40.0,1,sink,0,86.63,20
8,40.0,45.0,0,source,6.0,386.2445,20
8,40.0,45.0,1,sink,0,86.6985,20
9,45.0,50.0,0,source,6.0,358.427,20
9,45.0,50.0,1,sink,0,86.752,20
10,50.0,55.0,0,source,6.0,380.6335,20
10,50.0,55.0,1,sink,0,86.736,20
11,55.0,60.0,0,source,6.0,379.07649999999995,20
11,55.0,60.0,1,sink,0,86.728,20
12,60.0,65.0,0,source,6.0,388.338,20
12,60.0,65.0,1,sink,0,86.7365,20
13,65.0,70.0,0,source,6.0,390.4425,20
13,65.0,70.0,1,sink,0,87.45949999999999,20
14,70.0,75.0,0,source,6.0,318.14473684210526,19
14,70.0,75.0,1,sink,0,86.77894736842106,19
15,75.0,80.0,0,source,6.0,357.033,20
15,75.0,80.0,1,sink,0,86.384,20
16,80.0,85.0,0,source,6.0,325.7485,20
16,80.0,85.0,1,sink,0,86.415,20
17,85.0,90.0,0,source,6.0,363.112,20
17,85.0,90.0,1,sink,0,86.42699999999999,20
18,90.0,95.0,0,source,6.0,372.37350000000004,20
18,90.0,95.0,1,sink,0,86.44600000000001,20
19,95.0,100.0,0,source,6.0,378.8065,20
19,95.0,100.0,1,sink,0,86.75349999999997,20
20,100.0,105.0,0,source,6.0,362.4875,20
20,100.0,105.0,1,sink,0,86.50199999999998,20
21,105.0,110.0,0,source,6.0,361.1215,20
21,105.0,110.0,1,sink,0,86.531,20
22,110.0,115.0,0,source,6.0,366.48600000000005,20
22,110.0,115.0,1,sink,0,86.51400000000001,20
23,115.0,120.0,0,source,6.0,379.36949999999996,20
23,115.0,120.0,1,sink,0,86.6425,20
24,120.0,125.0,0,source,6.0,349.89150000000006,20
24,120.0,125.0,1,sink,0,86.679,20
25,125.0,130.0,0,source,6.0,332.765,20
25,125.0,130.0,1,sink,0,86.95,20
26,130.0,135.0,0,source,6.0,364.37950000000006,20
26,130.0,135.0,1,sink,0,86.785,20
27,135.0,140.0,0,source,6.0,364.45799999999997,20
27,135.0,140.0,1,sink,0,86.8025,20
28,140.0,145.0,0,source,6.0,371.39799999999997,20
28,140.0,145.0,1,sink,0,86.5495,20
29,145.0,150.0,0,source,6.0,341.91499999999996,20
29,145.0,150.0,1,sink,0,86.436,20
30,150.0,155.0,0,source,6.0,372.24100000000004,20
30,150.0,155.0,1,sink,0,86.41300000000001,20
31,155.0,160.0,0,source,6.0,372.528,20
31,155.0,160.0,1,sink,0,86.57300000000001,20
32,160.0,165.0,0,source,6.0,325.1820000000001,20
32,160.0,165.0,1,sink,0,93.03850000000003,20
33,165.0,170.0,0,source,5.25,333.7735,20
33,165.0,170.0,1,sink,0.75,125.425,20
34,170.0,175.0,0,source,5.25,367.083,20
34,170.0,175.0,1,sink,0.75,86.7875,20
35,175.0,180.0,0,source,5.25,361.4309999999999,20
35,175.0,180.0,1,sink,0.75,86.682,20
36,180.0,185.0,0,source,5.25,329.7135,20
36,180.0,185.0,1,sink,0.75,86.7055,20
37,185.0,190.0,0,source,5.25,352.5855,20
37,185.0,190.0,1,sink,0.75,140.64249999999998,20
38,190.0,195.0,0,source,3.0,335.16400000000004,20
38,190.0,195.0,1,sink,3.0,239.07299999999995,20
39,195.0,200.0,0,source,1.5,298.63149999999996,20
39,195.0,200.0,1,sink,4.5,102.17949999999999,20
40,200.0,205.0,0,source,0.75,337.517,20
40,200.0,205.0,1,sink,5.25,87.75800000000001,20
41,205.0,210.0,0,source,0.75,317.725,20
41,205.0,210.0,1,sink,5.25,87.4365,20
42,210.0,215.0,0,source,0.75,297.362,20
42,210.0,215.0,1,sink,5.25,86.91100000000002,20
43,215.0,220.0,0,source,0.75,296.7305,20
43,215.0,220.0,1,sink,5.25,295.7725,20
44,220.0,225.0,0,source,0.75,377.72200000000004,20
44,220.0,225.0,1,sink,5.25,362.13950000000006,20
45,225.0,230.0,0,source,0.75,288.2305,20
45,225.0,230.0,1,sink,5.25,369.14250000000004,20
46,230.0,230.3384509086609,0,source,0.75,374.47,1
46,230.0,230.3384509086609,1,sink,5.25,366.53,1
